 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
e	0.00601206094517	0.0312969749307	0.0639878546022	0.0457738439324	0.369921758831	0.121474829735	0.280755234947	0.0677650948307	0.00969373214266	0.00331861905633
e	0.00562025534839	0.0115123527102	0.0225249427474	0.0199296411108	0.148066074944	0.169400236578	0.425317888316	0.0870926982769	0.108274326381	0.00226160385211
n	0.0089104887828	0.0311754253701	0.123916316562	0.0325419613703	0.120326569315	0.128043210526	0.306327019439	0.0945971414256	0.14326567546	0.010896179284
ì	0.00787327709427	0.0372283590567	0.157997005421	0.0340549774568	0.107752115938	0.0640712975087	0.365978843146	0.0982140511419	0.11192776182	0.0149022867613
c	0.00476819746476	0.0139855665189	0.058521544707	0.0150876501523	0.0499521328127	0.0431157081696	0.461413087715	0.111623262381	0.227453677273	0.0140791842538
h	0.0262444974216	0.0121257824063	0.036450884569	0.0379435807174	0.0474293002709	0.0249100943899	0.442843655905	0.128857784127	0.231139952424	0.0120544967779
e	0.0337051134739	0.0127731760021	0.0255443811897	0.0441948162391	0.0358928691903	0.0183865787966	0.330287099302	0.308593424709	0.142319627475	0.0483029336193
n	0.0149393158246	0.010983171534	0.0567692633966	0.0195536440797	0.0248054401634	0.0164237995989	0.143849313767	0.350877593236	0.296928202492	0.0648702625398
a	0.0111286634415	0.0128601298447	0.0682931801322	0.0151979506932	0.0208791042545	0.0138183318663	0.0834759092557	0.209009249412	0.514014454164	0.0513230288466
n	0.0109975923138	0.0140303962816	0.0649643357107	0.0127614139977	0.0139032389515	0.0114964509554	0.0443911857519	0.153124503804	0.609954171388	0.0643767049489
a	0.0126352314379	0.0154052757605	0.0637557157369	0.0179569084326	0.0113425559838	0.0086784996518	0.0240051659173	0.0779624966013	0.708434590463	0.0598235416496
t	0.0126889324793	0.0188552962535	0.0314743727456	0.0185116061442	0.00556528852793	0.00730260141727	0.0142303748391	0.0802845835338	0.729096346821	0.0819905718832
è	0.0082365946931	0.0160093838512	0.0190354612485	0.00898843271473	0.00331054326264	0.00478774477242	0.00678274524637	0.0764421781779	0.745305465607	0.111101437294
t	0.00408626566437	0.00760550388373	0.00774661641617	0.00467942194824	0.00145324139421	0.00285736142414	0.00396390018212	0.0316364473926	0.860224821869	0.075746436098
s	0.0148718181215	0.0244747861279	0.0106860731387	0.0273595176927	0.0038020725514	0.0119626525414	0.00527060139404	0.0196756134642	0.843196060623	0.038700820366
i	0.0205807621405	0.032411551376	0.0146395550462	0.0375267598976	0.00460958185047	0.0144468009471	0.00424726669135	0.0128214094881	0.578710250208	0.280006058122
</S>	0.0138602832202	0.020118597688	0.0122851460231	0.0227542009488	0.00270004842524	0.00774437812355	0.00218724818568	0.00733177224405	0.389330390104	0.521687929061
