 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a	0.00204992844823	0.00161258234618	0.000406416563819	0.0012983944383	0.0362347725803	0.233970925581	0.657895747445	0.06104793869	0.00227949651297	0.00257498121388	0.000197595813885	0.000370946666967	5.34810390682e-05	4.40019199992e-06	1.83374273889e-06	5.69529275701e-07
n	0.000962698470077	0.000778663320393	0.000182354104606	0.0006178377561	0.0183194685268	0.13503909986	0.717568629148	0.114751212897	0.00934359530432	0.00206872775463	0.000135629137962	0.000194607222322	2.80095063561e-05	6.45201113331e-06	2.45706629296e-06	5.309267199e-07
a	0.00110225832069	0.000910927358464	0.000207600931535	0.0003935154787	0.0097608420756	0.0725763315533	0.583884189716	0.296769590966	0.0296241851014	0.00407757840154	0.000410769589321	0.000193415404107	7.5935404452e-05	8.9981107111e-06	3.20106966432e-06	6.31189566633e-07
m	0.00116368669023	0.000960110697155	0.000221253520512	0.000267101029567	0.0039290258252	0.0287568314511	0.359637749905	0.526771946989	0.0715858993671	0.00552399713385	0.000662215949774	0.000262778608036	0.000171864308151	4.18567549037e-05	3.41226102214e-05	9.57192908221e-06
m	0.00131372824674	0.00104510341005	0.000252683466837	0.000230860719856	0.0022127551084	0.14381394315	0.251288049968	0.469032638996	0.102484409789	0.0202909780446	0.00343191506992	0.00411870108935	0.000153671982717	7.69287983012e-05	0.000223501450074	3.01733473607e-05
è	0.00881356258225	0.00582995537002	0.00194187400561	0.00115381202995	0.0068347503028	0.18395645805	0.262184476656	0.328554546332	0.162224096596	0.0267351268815	0.00540729438997	0.00567511822978	0.000128969264239	0.000102771222767	0.000371870780025	8.53701577869e-05
n	0.0141156758608	0.00877087379001	0.0025047482852	0.00209901590998	0.00869241950093	0.0692089200167	0.235316548885	0.413573932111	0.216882252199	0.0197657274938	0.00389908296332	0.00322758154326	0.00016233795808	0.000126500860922	0.000834532210008	0.000819877659262
o	0.0254001222869	0.0181147715967	0.0059573124784	0.00212049613666	0.00458657856698	0.0270791060056	0.124726877962	0.395130970704	0.316140380733	0.0462328221646	0.0221778724544	0.00948854444775	0.00048044379936	0.000402040730307	0.000946196246669	0.00101544884342
s	0.0254615960412	0.0191702272032	0.00695134638747	0.00137868350775	0.00221100739133	0.0107621269019	0.069810541654	0.265785943568	0.486251436911	0.0689977427215	0.0297070216848	0.0117758630492	0.00053728505212	0.000460540100102	0.00039166093069	0.000346930797807
i	0.00917730522597	0.0070239381054	0.00247600684382	0.000501764328117	0.000808575612777	0.00474012793397	0.0478572045513	0.300400531189	0.49140732897	0.0957815909072	0.0274695914283	0.00997094324973	0.00190301006971	0.000223011890034	0.000142501152697	0.000116507024169
g	0.00374857539332	0.00297450682813	0.000983904160073	0.000209425217039	0.000338049875259	0.00285985737799	0.0345254515171	0.320961077063	0.455392449657	0.131279463636	0.0324796574761	0.0115008070832	0.0024366169899	0.000204340976678	6.5589704899e-05	4.02114594897e-05
n	0.00127953369244	0.00101643365238	0.000340279346824	7.20641694463e-05	0.00013031317442	0.00298911345933	0.0275282990724	0.214850543021	0.411244433219	0.238562364545	0.055367164492	0.0454630940277	0.000907195016633	0.000162726532226	5.24539482997e-05	3.40027226966e-05
i	0.000474379950813	0.000381445080793	0.000127393427941	2.69362321154e-05	5.11662513733e-05	0.00284997925311	0.0130371225908	0.265532265007	0.262825131073	0.326552951515	0.062806356164	0.0642922160092	0.000843978925544	0.000116264437409	4.97390794332e-05	3.26463452322e-05
f	0.000183135808271	0.000148487872264	4.8866979647e-05	1.41474964051e-05	2.96100406911e-05	0.0013334240177	0.00876797163027	0.405949615002	0.276926470358	0.235621077172	0.0350443210547	0.0341554324364	0.00118111397518	0.000364900325803	0.000159138126478	7.22881760774e-05
i	7.69310034237e-05	6.19474894213e-05	2.2121705949e-05	1.02282748017e-05	2.4478732897e-05	0.000622585099233	0.00690355611009	0.421582318334	0.314690956786	0.157449479057	0.0646449196849	0.0249985189121	0.00691230135839	0.0015453221086	0.000345390715493	0.000108985185359
k	4.26906838079e-05	3.60974731404e-05	1.45325772163e-05	7.8990929339e-06	1.6337977299e-05	0.000300577483078	0.00411905720336	0.305481640778	0.373880872262	0.174097669686	0.0938185182283	0.0364478926374	0.0089269458528	0.00222417446953	0.000494232311831	9.08546517863e-05
è	7.1300827936e-05	5.26338227135e-05	4.49117709054e-05	9.07545214463e-06	1.43575287663e-05	0.000189635727693	0.00176617835112	0.127517088926	0.360300056087	0.201753766562	0.246530351076	0.0550314928791	0.00417632955093	0.00208397205651	0.000397296601277	6.15252635954e-05
i	0.00133126517931	0.00113873072924	0.000393171013635	4.00486253815e-05	3.17814135888e-05	0.000664042219231	0.00101608808037	0.0487974913087	0.170233721362	0.266677198854	0.386728793692	0.113768394293	0.00469463805031	0.00402899895217	0.000399245531092	5.63787541985e-05
k	0.00171156667644	0.00147573772041	0.000478821516878	5.00811864605e-05	3.80762868629e-05	0.000791524659744	0.000709451173457	0.0268399724362	0.155864541121	0.326450396285	0.318179964564	0.154096518098	0.00600662701677	0.00609134575072	0.0010835875437	0.000131797708066
a	0.000887989362147	0.000782198050803	0.000256633797959	4.08748018202e-05	3.5140575621e-05	0.000405002176581	0.000429176341152	0.0180748269121	0.149139652707	0.279387092095	0.348729091521	0.172134829366	0.0132073563389	0.0144477803502	0.0017892712479	0.000253103269355
a	0.000865468157382	0.000784787483601	0.000217427712653	4.27703099401e-05	3.2863293207e-05	0.000488329495527	0.000325700247051	0.0093445280707	0.0644690032357	0.285355410698	0.330279227174	0.263117599789	0.024337568113	0.0183479084501	0.00173652561597	0.000254905999785
n	0.000560760492461	0.000513670764534	0.000118829797551	2.688910148e-05	1.94452397357e-05	0.000428503501842	0.000226273630684	0.0075506365569	0.0561444094119	0.294913383566	0.285688825725	0.301767526596	0.0233740000377	0.0236659698167	0.00420740600532	0.000793520309928
k	0.00151030852082	0.00151730022484	0.000347074509184	0.000156589639327	0.000118241164912	0.00280379337061	0.000634703408561	0.00902909571897	0.0542096761373	0.218197817855	0.308821498575	0.326296202199	0.0126328523959	0.0273583042722	0.0183317380018	0.0180348465366
ò	0.00199260942027	0.00199286475828	0.000535016076395	0.000227574026442	0.000174710928304	0.00371603092354	0.000835442212854	0.00766002677299	0.0251748260458	0.162668720952	0.365138989525	0.344436540733	0.0047188773153	0.0338195387574	0.0235223850006	0.0233858930122
r	0.00089773002009	0.000873425459427	0.000303982897798	0.000111758312147	9.05796931013e-05	0.00140329265618	0.000426674674285	0.00616287612433	0.0173563110153	0.172478528651	0.415962196508	0.322801783578	0.0022929903051	0.0336892582525	0.0155635026669	0.00958516350407
a	0.00566300254003	0.00492915234314	0.0022433258816	0.000257747560716	0.0002323468847	0.00345237143373	0.000628318984762	0.00539079547478	0.0130715715718	0.166734506217	0.374994875503	0.335936921193	0.0046961355017	0.0403050207508	0.016866754889	0.024597182168
s	0.00719411240944	0.00622182897928	0.00288308615727	0.000302573665215	0.0002759778299	0.00410827762971	0.000646367482254	0.00403388992493	0.0307341620906	0.135625315406	0.358168375168	0.284582403731	0.00770151736723	0.0909498869169	0.0374694602963	0.0291027697893
t	0.00240070991268	0.00207617418233	0.00096220335039	0.000101143323075	9.26022050233e-05	0.00138565308837	0.000225644130085	0.00329816700831	0.0370386520302	0.135320591802	0.337527131723	0.336583051244	0.00518204177241	0.0847962299723	0.0404845390988	0.0125254463298
è	0.00082243202666	0.000709449243777	0.000330089156363	3.51008595517e-05	3.20841242311e-05	0.000497154348457	8.36076563617e-05	0.00136458787944	0.0144978392767	0.101452178934	0.372128627241	0.436917090415	0.00255173100747	0.0421410043241	0.0197346796996	0.00670234724327
o	0.000675622584553	0.000614115373259	0.000184383243788	2.06592033506e-05	1.4617599077e-05	0.000563133375152	6.68739964539e-05	0.000676574723147	0.0053845833789	0.0883559646447	0.332783905747	0.490891436805	0.00600100746916	0.044172668108	0.0174746215665	0.0121198578811
n	0.000607772263118	0.000567725891153	0.000127824753796	1.49094335502e-05	8.413858559e-06	0.000566570237117	5.84084444846e-05	0.000726094327716	0.00865177081297	0.0852243895482	0.267479668582	0.431449832268	0.00844912688972	0.105743946036	0.0740954111888	0.0162281442937
e	0.000326141772639	0.000303424963784	6.86059804653e-05	1.09656776167e-05	7.85222121967e-06	0.000264759457772	3.82543338282e-05	0.000710280109239	0.00981184529099	0.0594183661827	0.258815609527	0.259815300756	0.0116926925299	0.227144268679	0.14407315373	0.0274984787646
t	0.000231726136913	0.000214741564061	4.87357627218e-05	9.5091885389e-06	7.32219447322e-06	0.000163626525924	3.26062339427e-05	0.00165471953641	0.00993474178366	0.0648349670609	0.239498076509	0.203769760252	0.0132703503433	0.27848110956	0.152571951243	0.0352760642549
s	7.9299995771e-05	7.2973559687e-05	1.70862125739e-05	3.43829056297e-06	2.86213395107e-06	6.75797829747e-05	1.68347828476e-05	0.00207552304547	0.0117937469279	0.0876071723536	0.253740588836	0.310482356751	0.0070516678511	0.184917779187	0.119098703748	0.022972407085
ù	4.56479760237e-05	4.34138387623e-05	9.32535462463e-06	2.80185790432e-06	2.36155481036e-06	3.99846173249e-05	1.44044464825e-05	0.00107776788182	0.00677288164263	0.0743117307845	0.256046286279	0.309350333917	0.00967067252037	0.165118725729	0.153181667916	0.024312021695
n	5.29367503412e-05	5.13166419208e-05	1.25232795415e-05	7.33772130144e-06	8.24794703679e-06	2.9566398775e-05	2.19727968275e-05	0.000974122660607	0.00744457554754	0.0724916802615	0.242113892093	0.210355609639	0.0147761376735	0.196820368576	0.209871569305	0.0449681422317
n	0.000324689685114	0.000315646586307	6.06800865138e-05	2.81163267671e-05	2.32137756789e-05	0.000153291170592	7.83458202758e-05	0.0012724613202	0.00738787611585	0.0768372814205	0.290462860698	0.239283243213	0.00987013749117	0.127839804192	0.191483113102	0.0545792224106
i	0.00116682269504	0.00109312419544	0.000229518385505	4.60850182557e-05	3.2220435893e-05	0.000592993490197	0.000124591233425	0.0010002998534	0.00303608166528	0.0520636361402	0.262875153566	0.240853064404	0.00562254193039	0.102479579397	0.193315954367	0.13546833247
t	0.00116089212545	0.00107285181315	0.000235735570745	3.13539136319e-05	2.12066977643e-05	0.000607198998366	8.0484443775e-05	0.000533110024467	0.00359317124843	0.0348356263801	0.171680194522	0.199507594801	0.00443442454346	0.157389953132	0.272100138122	0.15271604249
i	0.000716873968917	0.000618434285717	0.000145713342492	1.8011554424e-05	1.32336793881e-05	0.000423495501089	4.32118838917e-05	0.000357795268156	0.00375161441481	0.0243107529934	0.122392140841	0.133194834267	0.00566706608115	0.192611947711	0.364466692707	0.151268139163
e	0.000632397402972	0.000516654868572	0.000126504830831	1.46733478747e-05	1.10901991294e-05	0.000575206450363	3.58954782972e-05	0.000228153962719	0.0013912002236	0.0267072708645	0.0742599662803	0.202221440756	0.0133839616937	0.17824812257	0.329991740902	0.171655663054
n	0.000276622411324	0.000223889755024	5.4131344377e-05	6.76134705823e-06	5.2416007098e-06	0.000407647843021	1.95613632991e-05	0.00017637957924	0.0009137828612	0.0292209609548	0.0724888720934	0.245172270252	0.0147368347979	0.20809678419	0.320117756967	0.108082437685
ì	0.000159853404108	0.000128239600508	5.84617022257e-05	6.86684638608e-06	5.7759652366e-06	0.000196481970574	1.7120709633e-05	0.00011154045008	0.000705923213733	0.0169289249849	0.0832819806978	0.172717130084	0.0080712690993	0.309918768063	0.337307842322	0.070383787895
p	0.000123472466036	9.9067580836e-05	6.02209050752e-05	7.27836219536e-06	6.5622794122e-06	0.000130331255525	1.69389615443e-05	0.000118141718693	0.000602598164578	0.0131349426616	0.0761083358993	0.142569260028	0.0065527876331	0.277720432688	0.430444537441	0.0523051162983
l	0.000162301540012	0.000147970170945	3.83362226917e-05	1.08402361318e-05	8.92178847073e-06	0.000114170930508	2.81898918481e-05	0.000241427562898	0.000661066721526	0.0157272232205	0.0825801642998	0.126858803343	0.00518064381103	0.144969837563	0.563898559147	0.0593715804328
o	0.000365611603337	0.000341651460315	6.04101108972e-05	1.42117260439e-05	9.97240949024e-06	0.000202896590169	3.69391492827e-05	0.000229618042299	0.000373771389509	0.0133076504068	0.0719937312333	0.0986334121143	0.00281244310368	0.0806699458543	0.480774433049	0.250173313478
m	0.000319340311112	0.000297951476438	5.16472706991e-05	8.8547585813e-06	6.54371696341e-06	0.000170011508723	2.04689094942e-05	9.94385297663e-05	0.000290346178836	0.00564443120227	0.0318573185444	0.0465217723714	0.00344169560123	0.0911330952848	0.474202111016	0.345934981159
è	0.000507555680371	0.000478255398479	8.0372690633e-05	1.63395607604e-05	1.59229871211e-05	0.000113359218241	2.53419678981e-05	6.13712082554e-05	0.000296480674945	0.00521729913409	0.0199742665148	0.0308860437905	0.00406621786708	0.125642501762	0.561482623672	0.25113604372
n	0.000701412810124	0.000665476149493	0.000106590313544	3.66596132535e-05	2.9658363707e-05	0.000112335842747	4.13438172994e-05	0.000100166866752	0.000202637046982	0.00652374471136	0.0123244785049	0.0241264392635	0.00367333838903	0.103001780587	0.578787861224	0.269566084573
o	0.00139803135337	0.00133058049983	0.000337107871181	5.63364267512e-05	4.64237659023e-05	0.000497245060916	7.37126347665e-05	0.000128651837584	0.000162705628994	0.00468977740379	0.0073196953683	0.0154416275878	0.00255703837968	0.0591633848623	0.455904600408	0.450893074858
</S>	0.00224465247669	0.00213420959992	0.000594699760591	6.61961883756e-05	5.97319329511e-05	0.000909190380458	0.000103618242383	0.000108057461792	0.000125146374497	0.00299638395189	0.00501605498415	0.0113898270439	0.00170285891484	0.0379680694311	0.325291520204	0.609289737429
