 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
ò	0.0086421395854	0.0315601788506	0.0613519568769	0.303850698865	0.489666670953	0.0956976165281	0.00436203692734	0.00274187636952	0.00111512906234	0.000876193659758	1.1951506768e-05	8.40701473021e-05	3.94602689744e-05
n	0.0585584835285	0.0468173739502	0.120835478959	0.191117662955	0.444266033651	0.102299708843	0.0326016621758	0.00178398917117	0.00065139050478	0.000455970468176	1.77785805327e-05	5.92621941007e-05	0.000535188717025
t	0.0757503719428	0.0566392579834	0.11661962732	0.116497804318	0.48892404455	0.100832329614	0.0416712557253	0.00148404508372	0.00048859340366	0.000317140352725	1.96549448942e-05	5.07072253902e-05	0.000705169845342
a	0.0303133527476	0.0335734387611	0.0488185177733	0.065855996106	0.59189931485	0.202313943205	0.0254619395751	0.00108105715457	0.000290752803287	0.000115040313242	1.14493273481e-05	2.30935931534e-05	0.000242097754114
o	0.0134420203825	0.0134391445637	0.0184913691111	0.0303008954687	0.38845576695	0.502292391068	0.0317287041917	0.00140024938486	0.000288000457762	5.54807337473e-05	9.1088016827e-06	1.42458554845e-05	8.26603589613e-05
a	0.0055795817275	0.00461002903123	0.00624847993703	0.0125834372562	0.157110441983	0.740869420356	0.0705725463972	0.00209031242829	0.000264583785921	3.38637872491e-05	4.08348399423e-06	5.53550779483e-06	2.77424537204e-05
t	0.00259317422917	0.00165247211708	0.00219339552568	0.00602158281873	0.0967614983277	0.633973276785	0.160068645466	0.0864297248761	0.00987905432864	0.000388789451416	2.01700881981e-05	6.38997113161e-06	1.18593679168e-05
r	0.000914139328057	0.000608012895693	0.000836576905227	0.00344351717291	0.187905049443	0.411306148928	0.168615018489	0.198387248292	0.0243733504429	0.00355920021714	3.6591315066e-05	8.2989621772e-06	6.83395463893e-06
e	0.000370339761019	0.000257687310231	0.000343447375742	0.00222375679097	0.192825963481	0.490036849643	0.10953683483	0.174520274431	0.0254173051476	0.00443428210571	2.55613363553e-05	4.91106370573e-06	2.73768086964e-06
f	0.000204932059006	0.000130391394077	0.000155117295914	0.00112738482032	0.085341499827	0.487716336548	0.14489485361	0.239990953144	0.0376685067159	0.0026636386019	6.72726101184e-05	1.81670940819e-05	2.09270611465e-05
f	0.000469732438335	0.000403209227026	0.000275160058638	0.000667799590107	0.0477457269423	0.243951252183	0.168321932537	0.443052107715	0.0783617589053	0.016406172734	0.000170592003373	8.7654906694e-05	8.68933530488e-05
ò	0.000642646996112	0.000583676962342	0.000423672942879	0.000446433856702	0.0270640983141	0.119222090728	0.386838002179	0.364211807572	0.0801443096351	0.0200731643013	0.000157948352791	0.000100397283898	9.17333378496e-05
m	0.0012503508487	0.000515675954114	0.00039099519096	0.000395340018901	0.015295590838	0.075409903576	0.68841510406	0.152767520857	0.056321026545	0.0088748761571	0.00018908331593	0.000108513536299	6.60265594499e-05
m	0.00479043314957	0.00664995449804	0.00118894371699	0.00101691513963	0.019964034346	0.263311854525	0.502600510687	0.124504880286	0.060484155515	0.0148855063857	0.000250400548643	0.000129454075433	0.000222954689817
u	0.00692567904986	0.0117068324993	0.00227712230566	0.00427960811321	0.0206791354487	0.322648815508	0.186126968229	0.248322076762	0.170123055172	0.0248187067952	0.00139072277955	0.000390051931811	0.000311181486606
o	0.00583229334995	0.00814019216643	0.00186748070189	0.00532099443774	0.00867009555957	0.129536831503	0.0861216670763	0.336277338921	0.336056528391	0.0777358522651	0.00366599745985	0.000529749830604	0.000244925075535
n	0.00363542373998	0.00376343326214	0.000829262467297	0.00250246920258	0.00326419357652	0.0497172401677	0.0639354666921	0.30945624964	0.432147909464	0.123196350755	0.00651498268662	0.000796622586868	0.000240345398512
ì	0.00140261252333	0.00151555336071	0.000370119939099	0.00097480965086	0.00134490209217	0.0211900375226	0.046483185264	0.226656194547	0.558083273155	0.127304850252	0.0135846112289	0.000920794288956	0.000169023823171
c	0.000714804754443	0.000752653408237	0.000196823176366	0.000436575636287	0.00060219087739	0.0104733341075	0.021039263788	0.108065352849	0.554541504385	0.256298110084	0.0426560140763	0.00412035872299	0.000102975518057
h	0.000444559868148	0.000338720037412	9.00318234553e-05	0.000180091972429	0.000288233645797	0.00702246716917	0.0122849323493	0.0454703129497	0.335307951462	0.546829353361	0.0462835395921	0.00529265042766	0.000167148129352
a	0.00178570387938	0.000331844782471	7.36943124851e-05	0.000189761515143	0.000171392578599	0.00502713572306	0.00446449943643	0.0257691866499	0.214045487154	0.62446147112	0.112477481431	0.00708956132922	0.00411282131978
p	0.00213801686679	0.000273516754824	6.1064765495e-05	0.000179272228048	9.7944189533e-05	0.00229691720902	0.00225410254548	0.01794855155	0.171233075718	0.568680743707	0.216069670477	0.0128923344431	0.00587484770659
à	0.000726080157597	0.000102579791941	3.21825724983e-05	6.4903051016e-05	4.59223508443e-05	0.000950200621007	0.00159586524849	0.00939705285	0.0888414735727	0.414841552236	0.354001090159	0.126310208814	0.00309095623553
r	0.000787204280866	0.00047309226698	0.000142992733499	9.76082323387e-05	8.72725779481e-05	0.00261951902367	0.00111479738283	0.00528677015	0.0434097101909	0.342245221745	0.38404592672	0.194894356271	0.0247955628118
o	0.00228115912696	0.00393430195566	0.000890409511166	0.00286716295078	0.000860634259316	0.00434697590789	0.00063767877761	0.00577847758333	0.0253528750636	0.314980370582	0.334433148907	0.18373599209	0.119900810937
n	0.00229820444565	0.00466415156522	0.00102369848239	0.00372085881126	0.00105941333177	0.0027800968083	0.000296971212537	0.00470612843778	0.0120576024212	0.143490186861	0.411336872969	0.281113177363	0.131452621646
t	0.00088651347855	0.00158616900174	0.000354188852797	0.00125115479542	0.00036583713159	0.00101405677843	0.000120768046679	0.00228907162259	0.0114046672071	0.29957379562	0.314730006323	0.274282602454	0.0921411385487
a	0.000431233689517	0.000687404977247	0.000143179195266	0.000487940572473	0.000145897851197	0.000485017609477	4.7320937393e-05	0.00147893114086	0.0102163477157	0.324274008873	0.186438280774	0.200345197485	0.274819206183
m	0.000220381516839	0.000367532179749	7.34235267553e-05	0.000227431783491	6.6172409599e-05	0.000239635408492	4.87762367977e-05	0.000659672946953	0.0082593815519	0.126670640958	0.236666036925	0.318151469162	0.308349415394
e	8.17076004463e-05	0.000130972795583	3.19045459184e-05	8.10090361637e-05	2.53657757997e-05	9.1050027164e-05	4.69286606992e-05	0.000314376845651	0.00748142484063	0.0593875594527	0.230282672308	0.491583446387	0.210461558465
m	7.10866913154e-05	5.55907355277e-05	2.32682826395e-05	3.37335478879e-05	1.29979829999e-05	4.16806607213e-05	2.32253089997e-05	0.000141325085217	0.00311732497021	0.0251138302842	0.170708617436	0.619403615462	0.181253716155
e	6.67390217051e-05	2.83467713759e-05	1.98865156798e-05	1.7316064796e-05	8.45874199997e-06	2.21797137738e-05	1.50074019999e-05	6.8793909739e-05	0.0015581880484	0.0120803857847	0.119520559812	0.696976151821	0.169618038718
a	4.0577602835e-05	3.31553846586e-05	1.02559916933e-05	1.6799948932e-05	6.25151433332e-06	2.09994704579e-05	5.96586136663e-06	3.2927372913e-05	0.000554451076467	0.00451962105157	0.0547826309373	0.52368793394	0.416288472906
</S>	4.64921279175e-05	4.88198623293e-05	9.23213484665e-06	2.0726907466e-05	7.07655516666e-06	2.82882727289e-05	3.79024623331e-06	2.25096789565e-05	0.000298472591234	0.00271182417578	0.0340487009687	0.34674012197	0.616013961453
