 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
o	0.0117638714337	0.00411409832857	0.00437225584934	0.00130761857177	0.00911011472923	0.0736189565583	0.362361186457	0.443116080768	0.084838753967	0.00426243136363	0.00113460308557
n	0.0151726697046	0.00528512946952	0.00429623268311	0.00081495287259	0.00733232042308	0.0318923218528	0.255607206486	0.496809793589	0.166826697989	0.0148050197879	0.00115761524852
t	0.00509936131153	0.00179968856751	0.00151759930604	0.000297381393997	0.00312500548769	0.0149222307509	0.457800052162	0.35325524453	0.141656933996	0.018627642096	0.00189886046951
a	0.00193445048718	0.000668682553503	0.000621652257013	0.000105971950132	0.00159893006923	0.00771673521697	0.416251407387	0.422702838177	0.133228512665	0.011606121732	0.00356475182317
d	0.00087793506706	0.000289855853834	0.000303233329004	5.1798956044e-05	0.000707432319743	0.00943081490566	0.174055979129	0.546122179392	0.230166257555	0.0320558241107	0.00593871410772
e	0.000325317678687	0.000111608655611	0.000117534454335	2.9716171548e-05	0.000329885233248	0.00962888433522	0.090851654043	0.544970339797	0.277376465852	0.0613077047036	0.0149508720359
f	0.000144822865896	5.52692128703e-05	5.92348651117e-05	1.65480970493e-05	0.000169140311083	0.00477630157841	0.0438008323477	0.501028079932	0.317459205284	0.107353851568	0.025136697012
ò	6.4979538632e-05	3.04634766234e-05	3.56932663706e-05	1.41489908498e-05	0.000105630610361	0.00284968034947	0.0238592710826	0.306772443311	0.295419121761	0.351207433856	0.0196410968373
r	3.60004438773e-05	2.02121118745e-05	4.18587597902e-05	9.92052398327e-06	7.33169734537e-05	0.00109185922316	0.0102847983275	0.145536233437	0.21668470392	0.590630611285	0.0355904521124
e	0.00201882518363	0.000662936863958	0.00038270778193	3.87456018611e-05	0.000366998051151	0.00054094849772	0.00517926319583	0.0720544411457	0.178640987973	0.542422620428	0.197691490704
m	0.00267226128754	0.000872674570819	0.000473915673643	4.83047558537e-05	0.000454569125384	0.000316672337573	0.00199001018528	0.0318277187152	0.164515229324	0.563088583476	0.233740041901
a	0.000899407271513	0.000295417894573	0.000162589130548	1.80969493846e-05	0.000156382745128	0.000119275544524	0.000836933914093	0.0159778714384	0.128385784441	0.704970114492	0.148178098967
m	0.000309313696504	0.000103932804324	5.86181648493e-05	7.9122764282e-06	5.59376998093e-05	4.5473767508e-05	0.000317824503698	0.0061511222128	0.074890454147	0.771253114831	0.146806256322
è	0.000119587779835	4.37653577747e-05	2.56622102831e-05	5.6002959094e-06	2.52087457031e-05	2.04610291693e-05	0.000144188753833	0.0026370944376	0.051048400049	0.843420258277	0.102509762107
n	7.4795490945e-05	3.85933309249e-05	6.73700870944e-05	7.24353730313e-06	1.96881492344e-05	1.25173117231e-05	5.8503627211e-05	0.00116265935587	0.0295378773497	0.842548872759	0.126471860702
a	0.00103001860365	0.000336877583642	0.000253332965698	2.2712264101e-05	0.000189598361078	4.8911318241e-05	4.18261524037e-05	0.00068220910529	0.0158774210499	0.57709957092	0.404417516901
</S>	0.00199047445183	0.000627308141821	0.000389431202849	3.59805755505e-05	0.000358514980539	8.52092591205e-05	4.02667362019e-05	0.000492611467645	0.00850945842495	0.35588430546	0.63158645845
