 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.00052786267503	0.000340752427314	8.92779401597e-05	0.000657425839607	0.0190199284869	0.216410996151	0.594266218852	0.0782412451727	0.079201510589	0.00727673660375	0.00321943899275	0.00047797656323	0.00015335982763	0.000109517126147	7.69921982457e-06
h	0.000179644073677	0.000116004404538	3.56843787199e-05	0.000376038999202	0.011347284229	0.187143558717	0.460896126284	0.259195866391	0.073996828863	0.00293856709058	0.00309412412425	0.000348827959077	0.000186237375877	0.000140934792382	4.22080349486e-06
r	6.9009206559e-05	4.33383535127e-05	2.16388775733e-05	0.000154566435734	0.004553255643	0.224787216239	0.235134488761	0.486961765464	0.0455122539543	0.00100100695386	0.00129145226808	0.000158689807692	0.000253555028626	5.51904994607e-05	2.55439081829e-06
ò	0.00422255375319	0.00635780851817	0.00526502099252	0.00499280028524	0.0527231000477	0.171086566413	0.271122986254	0.364759306488	0.0506165719848	0.036245480319	0.0217628979227	0.00499951765256	0.00182588832288	0.00269044958482	0.00132903236737
c	0.00667814171773	0.00856870679272	0.00713228388417	0.00675570302841	0.0760017753492	0.0887094818043	0.376286028751	0.204572230163	0.121502525662	0.0503258202063	0.0367023523076	0.00776398735085	0.00315842677429	0.00378283759494	0.00205968672246
e	0.00517024187258	0.00537656255091	0.00294830624806	0.0027033363628	0.0341520606831	0.0518801196014	0.297740160917	0.154275293388	0.303849948554	0.0425695888354	0.0734482191025	0.0162140235836	0.00682231092476	0.00176148214498	0.00108832077415
e	0.00378378637419	0.00425423904697	0.00143753579069	0.00118629126527	0.0125447880044	0.0302985918671	0.137901021639	0.162677924463	0.427751546185	0.0795549916118	0.102190663034	0.0236693588612	0.0113549871416	0.00089554180166	0.00049870774805
n	0.00147155318473	0.00148354350899	0.000497570385897	0.00041455078609	0.00436336390813	0.016607953689	0.0702970235463	0.148266206488	0.498539695395	0.0743549145373	0.134495994345	0.0331742399537	0.0138402585472	0.00189060360722	0.000302530372683
è	0.000654720661577	0.000759913832997	0.000203279666299	0.000172785288697	0.00159736888604	0.00777599929633	0.0366748075154	0.065671812496	0.582316098465	0.0354073818458	0.204436004782	0.0362018076512	0.0251619518491	0.00273428380241	0.000231842667561
k	0.00114357674386	0.000609524714332	0.0001711366021	0.000130780892899	0.00142102064868	0.00651779209878	0.0308456391718	0.0645117594987	0.514180162822	0.0338922289486	0.205622221594	0.0407664282171	0.0574991529497	0.0373281494008	0.00536049486585
a	0.00400738831462	0.00367905697478	0.000705176724033	0.0004427712743	0.00195939334956	0.00811133403293	0.0283217503906	0.0585459941662	0.336638357607	0.0509518929829	0.219089183865	0.0736518494057	0.14715901765	0.0560184441336	0.0107184282886
n	0.00424320753821	0.00462984140959	0.000829887286344	0.000506990856767	0.00135883526319	0.00676163012431	0.0127290379969	0.0266772486887	0.202785762536	0.0425722209943	0.250860911288	0.112684406469	0.243324639217	0.0752689323779	0.0147664830962
n	0.0039725243794	0.0021725633212	0.000572240107115	0.000247189710922	0.000928597801063	0.00542881382144	0.00989905419897	0.0224971468629	0.160428414179	0.0177913889981	0.172465672096	0.0897322295897	0.359523769739	0.0769787624593	0.0773616603654
e	0.0107880418931	0.0057688155404	0.00100772876904	0.000261420096974	0.00146398870035	0.0148611906071	0.0117025043997	0.0325409532876	0.12695918806	0.0217328063327	0.0716403483653	0.0370350606299	0.345608383246	0.0315037634864	0.287125836788
o	0.0112937803977	0.00664684671347	0.000933792043013	0.000214606914658	0.00134827104678	0.0173907789357	0.00824919893323	0.0551807544292	0.08249978602	0.0370465787776	0.0504868487884	0.03348125521	0.325204447749	0.0159532281621	0.354069838929
b	0.00453194115923	0.00251523448782	0.000383890269671	0.000101142019219	0.00061295926226	0.0083428663119	0.00391004664441	0.0510096154431	0.0657205126733	0.0364272172592	0.0597041275961	0.0406470857367	0.36275896925	0.149665708721	0.21366868631
à	0.00160014321308	0.00095960021594	0.000168772245224	6.63280384063e-05	0.000250078544087	0.00318290545397	0.00165987834814	0.0195236396477	0.0504814805578	0.0226910694197	0.063256210532	0.0314613092456	0.315972676417	0.373413652907	0.115312244437
g	0.00062810070936	0.00042326501198	8.42518680747e-05	4.03416908021e-05	0.000118182821696	0.00138983924132	0.00075980611938	0.0081856550659	0.0289464060859	0.0092514183399	0.0447875201773	0.0160808942485	0.226897929806	0.537744337636	0.124662050479
n	0.00139852207479	0.000391441173993	9.66832123582e-05	2.38126556007e-05	0.000141700507565	0.00149978692044	0.00088085877646	0.00462897023863	0.0166162509286	0.0041511750633	0.0187058289591	0.00767298921617	0.144836380935	0.431914715879	0.367040916826
o	0.00178162882493	0.000507722007998	0.000118203634119	2.09629125336e-05	0.000172065033855	0.00231578980681	0.000989399552153	0.00722636597954	0.0125406602429	0.0018664647711	0.00793438685303	0.00314831017206	0.141801306978	0.16870115096	0.650875602275
</S>	0.00113838346247	0.000452694078999	9.09347770595e-05	1.70475262668e-05	0.000132155688927	0.00237835840341	0.000679657716076	0.00949968098977	0.00797400702145	0.00146900738555	0.00492986587652	0.00211363828603	0.135664333489	0.08969141898	0.743768826137
