 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
k	0.00432220322117	0.068101632932	0.361755400097	0.534415729037	0.0291989343006	0.00160230829751	0.000487098477458	6.55926433936e-05	2.89200256748e-05	7.51231105533e-06	1.05253461094e-05	1.19738621613e-06	1.36179125951e-07	1.25233272743e-06	3.25886889437e-07	2.51758816566e-07	9.698730465e-07
o	0.00211001982372	0.0447585449773	0.236024220032	0.657086153012	0.0535067491002	0.00532593749917	0.000968567625819	0.000155846981131	3.79956155583e-05	9.76696441178e-06	1.18407469698e-05	1.45953529871e-06	1.5650861865e-07	1.45235011581e-06	3.45674286479e-07	2.17653272189e-07	6.82449452167e-07
l	0.00135885878457	0.0215150986591	0.150088430011	0.678158561004	0.132576774033	0.0135455214997	0.00215712250861	0.000205705230377	0.000251494695519	7.83027585306e-05	4.32196239233e-05	9.9246735929e-06	1.17148096622e-06	6.6435185786e-06	1.63202463883e-06	5.1025061073e-07	9.93610367389e-07
à	0.000657499171523	0.012791159553	0.0827974900037	0.681502053668	0.193603161344	0.0201136958332	0.00721480580287	0.000816077836792	0.00032282356454	0.000101323597324	5.37559204411e-05	1.27214185176e-05	1.50868720174e-06	8.31392175487e-06	2.04653189494e-06	5.84711118243e-07	9.61266912463e-07
d	0.00141112389051	0.00883120551767	0.0509956600012	0.708988474556	0.199068117115	0.0181752659444	0.011069150101	0.0011095413356	0.00027500351088	4.2918193588e-05	2.14817542804e-05	5.40626572587e-06	7.37343560247e-07	3.25726208029e-06	1.00248724698e-06	6.82022720748e-07	9.90734494154e-07
r	0.0026883039635	0.00842041150589	0.100751866667	0.546246321519	0.239825965705	0.0922202506481	0.008711341367	0.000558002388533	0.00051389785696	3.5968540196e-05	1.70231370935e-05	3.20712539529e-06	5.64991900082e-07	1.5974887301e-06	7.48575512327e-07	9.18167040249e-07	3.63540799805e-06
o	0.00324863002117	0.00645846180196	0.111872483889	0.287770630506	0.332255731902	0.233466923549	0.0209055721223	0.00330620051618	0.00048997898232	4.22368950653e-05	0.000164608286365	5.2175483851e-06	6.53891866694e-07	6.28388401337e-06	8.45387800776e-07	7.79311233416e-07	4.73537123268e-06
k	0.00228413461806	0.00306959476732	0.045217362963	0.147307396835	0.504901243967	0.241467434516	0.0492218160408	0.00496300887206	0.00126464417077	7.04832396884e-05	0.000212849401788	6.7630316617e-06	6.94979738898e-07	8.43954300446e-06	9.08910846925e-07	6.34892827805e-07	2.57256855089e-06
e	0.00103167641702	0.00119902841911	0.0168441996543	0.0776998288783	0.443128657989	0.349655504839	0.0850356120136	0.0232477429907	0.00193128235692	0.000100194410229	0.000113853233596	5.06975432057e-06	4.88370846299e-07	4.78033313482e-06	5.77090205642e-07	4.03577052602e-07	1.0749597103e-06
o	0.000776894439007	0.000484126592037	0.00620226065143	0.0325267272261	0.257344755996	0.498533121613	0.169740097338	0.0321408023302	0.00205623841897	0.000101390955076	8.51724611987e-05	3.81938807352e-06	3.67006035433e-07	3.14438721161e-06	3.54883371881e-07	2.28593198534e-07	4.67403882433e-07
l	0.000459529069669	0.000235373686346	0.00257695675048	0.026869667742	0.221803911999	0.446336107204	0.256547409113	0.0189897897767	0.0229376821397	0.00276946273503	0.000369474683733	5.69627764245e-05	1.23474681485e-05	2.55193557705e-05	6.06398011729e-06	1.85824840051e-06	1.89953821981e-06
à	0.000227479606556	0.000169439932115	0.00136413037016	0.0214698002473	0.149442262666	0.328040259068	0.375464523038	0.0889071022589	0.0298458351799	0.00425194417834	0.000677365027911	7.71986551415e-05	1.65131982162e-05	3.34013579902e-05	7.9799970491e-06	2.3975494825e-06	2.3786399666e-06
d	0.000331188595519	0.000143783914038	0.000929989543387	0.0103694653491	0.0734410578887	0.199808527689	0.471668001013	0.122493784086	0.114872696193	0.00533719932611	0.00050879738597	6.22837267138e-05	1.00092962387e-05	1.58734553967e-05	3.79518652637e-06	1.73417430983e-06	1.7884420822e-06
r	0.000657005965173	0.000171761464679	0.00261770541446	0.00670456348303	0.0443563676296	0.260801233896	0.335720327004	0.0572334204953	0.273288098731	0.0171249831087	0.00122670173866	6.93711085713e-05	8.42721074623e-06	1.00526104656e-05	2.65629251879e-06	1.80996076994e-06	5.49785746073e-06
o	0.00105543568839	0.000328219348226	0.00333063500482	0.00315749456768	0.0230952222099	0.316686044632	0.251864275668	0.101911922632	0.24986487491	0.0361104310362	0.0119745352462	0.000416402983857	3.68127729154e-05	0.000142004938822	1.25368436829e-05	4.20388825665e-06	8.94686215358e-06
e	0.0010715183728	0.000322595595075	0.00162608709161	0.00123690857256	0.01078032617	0.192252544877	0.321275148556	0.213055984211	0.174066413637	0.0618448236787	0.0212482987487	0.000914552094619	6.53461243051e-05	0.000209570366274	1.8025092761e-05	5.44846708555e-06	6.38899629786e-06
m	0.000606455050933	0.000136579699692	0.000592922324537	0.000544383884187	0.00452278512333	0.084374925959	0.292496549519	0.176126388737	0.235042534546	0.18104971456	0.0202814745829	0.00321144669821	0.000704626314768	0.000214392532091	4.87750301203e-05	2.62620663619e-05	1.9742449346e-05
b	0.000388744923644	9.55881342307e-05	0.000519892458846	0.000346009254729	0.00284693274111	0.037341943653	0.16629397364	0.0668190215123	0.412314694849	0.26250423152	0.0418431661943	0.00704609133274	0.00111052850492	0.00024282406403	0.00012015884004	0.000122514225454	4.36370231153e-05
ì	0.000380448044548	0.000205460016744	0.000662796132949	0.000394882148243	0.00784737064704	0.0230045158843	0.0801985163467	0.261648318437	0.399144021616	0.174277640507	0.0441014219981	0.00700000921091	0.000664175948307	0.000182449741343	0.000109094340013	0.000140880176485	3.79939640384e-05
k	0.00625035662818	0.000753139332248	0.000933617144316	0.000569666922748	0.00962766621568	0.0144905443948	0.0531520956156	0.342061694812	0.443879913872	0.102609276836	0.018011230466	0.00574967283697	0.000683813262769	0.000155343213781	8.27919400043e-05	0.000293344850162	0.000695836301013
e	0.0125558512094	0.00409005774408	0.00622639994811	0.00181171079425	0.00593153260523	0.0138700722316	0.0272258293719	0.141046572271	0.419345795024	0.131307745612	0.182676326689	0.0412567529457	0.00615397922092	0.00457903093793	0.000515467933335	0.000410606103387	0.000996268253671
a	0.00951324840313	0.00476506328803	0.0076880641627	0.00204355862475	0.00384279050174	0.0138792442439	0.0191804744573	0.0693607004237	0.155818983408	0.179082438537	0.413310625563	0.0984971209819	0.0138796340736	0.00778332041264	0.000708794927778	0.000221402188462	0.000424573076557
p	0.00406613201304	0.00170319706034	0.00279277207957	0.00073845229725	0.00139807308191	0.00598736474797	0.0177849788191	0.0369945879746	0.076903079136	0.235060882846	0.408130235188	0.172203533661	0.0292354363579	0.00597425290421	0.000650336182593	0.000144551963487	0.000232143907519
ò	0.00137273866135	0.00058000460978	0.00094499866119	0.000265499300417	0.000502302413637	0.00250519706266	0.014252041273	0.0153151003582	0.0370106997787	0.191767730949	0.407439238396	0.256912177887	0.0367017641193	0.0331200919681	0.00103243921753	0.000115370473496	0.00016259571464
t	0.00054410386545	0.000209731083927	0.000339803748063	9.93695108057e-05	0.000206450332879	0.00119716900089	0.006047031191	0.00699720905273	0.0406593316596	0.117993570316	0.360919299465	0.369377859296	0.0372234023731	0.0554959019894	0.00243047017251	0.000125236410165	0.000134042590347
t	0.000947470488483	0.000163639653309	0.000424800187688	5.09706546019e-05	0.000133763217626	0.00222484066696	0.003123891707	0.00367137187091	0.0456686352199	0.0983560274387	0.388821936488	0.374844176432	0.031320296791	0.0454366763298	0.0040074096575	0.000209821103388	0.000594236380116
u	0.00114572987283	0.00021169711777	0.000576341235896	4.5165967534e-05	0.000117601712542	0.00257692605565	0.001228931699	0.00142421404364	0.01925729764	0.0461507303129	0.393659202163	0.391679515477	0.0463844592637	0.0822586231099	0.0113174773525	0.00100540283446	0.000960682003372
k	0.000526194249277	0.00014495084359	0.000332045741865	3.2122728978e-05	7.73667978473e-05	0.00109718647088	0.000508649543	0.00078785998788	0.00972247411333	0.0330904939376	0.219121327388	0.506343438492	0.0991559197546	0.111822407703	0.0153343491175	0.00127520107815	0.000628029537791
a	0.000289667254759	0.00011075180553	0.000217754597188	2.89166544593e-05	5.79638909491e-05	0.000478794142627	0.000248143642333	0.000490012082627	0.00644891007111	0.0276997805792	0.122248262463	0.422608422831	0.168954953252	0.201175009234	0.0448280713725	0.00289164732605	0.0012229563726
è	0.000463810488253	0.000195462645177	0.000353384525729	4.72548411531e-05	8.3827324983e-05	0.000442571180876	0.000152387738778	0.000313460237542	0.00232975123037	0.0098648242264	0.0639677431543	0.31010631761	0.195216501084	0.341141789745	0.0690194637908	0.00373295570868	0.00256849385753
c	0.000424885142751	0.000167210657059	0.000297826425576	3.8033161851e-05	6.71086349943e-05	0.000346249256959	0.000124614882926	0.000269605392514	0.00169901491679	0.00480932974213	0.0470931067181	0.338407489203	0.167984390361	0.355809739915	0.0757638412636	0.00430642183623	0.00239113028584
h	0.00074438711425	0.000148940277686	0.000323376305525	2.2123042417e-05	4.85306349981e-05	0.000450592348986	8.54547743087e-05	0.000188523046505	0.00187969913893	0.00388511814738	0.0444964522394	0.301174373068	0.109669175454	0.341174513305	0.155471957088	0.0223944559454	0.0178423603619
i	0.00093586140475	0.000160901189229	0.000383059975175	1.73247968057e-05	4.53359923327e-05	0.000522226182995	4.56467104362e-05	8.04141745017e-05	0.00118902735764	0.00252577643246	0.0400329982798	0.172252683356	0.071317648818	0.326430461102	0.262211822363	0.0513629219818	0.070485955454
t	0.000412798550017	7.6398116843e-05	0.000183833252492	8.69949638523e-06	2.17591090109e-05	0.000221715145898	2.04544804787e-05	4.33057651672e-05	0.000600216680547	0.00137296079415	0.0198364519599	0.131718230119	0.105748431273	0.257811623701	0.337227580788	0.0717704173273	0.0729251844847
a	0.000153560157106	3.2500342381e-05	7.28558415973e-05	4.26291501174e-06	9.9275015703e-06	8.3844496866e-05	9.94655892623e-06	2.61910927224e-05	0.000377444485516	0.000954052742717	0.0108880318666	0.104760865873	0.0990845847577	0.214335601234	0.373550713596	0.121558379109	0.0740972774949
s	6.69283576687e-05	1.76967231603e-05	3.58032561324e-05	2.72725822058e-06	5.7603154901e-06	3.76089816553e-05	5.47156407541e-06	1.72150420408e-05	0.000191683387172	0.000487190175572	0.0063058895022	0.0640606211243	0.0866497325859	0.196612207078	0.393419584532	0.169473109703	0.082610789165
i	2.93861975229e-05	8.3557374201e-06	1.65549099775e-05	1.47892659019e-06	2.85782946337e-06	1.69203052518e-05	3.2445654918e-06	8.88021498027e-06	0.000128517391624	0.000328886654191	0.0048023597674	0.0509199177081	0.0766118635286	0.188314622359	0.430438861511	0.194621676568	0.0537455913883
m	1.94613050076e-05	7.68172514003e-06	1.12835132258e-05	2.0147552634e-06	2.50313665446e-06	1.03365694173e-05	5.40727646393e-06	1.04096054934e-05	7.5707973108e-05	0.000141454845397	0.00249635478913	0.0375497679027	0.0584180438429	0.195689750786	0.427583373837	0.227058568856	0.0509178881294
à	1.12860200025e-05	7.32792624668e-06	7.05355387527e-06	2.5431626878e-06	2.94322848482e-06	6.5643671391e-06	7.20364788798e-06	1.57094774978e-05	5.6795581056e-05	8.28012541323e-05	0.00163916556304	0.0314317003009	0.0517498609476	0.235474336929	0.373664097946	0.265076709619	0.0407639737098
d	2.21768591675e-05	6.91231211556e-06	6.79647252509e-06	2.44969469593e-06	3.31685029494e-06	6.12980051303e-06	4.79274386266e-06	1.24798378326e-05	4.50190537053e-05	5.01372877108e-05	0.000712301284347	0.0183940484336	0.0291143793159	0.21611018231	0.356768605982	0.337454063206	0.0412862462366
i	3.47436680558e-05	1.28177988719e-05	1.90518285084e-05	3.19706086531e-06	5.42621913165e-06	1.46113983043e-05	3.28543542089e-06	6.82490587753e-06	4.13894497684e-05	3.48593452369e-05	0.000341042441449	0.0105509090112	0.0161736367053	0.10601186077	0.278579451994	0.418996584402	0.169170325412
a	3.68546576853e-05	1.44356429573e-05	2.56781345028e-05	3.05147668844e-06	5.61561931055e-06	1.86980934348e-05	2.2517767403e-06	4.65753835918e-06	1.63656259561e-05	1.60132680123e-05	0.00017257943715	0.00371947767707	0.00648534286843	0.0402637501567	0.139782987998	0.390466294801	0.418965975137
</S>	4.00309713426e-05	1.04188659787e-05	2.06990622514e-05	2.09294229422e-06	3.71289205527e-06	1.40766052174e-05	1.50767907015e-06	3.13646837959e-06	1.1197729228e-05	9.66095790615e-06	0.000101804228575	0.00196236454853	0.00388358598421	0.0223575849284	0.092914774999	0.3278443324	0.550819037569
