 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
ù	0.00107081732634	0.000148350422798	0.00017907671681	0.000148391105877	0.00243882391472	0.017453323422	0.38149490775	0.351792083756	0.195266326256	0.0500079617433
k	0.000630210192113	8.1228920266e-05	0.000107820472937	8.29124072923e-05	0.00129953152824	0.0116545729407	0.13834587125	0.402763987919	0.385799542085	0.0592343805811
ù	0.00671393166404	0.000607900961089	0.000161676791646	0.000479916904431	0.00434710964275	0.00709718278023	0.0567832650833	0.21906358264	0.592364960695	0.11238049886
n	0.00888587138801	0.00079028074303	0.000180919290549	0.00060322738781	0.00507426966425	0.00377858118674	0.0240608682511	0.117533565447	0.701782483565	0.137309940953
d	0.00835682996267	0.000369788880343	6.51187773163e-05	0.000212340038603	0.00222228740475	0.00144430009558	0.010374055807	0.0492707303823	0.577633501188	0.350051021651
u	0.00814759141089	0.000262709566781	4.06410475721e-05	0.000100640949201	0.00133150997492	0.000622435608527	0.00603849962567	0.0259083161274	0.258045093729	0.69950253055
m	0.00302908152863	0.00013996961026	3.16163775907e-05	6.15453495003e-05	0.000558697314973	0.000296012876176	0.00245138200856	0.0126496242425	0.405652151243	0.57512990685
è	0.00107604151121	5.802965242e-05	2.51343695969e-05	6.25488529334e-05	0.000247501014991	0.000171188318725	0.00106522845952	0.0089150609475	0.718389733748	0.269989522283
n	0.000802521970403	5.46489498067e-05	3.0294186199e-05	7.43342709778e-05	0.000164162181664	0.000130426429575	0.000452979143173	0.0088016859825	0.694819377916	0.294669567428
a	0.000977757856801	8.56254979356e-05	3.78998550663e-05	6.86686969926e-05	0.000191971030555	0.000113224639858	0.000285443524391	0.00631447961083	0.408313348639	0.583611569143
</S>	0.000967215078401	0.000104310808968	4.90432125331e-05	7.95316534963e-05	0.000253071245277	0.000108041314929	0.000327844262195	0.00349918173041	0.216985258319	0.777626484571
