 	mia	sorella	quest'	anno	che	vienne	studierà	per	medico	</S>
a	0.00081349702733	0.000163209068838	0.000624372042937	0.0131290449466	0.0872145902757	0.690681184173	0.151129982252	0.0529227464549	0.00323374440557	8.76386162654e-05
s	0.000486251181777	0.000143212317613	0.000375324015312	0.0065675905622	0.0462336564252	0.596640574724	0.250361330751	0.0958747821516	0.00311403360186	0.000203246193755
t	0.000174326316259	5.11407271377e-05	0.000134318948771	0.00490391152073	0.0262007481417	0.330784686241	0.50876681025	0.120032320717	0.00781434753395	0.00113738325459
u	0.000116881871753	2.43617546459e-05	7.1079714257e-05	0.00241705221524	0.0129976815806	0.19075773008	0.668292533417	0.111304803572	0.0124596615113	0.00155823715153
d	0.000102181337918	1.7344260482e-05	5.14486687523e-05	0.00170523411341	0.0100618090602	0.184709126693	0.626358611139	0.164141884524	0.0109649545038	0.00188738848384
i	8.16070899727e-05	2.08719374273e-05	4.70957195841e-05	0.00146584774114	0.0090095995534	0.199440058898	0.448714797046	0.248844521508	0.0875416271679	0.00483391032795
è	0.00565338277666	0.00137611423981	0.00151469839453	0.00110693498371	0.0058740787178	0.177862022966	0.256602617015	0.387770990503	0.147115734056	0.0151233901093
t	0.00749094230555	0.0018183412296	0.00198116184151	0.0010565096379	0.0051109747726	0.145157007655	0.128719320338	0.536963516834	0.154459876352	0.0172423648698
s	0.00461528714852	0.000649971462867	0.000681164352837	0.000537222722633	0.0034697966642	0.0954344832183	0.0610349461127	0.434790552278	0.380092678784	0.0186939207899
i	0.00390362492951	0.000287899904289	0.000285251359946	0.000288931775544	0.00126838850273	0.0346678601861	0.0437834973709	0.218184184093	0.591837926261	0.105492451263
j	0.00157077301094	0.000127029570396	0.000135578468015	0.000117665439848	0.000518017302243	0.013403300842	0.0345067517903	0.235253294698	0.582316642087	0.132050993088
a	0.00053008649208	4.44683050987e-05	4.73200979383e-05	4.5295533816e-05	0.000253621537081	0.00613491907067	0.0148931770301	0.224661688233	0.639152194029	0.114237253696
m	0.000188965149693	1.85032073662e-05	1.81578733794e-05	2.23778108053e-05	0.000102305889694	0.00220158756689	0.00590082311003	0.136029619411	0.706961544676	0.148556104565
è	7.51555415643e-05	9.82834978873e-06	8.91390519313e-06	1.62749814351e-05	6.03030475647e-05	0.000901534422297	0.00247359221668	0.107633429804	0.777365858225	0.111455102522
d	3.79375191881e-05	5.30815022958e-06	6.18194716438e-06	7.77924954503e-06	3.51389041882e-05	0.000359903150766	0.00092879997956	0.0457605699347	0.889435686075	0.0634226985073
i	7.8767958396e-05	1.09048853765e-05	1.00837389215e-05	1.29306357483e-05	1.85805500627e-05	0.000138820053589	0.00070493442052	0.0177747842516	0.696967922025	0.284282292836
k	9.9457406132e-05	1.52611527922e-05	1.23982242072e-05	2.22030685828e-05	2.23852503542e-05	8.41571445297e-05	0.00065341729684	0.0184552873572	0.592846967342	0.387788470945
o	9.07423553773e-05	1.72651149307e-05	1.41648713024e-05	2.01150008609e-05	2.25515304514e-05	6.10208158432e-05	0.00042669742228	0.0185910637624	0.513509895781	0.467246496982
</S>	0.000109007307689	2.24288709654e-05	1.93356011512e-05	1.73163059305e-05	1.63570007257e-05	4.11940794216e-05	0.00048068551114	0.0093832413462	0.314215722891	0.675694748491
