 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
n	0.00152814513082	0.051947836254	0.807659824222	0.132759895081	0.00596336827889	7.35727852709e-05	4.30448161414e-05	1.36148584099e-05	1.07021685768e-05
a	0.0266726261336	0.0410723477513	0.562432704741	0.249158141694	0.107385474426	0.00828555554176	0.00484894110538	0.000115248717803	2.89608071923e-05
m	0.0352555748112	0.0319694258171	0.262193404914	0.315379713898	0.328674441475	0.0176651185139	0.00848420850179	0.000323382152601	5.47117477308e-05
à	0.0121900246371	0.013517615839	0.195969598305	0.323431211299	0.434368433825	0.015240296838	0.00494234726726	0.0002956655382	4.47611513769e-05
k	0.00466487117903	0.00662818707967	0.158246710768	0.4298524771	0.387760764608	0.0105271056127	0.00189856102242	0.000191931940067	0.000229351565926
i	0.0172367264263	0.0129641601599	0.074203283256	0.3993374757	0.438566254869	0.0458363052042	0.0110897116408	0.000435657286689	0.000330433255309
n	0.0209955697688	0.0141967170466	0.032895845152	0.231670205233	0.614033604956	0.0714172940681	0.0141900896703	0.00044434459223	0.00015634413177
a	0.0077139199496	0.0053746266422	0.0125580353173	0.142495381744	0.609369128319	0.212279017023	0.0099367236801	0.000211285664077	6.187091609e-05
k	0.0032825638432	0.00239909789407	0.0052162836891	0.0773332249147	0.54184914944	0.359228142341	0.01031615676	0.000328695778026	4.66922708633e-05
a	0.00149799284107	0.00115513445469	0.00231378504637	0.0418463286382	0.433070649813	0.493756537447	0.0258320374533	0.000480303099342	4.72461469544e-05
k	0.00091091755369	0.000740082194897	0.00122606786879	0.0221695395461	0.277211196604	0.662096912482	0.0343837058178	0.00109872947311	0.000162827878985
u	0.000433480934563	0.000371226431632	0.000589902346263	0.0119276550487	0.188903754868	0.696210437494	0.0991611209393	0.00216977119104	0.000232603032995
n	0.000261437201521	0.000233433363877	0.000349469052088	0.00783842571623	0.123407147623	0.740358722498	0.12377291498	0.00333728883035	0.000441127437665
s	0.000132345183507	0.000128677363626	0.000218996911696	0.00590940463874	0.112122289208	0.689920950833	0.176663522993	0.0113024782768	0.00360131084589
u	5.5087266169e-05	5.55728022087e-05	9.8662296232e-05	0.00423915897958	0.0669301414027	0.679176783611	0.231145100998	0.0137967527589	0.00450270328196
m	4.21326723897e-05	4.25716637362e-05	8.4036696744e-05	0.00314953389319	0.0586431788009	0.77853652787	0.146335512333	0.00976650891963	0.00340001376065
è	4.80662064632e-05	4.95676805787e-05	0.000104485370915	0.0035265814644	0.057141920267	0.695610642623	0.223236136111	0.0166977583065	0.00358487945355
i	0.00194387053615	0.00175281851519	0.00100240952897	0.00496909262147	0.0278475557557	0.437274900874	0.448959332037	0.0640007724355	0.0122492410179
o	0.00276968382872	0.00249234060506	0.00139034183299	0.00383164807382	0.0108046993186	0.221709336958	0.641157864012	0.0991439241452	0.0167001448726
l	0.00114777531957	0.00103388831735	0.000595782456997	0.00163221864127	0.00497937377287	0.168767928986	0.650694531337	0.146679258048	0.0244692294909
ì	0.00042130506319	0.00038159445145	0.000225415308332	0.00062224249709	0.00286174844429	0.124650087329	0.623593263779	0.220441096016	0.0268032516303
b	0.000179942119397	0.000164279302817	9.8469088444e-05	0.00032989097903	0.00129154478476	0.0539404147763	0.61873723126	0.301646458672	0.0236117473434
e	0.000230631554799	0.000204981363272	0.000109163715148	0.000276720006343	0.00073156613492	0.0238302809254	0.405060033753	0.479020996224	0.0905355707811
n	0.000240673758266	0.000212448870091	0.000113600456383	0.000225501588781	0.000393288498307	0.00963281430847	0.230128011251	0.640030742075	0.119022897927
z	0.000132383439422	0.00011716024903	5.60357811277e-05	0.000201267772927	0.000239646929436	0.00522365670282	0.191666007084	0.577350514025	0.225013323642
ì	0.000125128206474	0.00010926561301	5.48943927092e-05	0.000211894974309	0.000171430063145	0.00301274583427	0.128119417028	0.528572738008	0.339622491214
n	0.000137914988825	0.000117143111003	6.52860655697e-05	0.000372330751436	0.000216357574382	0.00219878434476	0.0980026270093	0.526002946003	0.372886607071
a	0.000351088882942	0.000313226697001	0.00016021973519	0.000490133723812	0.000241946858127	0.00160817588159	0.0718272893364	0.348777740001	0.57623015569
</S>	0.000543427591471	0.0004932797985	0.000253430817595	0.000441595921906	0.000227301529063	0.00112334749079	0.0406728651682	0.232587307	0.723657427845
