 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
s	0.0068085888027	0.0260346240116	0.077721879612	0.467817902329	0.361594168946	0.0583150849958	0.00153664909978	6.81816796111e-05	3.24823929015e-05	2.017962418e-05	3.80476437383e-06	2.48850979592e-06	4.58840268491e-06	1.33132340081e-06	1.36812312714e-05	5.5877368629e-07	2.92843701097e-06	5.31544286427e-07	6.99288584483e-06	4.274700243e-07	6.07973597557e-06	3.60877693957e-07	1.52996847585e-06	8.08059398943e-07	1.55573682249e-06	2.62058610118e-06
ò	0.00233115029557	0.00901985773387	0.068530605204	0.26220707411	0.563723762982	0.0930409849986	0.00103883536659	5.42909729704e-05	2.20614316338e-05	9.93258021667e-06	1.60281302128e-06	1.15644160864e-06	2.78018399764e-06	5.99762672603e-07	4.9017314338e-06	3.55707199963e-07	1.18535708499e-06	3.15353832542e-07	3.52026794161e-06	1.748748619e-07	2.20130261619e-06	1.54126965752e-07	8.71012952817e-07	2.93538688981e-07	5.32178354497e-07	8.81880144393e-07
z	0.000855789318523	0.00491405804129	0.0367450867347	0.30116637137	0.542511990994	0.112553121666	0.00113641335553	8.10344607568e-05	1.53063695446e-05	6.20610856222e-06	7.3152285376e-07	8.04219696213e-07	2.87785183521e-06	4.43006629868e-07	2.2719910546e-06	5.28277671188e-07	8.3102342633e-07	3.92436544581e-07	2.2950467072e-06	1.41976674433e-07	1.47845092973e-06	1.16952261351e-07	1.06304437847e-06	1.2292444066e-07	2.09218861832e-07	3.31138044798e-07
o	0.00398857187284	0.00612285101376	0.0249027222449	0.32402578379	0.272737990331	0.334761423889	0.0319943329518	0.000589256143586	0.000444467416515	0.000211440685187	2.02625667346e-05	1.28349808321e-05	3.25332127117e-05	4.48018384329e-06	3.95189109515e-05	2.0697390904e-06	1.14764608754e-05	1.92850157153e-06	6.06823048691e-05	6.44705158144e-07	2.42688994099e-05	5.7580503045e-07	6.41029895949e-06	6.88953503553e-07	9.11334357277e-07	1.8630572536e-06
p	0.00501484194461	0.00476416499125	0.0118910533483	0.141652232597	0.13761524211	0.64836539463	0.0476670076506	0.00163012371453	0.000741222822172	0.000334474118396	3.11722829115e-05	2.00554912774e-05	5.52880365706e-05	6.5090984811e-06	6.04818603172e-05	3.09828753013e-06	1.54938972918e-05	2.59250049051e-06	8.33303529564e-05	8.75812046048e-07	3.150286607e-05	7.43739213483e-07	8.52553015316e-06	9.13222387851e-07	1.33860206576e-06	2.37215769787e-06
u	0.00168409728587	0.00167151275542	0.00435451285943	0.0558480108657	0.105836560703	0.789040511543	0.0392719635502	0.00153014730484	0.000438827577391	0.000173448433965	1.53422452038e-05	1.03785324225e-05	3.33214181702e-05	3.09795256003e-06	2.94741219957e-05	1.95788059248e-06	6.06701589493e-06	1.303005255e-06	3.20946778821e-05	4.38337217583e-07	1.0877237655e-05	3.27539375594e-07	3.94777721592e-06	3.62308002884e-07	6.69534472587e-07	8.26168095957e-07
l	0.000574079679957	0.000602170993473	0.00170682281314	0.0227206826219	0.0852403395677	0.839300750514	0.0469988961834	0.00187252923495	0.00060242727913	0.000205791489155	2.14507486346e-05	1.32703558042e-05	4.65008010367e-05	4.33787521968e-06	3.66058105552e-05	3.20854294659e-06	5.46416442931e-06	2.04161354317e-06	2.80166048574e-05	7.16658848094e-07	5.00963568333e-06	4.31817559631e-07	5.23488640351e-06	6.38766154561e-07	2.17271949486e-06	4.90399581986e-07
i	0.000232640317319	0.000273792429158	0.000806550341047	0.00991258467397	0.0480264311892	0.858073926838	0.0790645477278	0.00235795247832	0.00082366955971	0.000236437053052	2.85949395449e-05	1.46233528014e-05	5.13693190456e-05	4.79926896323e-06	4.00961998517e-05	3.6357925212e-06	5.3110935431e-06	2.29366511306e-06	2.68529319425e-05	8.15354109698e-07	3.09776174778e-06	4.69908240877e-07	5.67901845617e-06	7.3801178352e-07	2.70633787662e-06	3.92171307329e-07
z	0.00011909342444	0.000136249394719	0.000394755753682	0.00439948729132	0.0379932537297	0.861807585613	0.0906685885759	0.00322019575944	0.000881498319903	0.000200073167684	4.3115166515e-05	2.15156068005e-05	3.93681903819e-05	7.45898837774e-06	1.94601539506e-05	5.75233371273e-06	4.40701891437e-06	2.78502863635e-06	1.78229613042e-05	1.38922196357e-06	1.32769891926e-06	7.24610567959e-07	5.07437747372e-06	9.56446093173e-07	7.14380000387e-06	8.4268624911e-07
z	8.338610848e-05	0.000698559521906	0.00152262033789	0.0119170063638	0.0685201065766	0.758576528538	0.119311562192	0.0259433431198	0.0101326885733	0.00135884023589	8.5419045505e-05	0.000163368418933	0.000221658892127	5.10000907926e-05	7.33862436502e-05	4.52538135709e-05	7.66901479715e-05	2.79125148788e-05	0.000701574664101	4.51311678786e-06	1.07632458898e-05	2.78089162265e-06	0.000200063358825	7.13120129772e-06	0.000258277113335	5.52397451637e-06
è	0.000360998674493	0.0015817841073	0.00256046501263	0.0267806264546	0.0746991275255	0.622387242846	0.218035857397	0.0355550323733	0.0136833705578	0.00179473932863	0.000126614681835	0.000206630372978	0.000274122524042	6.36249437642e-05	9.38825318834e-05	5.54578251903e-05	0.000104976753324	3.62558878263e-05	0.0009471015547	4.92679659595e-06	2.34915562966e-05	3.19066716088e-06	0.000265584299608	8.84426626591e-06	0.000337968182112	8.09866883879e-06
t	0.000446169691498	0.0014594963191	0.00168477743754	0.0242779896515	0.0452732725085	0.497855980949	0.376492392466	0.0419566854578	0.0083391365526	0.00106935039288	0.000139082057278	0.000104632697659	0.000121629778014	3.11474027547e-05	5.13084989611e-05	2.51640970634e-05	4.68724334413e-05	1.74929884754e-05	0.000349930018233	3.55408719865e-06	2.67219217655e-05	2.56935357363e-06	9.74224432027e-05	3.79715968864e-06	0.000117103290171	6.37126594626e-06
s	0.000194191605833	0.000958623536367	0.00117356367918	0.0121819187172	0.12375448417	0.366257540316	0.424957557489	0.0618267184859	0.00733326585087	0.000787530874293	0.000101527112426	6.33838903863e-05	6.0500786338e-05	1.78454004849e-05	3.32147106537e-05	1.42380987211e-05	2.18153809804e-05	9.97921115847e-06	0.000127043138744	3.09538436622e-06	2.07375499218e-05	2.65489582454e-06	3.89532464009e-05	2.24103899621e-06	4.4003687857e-05	1.34091486488e-05
i	0.000444770210611	0.00111631305879	0.00182978759306	0.00644811480573	0.14323168639	0.261598390105	0.494162392496	0.0567909308286	0.0278011069503	0.0044661651681	0.00108842441081	0.000212396797962	0.000165849272446	3.0986743395e-05	0.000185104450218	1.02366119404e-05	3.00086451601e-05	7.19957971949e-06	0.000282648578915	2.61636565541e-06	2.54668266406e-05	2.07646117485e-06	2.61677998003e-05	2.52166379874e-06	2.3582460619e-05	1.50511930829e-05
k	0.00051423259757	0.000931826165597	0.00153109759002	0.00298728838191	0.0505565436633	0.201615343368	0.584320944165	0.107770058276	0.0405504723168	0.00637981315603	0.00164138253694	0.000269600500321	0.000208402196149	3.5224524965e-05	0.000234787444939	8.74216638013e-06	3.218228952e-05	5.90047033983e-06	0.000333555152305	2.1546638518e-06	2.45681275802e-05	1.37880745495e-06	2.10754359334e-05	2.22843557291e-06	1.48307122063e-05	6.3482366143e-06
u	0.000235095496557	0.000412572994532	0.000614552339007	0.0011613128073	0.0180170664378	0.155447719456	0.595100238055	0.137184592759	0.0771496507723	0.0113567614853	0.00261274071231	0.000251907101107	0.000122273307383	1.96820528217e-05	0.000129433606513	4.40839742671e-06	1.409951264e-05	2.65075811328e-06	0.000132089774435	1.09240438393e-06	9.8953052934e-06	6.39099794983e-07	8.75386811113e-06	1.07777223097e-06	7.32526423543e-06	2.34192341143e-06
à	0.000162104448852	0.000256465884844	0.000318690414336	0.000515207692433	0.00669266222927	0.064975184152	0.732427422685	0.0910029475863	0.0869947369241	0.0130842032951	0.0030409517041	0.000241901915369	8.49179511277e-05	1.36394073406e-05	9.7150517171e-05	2.47731717557e-06	7.75511368e-06	1.27224654443e-06	6.40128278117e-05	5.8705764331e-07	4.92351543113e-06	3.36982892994e-07	4.34624297038e-06	6.3213721699e-07	4.26532717848e-06	1.14870789048e-06
i	9.40970829507e-05	0.000126799070615	0.000176501486112	0.000221259465811	0.00310449827642	0.0282320729507	0.810966554228	0.0626697325288	0.0707773656414	0.020274721565	0.00252074580137	0.000254133520123	0.000115731712376	1.40797141802e-05	0.000377212624057	2.97287432519e-06	7.84690769333e-06	1.40087895481e-06	4.97236779372e-05	3.91271363103e-07	4.54711507704e-06	2.03921635665e-07	4.30286879013e-06	3.2432482233e-07	2.07055502616e-06	6.55596473493e-07
s	5.10181327002e-05	6.33449365383e-05	0.000112593807704	9.61102892703e-05	0.00160810882547	0.0121996132169	0.565814174743	0.19122421751	0.164778348547	0.0529303255217	0.00877418093379	0.00124401874004	0.000443515127459	5.95826590601e-05	0.000499019129352	1.07684362417e-05	1.18514258978e-05	4.5555481516e-06	5.89656973124e-05	1.21722672103e-06	5.13763845901e-06	4.22613035222e-07	6.62307506338e-06	3.72337450777e-07	1.59889040872e-06	2.90784214498e-07
à	2.76455306167e-05	3.70927145128e-05	7.78091699013e-05	4.94210260901e-05	0.00065989493849	0.0053914414723	0.242091504914	0.25913385917	0.311606516182	0.129062021841	0.0467018256446	0.00360886291335	0.00100292330915	0.000121775889687	0.000302630344451	1.48657717472e-05	1.56226849659e-05	6.6566887172e-06	7.08486637708e-05	1.74155467368e-06	6.552528253e-06	5.73326771741e-07	6.24071405446e-06	3.89388460259e-07	1.11993344291e-06	1.48377026166e-07
m	2.08641154722e-05	3.17335165043e-05	6.60092576338e-05	3.803649703e-05	0.000331541306163	0.00220095095743	0.111027399305	0.35916028639	0.323588735394	0.138813389614	0.0591490588815	0.00392904807112	0.00112590495972	0.000124047254562	0.00026938042815	1.60817915824e-05	1.56291229886e-05	7.57873540573e-06	6.23300845903e-05	4.22363172456e-06	8.661334751e-06	1.36406965058e-06	4.24885081815e-06	4.96432186753e-07	2.68580208764e-06	3.08121350055e-07
b	1.19974167574e-05	6.52557221681e-05	7.94690852113e-05	6.13678366767e-05	0.00100846136539	0.00121406178581	0.0531973391017	0.497803785463	0.327134628465	0.0872458908713	0.0276259538605	0.00296802499037	0.00106470404324	0.000120631982854	0.00025653712605	2.50975568608e-05	1.92156159962e-05	1.16168376352e-05	3.80874015301e-05	6.90601344152e-06	1.3200785917e-05	3.74647778353e-06	5.23444117272e-06	1.47151398558e-06	1.09649120292e-05	6.31288765002e-06
a	2.39288022525e-05	0.000104450712723	0.00014911825507	8.73180222256e-05	0.00129744640846	0.000729252368603	0.0283493180339	0.315273250821	0.381817442822	0.181352378957	0.0617207698535	0.0214515781968	0.00282577598108	0.00144530714095	0.00204818085868	0.000103692679954	0.000322656570665	6.85967592117e-05	0.000638059667177	2.12642970138e-05	7.1707611639e-05	8.78110549451e-06	3.86796387242e-05	5.87116582853e-06	3.48429140097e-05	1.02981957167e-05
e	2.88529540842e-05	7.64792279077e-05	0.000130426348357	6.17430357419e-05	0.000603080209487	0.000323794039534	0.0141334688446	0.119680458274	0.308620440941	0.354579939652	0.133943863285	0.0481561047323	0.00731209039369	0.00300936478032	0.00700955581956	0.000246732119985	0.000579154200222	0.000128358116404	0.00106737165573	3.64983043379e-05	0.000116568788546	1.18144919982e-05	8.76190395747e-05	8.26637594284e-06	4.18733246699e-05	6.0657033389e-06
m	1.87552646947e-05	4.45947493026e-05	6.6670402119e-05	3.40405092473e-05	0.000272625167496	0.000175587699845	0.00759888451487	0.090721129758	0.24664270698	0.399351873217	0.149789777762	0.0682705715774	0.0202564809646	0.00542736319344	0.00776997303985	0.000842453533328	0.000634006476741	0.000415295752135	0.00072170415191	0.000311156859113	0.000102351600849	7.08678701661e-05	0.000126094059858	2.95075966476e-05	0.000284622270223	2.0892209713e-05
à	1.50838398982e-05	3.16065094342e-05	4.16061520397e-05	2.30354374158e-05	0.000120220249832	0.000118365734948	0.00471276023829	0.082462674586	0.18677440566	0.282667641072	0.315033619254	0.0720421915258	0.0377056189882	0.00693286159781	0.00682725644662	0.00128623111111	0.00066304990558	0.000590750527378	0.000748866150637	0.000420699871038	0.00014696643695	9.49025833887e-05	0.000118374283286	3.53718840825e-05	0.000359636972841	2.62176878043e-05
n	3.89885292994e-05	9.15702978114e-05	5.54893843466e-05	5.45302744719e-05	0.000194227006277	8.60301966493e-05	0.00479305641276	0.0873447881953	0.117688818553	0.179150670357	0.471445453085	0.0761151815086	0.0413023013294	0.0074060467326	0.00923706114887	0.00148084637037	0.000697864548527	0.000578261402459	0.000708340303546	0.000458723175013	0.00032591764565	0.00017957123113	7.92578444287e-05	4.76348032275e-05	0.00035772199038	8.16328005014e-05
a	0.0001288534431	0.000327824112604	0.000605291643116	0.000246838251491	0.000536759608759	0.000207301208883	0.00415834553759	0.0786487753984	0.0769591751843	0.125589079119	0.467506017695	0.121773093836	0.0681667221098	0.0191004442442	0.0176385997163	0.00403721642346	0.00346729944951	0.00201420725082	0.00500714175452	0.000926147658338	0.00150033278188	0.000366181860377	0.000502210308143	9.42440344092e-05	0.000385314270127	0.000106531992834
m	0.000131838675367	0.000341902110201	0.000762089051705	0.000276019397164	0.00052470044792	0.000225720317961	0.0017859291392	0.0291262057995	0.0372306433948	0.0856716520397	0.369116139232	0.220844207945	0.136891144037	0.0504258137481	0.0236871085721	0.0137932698078	0.00684804248317	0.00595116255027	0.00712088175151	0.00351784855278	0.00190929300396	0.000934715270126	0.000948573936048	0.000254592274803	0.00160867514671	7.1790840278e-05
u	4.77758150223e-05	0.000125584355067	0.000262345547968	9.99477508213e-05	0.00019486534774	8.5611329987e-05	0.0007234478264	0.0122749641098	0.0253891471316	0.0809092960132	0.246192236411	0.273032489315	0.191274534679	0.0754666645827	0.0399027508574	0.0193411406026	0.0101045771611	0.00779075998342	0.00583556708384	0.00499660618426	0.00162905927799	0.00117364339004	0.000811407165349	0.000282118431601	0.0019958380679	5.7582290426e-05
t	1.73678057741e-05	4.45313290557e-05	8.98113996893e-05	3.54753420204e-05	6.78753239133e-05	3.23548508957e-05	0.0003438890588	0.00714070187993	0.0293636743772	0.104398224004	0.17487573647	0.247181679772	0.222823864893	0.0946865531942	0.0539942852858	0.0229641285342	0.0136342880537	0.0107741524611	0.00651493519461	0.00615587806142	0.00163177705933	0.00118977756335	0.00097453410845	0.0002080190272	0.000821469901633	3.49984844753e-05
o	7.21232379137e-06	1.74790837186e-05	3.21668140298e-05	1.40765678535e-05	2.51742205378e-05	1.43815188652e-05	0.000192944836267	0.00540844022664	0.0288820131257	0.107577916001	0.133401269823	0.229621356591	0.240295981631	0.100614217731	0.0786726100953	0.0254715858447	0.0163566486846	0.0125100141537	0.00946514856487	0.00661227395381	0.00169638115311	0.00121774558778	0.00125118613615	0.0001879472324	0.000428510989878	2.53006631584e-05
p	4.79605993046e-06	1.04237370395e-05	1.50487904099e-05	7.84496181783e-06	1.33737815126e-05	1.01241069551e-05	0.000112727328756	0.00283986067555	0.0149699185752	0.0737754853337	0.120000833941	0.222477892197	0.276537423877	0.11172121091	0.0882823800318	0.0304212022816	0.0185901345615	0.0148735557179	0.00961194278829	0.0094201425846	0.0021889828177	0.00205518162926	0.00121583457872	0.000251324757467	0.000495173525959	9.71275987195e-05
u	3.23665151015e-06	6.91001107983e-06	8.27723776997e-06	4.74349843928e-06	8.38672203753e-06	7.4545106517e-06	7.78532235853e-05	0.00186749130185	0.0091711510584	0.0516074107779	0.086254008647	0.198910964066	0.306384077959	0.120712090303	0.0862262633439	0.0434368097605	0.0304503295205	0.0224967025726	0.0163486098628	0.0144275908615	0.00493432427257	0.00339380697642	0.00218127442624	0.000383661302489	0.00055350997532	0.000143009249573
l	2.40940607005e-06	6.45424529328e-06	6.56427682332e-06	4.20325987976e-06	8.19037954584e-06	5.84065845057e-06	5.66395891951e-05	0.00097773974395	0.00541708801947	0.0324021805926	0.0730919848823	0.174244701355	0.29641045932	0.132532853434	0.0963644077813	0.0600712822535	0.0395275468402	0.0326266858575	0.0197407312876	0.0209655846205	0.00606468075752	0.00450049392547	0.00305480084208	0.000618173317496	0.00113687325844	0.000161390779858
ì	2.08670419002e-06	6.82512486443e-06	1.24667734411e-05	4.28884219325e-06	1.35395138486e-05	5.83798471686e-06	4.28480503984e-05	0.000617308421983	0.00265680851649	0.0175672096642	0.0424763516274	0.128119183785	0.28368785644	0.125033751145	0.0837724592604	0.101245687418	0.0545321149467	0.0576511052858	0.0564344717625	0.0214002628735	0.00777417791917	0.00463515087516	0.010146252114	0.000694950905832	0.00131917791815	0.000147832992286
z	4.31587719667e-06	1.31617667215e-05	1.60633548137e-05	8.19437306442e-06	3.07373489495e-05	7.21726823895e-06	5.90685667995e-05	0.000581650047994	0.00222500058216	0.0126667656881	0.0407502185425	0.0944042662617	0.292457322147	0.0822998620483	0.13860936642	0.109142139139	0.0555743706489	0.0556233230953	0.0712333652542	0.0142974049578	0.00928269947306	0.00438434625839	0.012303419038	0.000793102901944	0.00297131113805	0.000261342896429
z	1.00619173989e-05	8.64089505738e-05	6.43171559379e-05	3.93104623548e-05	0.000124439973983	1.98294870796e-05	0.0001684462656	0.000695437932665	0.00465334042739	0.0167887592294	0.0387859259142	0.105091600421	0.340342157382	0.0651504036828	0.15699564014	0.0839981210463	0.0489380392163	0.0292943926984	0.0719778864181	0.00944661081927	0.00818892499102	0.00421127208613	0.00864480917933	0.00102765700065	0.00439312907935	0.000863094665476
e	1.89929644663e-05	0.000135463586858	0.000133901028646	6.99617557849e-05	0.000188370531328	3.58405956932e-05	0.000194927909867	0.000389795925222	0.00459016904246	0.0138999520765	0.0196031157047	0.100658113474	0.294174115794	0.0999372558943	0.105402114713	0.0868847683488	0.0914281664054	0.0439739045661	0.0822617721394	0.0155246124398	0.018010806997	0.00865486412871	0.00870670412644	0.00137838353355	0.00264206027312	0.00110187975516
q	1.73327413554e-05	8.47004549527e-05	0.000106406794882	5.17893452616e-05	0.000119780769776	2.90069473977e-05	0.000105420430622	0.000316138206074	0.00222766618082	0.00918516135883	0.0362219825682	0.113608991158	0.248058228598	0.134625161965	0.102384836571	0.0988569694496	0.0907182421351	0.0544960888554	0.0454280350465	0.0224259181466	0.018571486399	0.0108620673762	0.00583562494215	0.00167751287785	0.00329708393771	0.00068838135172
u	1.71898296518e-05	6.71695229842e-05	9.01747836273e-05	4.78789334205e-05	8.8812212592e-05	2.64121936326e-05	6.62213162073e-05	0.000284556171691	0.00125169073361	0.00660505571961	0.0375984847894	0.095475679386	0.198595158199	0.122243673988	0.0961414305237	0.0966432651499	0.105168780712	0.0768211036185	0.0340256676822	0.0507832933822	0.0354556061997	0.0281353811254	0.00622591164738	0.00309578859262	0.00346089237924	0.00158471398391
à	2.00455645506e-05	6.14832729947e-05	8.92191978758e-05	4.81776998068e-05	9.3924876864e-05	2.68856935442e-05	5.45388730691e-05	0.000151358066897	0.000697365551203	0.0041835403732	0.0187476278631	0.065594535462	0.0913390153997	0.107009971329	0.282473290175	0.06261411505	0.116645534571	0.0772193285395	0.0294377947607	0.0561136551274	0.0419163393332	0.0330542725751	0.00579288391579	0.00319281654087	0.00145980415975	0.00196245558464
i	1.35290430169e-05	3.51304586649e-05	6.14730709586e-05	2.70740119356e-05	9.82675316213e-05	1.64501580147e-05	4.39777543564e-05	0.000110011343632	0.000518138710401	0.00349839665773	0.012201724321	0.056981694154	0.0541741491332	0.096664180443	0.491235743392	0.03155018235	0.107745362524	0.0446971955132	0.0173655161202	0.0350158417091	0.0214861457111	0.018069338725	0.00315516327193	0.00339235405696	0.000912573819917	0.000930361818213
m	7.92698360563e-06	2.2242118555e-05	4.53526054862e-05	1.66965088452e-05	8.33456695404e-05	1.06746386716e-05	2.84556947855e-05	5.93284868773e-05	0.000295911713467	0.00182584085258	0.00591217834033	0.0342746483847	0.0514796063777	0.090692543481	0.347671141131	0.0946065767833	0.133625084175	0.0817333071711	0.0190458013734	0.065682591903	0.017290254237	0.030102492575	0.00753843935731	0.00825887001899	0.00851888160664	0.00117179197274
è	4.10291423521e-06	1.36373038517e-05	2.90548686621e-05	9.30744348173e-06	4.07567045135e-05	6.42258139053e-06	1.60837395952e-05	3.41096527591e-05	0.000166478041156	0.00104330003419	0.00353564618011	0.0222091387949	0.0584373064592	0.0753220311603	0.151339500377	0.168167452261	0.146914118058	0.128498345724	0.0670812257911	0.0750610559677	0.0238091707457	0.0355353468583	0.0194926327858	0.0100358243397	0.0116911477355	0.00150678159091
r	4.0277732784e-06	1.63096449506e-05	2.5881982054e-05	9.57266682724e-06	3.52591325045e-05	5.98437313018e-06	1.98622301984e-05	5.23028603864e-05	0.000225258777052	0.00136666292806	0.00517250759337	0.0207882489316	0.0802192464864	0.0559026770534	0.150539540126	0.158323750754	0.134022242686	0.108113975241	0.0990403119304	0.0516219096559	0.0304980885819	0.0297744009528	0.0240872975953	0.0116018234466	0.0300436391118	0.00848916569697
i	1.87491896928e-05	7.32579823169e-05	0.000150609503185	5.91247356091e-05	0.000132014322835	3.62756967101e-05	4.90287033995e-05	6.53790987955e-05	0.000313387835684	0.00145139619269	0.00539857111112	0.0181368676439	0.0744398101621	0.0463413990178	0.143687113375	0.148377796918	0.115530530895	0.109067701747	0.0857342456435	0.071162607552	0.044623652194	0.0486822369843	0.0225176551984	0.0147627481489	0.0359534383706	0.0132343522323
j	2.22581840309e-05	8.58302816056e-05	0.000189261894828	7.23876929697e-05	0.000153154531145	4.49891876367e-05	4.96101502332e-05	3.72871915985e-05	0.000223399693228	0.000762687670897	0.00258923711704	0.0112974042146	0.0453458623874	0.0476747083393	0.0726208887917	0.167794505639	0.129977180298	0.147413123916	0.0687903735478	0.109195499184	0.0458016267313	0.0649837009948	0.0259311840661	0.0204939337163	0.0300606167902	0.0083892728441
a	8.7275572103e-06	3.18913596352e-05	6.52433409093e-05	2.62732756566e-05	5.3342089015e-05	1.62961733122e-05	1.92602974111e-05	1.97851663662e-05	0.000100194704409	0.000458646493632	0.00227586053901	0.0100013250715	0.0410038297958	0.0468793101131	0.0514979425972	0.16993012188	0.137883563433	0.147792097972	0.0565486478493	0.128666133061	0.0425357582438	0.0634562103316	0.026869983022	0.0264395312388	0.0382127162634	0.00920730704803
t	4.0150957201e-06	1.30994335784e-05	2.34921812431e-05	1.05037674822e-05	1.9221320995e-05	6.50116093073e-06	8.5645611137e-06	1.29604752887e-05	5.5311330803e-05	0.000328205851211	0.00188851997967	0.00957200702383	0.0330339139319	0.0518181320377	0.0413217678657	0.13752881896	0.136855334478	0.155874255991	0.0471270699498	0.14885522102	0.0466159377479	0.0771647614439	0.0265618800073	0.0349276574129	0.0396864834211	0.0106863586827
