 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
a	0.000860683190687	0.000366169636107	0.000101490357161	0.000487763402263	0.00595021120163	0.107034279545	0.539825190213	0.291670140099	0.0419909818083	0.0104642257182	0.00088741132431	0.000264516176592	8.40018800487e-05	1.12953480849e-05	1.65793095717e-06
ò	0.0010292032489	0.000449352885369	5.7355984387e-05	0.000280028964088	0.00283612373388	0.0759499998483	0.301089406738	0.544088530033	0.0504443562694	0.0215372832394	0.00141778143144	0.000759622865531	4.43729703496e-05	8.35795626163e-06	8.19173888572e-06
l	0.00110142497297	0.000478495495123	6.56652514623e-05	0.000333965688029	0.00378171127796	0.0897170432828	0.180204748913	0.560416226678	0.12208135209	0.0351193080798	0.00573089247715	0.000817751971844	0.00010013289345	3.60667257539e-05	1.51966526286e-05
i	0.00263952514766	0.00125614056504	0.000315833520487	0.000733054262676	0.00390307422599	0.0807546116276	0.111283234304	0.354141495559	0.332072267363	0.0724793480266	0.0357997284924	0.00268028157395	0.00183849758782	7.04826052513e-05	3.24418525429e-05
m	0.00311849110255	0.00150447317435	0.000384519673829	0.000746698000892	0.00178107789866	0.0308089611759	0.055056943768	0.18815541852	0.511846689121	0.133228632676	0.0647318294975	0.00383611122465	0.00342381502927	0.00132088408175	5.54587308476e-05
a	0.00106444133485	0.000515660356783	0.00013885801051	0.000272840532964	0.00070384345622	0.0127635164253	0.0332716167893	0.12971333284	0.51858711304	0.181832270892	0.0966273198325	0.0157902561082	0.00683074084309	0.00177974655725	0.000108409143616
t	0.000365918599483	0.000180200505828	4.86728367367e-05	9.94448092213e-05	0.000264883483407	0.00507972024177	0.0198432741298	0.10153789428	0.506340844347	0.230466666964	0.104316317611	0.0193616901361	0.0104445401144	0.00148639004908	0.000163480074539
o	0.000132436065361	6.77438075093e-05	1.78443363456e-05	3.76946823071e-05	0.000103308228469	0.00231448514726	0.0158634560433	0.10363290476	0.444281564782	0.319152822321	0.075428317537	0.024596405812	0.0127847423715	0.00144985232636	0.000136383511513
n	6.14630734537e-05	3.34757498364e-05	1.19028742152e-05	2.01041091024e-05	5.12230591563e-05	0.00113331956575	0.00907005424777	0.0835275965867	0.397023048261	0.347920680774	0.113742306512	0.028996969604	0.0143470057905	0.00378012248545	0.000280706993838
a	5.04609511512e-05	3.14874802788e-05	1.23139057384e-05	1.91497063675e-05	3.63934647188e-05	0.00054617123525	0.00417065714926	0.0442599045289	0.371560632754	0.300882510258	0.200829312171	0.0375078632013	0.0346870622635	0.00495897749515	0.000447051337946
d	5.27246703837e-05	3.50534024263e-05	1.45668872461e-05	1.98041707892e-05	3.14242182396e-05	0.000285688238417	0.00186456146309	0.0240178896763	0.271024234251	0.282601270086	0.284254444057	0.0437297534004	0.0512669687545	0.0390781308317	0.00172341676598
e	4.09861024612e-05	2.76394888088e-05	1.38120384154e-05	1.59598902631e-05	2.44397134132e-05	0.000174323862806	0.00109914650103	0.0155027863921	0.203145658084	0.253687626695	0.298200204686	0.0418361068001	0.128107142251	0.0532394629439	0.00488467125533
r	2.88284188204e-05	1.98772996029e-05	9.5688739718e-06	1.17929308544e-05	1.67092834711e-05	0.000117947697602	0.000794874100343	0.011902396464	0.169968292695	0.253113745565	0.259728514895	0.0407840259334	0.18227555075	0.073253575648	0.00797425908511
f	0.00056595903194	6.67793065343e-05	4.04708364906e-05	4.21460727181e-05	1.52554148237e-05	0.000137370472534	0.00112896600011	0.00928441482133	0.106450917565	0.222138685188	0.171674937298	0.0194843161211	0.225292026917	0.187585501883	0.0560922063617
ò	0.00080257147398	0.000106195342178	0.00010366026883	9.8193855906e-05	4.25978162746e-05	0.000221236074178	0.00122775758004	0.00985286260711	0.0636116025217	0.118221598063	0.263348221433	0.0179791458504	0.255587268972	0.192784713294	0.0760123571206
m	0.000432435641327	8.41339140593e-05	0.000100804205277	8.91237869687e-05	4.88064289249e-05	0.000190566061393	0.000557977344347	0.00805677676904	0.0488990325072	0.0720262456877	0.343657613811	0.0190519152835	0.164993540991	0.299174843765	0.0426361813735
u	0.00291805720044	0.00107695262802	0.000615898477426	0.000600385147323	0.000256442691808	0.000526462223798	0.00173207371912	0.00545980002301	0.0267697045024	0.0860197452292	0.223756994604	0.0124327457612	0.15239232833	0.347225551255	0.138216854458
è	0.00622159556681	0.00247629097601	0.00104150663581	0.00126290891577	0.000549527817269	0.00104357044127	0.00287633747304	0.00610055670767	0.0227576095008	0.149311225076	0.197529728201	0.0311029192537	0.184478209443	0.165732548418	0.227515474819
t	0.0046645917946	0.00192053064534	0.00061507530027	0.000924174408257	0.000412346273623	0.000784770731757	0.00174571425768	0.00481303490256	0.0246553891669	0.174275768359	0.1976011094	0.0351985684179	0.190809863148	0.212543610806	0.14903550694
e	0.00454985970387	0.00198424270178	0.000684612378423	0.000910170072419	0.000393913669074	0.000766763395252	0.00212935131923	0.00300991580085	0.0192985890556	0.11431853112	0.137743374133	0.016539220806	0.198708401049	0.261079836935	0.237883267647
s	0.00449847231092	0.00200137918053	0.000704735449641	0.000903082176473	0.000386173731558	0.000748976442084	0.00224768456308	0.00207087646028	0.0127084810185	0.07302167204	0.0705407413777	0.00871009036867	0.23340331035	0.318586198978	0.269468148549
e	0.00158796259327	0.00070893087011	0.000240179520714	0.000313014603158	0.000133197751386	0.000264661040361	0.000812305897693	0.00087273976676	0.00882106387283	0.0507933880133	0.0421547944592	0.00484586952289	0.24326349345	0.329866992993	0.315321425516
n	0.000617990154823	0.00027827332327	8.62449565713e-05	0.000116578213153	4.90088367953e-05	0.000103023750554	0.000331883036564	0.00043474095892	0.00512182849094	0.0351449433378	0.0294328598197	0.0047021836743	0.248798337817	0.339606420998	0.335175703172
a	0.000240217235341	0.00011721924599	3.67581648571e-05	5.17858604843e-05	2.49926612651e-05	5.08133669513e-05	0.000146110732855	0.00030877107964	0.00423705936365	0.0298659921126	0.0405393649399	0.00682293342477	0.297083615939	0.349138033666	0.271336319057
r	0.000114829503447	6.40652920633e-05	2.00570882857e-05	3.03057123614e-05	1.7386008855e-05	3.46696889838e-05	8.8448374285e-05	0.000263997683213	0.00278147688788	0.0294144117042	0.03922475798	0.00803798130826	0.302288685313	0.322030731222	0.295588146352
t	4.27906514823e-05	2.27259014211e-05	9.29076502857e-06	1.13704768871e-05	6.817494785e-06	1.62664067613e-05	5.49980447617e-05	0.000236732097738	0.00424554952929	0.0329529382347	0.0225499423267	0.00502558354275	0.331840561771	0.414814220407	0.188170162117
i	1.99481684941e-05	9.4662535737e-06	4.05358907619e-06	4.5699001957e-06	2.60849752833e-06	7.94342155377e-06	3.48439165872e-05	0.000170600574246	0.00395763233643	0.0225422695116	0.0125042734422	0.00321988878758	0.263281983924	0.394363440136	0.299876434039
</S>	1.4190463247e-05	7.05821293685e-06	2.23057673809e-06	2.79638709785e-06	1.50778506416e-06	4.75118057689e-06	1.98105707936e-05	0.000107843564623	0.00204778340822	0.0143223284058	0.0101935982211	0.00386328589379	0.156984386962	0.354400320068	0.458028067019
