 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
l	0.00121472120427	0.148844160298	0.622140774204	0.202007332516	0.0245955368114	0.000638355033634	0.000505337142278	4.00659355713e-05	7.36306609117e-06	2.34959532251e-06	2.0736917012e-06	1.5815497009e-06	3.53288690993e-07
è	0.00099966364809	0.0749022720993	0.586109891401	0.295167724172	0.0402733909371	0.00105843407788	0.00142067765409	4.51848541904e-05	1.49751270304e-05	2.82253567084e-06	2.50560860373e-06	1.98625733497e-06	4.47253486998e-07
f	0.0017588876827	0.0481733016998	0.5782501638	0.331419994724	0.0373719273124	0.00130122082596	0.0016852786357	2.37815410635e-05	1.16776822768e-05	1.19640278695e-06	1.17876870458e-06	8.38071566323e-07	5.27792518999e-07
o	0.00565024209423	0.0367070993999	0.4153675446	0.404981284908	0.121012910771	0.0129739810087	0.00301400232957	0.000193454354355	7.98892353589e-05	4.61349092898e-06	7.57506146819e-06	4.01097354211e-06	3.369071573e-06
n	0.00695578263141	0.0185281142	0.2120173882	0.494011961636	0.226764960257	0.0369997116696	0.00364646594319	0.000828130118118	0.000166138448453	2.4406054643e-05	2.76510454894e-05	2.26916401807e-05	6.59184452433e-06
o	0.0035350983938	0.00804178905333	0.112698896067	0.421467580545	0.382818343419	0.0536763895565	0.0164014459477	0.00106736308604	0.000206972929484	2.74763645477e-05	2.78918660298e-05	2.57880366269e-05	4.96463491811e-06
e	0.0019232439146	0.00321117254778	0.0443763835557	0.234365615182	0.62658396114	0.0610318518522	0.0269794319826	0.00126522020868	0.000223273559828	1.28026755159e-05	1.47304945433e-05	1.04199388756e-05	1.8892712827e-06
a	0.00234244210487	0.00242217709259	0.0182388389186	0.108756851727	0.566261207047	0.213742422617	0.0830007706609	0.00313004050289	0.00206721366994	1.23992155053e-05	1.51215095144e-05	9.23894839187e-06	1.28666369423e-06
d	0.00268645346829	0.0021824473142	0.00871629117287	0.0512754655757	0.338958399016	0.440815704206	0.102346136887	0.0480294791676	0.00366614578998	0.000745857411168	0.000281119459505	0.000225363443797	7.11596655981e-05
r	0.0016354833111	0.0010622786014	0.012792908391	0.105572225192	0.321668003005	0.388265571402	0.0419591534957	0.117984579723	0.00572668039666	0.00217258983706	0.000746533199835	0.000318712201266	9.5275589966e-05
e	0.000621726982033	0.000479463257133	0.0133171632637	0.119540923064	0.347068947668	0.308507433801	0.0647208156986	0.126106579908	0.0164552244656	0.00221574885902	0.000787127643278	0.000144221759422	3.4605250222e-05
f	0.000307303660678	0.000245861569044	0.0050130646379	0.0478094370213	0.265951679223	0.380730267934	0.0746972638995	0.196596593303	0.0215722444885	0.00551380806634	0.00118066935776	0.000208197872141	0.000173589695541
f	0.00105187419689	0.000823782963015	0.0058089266293	0.0418722670071	0.188982056408	0.320770455978	0.0314338892998	0.318069147768	0.0201967868295	0.0374606916888	0.0300112321193	0.00293847285071	0.00058039106518
ì	0.0014949402323	0.00120402349767	0.0061612191231	0.0384199018357	0.129440338803	0.329002765326	0.0210308157666	0.246661925923	0.137477670277	0.0455136166963	0.0392885467398	0.00372891386357	0.000575318626727
m	0.00122032427743	0.000803479209223	0.00261680596437	0.0157331338452	0.0694775219343	0.468953268442	0.0805644485889	0.110219080974	0.216144303426	0.0186477236988	0.0137214145966	0.00160761536786	0.000290884013909
m	0.00907772399248	0.00864839326974	0.00909437366479	0.0487595783484	0.227653509645	0.371795749481	0.0963892845296	0.075383892658	0.121557597675	0.0181300705663	0.0102910398489	0.00216302195595	0.00105577930464
u	0.0127864495308	0.0128171159899	0.0131079318883	0.0607960147828	0.280627567882	0.220867236494	0.0602644098432	0.178962817553	0.0640174990917	0.0703549908554	0.020865398283	0.00309885715198	0.00143374321488
e	0.00658497701027	0.0065900655633	0.00684966446277	0.0228706757943	0.106168617294	0.184688767165	0.0679023512811	0.290523892518	0.0647186196972	0.141246506952	0.0963055710943	0.00464753831733	0.000902773518293
t	0.00295369147542	0.0027824790121	0.00266894920092	0.00815264534143	0.0421636769313	0.130566228722	0.0473196578604	0.323616207506	0.0460576948991	0.242181672317	0.132531623698	0.0156189172058	0.00338653967276
i	0.00106349623047	0.0010212102217	0.00102274082697	0.00301490393048	0.0196429195771	0.0894514142407	0.0217953682201	0.295258442502	0.029422846633	0.378088807439	0.126529667899	0.0289587234019	0.00472945182425
n	0.00052648315349	0.000484814627233	0.000505640902323	0.00123148660016	0.0087442287257	0.0571587160802	0.0151765174067	0.214353547501	0.0272591008777	0.45062971248	0.134964935966	0.067375041134	0.0215897508747
è	0.000425596474497	0.000350498269078	0.000387406067441	0.00076163006672	0.00540768007523	0.0315561347934	0.00969397563557	0.1384289925	0.0162559076259	0.498638457493	0.164933538655	0.103370813711	0.0297893439582
c	0.000305896369499	0.000251238346359	0.00029026325048	0.00050326161824	0.00314621595508	0.0130765534645	0.00435922604519	0.0595637951667	0.0082366748753	0.388195149164	0.175577074218	0.330976437904	0.0155182134861
h	0.0001936189545	0.000130718500453	0.00012136507016	0.00020895694208	0.00126888353169	0.00479266336017	0.00180624683773	0.0213372985356	0.0044685358261	0.174868790721	0.256348179406	0.522272955968	0.0121817253287
i	0.000336208228167	0.000164992948484	0.000106320442053	0.00015615722736	0.000733894220563	0.00167983169206	0.00106677086858	0.0076453192452	0.0016563246097	0.080181947907	0.331091273135	0.410634818656	0.16454605911
e	0.000388137979389	0.000176800761495	0.000113214758684	0.000131738325787	0.000404167633521	0.00063283729602	0.00101388332286	0.00289041329507	0.000832668076567	0.0403859396357	0.246198284378	0.327842696219	0.37898917637
s	0.000205386377796	9.73818724983e-05	6.78271125613e-05	6.9624211929e-05	0.000167132805174	0.000278188914007	0.00057122090762	0.00195674399169	0.000719909412189	0.0441078502119	0.176361834793	0.451670652073	0.32372622879
t	7.20648583987e-05	3.56950960661e-05	2.65145900538e-05	2.95099319763e-05	7.17331607247e-05	0.000195611314669	0.000232318078207	0.00274777573056	0.000609914784063	0.0740856620706	0.228127194931	0.501782377358	0.19198360293
è	3.34136352662e-05	1.99024092554e-05	1.52767192179e-05	1.91064393254e-05	4.58698052416e-05	0.000147896440223	0.000173315868402	0.00221679790352	0.000308673964688	0.0648702506902	0.25224961831	0.505541789119	0.17435805431
c	1.90930368887e-05	1.34337981851e-05	9.55919800597e-06	1.19729453085e-05	2.78512811472e-05	8.13177200743e-05	0.000153561955467	0.000883640291173	0.000215163038229	0.0314634325634	0.169293088103	0.67592793304	0.121899895437
e	1.85911484296e-05	2.1907450495e-05	2.44151742687e-05	2.02651816362e-05	1.99742414491e-05	3.52387786914e-05	7.08029268223e-05	0.000337036413058	0.000136945245976	0.0141805599211	0.101574025368	0.552313664347	0.331246512479
p	2.22063374765e-05	2.6733062165e-05	3.02125616229e-05	2.38958277787e-05	1.89301253164e-05	2.26393472305e-05	4.73753732741e-05	0.000170997767019	0.000106609195225	0.00929673104037	0.081340102456	0.488885394782	0.42000817416
l	3.30435381588e-05	1.89193353883e-05	1.4556789741e-05	1.54207514929e-05	4.22285749388e-05	2.35316847435e-05	3.1186690758e-05	0.00015526123234	9.84047397417e-05	0.00994273558012	0.115974670819	0.623719944927	0.24993011472
ò	6.86071460529e-05	6.23683324628e-05	4.4877307247e-05	3.73865391643e-05	7.01792083129e-05	7.00706902478e-05	0.000576960741253	0.000218016577447	0.000702240761247	0.00683851156004	0.0922955509397	0.697347308309	0.20166791824
n	0.000347229025351	0.000298384057488	8.91278290823e-05	7.14525083881e-05	8.43279494376e-05	0.000100306686749	0.000840486497084	0.000204135924482	0.000929080442416	0.00361473325335	0.0467231693132	0.77124078277	0.175456809413
n	0.000686109975117	0.000585491652496	0.000137288203027	0.000113174609463	0.000128995836479	6.24422809163e-05	0.000372574781028	0.000115160470161	0.000342031517239	0.00207732041778	0.133869114771	0.69483133759	0.166679019804
i	0.000678007158372	0.000667346077499	0.000445939671009	0.000367559429821	0.000251061668826	4.86188023054e-05	0.000138001642343	0.000126430573387	0.00011931344918	0.00144017941926	0.152897145657	0.423009656863	0.419810779935
</S>	0.000589340279186	0.00065634860375	0.000717970535504	0.000593939184911	0.000344367249413	5.88843611527e-05	8.12208961715e-05	0.000149099316694	6.392526809e-05	0.00088550752963	0.0777138339285	0.215649429932	0.702496139968
