 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
i	0.0291651582902	0.0364697874218	0.476144370861	0.395671264423	0.0476939999135	0.014238508101	0.000463505980336	1.35565377036e-05	2.62984263412e-05	3.14564850783e-05	8.20433839381e-05
a	0.0198514359634	0.0186126963273	0.201670811287	0.557634654808	0.149644693305	0.051193257367	0.00126384142678	1.74587442345e-05	3.69700981137e-05	4.06574993594e-05	3.34820911127e-05
f	0.0083805247308	0.00645498359577	0.0731720980957	0.424051454936	0.375739104435	0.0952912971223	0.0149305731423	0.00188281365408	5.53195053712e-05	2.41378944531e-05	1.76869895042e-05
o	0.0029125970866	0.00229406755859	0.0275191889652	0.244501654979	0.482313624812	0.212118359041	0.0257229073808	0.00252810375136	6.39866594571e-05	1.4115010051e-05	1.13903900681e-05
r	0.0011258660122	0.000904974412863	0.0105425239551	0.17253576666	0.459163398271	0.30617311968	0.0445083071269	0.00489127745045	0.000133219997486	1.6496833917e-05	5.02147138937e-06
à	0.000471620140733	0.000540345517621	0.0047623683517	0.101908362553	0.432320599424	0.366072363227	0.0876592623756	0.00604903961682	0.000196151295829	1.69718411057e-05	2.88223191979e-06
e	0.00348604316691	0.00202871518587	0.00468010931723	0.0596733531843	0.287851249808	0.496633124409	0.140605340792	0.00468083890561	0.00029295285861	6.48923811686e-05	3.38821416326e-06
n	0.00451247848897	0.00242252315529	0.00391783166241	0.0295245650614	0.153495939269	0.445354354803	0.317865666931	0.0415310795352	0.00127780457287	8.89835453895e-05	8.81745458775e-06
d	0.020370305263	0.0050936633451	0.0232719935775	0.0567434553538	0.118643012423	0.340842608268	0.325550269977	0.100711494845	0.00270935939096	0.0042402869068	0.00182357096153
ì	0.0261016983543	0.0065571222817	0.0301987188258	0.0691402971179	0.102403560808	0.277395934756	0.389180260992	0.087926192615	0.00296042806365	0.00568389074893	0.00245191712384
n	0.0172593233848	0.00330512086057	0.0110124785753	0.0394598223726	0.0500243478027	0.149128387585	0.635102953664	0.0771962585383	0.00494817952122	0.00305185576298	0.00951132961128
n	0.0649395871283	0.00947043955352	0.0244836281918	0.0548320887909	0.0351878184676	0.214856063195	0.490749174555	0.0818833661794	0.00697882667374	0.00243371512099	0.0141853648704
o	0.0855634190428	0.0295015128512	0.0447792843973	0.0561468992636	0.0466522364892	0.263766707732	0.311583804852	0.12454187206	0.0247629617246	0.00497778484033	0.00772357782347
t	0.0412915384406	0.0283118469134	0.0310922850081	0.0248105177279	0.0382177384964	0.157495622577	0.259346304951	0.345104980687	0.0654238639082	0.00564370397344	0.00326162979782
t	0.0137817344865	0.0094566781768	0.0105215069684	0.00878692431597	0.0300859704988	0.138693324192	0.148065297317	0.540568713562	0.0912345646361	0.00681465468448	0.00199063468927
e	0.0049801559755	0.0032387833716	0.00380053367947	0.00357301637199	0.0240873311663	0.120218511397	0.145315904772	0.510741324521	0.164495121545	0.0165069408948	0.00304235989642
p	0.00203825087317	0.0011589792132	0.00142790813982	0.00168335233733	0.0158141747221	0.088108533799	0.157452008257	0.429332188174	0.279828473848	0.0180329136316	0.00512320553214
ù	0.000703180540723	0.000404931192733	0.00050610842794	0.00100037013244	0.0129006163407	0.0672832715997	0.138923906086	0.296605770058	0.453439064616	0.0212819075439	0.00695085117738
r	0.000368924128574	0.000170770944911	0.00024508452398	0.00057077331748	0.00566321558023	0.0328056795332	0.149134668695	0.225928334019	0.550772601539	0.0232865271813	0.0110534010591
u	0.00754408838952	0.00593578375997	0.00926490315466	0.00119627423916	0.00350824066008	0.0195042650777	0.0968143898983	0.190580952673	0.527096923846	0.10431039706	0.034243783353
m	0.00983137838851	0.00783525417332	0.0122116535682	0.00133964201105	0.00243532632003	0.00913217645923	0.0426597989661	0.112928695558	0.611166841282	0.15092090902	0.0395383417843
a	0.00334349213817	0.00263467035511	0.0040983788394	0.000474551971683	0.00094063628001	0.00354387797974	0.023340981122	0.080193516586	0.522845130427	0.24154918634	0.117035614595
n	0.00119943079606	0.00091909434237	0.0014114708498	0.000185446033894	0.000367019373337	0.00131320684658	0.00881358440733	0.0566329535953	0.424283180142	0.286710710447	0.218163944865
e	0.000492483365353	0.000352999247457	0.0005355563866	8.46395689647e-05	0.000157583373446	0.000524866052193	0.00352516051111	0.0482915351851	0.341372266714	0.393347071816	0.211315874955
c	0.000233355453118	0.000147484106486	0.000224425678533	4.10123909882e-05	7.46824958153e-05	0.000263861514064	0.00286396917904	0.0280894590484	0.258517775571	0.516636230605	0.192907774985
h	0.000186125895706	7.64112128287e-05	0.000157974269178	3.41238486627e-05	5.58672409384e-05	0.000201865571355	0.00269552079635	0.0226528154495	0.22631197619	0.446064663535	0.301562674995
à	0.000313708018569	9.85241209429e-05	0.000197036099726	4.91973042209e-05	6.34579286461e-05	0.000186162087118	0.00120301760212	0.00938426848317	0.164372993063	0.434102477845	0.390029174998
t	0.000519799112856	0.000107364908648	0.000197475966575	6.25023930736e-05	6.31661912154e-05	0.000204463825706	0.000721883490707	0.00430027559439	0.153158469354	0.419505842615	0.421158774999
u	0.00231974093762	0.00225653289455	0.00363938307219	0.000310429186025	0.000187290100405	0.000346089321902	0.000360289250236	0.0022206856548	0.072092760018	0.334203850872	0.582062958333
</S>	0.00398333296881	0.00442514644727	0.0070819500361	0.000552600418013	0.000322220785202	0.000484013210951	0.000221116520118	0.0011815757124	0.039078602859	0.253243720436	0.689425729167
