 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
ò	0.0086421395854	0.0315601788506	0.0613519568769	0.303850698865	0.489666670953	0.0956976165281	0.00436203692734	0.00274187636952	0.00111512906234	0.000876193659758	1.1951506768e-05	8.40701473021e-05	3.94602689744e-05
n	0.0585584835285	0.0468173739502	0.120835478959	0.191117662955	0.444266033651	0.102299708843	0.0326016621758	0.00178398917117	0.00065139050478	0.000455970468176	1.77785805327e-05	5.92621941007e-05	0.000535188717025
t	0.0757503719428	0.0566392579834	0.11661962732	0.116497804318	0.48892404455	0.100832329614	0.0416712557253	0.00148404508372	0.00048859340366	0.000317140352725	1.96549448942e-05	5.07072253902e-05	0.000705169845342
a	0.0303133527476	0.0335734387611	0.0488185177733	0.065855996106	0.59189931485	0.202313943205	0.0254619395751	0.00108105715457	0.000290752803287	0.000115040313242	1.14493273481e-05	2.30935931534e-05	0.000242097754114
o	0.0134420203825	0.0134391445637	0.0184913691111	0.0303008954687	0.38845576695	0.502292391068	0.0317287041917	0.00140024938486	0.000288000457762	5.54807337473e-05	9.1088016827e-06	1.42458554845e-05	8.26603589613e-05
a	0.0055795817275	0.00461002903123	0.00624847993703	0.0125834372562	0.157110441983	0.740869420356	0.0705725463972	0.00209031242829	0.000264583785921	3.38637872491e-05	4.08348399423e-06	5.53550779483e-06	2.77424537204e-05
d	0.00263768330917	0.00165531149874	0.00220231493901	0.00577517615207	0.083595481661	0.591239496785	0.228197035466	0.0747311315428	0.00928264966197	0.000572603051416	5.66553525314e-05	2.35622414649e-05	3.09298270501e-05
e	0.00109060652306	0.00074064776458	0.00092274136967	0.00298916561736	0.0718291072203	0.381927455595	0.356370671822	0.145446270514	0.0376201908873	0.000913825027139	8.66296075105e-05	3.0587669055e-05	3.21346692834e-05
r	0.000834034927687	0.00045494201486	0.000487355613223	0.00186186728245	0.0518679914068	0.273478935198	0.356095983941	0.235576490171	0.0772035402958	0.00196166425238	0.00012345447917	3.2967101585e-05	2.07786126945e-05
f	0.00119423180923	0.00112207655495	0.000493954717741	0.00104465027082	0.0343300804689	0.167523218399	0.253542921314	0.428971550057	0.0968132250986	0.0145712583175	0.000185827389723	8.8451367195e-05	0.000118526996898
ò	0.00114783713641	0.00147025460165	0.000655272739247	0.00075587559694	0.0293031101563	0.120005678466	0.383269353771	0.367148143352	0.0784859910329	0.0173886607125	0.000133894170908	9.26093447317e-05	0.000143277976633
m	0.00169129174547	0.00093088785055	0.000571623293082	0.000546632915647	0.0183463744521	0.0813450084887	0.68475160459	0.149307336117	0.0548618173443	0.00726115684417	0.000171346544636	0.000121946130577	9.29430498777e-05
m	0.00530169264849	0.00813207071685	0.00138260327769	0.00120087258188	0.0212105592174	0.273838516163	0.51090761353	0.112984380372	0.0527438311148	0.0116632579481	0.000229986778212	0.000145077818526	0.000259525886626
u	0.00721017671616	0.0133501719056	0.0024432844259	0.00437469466063	0.0213225709391	0.336825630388	0.19042132651	0.242865120124	0.159073113038	0.0202114109827	0.00122376911607	0.000355148347842	0.000323575698875
o	0.00583368340539	0.00859247130187	0.00193167589197	0.00528345522021	0.00897147796303	0.136808782463	0.0898048155033	0.346936536708	0.325846047679	0.0661102249942	0.00318474767202	0.000475418925947	0.000220681866292
n	0.00359183528846	0.00396902947862	0.000864161577323	0.0025115139834	0.00338467000434	0.0527588371543	0.0661285851678	0.324098758903	0.42763193256	0.108386588331	0.00574384905734	0.000719445151982	0.000210801122097
ì	0.00137525142615	0.00155925924754	0.000374574145774	0.000964885911133	0.00138040355145	0.0223710534848	0.0479323597893	0.234829602968	0.56323638752	0.113407042777	0.0115993286858	0.000821201650661	0.000148618033199
c	0.00069528714205	0.000744961465847	0.000192903709925	0.000422696128378	0.00061113819715	0.0110834579283	0.0223153609964	0.113168759323	0.569281329173	0.240418414259	0.0374064855619	0.00356766188355	9.15098918997e-05
h	0.00044334913735	0.000339031581949	8.9289967975e-05	0.000177201227459	0.000299638802383	0.0075820919761	0.0134709954188	0.048299364441	0.348653401391	0.53473878142	0.0411722123873	0.00458547416118	0.000149143245633
a	0.00178068897912	0.000331090153983	7.3328734325e-05	0.000188445942486	0.000179428454128	0.00545477049203	0.00491341459293	0.028273868147	0.22789627213	0.62067347714	0.100732604662	0.00605444892039	0.00344815998188
p	0.00212873824537	0.000270434276328	6.05753164417e-05	0.000177755106829	0.000101271563376	0.00248102000934	0.00250847889764	0.0202545517157	0.185416902377	0.573985359047	0.196496701554	0.0111896846401	0.00492853976063
à	0.000723467586123	0.000101903064776	3.25685471472e-05	6.45710736097e-05	4.83228961253e-05	0.00103458054845	0.00179830719921	0.0105980368719	0.0963711027923	0.421690950682	0.347684867185	0.117189866213	0.00266144398688
r	0.000791739480708	0.000472361075925	0.000143598937382	9.81638532032e-05	9.03284250418e-05	0.00281629571615	0.00125619978307	0.0058483774573	0.0477047435974	0.355212851227	0.384950939062	0.179080028738	0.0215343782956
o	0.00237558819357	0.00411688012531	0.000931590745794	0.00300768370107	0.000905526891681	0.00464874063872	0.000705543724357	0.00629833335243	0.0278938938658	0.330388718076	0.344061096354	0.168386232913	0.106280189432
n	0.00241936763786	0.00490894158844	0.00107869660993	0.00390763161652	0.00111724536556	0.00296826523624	0.000327345614786	0.00515810848414	0.0134155602886	0.153271987025	0.432334672118	0.261874807638	0.117217356477
t	0.000925192575953	0.00166700477115	0.00037244830831	0.00131321195301	0.000385041974187	0.00107953160875	0.000133065566929	0.00248675442805	0.0123626827629	0.314996962342	0.326806589706	0.255518805879	0.0819526934923
a	0.000444916915318	0.000720478838717	0.00015028126977	0.000512154482337	0.000153006220062	0.000513568479583	5.19894459763e-05	0.00159176392602	0.0109029245543	0.338597753114	0.197800515569	0.190366568626	0.258194072497
m	0.000229158582439	0.000385752863572	7.71648299233e-05	0.000239384379212	6.95567370207e-05	0.000254498765861	5.33425569921e-05	0.000716041318673	0.0089206198181	0.133155968371	0.252308878523	0.309611432875	0.293978199166
a	8.45910724797e-05	0.000136069322191	3.31778238078e-05	8.53736641707e-05	2.64305236402e-05	9.50157789537e-05	5.1425855164e-05	0.000334053966891	0.00805035633937	0.0616631388903	0.232023712841	0.538928587625	0.158488054722
m	4.65798751599e-05	5.26706767303e-05	1.67123744359e-05	3.44051561902e-05	1.22115528467e-05	3.82687113179e-05	2.08258435547e-05	0.000135588907964	0.00291749607979	0.0235247937301	0.147389330947	0.701989282542	0.123821821574
è	3.99776613866e-05	3.49878279101e-05	1.51801861453e-05	2.11635558634e-05	9.29094228223e-06	2.04691407726e-05	1.07792714516e-05	6.98783376547e-05	0.00113708874326	0.010217796292	0.0898584459823	0.815561260847	0.0830036781913
n	0.000128914293462	6.56515126367e-05	2.94996790484e-05	1.92831027878e-05	1.22978904274e-05	5.20985999242e-05	1.09682584172e-05	5.25659912182e-05	0.000428882241087	0.003984861946	0.0439980083274	0.844989253616	0.10622769373
a	0.000229188347821	0.000340340870879	7.68729480161e-05	0.000371041030096	7.69412978091e-05	0.000126534519975	1.41427611391e-05	0.000103588365739	0.000210605727029	0.00188390914667	0.0242526457425	0.592679001205	0.379635194577
</S>	0.00023198801891	0.000586970685439	0.000110287669008	0.000725428165048	0.000138291343905	0.000165922019987	1.35586130696e-05	0.000159018192869	0.000147717068515	0.000967315620335	0.0128343713212	0.374464075602	0.609455097289
