 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
à	0.000538735583471	0.00192776001217	0.00220418575732	0.0048127287569	0.0235635745605	0.0230864816504	0.118598319068	0.429872790174	0.277078048337	0.0858745330917	0.0324428290789
r	0.00068646389449	0.00358390977072	0.00394427391911	0.00650418578563	0.0233070568535	0.0248212902168	0.104167674356	0.399855763391	0.291951216112	0.0954014110306	0.0457767350263
o	0.00114851169816	0.00404080605691	0.0043531102397	0.00578947359521	0.0131319731512	0.0140866137389	0.0711672547853	0.306812907797	0.341985332037	0.148109830344	0.0893741916754
n	0.00105271485939	0.00296329741897	0.0033678746799	0.00477989676507	0.00964847458373	0.0097040022463	0.0525016575951	0.229849999266	0.398416397346	0.192399466781	0.0953162305585
t	0.000692815996463	0.00287647623966	0.00398304522663	0.00925905182169	0.0180355058612	0.0161852387488	0.0469414251984	0.275528383089	0.374288159115	0.151096010594	0.10111387352
a	0.000579972102154	0.00247737874655	0.00351116937554	0.00933138150723	0.0180945711204	0.0169379261163	0.0318834223995	0.202370849696	0.351768079705	0.238911938531	0.124133284507
s	0.000283459322718	0.00137995994885	0.00177019793518	0.00437714390241	0.0101577082068	0.00785718140543	0.0218364197998	0.124133081899	0.371781653235	0.34429182951	0.112131353169
t	0.000165525156239	0.00105743948295	0.00150514492173	0.00496916813414	0.0119232624023	0.00717194096848	0.0205106972666	0.157820963966	0.405519951078	0.279121276503	0.110234622723
i	0.00013430914208	0.000991213944317	0.00139979169391	0.00477130324471	0.0105775777341	0.00757562698949	0.0178699782555	0.130051050655	0.361669763693	0.338252435501	0.126706917574
n	0.000145288624027	0.000814243664772	0.000964997984637	0.00264781168157	0.0078381078447	0.00496067416316	0.0145797669185	0.0705835485517	0.298314134564	0.460918391834	0.138233012525
a	0.000134919383009	0.000657604234924	0.000725112228212	0.00186776056052	0.00743158128157	0.00437452322105	0.0132568309728	0.0500213218506	0.281146544855	0.486733777278	0.153650037508
g	0.00012480114267	0.000539811244975	0.000635203642737	0.00148768105351	0.00945783942719	0.00410504650702	0.0112974693243	0.0267304656169	0.221962568285	0.516382215759	0.207276922503
l	0.000339334487557	0.000689909801658	0.000812511847579	0.00151374535117	0.0105643898091	0.00255619963567	0.0077582831081	0.024710278539	0.212975566095	0.53706014192	0.201019667501
i	0.000397162045852	0.000803174300553	0.000863706549193	0.00138098061706	0.00777624610303	0.00387582111189	0.0080602657027	0.0241588351797	0.218511155365	0.558470027307	0.1757026225
s	0.000495895211951	0.000945092866851	0.000967549216398	0.00159388387235	0.00873634086768	0.0045820534373	0.00921854723423	0.0282799217266	0.186438408455	0.565843822436	0.192898444167
ì	0.000603062963984	0.00129280322228	0.0013356574388	0.00235830185745	0.0127784679559	0.00879405534577	0.0136057767447	0.0348014679089	0.167385462818	0.588899120812	0.168145798056
a	0.000651356434661	0.00232714137409	0.0034188193796	0.00768781995248	0.0182820513186	0.0172198027819	0.0219679822482	0.028480257303	0.136970492606	0.562766540271	0.200227729352
</S>	0.00083147396733	0.00321836838704	0.0053244073898	0.0125649569762	0.0215074646593	0.020261980891	0.0249873641241	0.0259923536515	0.125643533803	0.508379020136	0.251289064676
