 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
i	0.000388942872419	0.00218455420538	0.00948434172723	0.00636724029776	0.0162882141428	0.088355227271	0.43516497794	0.318774080775	0.122992401428
n	0.000345429270806	0.00144942520179	0.00576729734241	0.00345725096592	0.0129396480476	0.051857424757	0.333224332647	0.465716326925	0.125242877143
a	0.000287516063602	0.0011028099006	0.00458514964747	0.00289360075531	0.0122107860159	0.0372028342523	0.285647130882	0.516047642308	0.140022495714
g	0.000255022697867	0.000922728433533	0.00423233008249	0.0027781697851	0.0106680213386	0.0207310094174	0.207121946961	0.570981780769	0.182308925238
l	0.000548378522622	0.00113860824451	0.00504317179416	0.00203628559503	0.00791169891287	0.0188379038058	0.19537756232	0.598086526923	0.171019835079
i	0.000733830124207	0.00127993484817	0.00414401553139	0.00316816493168	0.00849038277096	0.0185964686019	0.187592572773	0.609474375641	0.166520225026
s	0.000847356791402	0.00141107784939	0.00465564211046	0.00363227697723	0.00958597159032	0.0233636748673	0.146786399591	0.62120919188	0.188508385009
ì	0.00120554169713	0.00192380931646	0.00677044670349	0.00832648232574	0.0161315288634	0.0319170729558	0.130478271197	0.638682997293	0.164563855003
a	0.00170400349904	0.00374746363882	0.0134750552345	0.0185130981086	0.0238572879545	0.0302075299853	0.109770439732	0.603337639098	0.195387511668
</S>	0.00208630614952	0.00532516416941	0.0194646606172	0.0232107220543	0.0244287374773	0.0288776814926	0.105254936866	0.545985979549	0.245365855834
