 	se	si	era	vestita	la	mia	figlia	l'	avessi	portata	alla	chiesa	</S>
a31	0.00657569426696	0.000249440186965	0.0013350654028	0.000324722084129	0.000973509314817	0.000749772514227	0.000817324337803	0.00119066061897	0.00212084046999	0.195477463085	0.525074679661	0.24377447013	0.0213363236099
a8	0.0110906084223	0.000799770908988	0.00250036640093	0.00076098459471	0.00244529259494	0.00220231067141	0.00247587477927	0.00373621393966	0.00272188702333	0.110806217695	0.682585736554	0.14730603671	0.0305686665366
a24	0.0093354113741	0.000871773322996	0.00229663755031	0.000737326734903	0.00399407839831	0.00311815089047	0.00280955773976	0.00570459114655	0.00406663040778	0.241501462565	0.562592848851	0.14182814557	0.0211433671789
a31	0.020956822358	0.00107705069433	0.00391910833344	0.00151675538163	0.0039772509661	0.00297887546349	0.00337576715992	0.00483956454885	0.00466674006926	0.255695930855	0.528442709617	0.12627160319	0.0422817940596
a20	0.039780034786	0.00295242686478	0.00827569844448	0.00328347962721	0.00683177282203	0.00673440588783	0.00927001271997	0.00906465584962	0.00550798785642	0.103497875952	0.659405403206	0.0849058643967	0.0604903103532
a31	0.100606500262	0.00639163628826	0.0139594128148	0.0107591884757	0.00971535460734	0.00994941929594	0.0156329129067	0.0123935432832	0.0115472374521	0.0520425463173	0.557507987735	0.0868008117989	0.112693359118
a41	0.131034930087	0.0102523260961	0.0200309662716	0.0177259041586	0.0185501882024	0.0191201990986	0.0290008266356	0.0205945074277	0.015508540484	0.0278116611058	0.472361715912	0.0827484212663	0.135259766373
a31	0.135593026696	0.0129291163654	0.0221094337572	0.0227763840529	0.0225041724008	0.0232527275329	0.0351501235452	0.0244184884759	0.018490150828	0.0185698207019	0.422967588637	0.0792195694221	0.162019418791
a13	0.148955482232	0.0174965447885	0.0271365412524	0.028832693351	0.0264470291336	0.0273435263443	0.0404229535151	0.027352065492	0.0209124819427	0.0145532209006	0.353346986212	0.0813052731407	0.185895236264
a37	0.103740064077	0.0157556634962	0.0261187867508	0.0233981647837	0.0267606713779	0.0271970981148	0.0378992941717	0.0269223158307	0.0149158389809	0.0128442046335	0.498686302071	0.0637821100469	0.121979532088
a8	0.0612798920257	0.00833271189873	0.0239013299169	0.0205551435946	0.0372280827926	0.0261102843716	0.0284494283906	0.0263660442769	0.0116463456603	0.0270290975445	0.603735134024	0.0525251810156	0.072841381696
a39	0.0440737780086	0.00465569083291	0.029193719639	0.0213949943649	0.0604689709309	0.0338842404572	0.0263337147969	0.0393027454256	0.0131384285534	0.117757261515	0.519629101341	0.0584577210052	0.0317096508987
a20	0.0389528660029	0.00275514837764	0.0296161745463	0.0154134352883	0.052980292977	0.0280413484857	0.0165292932656	0.0389144371419	0.0122224741845	0.232505200505	0.431022557114	0.0846317923351	0.0164149766329
a24	0.029873663001	0.00175743137255	0.0227761428488	0.0090465494961	0.036715181659	0.0194658588286	0.00942140652187	0.0296244493806	0.0092787450615	0.363893883502	0.359592335705	0.098902389445	0.00965193857763
a18	0.0206606793337	0.00088739466085	0.0141776056163	0.00449204033203	0.030854914553	0.0151823912762	0.00562398794062	0.0237975437935	0.00736563658717	0.473184291167	0.299140228568	0.099724831815	0.00490840489254
a23	0.0221898444446	0.00103474531028	0.0134452302054	0.00344188887734	0.0246232491843	0.0120996557587	0.00418734898021	0.0197571595978	0.00611129792906	0.444985290389	0.336679576189	0.106580917272	0.00486373253085
a24	0.0206477174815	0.00103468921676	0.0107705818685	0.00248815065911	0.0150953600614	0.00778970298623	0.00296726722674	0.0129191964326	0.00459767790969	0.35084733013	0.440671425396	0.125470992424	0.00469985767695
a31	0.0240226978272	0.00372317311892	0.0107173350895	0.011154414253	0.0709284453538	0.0582849550621	0.0391454943089	0.0724428837109	0.0150809970699	0.209092377377	0.377777851799	0.100042263808	0.00758710982565
a20	0.0334291936091	0.0132519840396	0.0226547206965	0.0266864420843	0.135417378451	0.123684358354	0.0994465647696	0.118926121237	0.02253536769	0.0821000881257	0.2303077506	0.0587342792693	0.0328257686086
a3	0.023790381603	0.0158129050132	0.0255818845655	0.0275579146948	0.171637229484	0.138139259451	0.0939120999232	0.0999314337457	0.0179101078967	0.0840583443752	0.2073322002	0.0537614634231	0.0405747678695
a31	0.022540366601	0.0179374766711	0.0259050068552	0.0303215242316	0.199425156495	0.158745019817	0.110780674974	0.121634394582	0.0189999619656	0.0831769027917	0.147431296067	0.0389851744744	0.0241170076232
a13	0.0267358545337	0.023766176557	0.0343107322851	0.0433216147439	0.202279578832	0.190809736606	0.156716141658	0.118170994861	0.0187977004885	0.0331683172639	0.0838481580223	0.0330732608248	0.0350017225411
a31	0.0602324305112	0.0466760061857	0.059746112095	0.0699766995813	0.175226249611	0.171919785535	0.142186067219	0.0842071349537	0.0206160959962	0.017063415088	0.0667356060074	0.0334524852749	0.051961940847
a3	0.0868602635037	0.0631949710619	0.0867297906983	0.0836242665271	0.13156486987	0.132048268512	0.12068535574	0.0664270683179	0.0199117203321	0.013817182696	0.0774145336691	0.0491126120916	0.0686091202823
a20	0.0583143425012	0.0471986756873	0.0831148102328	0.0727690641757	0.160440169957	0.161201706171	0.123098905247	0.0546276647726	0.014986297444	0.012070967732	0.0781936555564	0.0584438060305	0.0755399657608
a39	0.0310481598337	0.0325560968958	0.0595823684109	0.0649985867252	0.233353863319	0.225335302057	0.139906841749	0.0648885555909	0.0154838624813	0.00815002707733	0.0394973750188	0.0331456653435	0.0520533249203
a20	0.0223300649446	0.0281969182986	0.046657986137	0.0586601722417	0.25782909444	0.250797450686	0.15868091725	0.076962472197	0.0154959974938	0.00640793835911	0.0230895905063	0.0199644924478	0.0349269333068
a31	0.0309031556482	0.0402956567662	0.0707041137123	0.0713898007472	0.234239024813	0.237231373562	0.15794412575	0.067465777399	0.0149773911646	0.00753758845304	0.0196253928354	0.0177710884826	0.0299155101023
a24	0.0334305522161	0.0435139669221	0.0865472845708	0.0797262269157	0.224795628271	0.224836214521	0.14096555525	0.055022014133	0.0147297357215	0.00878315515101	0.0253039786118	0.0245797544942	0.0377658980341
a46	0.0277585567387	0.0382961976407	0.0832411681903	0.0748129523052	0.23037903609	0.227031248174	0.13356464175	0.053013634711	0.0152000575738	0.00914946938367	0.0287211278706	0.0292504424981	0.0495814843447
a31	0.0429279595796	0.0579691915469	0.114896296063	0.0971922007684	0.209899835363	0.204911986058	0.11389188225	0.0457934249037	0.0164160118579	0.0109607987946	0.0216176766235	0.022757657166	0.0407651221149
a18	0.0500383705265	0.063442909849	0.134730658688	0.104041534923	0.164824105121	0.155295975353	0.0804559424167	0.0335759899679	0.015974474286	0.0145259339315	0.0459918678745	0.053475297722	0.083626939705
a31	0.0605750325088	0.069563114283	0.129667389563	0.107893396308	0.138432708374	0.129673288451	0.0749302308056	0.0322453483226	0.016114595762	0.0148872459772	0.0598164232915	0.0635278059073	0.102673400902
a20	0.0672918335029	0.0700891674277	0.126667739854	0.103738358769	0.114186829458	0.107599562817	0.0662381589352	0.0288135631075	0.0150660295873	0.0219240369924	0.0868251984305	0.0835793453024	0.107980144634
a24	0.0536041371676	0.0536589451426	0.121652886618	0.0808405245897	0.0969734831527	0.0877503176057	0.0504204433117	0.0305674540358	0.0229116301958	0.0348005406641	0.109391169477	0.113715375101	0.143713051545
a31	0.0578269623892	0.0631232100475	0.135109158873	0.103160599863	0.114097954384	0.102910289202	0.0584790894372	0.0343323243453	0.0278661633986	0.031353088888	0.081957264159	0.0754480890337	0.114335792515
a23	0.0518483364631	0.0572951636825	0.128029962958	0.100255907288	0.106207044795	0.095977239734	0.0493581741457	0.0246361171151	0.0197723347995	0.0275994649627	0.106894039053	0.0988443236779	0.133281886172
a20	0.0455782304877	0.0477530532275	0.102024164319	0.0728732984293	0.0826934615983	0.0740958932447	0.0435376190486	0.0316309693717	0.0285698519332	0.0393080066542	0.125157379684	0.133305881226	0.173472192057
</S>	0.0510005692439	0.0528971416138	0.0948352921595	0.0713337272147	0.0805759907992	0.0729700516224	0.0513852945243	0.0435649371859	0.0407962359666	0.0472073158271	0.107633214842	0.118916410613	0.166883841029
