 	mia	sorella	quest'	anno	che	vienne	studierà	per	medico	</S>
a20	0.0274554059894	0.0532893420525	0.0304271469039	0.178227739341	0.322182493554	0.259251807878	0.0585133108122	0.00699602771769	0.00826853011236	0.0553881754911
a31	0.0351929863298	0.0614831460175	0.0441930476346	0.15994187978	0.309934431185	0.271188409293	0.0647392789374	0.00909534647256	0.00791831350412	0.036313136497
a24	0.0350319711099	0.0650503486725	0.0511167715449	0.17736450326	0.302912163728	0.261850873098	0.0525127356458	0.0102496656575	0.00887989150137	0.0350310668323
a20	0.0248128320366	0.0542298918908	0.039111718515	0.190444477753	0.329205657909	0.268505627699	0.0373414658819	0.0072662039525	0.00840516483379	0.0406769609441
a8	0.0221474760122	0.0502315196303	0.0358708738383	0.166175139251	0.341536362636	0.294244569233	0.034288539294	0.00612867988417	0.0081547169446	0.041222134648
a20	0.0207258113374	0.0480734665434	0.0358151886128	0.157883753084	0.349701847545	0.301038039744	0.0357791527647	0.00600651329472	0.00768425118153	0.0372919558827
a31	0.0240892477791	0.0622801621811	0.0518317315376	0.147866504361	0.334974235848	0.291823289915	0.0424568752549	0.00794796476491	0.00851026726051	0.0282196852942
a24	0.023746689593	0.0671769440604	0.0588231291792	0.146779974787	0.336955688616	0.283013696638	0.0401438097516	0.00891422172164	0.00952659808684	0.0249192554314
a37	0.0200810878643	0.0567311486868	0.0489664617264	0.146452741596	0.355886119539	0.294545468879	0.0361048539172	0.00733712470721	0.00861695349561	0.0252780524771
a46	0.0237734329548	0.0638567218956	0.0555355205755	0.136143183865	0.332956686513	0.286811926293	0.0418756693057	0.0095929404024	0.0122506966319	0.037203171159
a31	0.0311763376516	0.0911885056319	0.0820455201918	0.133344707955	0.295445822171	0.241647842098	0.0505106931019	0.0154889803008	0.0177400378773	0.0414114913863
a28	0.0323333142172	0.102742580211	0.0939176967306	0.129873004652	0.29281916739	0.214031380699	0.051499692034	0.0189415314336	0.0219574382924	0.0418841641288
a24	0.0279343197391	0.089709851737	0.0833528955769	0.129393400217	0.315080462463	0.231104673566	0.0462471993447	0.0164969794779	0.0204131857641	0.0402670360429
a31	0.0345623585797	0.106951260579	0.100673781859	0.136984383406	0.284154620821	0.218984641189	0.0583825594482	0.0162023164926	0.0164423889214	0.0266617253476
a17	0.0406439681932	0.11493589686	0.10795471062	0.124330999135	0.230546143607	0.164357827063	0.0662961961494	0.0298351951642	0.0426040263071	0.0784950851159
a31	0.0413789793977	0.115205418953	0.10801788354	0.118004054378	0.212962344536	0.149652082354	0.0663509530498	0.0387952940547	0.0521596861024	0.097473335372
a46	0.0406899014659	0.115306549651	0.10787624118	0.112898111459	0.192055011512	0.136402615451	0.0695978026833	0.0464847496849	0.0655588560341	0.113130172124
a8	0.0534746021553	0.10064207655	0.09622637206	0.0995571104863	0.160341970504	0.108779234484	0.0752036025611	0.066858329895	0.0946044220114	0.144312272041
a31	0.0631102567184	0.109165795517	0.104653790687	0.107706733495	0.178031510168	0.119130949495	0.0768620475204	0.0692863586317	0.0752255750038	0.0968269576803
a8	0.0555520599061	0.110157301839	0.103750566562	0.106003277832	0.197659500056	0.119775235165	0.0705355391735	0.0636000415439	0.0709672343346	0.101999214893
</S>	0.054691727453	0.102049700919	0.096795500281	0.098759013916	0.185254870028	0.107127215582	0.0698904895868	0.066019505772	0.0855794996673	0.133832442446
