 	se	nella	nella	pasta	voleva	sale	l'	avevo	messo	</S>
a37	0.0669520464961	0.251283708995	0.0831351155452	0.0248211943209	0.0652437846267	0.128674878106	0.0701568796582	0.149542018145	0.125974527881	0.0342158268661
a38	0.0617635701654	0.301937482998	0.0883894085151	0.0271787184403	0.0670768582089	0.144475506035	0.0657437098861	0.118871504715	0.0893629192937	0.0352003072887
a31	0.0861383313885	0.306467450999	0.117530222838	0.0325947424801	0.071839057403	0.122279570012	0.0599380486287	0.0982617422383	0.0714758857646	0.0334749210962
a11	0.106648193796	0.292541933666	0.137438972279	0.0340046064934	0.0639619784677	0.0780846266707	0.0553367228762	0.105475616079	0.0778220299215	0.0486853030321
a31	0.130004467932	0.274800641222	0.15968493876	0.0380433021645	0.0637368988226	0.0547317425569	0.0488285732921	0.0987712140263	0.0760233766405	0.0553748450107
a8	0.125212145977	0.226822357074	0.151514639587	0.0359096750548	0.0556713262742	0.0349424068523	0.041074100764	0.130416850009	0.11016531888	0.0882711890036
a10	0.084017958659	0.220220149025	0.110266416529	0.0346706806849	0.0472943020914	0.0558850766174	0.0486527842547	0.157409383336	0.13332951296	0.108253748335
a18	0.074229449553	0.317539403008	0.109347982176	0.040606684895	0.0563775520305	0.0915444508725	0.0524251134182	0.103855509112	0.0835849409867	0.0704889401117
a31	0.0944025931843	0.352658577669	0.133392334059	0.042359290965	0.0594932686768	0.0811403636242	0.0481246368061	0.074305458704	0.0604137603289	0.0537097387039
a11	0.102402127728	0.290769219223	0.137642631353	0.0429808783217	0.0550797728923	0.0555566445414	0.0461391412687	0.0823918452347	0.0836964401096	0.103341312901
a10	0.0896411079093	0.277661813074	0.121845173784	0.0432486461072	0.0536980709641	0.0583559018471	0.0465137070896	0.0883687590782	0.0945954767032	0.126071397634
a1	0.0822359396364	0.257043804358	0.108759059928	0.0384657197024	0.0479533603214	0.0535798036157	0.0437822040299	0.109951125693	0.116919265568	0.141309789211
a41	0.0701994315455	0.208684148119	0.0900532403093	0.0419980662341	0.0505324034405	0.0716814258719	0.0484986196766	0.125736566898	0.133268025189	0.15934811807
a31	0.0783186205152	0.221977642706	0.100838835103	0.0604456807447	0.0692948591468	0.096724588624	0.0610816845589	0.0961782306327	0.097771145063	0.11736872769
a8	0.0847733935051	0.207393224235	0.105444319701	0.0586503602482	0.0649913043823	0.074011738208	0.0609761761863	0.0954719102109	0.105482135021	0.142805445897
a31	0.0889151745017	0.199076468078	0.1087350279	0.0585855967494	0.0632974781274	0.0632879180693	0.0617087920621	0.095970524737	0.107540955007	0.152882090632
a37	0.0865480408339	0.180541922693	0.104674370633	0.0593688122498	0.0626634093758	0.0599192660231	0.062472896354	0.0987779029123	0.114638815002	0.170394562211
a8	0.0774749896113	0.140817156231	0.091824468211	0.0623305707499	0.0635137697919	0.0645962806744	0.0650020977847	0.107327702304	0.130019343001	0.197093607404
a39	0.0814379998704	0.15167484741	0.0958196460703	0.07548813525	0.0785665065973	0.0938196222248	0.0736154709282	0.0972747934347	0.107888205667	0.144414759135
a31	0.0885655832901	0.162236465803	0.101166075357	0.0822592200833	0.0868613738658	0.104126340742	0.0793881053094	0.0907768971449	0.093928921889	0.110690983045
a39	0.0897429910967	0.141882480601	0.0995147317857	0.0805616233611	0.0828831796219	0.088587526914	0.0804808317698	0.0970216070483	0.10497499063	0.134350031015
a35	0.0862977103656	0.136202205534	0.0963201905952	0.0785455224537	0.080617649874	0.0871848909713	0.0783219972566	0.0988453790161	0.110125993543	0.147538490338
a31	0.0927703601219	0.146013981845	0.103241200198	0.0839639254846	0.086300529958	0.0921998156571	0.0826226324189	0.094259429672	0.0989374378477	0.119690704779
a41	0.0874686980406	0.135170253948	0.096728280066	0.0761083084949	0.077744059986	0.0789275568857	0.0773002208063	0.100325036557	0.113566559283	0.15666102626
a13	0.0810481340135	0.127763237983	0.0904926646887	0.0725224228316	0.0742220799953	0.0788551256286	0.0733431902688	0.102955928852	0.121625143094	0.17717207542
a35	0.0871902896712	0.155608565994	0.0994009248962	0.0770152042772	0.0801771566651	0.0892697618762	0.0750102934229	0.0939018696173	0.104305929698	0.138120011807
a31	0.0935680315571	0.169730345331	0.106269931632	0.0791888834257	0.082779980555	0.0888634989587	0.076861111141	0.0895448632058	0.095699678566	0.117493685602
a20	0.0847848838524	0.141757586777	0.0945463152107	0.0710661684752	0.0734490338517	0.0752822276529	0.071994252047	0.100489127735	0.118601069522	0.168029323534
</S>	0.0720805269262	0.119922895888	0.0801239076054	0.0589904472376	0.0607211699258	0.0616878908265	0.0630744135235	0.111562028867	0.143879184761	0.227957511767
