 	se	nella	nella	pasta	voleva	sale	l'	avevo	messo	</S>
a1	0.0897588006	0.1337390632	0.1020554906	0.12496395	0.1907762654	0.0616731828	0.0566785182	0.0548610796	0.0534374592	0.13205620552
a41	0.0871515946	0.0915979	0.0904025384	0.1175570658	0.1880518692	0.0526866002	0.058842427	0.0790215408	0.07729443	0.1573940372
a31	0.0752637816	0.1117340056	0.096363744	0.1171944538	0.1904058766	0.0813213706	0.0746764128	0.0603665206	0.0560709862	0.13660285392
a8	0.0694580358	0.09965735316	0.0771605926	0.0755319752	0.2325182248	0.057704099888	0.0661274256	0.0863780537	0.0865697986	0.148894415972
a31	0.059496051	0.090189202	0.1055571284	0.1334956468	0.218612552	0.054182067	0.059946594	0.0637388344	0.0631462086	0.15163574414
a37	0.06203844474	0.09345983488	0.07257716994	0.0643621878	0.2356664262	0.049704926086	0.0690667764	0.0993238604	0.0952393494	0.158561079054
a8	0.05745797428	0.0831403074	0.1039810234	0.1349287188	0.2007805514	0.0516944474	0.0573728456	0.0649496404	0.0699119024	0.17578257472
a39	0.083164557	0.08382125256	0.086198514	0.123515157	0.25018831	0.0643304954	0.070007985	0.0653243738	0.0535593744	0.1198899998
a31	0.0630566948	0.1014031245	0.1050609368	0.1216078724	0.214335284	0.0727104744	0.069474429	0.0610172668	0.0549550506	0.13637884144
a39	0.05721869132	0.0725765816	0.0699787939	0.0712085142	0.2406109834	0.06058619194	0.0722206832	0.1001142632	0.0986102224	0.156875049748
a35	0.06208484248	0.07097265448	0.0983916984	0.1391970124	0.2091915914	0.0598556826	0.0660438052	0.0655642974	0.0658430048	0.16285543856
a31	0.0720179228	0.0990505201	0.0986559256	0.1184335922	0.21740926	0.0656192595	0.0706419842	0.0622858572	0.0567051598	0.13918055128
a41	0.06275079586	0.078701709306	0.0659690698	0.0659885084	0.235623002	0.05641103873	0.0701591192	0.1008015162	0.0987506422	0.164844574798
a13	0.0594641124	0.07696543876	0.1049801752	0.133151078	0.1977098654	0.056126121	0.0633476856	0.0663828262	0.0702202254	0.171652505
a35	0.0857174932	0.1121191163	0.0965740868	0.1168705406	0.200869219	0.0635866352	0.0663337596	0.061119097	0.0570186036	0.13979145738
a31	0.0974075595	0.1050752922	0.0899699172	0.1168864332	0.208510574	0.0706878518	0.080303751	0.0666018018	0.0555562748	0.10900055518
a20	0.0727522582	0.08418846274	0.07241439074	0.0748757722	0.239830695	0.06207290612	0.0705000358	0.0872259522	0.0856810654	0.150458422362
</S>	0.0606779272	0.0798394252	0.1065532648	0.1300308592	0.1802103864	0.0562480214	0.063506197	0.0692327212	0.0742826384	0.17941852554
