 	se	si	era	vestita	la	mia	figlia	l'	avessi	portata	alla	chiesa	</S>
a24	0.02595985932	0.00836016624	0.01323730366	0.02414527558	0.05440393672	0.10209611574	0.14768593474	0.126440674	0.15368796789	0.064924686824	0.19765741965	0.0495665913	0.031834075192
a31	0.02776404674	0.025337428792	0.02073949449	0.022082502142	0.05807039506	0.09722271706	0.119683325748	0.1288511745	0.055222475212	0.124753116822	0.082044504778	0.2038756568	0.03435318384
a20	0.0349072828	0.01211042032	0.01500567032	0.01965196948	0.0647830235	0.08398234364	0.0970902908	0.090912173	0.077547514892	0.132287611056	0.176081701308	0.1460087448	0.049631253808
a31	0.0225448246	0.01255046176	0.0188509313	0.01844864608	0.0706936238	0.1025499434	0.159886311	0.1182731312	0.14726115306	0.033900943718	0.18649636068	0.0728067408	0.03573689806
a41	0.0565261366	0.01299928316	0.0171964316	0.02037293424	0.0780163596	0.0936372894	0.1044513522	0.0971109218	0.09905760706	0.119951708432	0.085706774018	0.1341051502	0.08086802434
a31	0.02946169254	0.01539553046	0.02928857498	0.02297524214	0.0875664822	0.1091809984	0.1660824354	0.1082519658	0.10712562644	0.077956285572	0.167644988496	0.0575819466	0.021488260888
a13	0.04827379524	0.016558659668	0.0126870779	0.01963825121	0.07879156164	0.10473189136	0.10623871806	0.079593011	0.107116474472	0.146045874084	0.070080240062	0.0958252986	0.1144191529
a37	0.03071256556	0.01889080316	0.03459367142	0.02657984956	0.06767069568	0.09002201	0.1213806298	0.0832420826	0.153651850846	0.096173437128	0.13597805945	0.08139488808	0.059709441796
a8	0.02770669806	0.03992961002	0.02877033644	0.015146042	0.0723801542	0.1561371042	0.217906165	0.0986696212	0.02890623211	0.027853911476	0.169265905722	0.056912477	0.060415791088
a39	0.02767728816	0.01577131964	0.0494541992	0.0295202772	0.113371258	0.1863615808	0.1686588224	0.0905327994	0.025010049352	0.0216241602228	0.141100932754	0.07150564934	0.059411661248
a20	0.03949578492	0.03696220988	0.03395325344	0.0241633609	0.1138649608	0.1866255574	0.1443133336	0.0878152102	0.026711739368	0.082846524934	0.096175031564	0.06059923946	0.06647378236
a24	0.03367194028	0.03329933764	0.0271798409	0.02098499428	0.0935833544	0.1858051676	0.1455223502	0.0924472428	0.0320967382	0.094438792818	0.105542912757	0.06192902818	0.0734982926
a18	0.0278791334	0.035407874308	0.0234309232	0.02264015334	0.0793165338	0.1709106092	0.12797067906	0.1034804362	0.03758531488	0.144430683024	0.07385552721	0.0609980431	0.092094089782
a23	0.025945007	0.035317202294	0.024314492	0.02099884206	0.0775821256	0.169605249	0.1328890324	0.1072088766	0.0413455972468	0.138952121815	0.083212532588	0.06351453628	0.079114370284
a24	0.027325054	0.01958151744	0.04136824928	0.0288918952	0.077627949	0.148332375	0.1106049228	0.1045842338	0.032641671256	0.0991284170528	0.108154186093	0.10041795571	0.101341567986
a31	0.022274078	0.029772686428	0.01625705328	0.02681481374	0.0662799034	0.12878724644	0.12163954794	0.12133560134	0.054664976764	0.0880167869796	0.142744121946	0.06905534481	0.112357832156
a20	0.0293455986	0.0235390614	0.0198677646	0.02684259332	0.1039515016	0.167661458	0.136171331	0.1253778856	0.057645796276	0.058264868234	0.075730635668	0.0932414762	0.082360042748
a3	0.045692274	0.03635300686	0.03303424168	0.0354263816	0.106802074	0.1365611654	0.1605642248	0.12398368	0.045134236362	0.045526795041	0.068219684044	0.05222356118	0.110478652498
a31	0.03732083584	0.04363521512	0.04424248002	0.04213023014	0.1303604086	0.1271033994	0.112908191	0.1325443114	0.042119088408	0.0708340855952	0.07651252708	0.0501059005	0.0901833281992
a13	0.035991207	0.04489417942	0.03488078634	0.0388337229	0.1053776758	0.144986228	0.147167223	0.1171764552	0.041322594164	0.049553691504	0.0629452658112	0.0943164162	0.082554534303
a31	0.04499936852	0.03793272744	0.0405618404	0.04254847948	0.124873745	0.1452019366	0.1532876482	0.1122152762	0.039619300144	0.0413836235484	0.048452228262	0.05028527948	0.118638578642
a3	0.05444473794	0.0616121725	0.06002290996	0.0639231657	0.0986837968	0.121221984	0.1248746896	0.0953310788	0.04089318302	0.039122438318	0.059891686298	0.072989419	0.106988747
a20	0.04965134612	0.0379729102	0.09032559834	0.0542543394	0.1179897402	0.1228133552	0.1354652854	0.0910012352	0.031498811536	0.0411030119986	0.054685041756	0.05977102596	0.1134682974
a39	0.05038279918	0.09058717884	0.06410585164	0.05159561754	0.1303703192	0.134092114	0.1443524638	0.0959121784	0.035570862252	0.0333799592646	0.040593540786	0.0409398932	0.08811725578
a20	0.05319880344	0.07877314016	0.0648524604	0.0514130554	0.1273499946	0.13126769	0.1408770538	0.1151635892	0.03992249063	0.0368413490914	0.0388451005	0.03911130092	0.082383992888
a31	0.05509487012	0.1131009138	0.0546902028	0.0544199016	0.1120328166	0.1210911448	0.1388345142	0.119298497	0.039390432184	0.036237329899	0.0411815697	0.0406638588	0.07396396448
a24	0.04801919912	0.06732192834	0.05724811994	0.05730722194	0.11875864	0.1345554606	0.1246570226	0.0910556692	0.039294311636	0.0488406649774	0.066872649554	0.08707495538	0.0589941440616
a46	0.04611003794	0.05330098552	0.06693681374	0.0550810176	0.1415462988	0.14270399	0.1365816318	0.1057909846	0.039448534922	0.0378982201492	0.042590764274	0.04287308396	0.089137624
a31	0.048022744	0.06570320974	0.0907212572	0.071169154	0.1197674956	0.1184283356	0.1217002496	0.1034790036	0.041458284938	0.039708068014	0.044577235632	0.04550217396	0.08976283226
a18	0.0495740376	0.06563489916	0.06927226978	0.0675668706	0.119104025	0.1296472878	0.1157904604	0.0862354414	0.043632381924	0.0466651567808	0.0601128107328	0.06959382004	0.0771705206882
a31	0.04577827522	0.0577729961	0.082233852	0.0617218088	0.1252497022	0.124936306	0.1235630448	0.076685509	0.03964124133	0.039022247688	0.054373651688	0.05906588012	0.10995546668
a20	0.05915704126	0.07365134512	0.053181791112	0.0594471844	0.1012952652	0.1174358668	0.110650131	0.0779762378	0.051074765224	0.0517901977682	0.073186018402	0.0777295949	0.0934245679232
a24	0.04908234554	0.07104183686	0.10402754936	0.0552824004	0.1094047684	0.1141984012	0.1187264074	0.0669746302	0.035785314016	0.0412480337108	0.06659771638	0.0696294106	0.0980011849
a31	0.05888090638	0.10482837022	0.07177986808	0.0566518524	0.08465054	0.100879391	0.124646222	0.0862945268	0.045213180016	0.0439102814946	0.0539245808	0.0554132018	0.11292707292
a23	0.0612003302	0.06938798864	0.057658606932	0.0604186058	0.1051704888	0.119532453	0.1045033608	0.0716690582	0.04756016182	0.047957855396	0.0778114518312	0.07341914504	0.103710487341
a20	0.04007985212	0.05443604118	0.1287745113	0.050927221	0.087809648	0.1068137284	0.1159105118	0.0623635546	0.0377593815712	0.0422604940916	0.073041760182	0.0775838964	0.12223940664
</S>	0.05550939382	0.08175770732	0.0652927076	0.0547838738	0.0926577692	0.1133530852	0.1254731904	0.0757791398	0.051056822294	0.0501910708	0.06038815856	0.0644620718	0.1092949983
