 	se	si	era	vestito	la	figlia	l'	avessi	portata	alla	chiesa	</S>
a7	0.052477919	0.0510084952	0.072322745	0.090998722	0.141335304	0.170582258	0.1428822258	0.0431080207	0.04000664211	0.04486417808	0.0495013522	0.1009121474
a11	0.0537848172	0.08446969	0.0689111842	0.1015718128	0.1399306414	0.1446065368	0.1271774302	0.04676851785	0.04015265582	0.04280032174	0.0456015182	0.10422483384
a18	0.0577248088	0.1005869472	0.0622538462	0.1015102176	0.1216099222	0.1323424746	0.1454405258	0.048322749	0.041796250568	0.04294729932	0.0442278038	0.101237176
a27	0.0599166718	0.1120319276	0.0693083772	0.1070869376	0.1172498168	0.1339944946	0.122680896	0.04524496066	0.0398967649	0.0433253103	0.0443710121	0.10489283468
a31	0.0631514598	0.1239029394	0.0744031698	0.1116490426	0.1196386364	0.116683611	0.1000209588	0.04401642456	0.03966409092	0.04529594506	0.0467356874	0.114838035
a39	0.04825329692	0.05443193146	0.0492096647	0.0630629688	0.1452724884	0.17980886	0.15176579	0.053536504664	0.0575095837962	0.0566813467008	0.067421230428	0.0730463914666
a31	0.0567283622	0.056463712	0.086294663	0.1193908704	0.160528902	0.1490797632	0.1003361408	0.04231392094	0.03977099368	0.04453092586	0.0487574954	0.0958042782
a24	0.04778386488	0.05491928272	0.05527603746	0.060983707	0.147232125	0.1546579442	0.117242074	0.0530740579546	0.0565985364328	0.0617693688916	0.07957729329	0.110885697397
a28	0.0552036054	0.077467885	0.0810630228	0.1124345462	0.1521904104	0.1141342756	0.0963848528	0.04509186579	0.04313586086	0.0491879808	0.0544558052	0.11924986532
a21	0.0718823268	0.120024481	0.0801955488	0.1223424822	0.140623046	0.0943590746	0.08783406	0.04807717856	0.0460771193	0.0487563653	0.052891987	0.08693633284
a31	0.0687437506	0.1190402142	0.0726208534	0.1135516696	0.130064119	0.0874480682	0.0842688096	0.04390915098	0.04184321592	0.05048954456	0.0535595734	0.1344610247
a39	0.06279905976	0.06309114504	0.05597338404	0.0621975512	0.146713454	0.1464931902	0.115028225	0.052784981158	0.0545872261794	0.058426193165	0.066956444844	0.114949132327
</S>	0.0534583142	0.0758764702	0.0721866276	0.1138740138	0.159984076	0.0999346366	0.0797051766	0.04217444048	0.04126358	0.05426995408	0.064097526	0.14317521714
