 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
u	0.0400992	0.114195	0.322861	0.126668	0.0345076	0.0789156	0.0273613	0.0256936	0.0489901	0.180708
v	0.0242707	0.0523357	0.172515	0.289285	0.0893174	0.206523	0.0367149	0.0112673	0.0239706	0.0938008
à	0.00814428	0.0586283	0.151756	0.238873	0.153628	0.263626	0.0316186	0.0194074	0.0322951	0.0420224
n	0.0177996	0.0617564	0.268644	0.304922	0.0814081	0.148862	0.0382781	0.00631156	0.0108626	0.061155
n	0.0186859	0.1093	0.151299	0.289838	0.122328	0.128528	0.0267967	0.00873209	0.00893451	0.135557
i	0.0141526	0.028353	0.0793551	0.317715	0.159758	0.171266	0.0406717	0.037602	0.0209352	0.130192
e	0.00874692	0.0207657	0.0543965	0.266925	0.235643	0.220687	0.116604	0.00708379	0.0172162	0.0519311
A	0.00984254	0.0147908	0.0304042	0.198185	0.275667	0.245547	0.13358	0.00802828	0.0131157	0.0708399
n	0.00684555	0.0227962	0.0640983	0.198349	0.209843	0.191048	0.187198	0.0124623	0.00759847	0.0997612
n	0.00769915	0.0280006	0.0781172	0.181612	0.246404	0.179619	0.0827557	0.0409342	0.0184189	0.13644
a	0.012301	0.0148409	0.0278611	0.147191	0.234161	0.189087	0.0859887	0.0452332	0.0483882	0.194948
a	0.0091981	0.0140391	0.021062	0.114173	0.182436	0.171371	0.218181	0.0424792	0.0468721	0.18019
n	0.010151	0.01335	0.0237797	0.11497	0.20855	0.194973	0.156787	0.0434529	0.0304534	0.203533
k	0.00774269	0.0201609	0.0683812	0.153769	0.246046	0.156418	0.10399	0.0977644	0.0201308	0.125597
ò	0.0145523	0.016422	0.0207079	0.0860361	0.165172	0.140351	0.121773	0.072371	0.0591296	0.303486
r	0.00546307	0.0174119	0.0395273	0.111295	0.167246	0.207637	0.210125	0.1131	0.0304462	0.0977481
a	0.0143447	0.0223055	0.0427371	0.0971135	0.236556	0.201246	0.120414	0.0381641	0.048754	0.178366
ì	0.00809718	0.0128761	0.0145868	0.042335	0.0563395	0.0711004	0.115475	0.251112	0.122672	0.305406
c	0.00559703	0.0183471	0.0380599	0.0794382	0.100468	0.141639	0.124229	0.206447	0.0669382	0.218836
h	0.00466319	0.0153543	0.0516633	0.0981424	0.1054	0.099754	0.0822945	0.30643	0.136696	0.0996026
e	0.015108	0.0167961	0.021157	0.0667016	0.112355	0.0636827	0.0812565	0.228805	0.0760677	0.31807
n	0.00537399	0.00580376	0.00642383	0.0185445	0.024783	0.0190517	0.0352547	0.239421	0.168771	0.476572
a	0.00454087	0.00749863	0.0209509	0.0599671	0.146831	0.0739738	0.0884937	0.349972	0.0666564	0.181115
m	0.00776408	0.009736	0.010123	0.0245523	0.0306689	0.0271281	0.026232	0.221002	0.186115	0.456678
a	0.00606559	0.0111994	0.0383868	0.111405	0.157863	0.117848	0.0893278	0.315609	0.0552322	0.0970632
r	0.00714573	0.011108	0.0117423	0.0272731	0.0304808	0.02701	0.0325488	0.258435	0.256771	0.337485
è	0.00299114	0.00459093	0.00910856	0.0364758	0.0566139	0.0628588	0.0500397	0.30833	0.250109	0.218882
s	0.00150117	0.0040017	0.00467723	0.00924795	0.0093311	0.00808047	0.0184385	0.0784366	0.62794	0.238345
s	0.00389746	0.00590981	0.01168	0.0432751	0.0626011	0.0649087	0.0480205	0.202333	0.243788	0.313586
i	0.00923199	0.0114497	0.0130675	0.0419966	0.0531393	0.0338052	0.0480833	0.255349	0.240874	0.293003
</S>	0.00442977	0.00431085	0.00457213	0.00940266	0.0106486	0.00846097	0.0138497	0.076718	0.632555	0.235052
