 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
s	0.0130701	0.026554	0.0175191	0.0890195	0.232545	0.229524	0.2081	0.0755741	0.0287634	0.00749793	0.00949668	0.0623363
p	0.00833138	0.0149878	0.0110461	0.0762832	0.197977	0.229578	0.200392	0.0844753	0.0574042	0.0106118	0.0188696	0.0900433
i	0.00499611	0.0148889	0.0111424	0.107105	0.202338	0.199098	0.180322	0.0639265	0.0705292	0.0133656	0.0331721	0.0991164
t	0.00896792	0.0241309	0.0143986	0.043422	0.086787	0.217835	0.250509	0.136973	0.0707422	0.0117226	0.017923	0.116589
i	0.00607586	0.0105043	0.00764831	0.036652	0.0786381	0.174124	0.191806	0.165185	0.134824	0.0254777	0.0672517	0.101813
k	0.00973457	0.0223264	0.0134926	0.0402135	0.0745442	0.195409	0.232438	0.174293	0.0925119	0.0133925	0.0209531	0.110691
u	0.00476726	0.00882303	0.0196479	0.112036	0.130736	0.124421	0.107541	0.116021	0.199012	0.0548425	0.0635522	0.0586008
à	0.0105983	0.0192339	0.0127915	0.0343258	0.0543575	0.153031	0.211722	0.214354	0.117328	0.0140796	0.0293205	0.128858
i	0.00425501	0.0137775	0.00963748	0.0467092	0.0706981	0.132168	0.196486	0.206377	0.168134	0.013639	0.0307695	0.10735
m	0.0057352	0.0108333	0.00722195	0.0273404	0.0430973	0.101358	0.162108	0.251862	0.211932	0.0150398	0.0390812	0.124391
è	0.00477202	0.0165052	0.0272939	0.131883	0.150063	0.126835	0.109907	0.104101	0.148651	0.0656714	0.0716126	0.0427049
r	0.00415588	0.0122384	0.00771466	0.0330235	0.0488898	0.0990414	0.170494	0.242569	0.215534	0.0325046	0.0384012	0.0954323
i	0.0052745	0.00818138	0.00713764	0.03332	0.0455292	0.0892326	0.13937	0.231008	0.214663	0.0478045	0.0236463	0.154833
n	0.0055026	0.0120729	0.00728974	0.0170393	0.020074	0.0461977	0.0707785	0.203652	0.21673	0.11721	0.108425	0.175029
a	0.00407264	0.0057153	0.00836342	0.033592	0.0663942	0.0869556	0.083779	0.10565	0.234885	0.103792	0.125224	0.141577
s	0.00787412	0.0107662	0.00842237	0.0147887	0.0165574	0.0308967	0.0322779	0.131033	0.173424	0.153827	0.104175	0.315958
t	0.00366929	0.00504445	0.00415518	0.0138158	0.0221724	0.0556422	0.0852471	0.156684	0.18866	0.106916	0.213712	0.144281
a	0.00394465	0.00732409	0.00484019	0.0145986	0.0207199	0.0457659	0.0630725	0.159944	0.201619	0.123344	0.180101	0.174725
s	0.00303849	0.00543639	0.00357479	0.0081868	0.00973712	0.0211195	0.022026	0.0732494	0.089047	0.193574	0.387842	0.183168
ì	0.0018931	0.00351483	0.00241749	0.010608	0.0166275	0.0384391	0.0607028	0.0993861	0.119738	0.0883121	0.475544	0.0828166
p	0.00156718	0.00379549	0.00234089	0.0101998	0.013967	0.0209793	0.0227238	0.0495352	0.0559136	0.140114	0.453409	0.225454
u	0.000760008	0.00196747	0.00151765	0.012992	0.0285625	0.0412101	0.0405719	0.0475007	0.067551	0.196633	0.510588	0.0501464
l	0.00325471	0.00674558	0.00411907	0.00896819	0.00942052	0.0120672	0.0114484	0.0233866	0.0272534	0.207134	0.401648	0.284554
i	0.0028295	0.00371748	0.0051251	0.0272267	0.0512312	0.065594	0.0619771	0.0839831	0.23011	0.172176	0.191782	0.104248
t	0.00711374	0.00695813	0.00657138	0.00780232	0.00814522	0.0106538	0.0096657	0.0188355	0.0332575	0.2371	0.349036	0.304861
a	0.00196714	0.00235382	0.00206295	0.00415369	0.00586776	0.0135369	0.0186011	0.0577781	0.138787	0.179963	0.487833	0.0870957
</S>	0.00237921	0.00257909	0.00217538	0.00331395	0.00359276	0.00568266	0.00487534	0.0126248	0.0204898	0.279128	0.491023	0.172136
