 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
o	0.00966408	0.0180139	0.0767082	0.299857	0.282528	0.139582	0.0763184	0.04905	0.0173278	0.00542251	0.00464622	0.00821871	0.0126633
p	0.0136878	0.0294955	0.0546617	0.195286	0.242724	0.202951	0.103837	0.0628259	0.0324556	0.013902	0.00667602	0.0136247	0.0278727
u	0.00777856	0.0084535	0.0283553	0.14284	0.107641	0.132319	0.130981	0.138316	0.0831268	0.0266825	0.0175292	0.0382113	0.137766
l	0.0205539	0.0425954	0.0581975	0.19273	0.271816	0.149441	0.0847027	0.0541967	0.0350043	0.0190389	0.00948965	0.0195793	0.0426542
ò	0.00677773	0.00831858	0.0603018	0.215412	0.125153	0.104245	0.110385	0.116766	0.0770186	0.0256036	0.0202289	0.0405899	0.0892002
t	0.00911815	0.027291	0.0896155	0.192458	0.229365	0.209888	0.106777	0.059549	0.0276749	0.0159582	0.00430528	0.00591333	0.0220861
o	0.00711663	0.0118251	0.0812461	0.289309	0.204589	0.118799	0.0714776	0.0711139	0.0513404	0.0180936	0.00543724	0.0111816	0.0584706
s	0.0119707	0.0344003	0.0506957	0.114965	0.184957	0.210005	0.162005	0.0966401	0.0482174	0.0266375	0.00689786	0.0175622	0.0350471
p	0.00744813	0.00966835	0.0178887	0.0947768	0.138003	0.177417	0.15658	0.156288	0.0822541	0.0327687	0.0100449	0.0214025	0.095461
ì	0.00504621	0.00875314	0.0137701	0.063098	0.10108	0.161719	0.147697	0.146665	0.0836475	0.0506802	0.0330809	0.0356449	0.149118
t	0.00483525	0.0141155	0.048024	0.111973	0.168039	0.210463	0.17159	0.130997	0.0638682	0.0305441	0.00599975	0.00713459	0.0324161
i	0.00766972	0.010717	0.028684	0.135633	0.202836	0.167836	0.104563	0.117599	0.0875504	0.0511237	0.0168042	0.0169726	0.0520111
m	0.00575316	0.0133256	0.0148789	0.0406175	0.0884894	0.156904	0.208441	0.195927	0.138683	0.0714741	0.0102046	0.0229159	0.0323866
u	0.0085218	0.00877405	0.0225348	0.0399809	0.0493868	0.0884771	0.103926	0.120631	0.11776	0.0782531	0.0490899	0.0806553	0.232009
c	0.00785245	0.00994429	0.0100566	0.0340421	0.0512318	0.0870563	0.159354	0.207565	0.202093	0.107736	0.0191476	0.0296402	0.0742816
e	0.00322795	0.00354996	0.0105044	0.042706	0.0485992	0.0472401	0.0579985	0.0789597	0.0917572	0.0514631	0.144339	0.317286	0.102369
p	0.00695633	0.0087226	0.00891834	0.0297623	0.0389449	0.0793769	0.153391	0.193261	0.201333	0.0994748	0.0267807	0.0347563	0.118323
à	0.00270076	0.00309208	0.0118205	0.0612336	0.0552279	0.0528757	0.0682677	0.0932956	0.103636	0.0612866	0.161667	0.233787	0.0911093
o	0.00346366	0.00955032	0.0153267	0.032732	0.0793516	0.157932	0.180048	0.172112	0.149226	0.0963664	0.0265732	0.028686	0.0486324
s	0.00430545	0.00566382	0.00761998	0.0287466	0.0358509	0.0870643	0.146855	0.189183	0.208872	0.140192	0.0542198	0.0515123	0.039914
t	0.00484474	0.00525153	0.00803956	0.0285494	0.031623	0.073696	0.109554	0.157474	0.182314	0.11321	0.0691315	0.0717626	0.14455
i	0.00405817	0.00512218	0.00544721	0.0183299	0.0189029	0.0488931	0.100408	0.141503	0.170955	0.135557	0.134142	0.0704325	0.146249
t	0.00410096	0.00543889	0.00532818	0.0165524	0.0144696	0.0300529	0.0720799	0.10417	0.166415	0.15858	0.163416	0.138336	0.121061
à	0.00307513	0.0034145	0.00539365	0.0197208	0.0182272	0.0436609	0.0715939	0.105273	0.134902	0.0918992	0.147981	0.226264	0.128595
l	0.00241612	0.0052397	0.00614059	0.0151095	0.0207472	0.0625693	0.100644	0.113985	0.135934	0.12659	0.102733	0.229411	0.0784819
a	0.00379566	0.00397616	0.0132345	0.0418392	0.0510262	0.0561905	0.0625481	0.0784358	0.0936596	0.0686794	0.153582	0.226864	0.146169
s	0.00670972	0.00700948	0.0070125	0.0170959	0.0100869	0.0140223	0.0270909	0.0440127	0.104456	0.13271	0.222274	0.153759	0.25376
s	0.00355429	0.00366039	0.00437803	0.0108289	0.00730583	0.0198607	0.0369175	0.0550669	0.0974721	0.0923158	0.185416	0.283924	0.199299
a	0.00227045	0.00264219	0.00267024	0.00833039	0.00564025	0.0105528	0.0256859	0.0415458	0.0790237	0.0806597	0.210632	0.380393	0.149954
n	0.00226279	0.00268684	0.00261388	0.00799627	0.00507862	0.00639636	0.0136234	0.0214578	0.0464241	0.0864745	0.198383	0.366806	0.239797
a	0.00149418	0.00157457	0.0050247	0.0174089	0.0206512	0.0221269	0.0255021	0.0336286	0.0422994	0.0344097	0.218027	0.467029	0.110824
z	0.00389281	0.00427726	0.0041905	0.0118919	0.00665335	0.00696943	0.0121712	0.0193356	0.0417754	0.0737853	0.199453	0.328278	0.287326
ì	0.00121842	0.00154165	0.00447576	0.0211113	0.0283111	0.025949	0.0351029	0.0465767	0.0524066	0.0399326	0.134296	0.54704	0.0620373
s	0.00134427	0.00224997	0.00266078	0.00814048	0.00682719	0.012671	0.0209824	0.026268	0.042647	0.0649546	0.084811	0.582472	0.143972
o	0.00327047	0.0034876	0.00435236	0.0131952	0.00722521	0.0132955	0.0212065	0.0320898	0.0576328	0.0754244	0.159055	0.380683	0.229083
</S>	0.00298081	0.00307702	0.00297171	0.00855062	0.00478789	0.00463448	0.00723392	0.011433	0.0209308	0.0584483	0.175599	0.380368	0.318984
