 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
è	0.00128655	0.00293566	0.0130875	0.00979837	0.00492119	0.0248027	0.0227859	0.0255705	0.0382737	0.0708093	0.069291	0.0681063	0.0742684	0.0665284	0.0641149	0.0497802	0.0581581	0.0710834	0.0382939	0.0586885	0.0829485	0.0844671
a	0.00145577	0.00158173	0.00743565	0.00855175	0.00236842	0.0426148	0.0405048	0.0568833	0.0809853	0.0753997	0.0708538	0.0773755	0.0572964	0.0612463	0.0765037	0.073751	0.0665513	0.0793461	0.056377	0.0388544	0.0101729	0.0138902
j	0.00181808	0.00188945	0.00350238	0.00429724	0.00279943	0.0179023	0.0297334	0.0279925	0.0489327	0.0913076	0.0803148	0.0935038	0.0518818	0.0853344	0.0911537	0.075273	0.0825049	0.0975018	0.0549501	0.0285918	0.0121654	0.0166494
a	0.00186746	0.00263103	0.00813704	0.00747376	0.00635956	0.0281471	0.0307958	0.0303836	0.0341013	0.0781554	0.0802627	0.069313	0.0678262	0.0823004	0.0556993	0.0383626	0.0522969	0.0750773	0.0339007	0.095201	0.0270622	0.0946455
m	0.00438309	0.00439634	0.00658272	0.0068365	0.00441811	0.0152678	0.0248306	0.0233747	0.0517462	0.0671028	0.0514303	0.0729101	0.0479632	0.0594368	0.077961	0.080695	0.0872967	0.0846202	0.0863107	0.0611978	0.0355258	0.0457136
u	0.00179465	0.00278703	0.00675469	0.0068122	0.00628503	0.0227268	0.0294432	0.0268958	0.0315381	0.0749364	0.0730123	0.0670026	0.0586141	0.0846723	0.0545122	0.0378805	0.0531091	0.0742005	0.0348281	0.0975988	0.0435813	0.111014
k	0.00414398	0.00415462	0.00540271	0.0056118	0.00420869	0.0111416	0.0243788	0.0188258	0.0443421	0.0673708	0.0481961	0.0769014	0.0393379	0.0595409	0.0836336	0.0869389	0.0998753	0.0949983	0.0911691	0.0497633	0.0300346	0.0500295
à	0.00156603	0.00240565	0.00889832	0.00740739	0.00539539	0.0256447	0.0268916	0.0269231	0.029844	0.0707051	0.0755533	0.0622808	0.0582647	0.0831011	0.0504327	0.0357959	0.0510908	0.0681303	0.0343746	0.0970151	0.0560735	0.122206
n	0.00153738	0.00160454	0.00517007	0.00608132	0.00183544	0.0225686	0.0383029	0.0430928	0.0709732	0.0663721	0.0545966	0.0733981	0.0311689	0.0614978	0.0802487	0.0827092	0.081435	0.083621	0.0753171	0.067149	0.0246124	0.0267079
n	0.00173159	0.00344017	0.0113216	0.00893721	0.00639033	0.0290098	0.02969	0.030036	0.0339472	0.0843805	0.0897014	0.0761647	0.0731187	0.0906244	0.0606366	0.0432585	0.0607684	0.0790529	0.0373404	0.0308154	0.02827	0.091364
o	0.00328662	0.00338627	0.00484292	0.00591795	0.00464989	0.0118095	0.0365735	0.0199072	0.0299129	0.0827615	0.054273	0.0952488	0.0251134	0.0997758	0.0813012	0.0641639	0.0851333	0.116871	0.0548731	0.0412986	0.0257844	0.0531153
n	0.00291031	0.00265581	0.00303404	0.00315363	0.00330216	0.00501895	0.017825	0.00946755	0.0191905	0.0510098	0.0314453	0.0674647	0.0148211	0.0645083	0.0753358	0.0665902	0.101131	0.099303	0.0836447	0.0750865	0.0713985	0.131703
e	0.00174306	0.00232406	0.0062666	0.00644544	0.00548959	0.0240023	0.0295052	0.0277061	0.0312603	0.0732935	0.0766198	0.0646785	0.0528124	0.0914306	0.0518653	0.0385093	0.0534958	0.0699627	0.0377988	0.0824372	0.0401297	0.132224
d	0.00453089	0.00427097	0.00460334	0.00460621	0.00476703	0.00618784	0.016466	0.00906726	0.0171184	0.0493441	0.0305208	0.0613032	0.0208283	0.0617102	0.0647238	0.0581049	0.0900599	0.0837853	0.0801435	0.0736877	0.0872304	0.16694
à	0.00110935	0.00160508	0.00638364	0.0054523	0.00369537	0.0191387	0.0194482	0.0203244	0.0268968	0.0646758	0.0656741	0.0612648	0.0562614	0.0680337	0.0544368	0.0403364	0.0562765	0.0653541	0.0400049	0.0929807	0.111551	0.119097
n	0.00154403	0.00159065	0.00440766	0.00506498	0.00171275	0.0115667	0.0281964	0.0247811	0.0505475	0.0535615	0.0360909	0.0654936	0.018286	0.0565087	0.0770901	0.084535	0.0891489	0.0815564	0.0891544	0.0848754	0.0774616	0.0568257
n	0.00148913	0.00275256	0.00867809	0.00719253	0.00541552	0.0247862	0.0256673	0.0259406	0.030318	0.0779084	0.082038	0.0709811	0.0656399	0.0874412	0.0585715	0.0417207	0.0601871	0.0740891	0.0372997	0.0375333	0.0488196	0.12553
o	0.00379754	0.00384346	0.00463709	0.00529706	0.00453505	0.00867593	0.025792	0.0145374	0.0211823	0.0529911	0.0375109	0.071831	0.0146468	0.0822996	0.0721478	0.0655918	0.0952612	0.114925	0.0686076	0.0729697	0.0494432	0.109476
i	0.00414518	0.00329857	0.00362384	0.00343029	0.00472485	0.00436934	0.0116304	0.00679854	0.0118326	0.0318114	0.0217458	0.046624	0.011339	0.0441513	0.0555411	0.0538986	0.0961334	0.091739	0.102302	0.0956796	0.102536	0.192645
s	0.00302574	0.00262929	0.00344997	0.00387145	0.00420801	0.00667156	0.0195195	0.0107886	0.0161239	0.0480664	0.0320477	0.0631203	0.0130783	0.0731216	0.0624341	0.0522544	0.0816056	0.0970011	0.0718048	0.0788145	0.0947349	0.161628
e	0.00187875	0.00188071	0.00288704	0.00351742	0.00286182	0.00984951	0.0256336	0.0172868	0.0263906	0.0726884	0.0555531	0.0743665	0.0264317	0.0874504	0.0658553	0.0486493	0.0714224	0.0859007	0.0470139	0.0564049	0.068544	0.147533
m	0.00311899	0.00302468	0.00454501	0.00474471	0.00320795	0.00633928	0.0128439	0.0091381	0.0223265	0.0379688	0.0226119	0.0480543	0.0189229	0.0432012	0.0543737	0.0582876	0.0696383	0.0607123	0.0806959	0.10305	0.191107	0.142086
è	0.00157866	0.00469794	0.0163212	0.0120231	0.00540567	0.0277072	0.0238606	0.0284529	0.0457562	0.0652872	0.0614035	0.0623951	0.0784087	0.0587198	0.0623703	0.0482873	0.0504698	0.066335	0.033865	0.0861153	0.0795743	0.0809652
n	0.00157495	0.0016147	0.0040854	0.00481754	0.0017951	0.0085466	0.0217097	0.0167375	0.0367762	0.0467493	0.0276848	0.0649794	0.0138172	0.054113	0.0781828	0.0871588	0.0951067	0.086667	0.0953798	0.0873162	0.110034	0.0551536
a	0.0016238	0.00255734	0.00612621	0.00626452	0.00559674	0.0202934	0.0273488	0.0244651	0.0285208	0.0697014	0.0702454	0.062083	0.0480492	0.0904688	0.0502092	0.0374149	0.0523953	0.0664855	0.0352126	0.0401293	0.0680306	0.186778
m	0.00670875	0.00530587	0.00568999	0.00521341	0.00738495	0.0056159	0.009438	0.00651831	0.00977835	0.0290542	0.0216514	0.0405608	0.0162546	0.0390153	0.0459388	0.0449119	0.0841191	0.0801446	0.100626	0.0990212	0.14295	0.194099
u	0.00156941	0.0026792	0.00611494	0.00621648	0.00566388	0.0186008	0.0256815	0.0230237	0.0309549	0.0777545	0.0702617	0.0739435	0.0615787	0.0796547	0.0635387	0.0448691	0.0622482	0.0796199	0.0401054	0.0870628	0.042553	0.096305
p	0.00496068	0.00459927	0.00499968	0.00498921	0.00524776	0.00531858	0.00819946	0.00622657	0.00987852	0.0259445	0.0206529	0.0370755	0.0160451	0.033669	0.0446533	0.0471884	0.0864282	0.0763396	0.0838568	0.0950436	0.145586	0.233098
i	0.00103315	0.00115069	0.00275468	0.00316408	0.00271858	0.0101745	0.0162724	0.0137251	0.0181352	0.0492508	0.0447	0.0464128	0.0297399	0.0582623	0.0394202	0.0282232	0.0430581	0.0523376	0.0329097	0.0892257	0.251049	0.166283
a	0.00548795	0.00521292	0.00570475	0.00572403	0.00570344	0.00598413	0.00856802	0.00663766	0.0102626	0.0280093	0.0220885	0.0396644	0.0185601	0.0360626	0.0459537	0.0462218	0.079601	0.075821	0.0706287	0.0794873	0.164822	0.233794
c	0.00197382	0.00173619	0.00216369	0.00235381	0.00247899	0.00360002	0.00890324	0.00584765	0.00977511	0.0264214	0.0190706	0.0398064	0.00887003	0.0353622	0.0469832	0.0436779	0.0727189	0.0746893	0.0622946	0.0677935	0.264683	0.198796
è	0.000763238	0.00147716	0.00715292	0.00546088	0.00286228	0.0148084	0.0137289	0.0153694	0.0232838	0.0452546	0.0448037	0.0435482	0.0443115	0.0459234	0.0416632	0.0328496	0.0398616	0.045709	0.0282693	0.0667674	0.313837	0.122294
o	0.0015124	0.0015254	0.00298953	0.00333065	0.00159579	0.00432697	0.00868651	0.00727332	0.0168121	0.0210017	0.0139221	0.0345386	0.00813737	0.0261373	0.0481328	0.0615796	0.0759258	0.062332	0.0799695	0.078078	0.334711	0.107482
n	0.00311521	0.00243729	0.00290386	0.00281572	0.00370963	0.00377789	0.00746278	0.00592445	0.0100125	0.0226246	0.0190903	0.0314138	0.00958409	0.0273015	0.04042	0.0437796	0.0855078	0.0800168	0.0918758	0.0824626	0.29057	0.133194
e	0.00139701	0.00132477	0.00313352	0.00334673	0.00361094	0.0132889	0.0186075	0.0166222	0.0188896	0.0396249	0.0408585	0.0343093	0.0235409	0.0559738	0.0285146	0.022861	0.031476	0.0399338	0.0362561	0.129061	0.244046	0.193323
c	0.00956733	0.00756563	0.00801872	0.00730983	0.0104821	0.00743439	0.00873564	0.0076896	0.00971134	0.0276961	0.0253032	0.0320181	0.0205946	0.0342486	0.033425	0.031827	0.0672307	0.0715753	0.067874	0.0664035	0.227481	0.217809
e	0.0005463	0.00125247	0.00547461	0.00429707	0.00204555	0.0126596	0.0104959	0.0132972	0.0225799	0.0337948	0.0333539	0.0332994	0.033351	0.0337395	0.0326929	0.02916	0.0322108	0.034435	0.0276725	0.0511049	0.443665	0.108872
t	0.00678142	0.00531063	0.00566531	0.00513171	0.00744158	0.00523302	0.00591853	0.00553033	0.00719839	0.0188754	0.018164	0.0200644	0.0145047	0.0220042	0.0206603	0.0201802	0.0468411	0.0446947	0.0536828	0.0610834	0.368366	0.236668
a	0.00106543	0.000943845	0.00124146	0.0013917	0.00141349	0.00240684	0.00734275	0.00410001	0.00731346	0.022077	0.0136956	0.0305864	0.00623983	0.0291395	0.0326399	0.027431	0.0426304	0.045583	0.0369911	0.0674093	0.398061	0.220296
t	0.00309095	0.00241829	0.00284965	0.00261654	0.00338761	0.00269053	0.00336499	0.00292087	0.00490239	0.0114119	0.00925885	0.0152798	0.0082438	0.0134673	0.0184397	0.0204727	0.0354836	0.0330185	0.0470322	0.051224	0.507049	0.201377
r	0.000697428	0.000682828	0.00120197	0.00148803	0.00113966	0.00393654	0.00956105	0.00678683	0.0130706	0.0314425	0.0223331	0.034324	0.012635	0.0347548	0.0339579	0.0278247	0.0367478	0.0395527	0.0306137	0.0695074	0.414553	0.173188
ò	0.000768465	0.00072888	0.000989749	0.00102613	0.000805187	0.00112974	0.00189207	0.00145247	0.00324161	0.00578044	0.00395061	0.00897958	0.00318807	0.00726929	0.0117552	0.0143709	0.0202443	0.0162136	0.0246961	0.0459943	0.656386	0.169138
o	0.000972387	0.000869353	0.00176521	0.00191099	0.00110648	0.00239268	0.00329086	0.00377956	0.00764225	0.00806472	0.00696897	0.0115533	0.00408548	0.00900496	0.0166678	0.0239594	0.0362231	0.0289404	0.0483402	0.08144	0.549413	0.151609
</S>	0.00404994	0.00315809	0.00360178	0.00259396	0.00434664	0.00303892	0.00493787	0.00408061	0.00672007	0.0158183	0.0132415	0.0165677	0.00786571	0.0155996	0.0200484	0.0226384	0.0608924	0.0527865	0.0725193	0.0745119	0.406427	0.184555
