 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
t	0.00322697	0.00642754	0.0322192	0.159338	0.157379	0.100017	0.162483	0.0550133	0.0675887	0.11395	0.0460736	0.037284	0.0351239	0.00841454	0.0154601
s	0.00506178	0.0149051	0.0824688	0.126203	0.204289	0.0811113	0.123034	0.0456159	0.0546227	0.066837	0.0375475	0.0336849	0.019522	0.0304412	0.0746562
i	0.00557219	0.00806615	0.0211671	0.143025	0.0896885	0.112373	0.0752477	0.0733322	0.0763636	0.0878905	0.0712573	0.0652755	0.0619245	0.0251811	0.0836364
c	0.00358897	0.00517655	0.0123676	0.0976566	0.0533872	0.12471	0.075142	0.0934722	0.100758	0.121042	0.0918024	0.0770587	0.0812866	0.0225358	0.0400157
h	0.00426426	0.00772136	0.0275546	0.0560808	0.0925117	0.0712709	0.109655	0.0732461	0.086321	0.0738351	0.0625496	0.0795858	0.093603	0.0848306	0.0769695
r	0.00611913	0.00639703	0.00826772	0.0654248	0.0515318	0.104253	0.111221	0.0990476	0.121149	0.0989336	0.0798187	0.0654206	0.0329577	0.0421055	0.107353
ò	0.00239238	0.00259057	0.00432327	0.0496577	0.0347852	0.0889716	0.0754405	0.111459	0.118288	0.10396	0.107739	0.110191	0.080967	0.0379348	0.0713001
c	0.00206638	0.00344427	0.0121476	0.086012	0.0707789	0.0960773	0.106389	0.0894539	0.0977755	0.112423	0.0847472	0.0861165	0.0836429	0.0255131	0.0434116
e	0.0036929	0.00780489	0.0363099	0.0687898	0.0882356	0.0764195	0.0921761	0.0707849	0.077376	0.0785322	0.0650393	0.0690689	0.079751	0.115067	0.0709522
e	0.00454929	0.00491413	0.0080939	0.0400635	0.0342165	0.0768821	0.0608801	0.099632	0.0947478	0.0895902	0.135172	0.133692	0.107896	0.0490961	0.0605737
n	0.00311573	0.0034913	0.00560239	0.0303384	0.0277177	0.0588423	0.0756441	0.110984	0.122704	0.104557	0.112397	0.129547	0.0885489	0.0581789	0.0683312
è	0.0032089	0.00779397	0.0323738	0.0513148	0.0769081	0.0618737	0.111081	0.0720906	0.0893492	0.0628698	0.0604321	0.0786606	0.100881	0.0813305	0.109832
k	0.00250205	0.00314282	0.0068889	0.0467926	0.0231481	0.0842258	0.0482862	0.105507	0.103369	0.105644	0.119075	0.120698	0.117039	0.0527361	0.0609437
a	0.00303748	0.0077406	0.0310251	0.0508199	0.0842609	0.0679966	0.112108	0.0828794	0.0975002	0.0679044	0.0696574	0.0766153	0.0580386	0.101504	0.088912
n	0.00568125	0.00569221	0.00691441	0.0190907	0.0232933	0.0425336	0.0461773	0.0894875	0.0854709	0.075324	0.137293	0.163393	0.108701	0.0904128	0.100534
n	0.00333381	0.00739298	0.0235929	0.0481489	0.0709687	0.0593438	0.103864	0.0733197	0.0886601	0.0598179	0.062977	0.084552	0.0981759	0.0990006	0.116851
e	0.00662588	0.00666202	0.00710227	0.0164247	0.012262	0.0330254	0.0278998	0.0710173	0.0729584	0.0670462	0.106258	0.138515	0.138532	0.0991827	0.196489
o	0.00481884	0.00360626	0.00370778	0.00918932	0.00920862	0.0212128	0.0182795	0.0507366	0.0502316	0.0441471	0.082786	0.114998	0.120203	0.152041	0.314833
b	0.00404294	0.00367751	0.00468993	0.0158243	0.0131558	0.0271956	0.0325541	0.0613193	0.0674734	0.0635979	0.0824741	0.110611	0.101524	0.160239	0.251621
à	0.00189682	0.0046547	0.0259954	0.0561752	0.0681706	0.0613434	0.0712541	0.0576827	0.0621024	0.063179	0.0543441	0.0632261	0.0969387	0.214467	0.0985695
g	0.00189209	0.00260378	0.00579083	0.0241536	0.012022	0.0433504	0.0254135	0.0769582	0.071371	0.0808181	0.101817	0.107962	0.105267	0.229529	0.11105
n	0.00292572	0.00642558	0.0188312	0.0460359	0.0697489	0.0588577	0.102025	0.0750593	0.0897691	0.0595543	0.0641672	0.0763612	0.0580511	0.138122	0.134066
o	0.00858497	0.00876375	0.00973848	0.022819	0.0141549	0.0348595	0.0247066	0.0530428	0.0534276	0.0622603	0.0933428	0.13068	0.128133	0.10558	0.249906
</S>	0.00700229	0.00523844	0.00401162	0.0087829	0.00569186	0.0139709	0.00956086	0.0221358	0.020986	0.0200654	0.0387657	0.0608604	0.0888011	0.274692	0.419435
