 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
e	0.00741224	0.0098136	0.0111401	0.0767707	0.129997	0.191369	0.140681	0.15141	0.0358065	0.0220174	0.0204835	0.0215138	0.181585
f	0.00789805	0.00950629	0.0104033	0.0482088	0.0891358	0.182375	0.189902	0.150067	0.0688777	0.0370399	0.0207711	0.0220676	0.163748
f	0.00290855	0.00308796	0.00367133	0.059522	0.0847363	0.115103	0.148152	0.146511	0.0895469	0.0645773	0.120134	0.0614797	0.10057
ò	0.0075122	0.00826976	0.00872537	0.0324963	0.063941	0.166977	0.122159	0.132952	0.079406	0.0531599	0.0629432	0.0565227	0.204936
m	0.00338193	0.00658682	0.00785718	0.0407262	0.0941312	0.174176	0.185841	0.149639	0.103723	0.0607347	0.0267656	0.0121951	0.134243
m	0.00305653	0.00527147	0.0112969	0.0838242	0.0890614	0.110646	0.13475	0.152062	0.0941709	0.0653288	0.0905244	0.0556486	0.104359
u	0.00363145	0.00428796	0.00640928	0.0896328	0.106713	0.134857	0.132889	0.182545	0.0916015	0.0817015	0.0453117	0.0526075	0.0678125
o	0.00503439	0.00511509	0.00521412	0.0109615	0.0195927	0.0665969	0.123252	0.0652126	0.212988	0.227077	0.0623082	0.0568091	0.139838
n	0.00491355	0.00502541	0.00517893	0.0142555	0.0272542	0.0862516	0.151038	0.0923286	0.200801	0.1837	0.0532784	0.0404711	0.135504
ì	0.00294205	0.00353422	0.00593557	0.0593712	0.0654245	0.0790955	0.111173	0.116176	0.112673	0.120703	0.162285	0.0489848	0.111703
c	0.00336909	0.0049864	0.0058467	0.024004	0.0446525	0.115494	0.148757	0.0915356	0.169914	0.142101	0.0751709	0.0316972	0.142472
h	0.00162695	0.00356706	0.00663319	0.0743503	0.0798362	0.0891667	0.0951324	0.0960965	0.0921836	0.0908142	0.137511	0.144163	0.0889192
a	0.00985128	0.0101554	0.0111772	0.0331482	0.0430596	0.0640818	0.0966907	0.0775156	0.178576	0.275669	0.0720709	0.0254518	0.102553
p	0.00459749	0.00446933	0.00455545	0.00712068	0.0109736	0.02596	0.0497975	0.026269	0.133539	0.216078	0.142151	0.105439	0.26905
à	0.00233188	0.00241325	0.00273181	0.0179613	0.0334501	0.0621152	0.0920407	0.086597	0.106755	0.133519	0.272959	0.0851039	0.102022
r	0.00288446	0.00397669	0.00454307	0.0142094	0.0231117	0.0458182	0.0628219	0.0340592	0.125006	0.157657	0.170378	0.134186	0.221348
o	0.00257692	0.00272796	0.00292032	0.0139198	0.0253332	0.0734969	0.111923	0.0767577	0.150881	0.164106	0.15833	0.0926425	0.124385
n	0.0045694	0.00540155	0.00587442	0.0144031	0.0154774	0.0229007	0.0306414	0.0221115	0.0711828	0.111438	0.183666	0.309039	0.203294
t	0.00293688	0.00319213	0.00415378	0.0291765	0.0436981	0.0590006	0.0752251	0.0748193	0.0932113	0.147429	0.253688	0.0768187	0.136651
a	0.0050173	0.00492645	0.00496622	0.00578942	0.00709801	0.0107359	0.0150704	0.0105605	0.0367684	0.09171	0.272983	0.215541	0.318833
m	0.00468247	0.0032725	0.0037648	0.00418799	0.00457631	0.00622246	0.0095122	0.00835123	0.0222436	0.0493915	0.206261	0.383293	0.29424
e	0.00209899	0.00263314	0.00421962	0.048721	0.0602241	0.0807447	0.109045	0.110388	0.0866733	0.0815676	0.233724	0.0948344	0.0851259
m	0.00278903	0.0026746	0.0027839	0.00506212	0.00533978	0.00690473	0.00906128	0.00875588	0.0127571	0.0192514	0.09253	0.685874	0.146216
e	0.00153689	0.00203519	0.00335042	0.0306788	0.0404902	0.0570932	0.0783795	0.0787575	0.0741067	0.0927089	0.328746	0.131673	0.0804443
a	0.00150769	0.00146598	0.0015157	0.00268444	0.00286364	0.00380896	0.00510675	0.00480396	0.0078674	0.0116962	0.0656044	0.794342	0.0967326
</S>	0.00140924	0.00107175	0.00117996	0.00146767	0.0017969	0.00290025	0.00457826	0.0033545	0.0108277	0.0215571	0.11686	0.697759	0.135238
