 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a	0.00549824	0.0100785	0.0107192	0.0606628	0.0920207	0.128894	0.0643657	0.194032	0.0814927	0.0810926	0.0667675	0.0305838	0.173792
m	0.0126586	0.017509	0.0204515	0.0233377	0.120306	0.205171	0.0183565	0.208225	0.189027	0.0883294	0.0149557	0.0171123	0.0645602
è	0.0062832	0.0120173	0.00860646	0.0296624	0.0865514	0.135938	0.0334668	0.194181	0.089251	0.101586	0.0969459	0.0290055	0.176505
n	0.00446465	0.0109466	0.0118318	0.0320112	0.141151	0.210892	0.015684	0.223206	0.185662	0.10932	0.0236633	0.00795204	0.0232155
t	0.00729552	0.0138253	0.0102309	0.0406082	0.101749	0.14474	0.0443615	0.230316	0.0962227	0.086681	0.026468	0.0367339	0.160768
e	0.00881144	0.00993685	0.0094703	0.0248159	0.0405636	0.098682	0.0210737	0.247079	0.171703	0.180889	0.046927	0.0417705	0.0982777
e	0.00623128	0.00695126	0.00736202	0.00922627	0.0213366	0.0553406	0.00901009	0.162096	0.181674	0.2546	0.139308	0.0410412	0.105822
s	0.00714059	0.00786961	0.00788916	0.0159899	0.0281917	0.0760331	0.0139301	0.19474	0.176186	0.230715	0.109047	0.0325013	0.0997665
a	0.00463263	0.005511	0.00549862	0.0141721	0.0450068	0.11801	0.0118479	0.214909	0.133577	0.159827	0.0981455	0.0391691	0.149693
l	0.00564	0.00813309	0.00941996	0.00833288	0.0221805	0.038673	0.00629738	0.0815613	0.185396	0.235555	0.228944	0.0554924	0.114375
l	0.00262971	0.00501053	0.0047823	0.0260446	0.0488631	0.0764643	0.0295448	0.11186	0.0528734	0.0914079	0.256722	0.120382	0.173416
i	0.0116781	0.0118058	0.0118389	0.0130407	0.0150385	0.022092	0.0126595	0.0625174	0.1235	0.163216	0.111481	0.0922038	0.348929
m	0.00457351	0.00407636	0.00411771	0.00457343	0.00609357	0.0109272	0.00740883	0.0306697	0.05747	0.116713	0.257911	0.119811	0.375654
o	0.00464447	0.00919156	0.00799324	0.0215674	0.0711565	0.114786	0.0234734	0.141629	0.0765738	0.121993	0.200446	0.0680767	0.138468
n	0.00461506	0.00463167	0.00472095	0.00505716	0.0065635	0.0109858	0.00629577	0.0273494	0.0426866	0.0967679	0.302566	0.131963	0.355797
ò	0.00184013	0.00255804	0.00209564	0.007959	0.0249484	0.0466788	0.00976859	0.080092	0.0398825	0.0746161	0.24126	0.230538	0.237764
m	0.002933	0.0034827	0.00369802	0.00582452	0.0105391	0.0212866	0.00484149	0.0422353	0.0725807	0.126398	0.19809	0.269262	0.238829
à	0.00513326	0.0102579	0.00798589	0.0210406	0.0742305	0.125518	0.0226249	0.177638	0.0873871	0.11804	0.134693	0.0544088	0.161042
i	0.00297505	0.00375331	0.00405619	0.0065389	0.0125712	0.023742	0.00505306	0.0422654	0.0658021	0.118855	0.2295	0.355171	0.129717
</S>	0.00637364	0.00468398	0.00459261	0.00502633	0.00644772	0.0107932	0.00916573	0.0276377	0.0348628	0.0961832	0.262046	0.392818	0.139368
