 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
à	0.00842756	0.00846415	0.00922839	0.0137789	0.0315141	0.112716	0.0952373	0.109768	0.155455	0.106563	0.0526209	0.0738636	0.060891	0.161472
i	0.00360764	0.00428192	0.00595622	0.0118586	0.0615887	0.185978	0.0691246	0.207459	0.213689	0.113527	0.0113529	0.042272	0.0156556	0.0536489
o	0.00527816	0.00540139	0.00646067	0.0116341	0.036037	0.143526	0.0739833	0.21898	0.254266	0.134095	0.0127018	0.0323142	0.0270337	0.0382898
g	0.00589486	0.0059776	0.00656132	0.0092968	0.027993	0.118135	0.0642715	0.200343	0.243964	0.129	0.0154389	0.0451697	0.0427174	0.0852366
e	0.00320298	0.00315452	0.0119643	0.0382976	0.0510386	0.0602968	0.0543854	0.0775242	0.0898625	0.0858921	0.056156	0.251544	0.0974813	0.1192
l	0.0102581	0.0103532	0.010452	0.0107615	0.0152838	0.0470292	0.0267719	0.108312	0.130435	0.180487	0.0333943	0.0964958	0.0868399	0.233127
à	0.00236899	0.00242799	0.0122693	0.0328487	0.0430029	0.0526257	0.041398	0.0783881	0.0938986	0.0938547	0.056618	0.265764	0.130002	0.0945327
o	0.0037617	0.00415467	0.00465445	0.00552337	0.0294561	0.105474	0.0348251	0.144791	0.183726	0.184436	0.027094	0.11898	0.071934	0.0811884
p	0.00420893	0.00421413	0.00443509	0.00517224	0.0150058	0.0453967	0.0220691	0.0902993	0.133847	0.205987	0.0597483	0.176868	0.133862	0.0988862
r	0.00202917	0.00211172	0.0079424	0.0251732	0.0498633	0.0708761	0.0366052	0.105694	0.115722	0.088341	0.0301175	0.182434	0.19644	0.0866497
ò	0.00322914	0.00343381	0.0035568	0.00350442	0.0112155	0.0329295	0.0112267	0.0709488	0.0872155	0.147922	0.0387113	0.168715	0.257937	0.159455
p	0.00133835	0.00159306	0.00179788	0.00179621	0.011148	0.0223414	0.0074198	0.0294646	0.0405637	0.067982	0.0441044	0.0767456	0.551669	0.142036
p	0.00150533	0.00158996	0.00464422	0.0162419	0.0378779	0.061684	0.0276313	0.0866085	0.0928037	0.0898436	0.0373423	0.157998	0.301923	0.0823061
i	0.00499104	0.00513513	0.00522615	0.00519038	0.0112677	0.0188359	0.00878378	0.0498352	0.0508282	0.143023	0.12978	0.230241	0.18975	0.147113
f	0.00205899	0.00167802	0.0017277	0.00175791	0.00321039	0.00483253	0.00218272	0.0106883	0.0107134	0.0341317	0.0823475	0.0685174	0.640502	0.135651
à	0.00194161	0.00180626	0.00251521	0.00505335	0.00859922	0.0295191	0.0244861	0.039959	0.0525988	0.0781111	0.146071	0.226285	0.261249	0.121804
i	0.000984373	0.000997152	0.00102556	0.00100462	0.00275178	0.00444486	0.0017919	0.0107446	0.0101656	0.0257767	0.0472569	0.0395244	0.764811	0.0887207
</S>	0.00334273	0.00224392	0.00235044	0.00278992	0.00370507	0.00517312	0.00444535	0.0123219	0.0131815	0.0360415	0.0949978	0.0662341	0.563427	0.189745
