 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
n	0.0124741	0.0574208	0.118373	0.179964	0.206003	0.116299	0.0187029	0.0214453	0.0183599	0.0190156	0.0180284	0.0378449	0.0195008	0.0206463	0.0198277	0.0184538	0.0202859	0.0184442	0.0181085	0.00460956	0.0104751	0.0257165
a	0.0118642	0.0619171	0.0950618	0.137079	0.117965	0.0888151	0.021543	0.0383763	0.017694	0.0186634	0.0378621	0.0530027	0.0101002	0.0238656	0.0311949	0.0358724	0.0582599	0.0142208	0.0124937	0.00683854	0.00918237	0.0981284
t	0.0163766	0.0276276	0.0710538	0.140432	0.151575	0.132822	0.0245405	0.0327106	0.0254324	0.0284642	0.0256623	0.0598757	0.028035	0.0341793	0.0313042	0.0251486	0.0359293	0.0257829	0.0231216	0.00881125	0.021712	0.029403
s	0.0114405	0.0150789	0.0255135	0.0699908	0.118328	0.108453	0.0326685	0.0548103	0.025595	0.0274311	0.048981	0.0779184	0.0166266	0.0353532	0.0444406	0.0490525	0.0818976	0.0237441	0.0218388	0.0102801	0.0150889	0.0854681
a	0.0115689	0.0151638	0.0321664	0.0721736	0.100304	0.113094	0.0368697	0.0569873	0.0244551	0.0288536	0.0370593	0.0864194	0.0239825	0.0438477	0.0436042	0.0381731	0.0658144	0.025702	0.0266233	0.0118238	0.0203223	0.0849918
l	0.0118439	0.0162379	0.0364467	0.0782575	0.108256	0.132926	0.0339962	0.0567879	0.024225	0.0275822	0.0326925	0.100887	0.0270329	0.0437789	0.0409344	0.0362095	0.0581705	0.025183	0.0261938	0.0101752	0.0229743	0.0492089
ì	0.00357959	0.0137737	0.0244933	0.0512054	0.0608061	0.0629062	0.040128	0.0677383	0.0292594	0.0272955	0.0807973	0.0596676	0.0143621	0.0448487	0.0625747	0.0955009	0.113112	0.015257	0.0170701	0.0100831	0.0213426	0.0841987
e	0.00623878	0.0231032	0.0494215	0.128372	0.219029	0.196717	0.0181228	0.035407	0.0144124	0.0142516	0.0187081	0.11403	0.0141066	0.0196295	0.0197617	0.0205531	0.0283662	0.0125096	0.0130521	0.00294307	0.00738759	0.0238773
s	0.00692704	0.0100001	0.0236241	0.0692405	0.130655	0.15989	0.0331942	0.0774762	0.0222653	0.0220347	0.0388067	0.132093	0.0187181	0.0374078	0.0402361	0.0428371	0.0697884	0.016793	0.0178953	0.00364113	0.0105535	0.0159224
e	0.00637432	0.00747002	0.0104434	0.0285766	0.0610858	0.0788491	0.0408222	0.0874268	0.0299671	0.0315516	0.0715342	0.081548	0.0158349	0.0467864	0.0621326	0.0845229	0.100712	0.0222494	0.0227702	0.00763892	0.0124332	0.0892703
m	0.00920831	0.0115225	0.0231351	0.0377408	0.0502774	0.0813153	0.0513184	0.0837458	0.0262037	0.0328564	0.049618	0.0882461	0.0310418	0.0735047	0.0642888	0.0553993	0.0871482	0.0253566	0.0308021	0.00784074	0.0209508	0.0584792
è	0.00366001	0.00818386	0.0118939	0.0305419	0.0418183	0.0526021	0.042174	0.0621515	0.0377564	0.0338207	0.0872959	0.0556978	0.0201274	0.0470725	0.0626987	0.114394	0.103728	0.0204312	0.0222496	0.011189	0.0298447	0.100669
r	0.00343827	0.00588646	0.014529	0.0443847	0.0888855	0.114085	0.0500619	0.107324	0.0260725	0.0273247	0.056655	0.118719	0.0195774	0.0565817	0.0593693	0.0644006	0.082691	0.0153915	0.0200002	0.00256712	0.00435524	0.0176992
e	0.004025	0.00573546	0.00936784	0.0287338	0.0477258	0.0671543	0.0448734	0.0911639	0.0533517	0.0477776	0.0747341	0.067848	0.0340448	0.0530921	0.0673056	0.0933248	0.083817	0.042833	0.0391681	0.00958111	0.00880071	0.0255419
c	0.00316767	0.00380064	0.00722749	0.0111591	0.0168419	0.0296055	0.0789402	0.0766297	0.05308	0.0612105	0.0774673	0.0422227	0.0479885	0.10156	0.0960196	0.0830346	0.0962821	0.0343657	0.0476128	0.00403284	0.00997484	0.0177763
e	0.00252961	0.00595506	0.00825227	0.0183436	0.0248473	0.033077	0.0455669	0.0488927	0.0546001	0.052265	0.0886084	0.0362917	0.0314126	0.0477244	0.064458	0.103186	0.0930642	0.0469924	0.0424159	0.0294732	0.0462587	0.0757844
e	0.00518787	0.00542425	0.00720477	0.00889385	0.0112994	0.0195924	0.066672	0.0650615	0.0462213	0.0574454	0.0814532	0.0364084	0.038541	0.0933952	0.0951741	0.0873689	0.109331	0.0359771	0.0455291	0.00779795	0.0123774	0.0636434
s	0.00237369	0.00252324	0.00323697	0.00462159	0.00825009	0.012556	0.0653433	0.0660652	0.0648489	0.0671262	0.0985612	0.0342838	0.0393378	0.0741714	0.0920792	0.104909	0.112187	0.0449945	0.0505491	0.00640659	0.0117467	0.0338281
e	0.00237644	0.00259617	0.00321991	0.00566294	0.01144	0.0192205	0.0561313	0.0636954	0.0609752	0.057294	0.0985639	0.037411	0.0344729	0.063398	0.0835396	0.111716	0.109904	0.0384019	0.041108	0.0107825	0.0180375	0.0700528
s	0.00357849	0.00399307	0.00672109	0.00787693	0.00894207	0.0151144	0.0742845	0.0614763	0.0505954	0.0675865	0.0711104	0.0335966	0.0523404	0.100518	0.0901346	0.0722094	0.0884322	0.0452706	0.061122	0.00940396	0.020488	0.0552052
ò	0.00192039	0.00216231	0.00296132	0.00563115	0.0110749	0.0192675	0.06033	0.0643181	0.0610317	0.0614646	0.0924553	0.0346404	0.0361459	0.065665	0.0826785	0.098097	0.102063	0.0425274	0.04718	0.0163691	0.0264824	0.0655342
z	0.00177819	0.0027609	0.00579434	0.00908517	0.0176472	0.0308751	0.081038	0.0788961	0.0516295	0.0610415	0.0789013	0.0591614	0.042151	0.0847849	0.0847512	0.0764471	0.0941939	0.0376664	0.0500797	0.00544507	0.0143723	0.0314998
o	0.00147582	0.00532523	0.0129945	0.0299394	0.0308193	0.0357259	0.0546155	0.0623336	0.0593146	0.0550698	0.0758607	0.0338175	0.0407836	0.0584817	0.0696037	0.0808201	0.0796159	0.0397182	0.0441394	0.0270881	0.0508077	0.0516497
m	0.00367809	0.00401109	0.00633468	0.00703658	0.00722062	0.0110042	0.06606	0.0545227	0.0588343	0.0759286	0.0672812	0.0286413	0.0711754	0.0945092	0.0828465	0.0695064	0.0767116	0.0666917	0.0810873	0.0110045	0.0219542	0.0339597
e	0.00277864	0.00582042	0.0074301	0.0126603	0.0173858	0.0286291	0.0459221	0.0496381	0.0532718	0.0498426	0.0859359	0.0422986	0.0350273	0.0481094	0.0608781	0.109263	0.08989	0.0442964	0.0411883	0.029317	0.0504013	0.0900159
s	0.00364026	0.00375837	0.00472796	0.00507539	0.00542993	0.00688424	0.0575487	0.0443181	0.065176	0.0802742	0.0701581	0.0227701	0.0691403	0.0856583	0.0842247	0.0749865	0.0807889	0.0756455	0.0796838	0.0146769	0.018586	0.0468479
c	0.00203398	0.00214444	0.0025135	0.00370359	0.00666937	0.00899877	0.0513799	0.0485277	0.0683215	0.0668989	0.0894852	0.0287588	0.0445582	0.0577216	0.0752357	0.0995173	0.0953768	0.064374	0.0566385	0.0251313	0.0320445	0.0699665
e	0.0012716	0.00170243	0.00299221	0.00937149	0.0169848	0.0257235	0.0564946	0.0575168	0.0639034	0.0629738	0.0764244	0.029619	0.0452691	0.0594498	0.0704723	0.0793274	0.0789224	0.0556882	0.0564821	0.0420582	0.0517509	0.0556018
r	0.00220235	0.00221676	0.00270307	0.00309094	0.0042048	0.00478475	0.0519994	0.0375803	0.0674396	0.0820466	0.0681196	0.0188596	0.0591871	0.0682701	0.0766156	0.0691764	0.0792053	0.0891903	0.0791386	0.0309213	0.0253456	0.0777019
è	0.00164958	0.00176765	0.00232311	0.00338019	0.00580265	0.0078413	0.0561711	0.0513177	0.0680723	0.0710983	0.0810613	0.0258419	0.0473605	0.0628629	0.0766706	0.0839565	0.0870942	0.0675714	0.0634283	0.0307703	0.0361567	0.0678013
t	0.00131114	0.0021998	0.00443311	0.00613238	0.0107027	0.0160362	0.0732546	0.0638738	0.0621506	0.0708032	0.0692169	0.0461444	0.0582848	0.0780622	0.0761778	0.0678512	0.0749763	0.0596132	0.0672424	0.0171895	0.0364877	0.037856
s	0.00159332	0.00234092	0.00393071	0.010258	0.0164428	0.0278094	0.057685	0.0667861	0.0699838	0.0615826	0.0861694	0.0356045	0.0483616	0.0634531	0.0779153	0.0944494	0.0899045	0.0467597	0.0486856	0.0149963	0.0276145	0.0476736
i	0.00201617	0.00237339	0.00433705	0.00501227	0.00627706	0.00790023	0.067392	0.0567354	0.0705755	0.0759701	0.0650864	0.0293285	0.0803972	0.0889071	0.0839201	0.0679378	0.0753354	0.0591681	0.06743	0.0332756	0.0139993	0.0366253
m	0.00203584	0.00242292	0.00462207	0.00499821	0.00509878	0.00650765	0.0576477	0.0379286	0.0577494	0.0799717	0.0477365	0.0220784	0.0867579	0.0811255	0.0662637	0.046538	0.0538031	0.0961047	0.0975997	0.0444796	0.059276	0.0392542
à	0.00289096	0.00586616	0.0073891	0.0106462	0.0126227	0.0190583	0.0471683	0.051197	0.0544858	0.0517496	0.089699	0.0431724	0.034678	0.050096	0.064307	0.111407	0.0955444	0.0446333	0.0418344	0.027137	0.0436151	0.0908024
i	0.00126895	0.00188559	0.00393566	0.0054277	0.00891419	0.0117005	0.0710799	0.0615213	0.0721088	0.0783041	0.0683455	0.0413437	0.0753941	0.0783451	0.0765465	0.0672686	0.0730094	0.0747887	0.0772569	0.0167724	0.0175382	0.0172444
t	0.00187823	0.00195894	0.00250893	0.00326235	0.00522425	0.00607555	0.056856	0.0468488	0.0758098	0.0849517	0.0778524	0.0237629	0.0619334	0.0689757	0.0807487	0.0785587	0.087157	0.0933685	0.0808147	0.0189128	0.0259259	0.0166145
s	0.00234675	0.00256981	0.00297808	0.00493901	0.00876004	0.0119002	0.0499033	0.0516746	0.067877	0.0615948	0.0945413	0.0357417	0.0451837	0.0560147	0.0734928	0.112696	0.100221	0.0562185	0.0493573	0.017619	0.0269802	0.06739
e	0.0021267	0.0022574	0.00315638	0.00350928	0.00414032	0.00505488	0.0574718	0.0409181	0.0689186	0.0818694	0.0623822	0.0186788	0.0732227	0.0783029	0.0783174	0.0638062	0.0713448	0.0798095	0.0800352	0.0356087	0.0257177	0.0633509
c	0.00225501	0.0023372	0.00340209	0.00365819	0.00383255	0.00445666	0.0474654	0.0297066	0.0567808	0.0845468	0.0450051	0.0151641	0.0813086	0.0735197	0.064637	0.0432647	0.0544287	0.108208	0.0997502	0.0599187	0.0591769	0.0571769
ì	0.00138669	0.00298045	0.00421087	0.00819545	0.0114964	0.0185642	0.0361588	0.0367455	0.0489061	0.0467472	0.0667418	0.0240476	0.0298257	0.0378631	0.0511748	0.0744113	0.0680236	0.0514525	0.0420669	0.122796	0.125187	0.0910175
n	0.00113251	0.00157675	0.00328049	0.00453449	0.00726644	0.00911591	0.0609017	0.0518721	0.0623818	0.0703255	0.0586774	0.0337801	0.0655291	0.0683753	0.0668145	0.0568653	0.0639209	0.0698834	0.0705079	0.0438931	0.077645	0.0517203
o	0.00234963	0.00354293	0.0044854	0.00788891	0.01013	0.01385	0.0428714	0.0423191	0.0531801	0.0514586	0.0706187	0.0378457	0.0432151	0.0449343	0.0527716	0.0906063	0.0722607	0.0594813	0.0483427	0.0449488	0.0663402	0.136558
k	0.00484508	0.00376167	0.00395669	0.00404785	0.00407356	0.00429808	0.0208683	0.0145545	0.0310628	0.0558916	0.0285303	0.0111227	0.0581885	0.0391413	0.0351637	0.0293749	0.0363108	0.101644	0.0772303	0.111987	0.129657	0.19429
a	0.0022804	0.00302791	0.00397459	0.0113434	0.0197841	0.0285798	0.0411591	0.0414607	0.0504622	0.0476545	0.0719905	0.0352859	0.0374795	0.0424267	0.0516628	0.0930569	0.0729361	0.0519929	0.0436446	0.0718717	0.0811089	0.0968169
v	0.00712189	0.00652887	0.00696473	0.00705678	0.00694315	0.00724201	0.0233193	0.0195059	0.0353622	0.0581151	0.037342	0.0171745	0.0566047	0.038931	0.0390313	0.0395473	0.046945	0.097197	0.0730129	0.0756232	0.107256	0.193175
r	0.00153727	0.00180017	0.00232131	0.00596354	0.0108356	0.0172543	0.0336922	0.0333735	0.0468378	0.0439493	0.0642823	0.0236256	0.0305165	0.0353005	0.0471084	0.075764	0.0651932	0.051693	0.0408327	0.149006	0.128666	0.0904463
ì	0.00300324	0.00297221	0.00331791	0.0034129	0.00348422	0.00372455	0.0232153	0.0158011	0.0336312	0.0543708	0.0312209	0.0113341	0.052658	0.0410217	0.0380931	0.0319831	0.038885	0.0915081	0.0713656	0.117305	0.136829	0.190863
k	0.0010636	0.00145653	0.00296289	0.00343649	0.00459134	0.00509546	0.0320123	0.0217594	0.0348761	0.0566174	0.0259705	0.0157548	0.061255	0.0480431	0.0393333	0.0238802	0.03307	0.0647322	0.0630434	0.0680708	0.307362	0.0856128
a	0.00195721	0.00322582	0.00469552	0.0148648	0.0226901	0.0286357	0.0384371	0.0386481	0.0505441	0.046912	0.0705791	0.0317063	0.0366607	0.0396782	0.0498513	0.089174	0.0707317	0.0547311	0.0429467	0.0724252	0.0953037	0.0956015
m	0.00837843	0.00653688	0.00662492	0.00668894	0.00656978	0.00677969	0.0157989	0.0137929	0.0238916	0.0427961	0.0264933	0.0124165	0.0438418	0.0256718	0.0259181	0.0292227	0.0323224	0.0731062	0.0530999	0.124727	0.200541	0.214781
o	0.0022776	0.00400253	0.00526954	0.0102082	0.0146897	0.0241644	0.0422257	0.0434773	0.0546444	0.0505369	0.0791156	0.0356097	0.0380747	0.0440034	0.0560073	0.0994686	0.0804875	0.0541055	0.0450658	0.0590102	0.0723562	0.085199
k	0.00686271	0.00551376	0.00559957	0.00565245	0.00559619	0.00573376	0.0110594	0.00954268	0.016071	0.0303583	0.0186372	0.00816109	0.0391931	0.0176952	0.017203	0.021456	0.0213837	0.0623999	0.0442945	0.193771	0.203088	0.250727
a	0.00246331	0.00234859	0.00263048	0.00565195	0.0108455	0.017751	0.035627	0.0345121	0.0405573	0.0396164	0.0530384	0.0305313	0.0342214	0.0365756	0.0412674	0.0698308	0.0540092	0.0436334	0.0389958	0.136329	0.142654	0.12691
l	0.00857554	0.00717056	0.00723549	0.00728015	0.00720938	0.00734556	0.0129456	0.0116759	0.0182544	0.0332373	0.0218716	0.0110965	0.0392219	0.019763	0.0195419	0.0259397	0.0254479	0.0589281	0.0428365	0.141633	0.227597	0.245193
ò	0.00153294	0.00201616	0.00272503	0.0076684	0.0137741	0.0207222	0.0374053	0.0374416	0.0521711	0.0486488	0.0715458	0.0261003	0.0335669	0.0393316	0.0527767	0.0840675	0.0730442	0.0558298	0.0463995	0.108952	0.106688	0.0775927
s	0.00175636	0.00176444	0.00228704	0.0024334	0.00261005	0.00283661	0.0172096	0.0104721	0.0232769	0.0498017	0.0179272	0.00580804	0.052823	0.0325878	0.02691	0.017588	0.0228744	0.0770821	0.064048	0.103879	0.314056	0.149968
e	0.00260472	0.00255561	0.00276133	0.00332152	0.00524077	0.00532256	0.0250535	0.0184187	0.0378928	0.0631529	0.0386693	0.0140786	0.0544346	0.0398962	0.041447	0.04223	0.0490246	0.0897775	0.0657852	0.111395	0.145911	0.141027
s	0.00491965	0.00375525	0.00315539	0.00320258	0.00303385	0.00325072	0.00895592	0.00752778	0.0125818	0.0239604	0.0124518	0.00516181	0.0279328	0.0141401	0.0138973	0.0133668	0.0148878	0.0415051	0.0324533	0.193624	0.390934	0.165302
è	0.00272078	0.00195119	0.00182426	0.00204108	0.00291049	0.00297926	0.0194877	0.0130284	0.0268392	0.0387058	0.0273441	0.010394	0.0343677	0.0288082	0.0293481	0.0317007	0.0342961	0.0531939	0.040278	0.16975	0.241519	0.186512
n	0.00128427	0.00126672	0.00219146	0.00230047	0.0021257	0.00242597	0.00907013	0.00628141	0.0103584	0.0238713	0.00783539	0.00417856	0.0354885	0.0174818	0.0120174	0.00748099	0.00972812	0.0408727	0.0376339	0.0812609	0.600179	0.084667
a	0.00154423	0.00168111	0.00202447	0.00456172	0.00794076	0.0131052	0.026596	0.0260182	0.0346753	0.0327411	0.0474402	0.0213319	0.026036	0.0274898	0.0339876	0.0601998	0.0476619	0.039742	0.0306763	0.119189	0.239075	0.156282
</S>	0.012685	0.0116269	0.00659513	0.00632123	0.00630652	0.00643076	0.00960097	0.00758541	0.00949442	0.0138585	0.0117791	0.00749095	0.0264082	0.00982052	0.0106179	0.0194452	0.0127717	0.0240027	0.0186609	0.133314	0.44372	0.191464
