 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
c	0.0228164	0.023625	0.0571704	0.259536	0.242132	0.0917064	0.051516	0.0618952	0.0594494	0.0123451	0.0098524	0.00905004	0.0405034	0.0584016
e	0.00506715	0.00472972	0.0364461	0.167831	0.17038	0.165753	0.0831956	0.157719	0.100768	0.0140248	0.00995729	0.0117016	0.0358476	0.0365789
r	0.0211917	0.0218226	0.0410679	0.239528	0.205455	0.101721	0.0518569	0.0775662	0.0699639	0.0159784	0.0102425	0.00912453	0.0461915	0.0882892
ò	0.0100899	0.0102331	0.0190073	0.143624	0.139602	0.146618	0.099563	0.153072	0.124816	0.0214892	0.0111909	0.00800054	0.0293435	0.0833502
o	0.00869888	0.0113225	0.0420655	0.175313	0.185642	0.13633	0.105988	0.133414	0.107808	0.015689	0.00759302	0.0052398	0.00960775	0.0552885
c	0.0105753	0.010778	0.0172383	0.152174	0.152172	0.177551	0.0980721	0.176952	0.136131	0.0141314	0.00641039	0.00596579	0.0125488	0.0293001
e	0.00508116	0.0049558	0.0266611	0.1104	0.111614	0.149831	0.0855705	0.174028	0.105964	0.0508738	0.0272995	0.0439271	0.046984	0.0568095
r	0.0164232	0.0167402	0.0241856	0.14908	0.113339	0.166831	0.0885563	0.156245	0.113519	0.0187935	0.00941777	0.0068029	0.0291587	0.090908
ò	0.00735836	0.00740552	0.00925817	0.0640423	0.053799	0.132204	0.130243	0.198222	0.14593	0.0573377	0.0251701	0.0239326	0.038413	0.106684
e	0.00539888	0.00660773	0.017697	0.0967783	0.0933566	0.131469	0.190353	0.170018	0.159059	0.0339906	0.0163313	0.0123219	0.0098575	0.0567619
n	0.00730424	0.00740931	0.00962753	0.0683309	0.0562717	0.155574	0.149665	0.231325	0.16868	0.0524952	0.0155434	0.0139702	0.0159777	0.0478258
ì	0.00526826	0.00578161	0.0227451	0.0941341	0.0993455	0.124168	0.09354	0.143881	0.107494	0.0689764	0.0281953	0.0305183	0.0417119	0.134241
c	0.00496901	0.00585795	0.0146358	0.072834	0.060807	0.121497	0.197102	0.167536	0.167853	0.0519095	0.0228332	0.0223506	0.0121524	0.0776628
h	0.00219191	0.00375163	0.0297363	0.0978953	0.0959731	0.116954	0.0758224	0.123573	0.100186	0.0795042	0.0537237	0.0453677	0.0896778	0.0856431
e	0.0112803	0.0115835	0.0142961	0.0533191	0.048226	0.121542	0.150944	0.196971	0.118745	0.077559	0.036472	0.0201148	0.0297883	0.109157
è	0.0071894	0.0073456	0.00766427	0.0188262	0.0182962	0.0539231	0.1047	0.123072	0.0680033	0.199127	0.106189	0.0528419	0.0535062	0.179317
r	0.00320724	0.0033689	0.0062199	0.0479875	0.039919	0.118797	0.121276	0.177065	0.114631	0.123303	0.0658786	0.0731072	0.0307719	0.0744675
t	0.00318648	0.00328946	0.00499908	0.0667285	0.0608115	0.126335	0.0889445	0.157995	0.115651	0.0981363	0.0599235	0.0415896	0.0598	0.112611
o	0.00495772	0.00508008	0.00746421	0.026647	0.0244967	0.0740413	0.120568	0.155364	0.0963607	0.109558	0.0879938	0.0643698	0.0534023	0.169696
n	0.00433263	0.00448538	0.00715014	0.0195497	0.0165631	0.0429696	0.0812891	0.0864232	0.0520973	0.188344	0.171931	0.130464	0.0825675	0.111833
t	0.00405079	0.0044432	0.00756977	0.0597621	0.051692	0.0806318	0.0738977	0.0934805	0.0765377	0.11399	0.107353	0.097685	0.07957	0.149336
a	0.00596852	0.00602189	0.00624027	0.00948243	0.00898433	0.0192228	0.0449685	0.0532948	0.0223942	0.19275	0.195828	0.112634	0.110175	0.212035
n	0.00442751	0.0045964	0.00515188	0.00987054	0.00941702	0.0191529	0.0355662	0.0528234	0.0212672	0.178991	0.197145	0.13954	0.129267	0.192783
a	0.00263688	0.00299558	0.00652977	0.0531096	0.0504632	0.073354	0.0532156	0.0886154	0.0617014	0.117751	0.119367	0.172977	0.0974899	0.0997941
s	0.00650926	0.00663889	0.00779196	0.0141288	0.0133777	0.0225109	0.0272118	0.0509241	0.0193627	0.137793	0.182889	0.106618	0.162327	0.241916
e	0.00325968	0.0033145	0.00373852	0.0110605	0.0109701	0.0354182	0.055849	0.09013	0.0392423	0.164274	0.15383	0.13068	0.166738	0.131495
g	0.00491742	0.00509377	0.00770117	0.0155973	0.0146737	0.0237655	0.0358784	0.0527466	0.0227014	0.118047	0.144787	0.108592	0.232708	0.212791
r	0.00189348	0.00218223	0.00597086	0.0430509	0.0423842	0.0599766	0.0402888	0.0726937	0.0493107	0.0977508	0.128407	0.259437	0.121793	0.074861
à	0.00372089	0.00376359	0.00452414	0.00864285	0.00843404	0.0148141	0.0251088	0.0371439	0.0155714	0.137076	0.163563	0.131645	0.273443	0.172549
n	0.00119833	0.00132968	0.00292851	0.00542941	0.00594564	0.008569	0.0220283	0.0204011	0.013007	0.0569708	0.0673145	0.0620443	0.534354	0.19848
i	0.00215966	0.00241983	0.00465374	0.0431186	0.0387032	0.0638887	0.0451483	0.0787852	0.0533623	0.115308	0.120899	0.121757	0.20285	0.106946
ò	0.00469308	0.00582492	0.0046687	0.00678525	0.00643428	0.00893388	0.00668208	0.0156292	0.0102271	0.0315342	0.0599286	0.0360052	0.497987	0.304666
l	0.00103696	0.00110021	0.00133592	0.00338591	0.00387989	0.00640863	0.00776091	0.0121834	0.00844926	0.0318976	0.0451931	0.0368394	0.694813	0.145716
o	0.00215743	0.00228629	0.00369074	0.0343068	0.0360586	0.0543489	0.0430701	0.0701406	0.0510158	0.108504	0.119068	0.156821	0.212924	0.105608
</S>	0.00726807	0.00888804	0.00705037	0.00905032	0.00868017	0.0112055	0.00826005	0.0168911	0.0128815	0.0279981	0.0458928	0.0296462	0.537014	0.269273
