 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
n	0.0262753	0.040601	0.236258	0.322088	0.0950457	0.0339774	0.0303478	0.0266343	0.0297864	0.0285428	0.0259567	0.0167207	0.00999942	0.0102881	0.0226893	0.044789
t	0.0140431	0.0170022	0.0723071	0.139973	0.1505	0.105002	0.126359	0.0873628	0.130381	0.024247	0.0176853	0.0190475	0.00637686	0.00883159	0.0169583	0.0639241
a	0.0281148	0.028589	0.0735987	0.164939	0.151658	0.0897521	0.0936721	0.0733913	0.0937661	0.0341729	0.026561	0.0223179	0.0117872	0.0163836	0.0402193	0.0510776
o	0.0256953	0.027704	0.0728793	0.169434	0.211143	0.0893157	0.0837797	0.0545177	0.0736702	0.0331118	0.0286652	0.0207925	0.0106395	0.0117819	0.035882	0.0509876
c	0.0242174	0.0256862	0.053494	0.117095	0.215565	0.102359	0.101323	0.0628985	0.0879689	0.0349809	0.0318968	0.0257923	0.0103484	0.0109808	0.0311312	0.0642627
e	0.00479028	0.00499099	0.0294436	0.0656043	0.122797	0.130081	0.157759	0.143872	0.170734	0.0324162	0.028639	0.0244874	0.00840048	0.00793718	0.0350198	0.0330273
r	0.0250237	0.0267153	0.0537292	0.108673	0.222042	0.0896978	0.0908452	0.0542953	0.0794566	0.0330773	0.0311081	0.0262545	0.010813	0.0169028	0.0447358	0.086631
ò	0.00973144	0.0100737	0.0200434	0.0391309	0.128216	0.15173	0.155347	0.132511	0.148062	0.0338384	0.0315343	0.0269206	0.0106903	0.00663367	0.021978	0.073559
ì	0.00957646	0.0151875	0.0467355	0.103639	0.162443	0.155943	0.138872	0.106099	0.125838	0.0268826	0.0264722	0.0210985	0.00663543	0.00398529	0.00864231	0.0419502
c	0.00752674	0.0110026	0.0356372	0.0920646	0.17421	0.171201	0.159271	0.111034	0.142641	0.022226	0.021605	0.0172397	0.00487675	0.0030672	0.00628892	0.0201085
h	0.00477389	0.00637712	0.0450293	0.0700754	0.104727	0.103126	0.136323	0.12679	0.150204	0.0514505	0.043605	0.0471216	0.0105403	0.00535506	0.032086	0.0624156
a	0.0106769	0.0109376	0.013956	0.0254321	0.10041	0.132257	0.153976	0.103534	0.151974	0.0556582	0.0431951	0.0723384	0.0260211	0.0257904	0.0228537	0.05099
t	0.00716259	0.0072501	0.00857524	0.011836	0.0496238	0.0983742	0.129724	0.157068	0.161551	0.101788	0.0818682	0.10258	0.00910652	0.00640495	0.0167886	0.0502979
o	0.0091475	0.00920599	0.0101644	0.012937	0.046767	0.0940048	0.117035	0.130322	0.145064	0.0696607	0.0591027	0.101758	0.0171804	0.0112386	0.0323527	0.134059
r	0.00843672	0.00873722	0.0127612	0.016786	0.0650363	0.0873167	0.11616	0.133277	0.134315	0.11259	0.104308	0.0826755	0.0135187	0.00706611	0.0249954	0.0720211
ì	0.00526722	0.00534557	0.00657972	0.00905357	0.0394534	0.0823668	0.113016	0.141551	0.140453	0.10112	0.0840919	0.10824	0.0213158	0.00840624	0.0234867	0.110254
s	0.00410994	0.00579673	0.0137241	0.0204775	0.0733267	0.139184	0.132842	0.155884	0.132211	0.0945099	0.0924302	0.0608363	0.012328	0.00432612	0.00716056	0.0508528
o	0.00335044	0.00351571	0.00586325	0.0130635	0.067275	0.112103	0.141974	0.144875	0.153369	0.0761765	0.065871	0.0763308	0.0252293	0.00950001	0.0207971	0.080707
n	0.00629806	0.00685723	0.0128171	0.0166214	0.0554404	0.0738961	0.0917623	0.10935	0.1044	0.143304	0.144285	0.111176	0.0310728	0.0107973	0.0275591	0.0543638
t	0.00369239	0.00426075	0.0118308	0.0370907	0.0663899	0.0748611	0.091701	0.0936853	0.116136	0.0715019	0.0626294	0.137632	0.0384661	0.0253869	0.0369096	0.127826
a	0.00696964	0.00701613	0.00766863	0.00853711	0.0208245	0.0344288	0.0533351	0.0777847	0.0818645	0.121151	0.107052	0.16643	0.0456385	0.0243734	0.0509399	0.185986
t	0.00529136	0.00541094	0.00695478	0.00827701	0.0195573	0.0320868	0.050705	0.0802832	0.0753479	0.165119	0.152473	0.164919	0.0636584	0.0175992	0.0487589	0.103557
a	0.00461325	0.00467424	0.00535939	0.00696089	0.0213609	0.0483832	0.0741427	0.105709	0.111347	0.108085	0.0917801	0.160155	0.0524086	0.0214083	0.0406551	0.142957
s	0.0063335	0.00676112	0.0115957	0.0142656	0.0311369	0.0412631	0.0598084	0.085706	0.0826929	0.148119	0.152282	0.113131	0.0514532	0.0178358	0.0494134	0.128202
ì	0.00322597	0.00329667	0.0041767	0.0057781	0.0204764	0.0461857	0.0722875	0.102572	0.101248	0.119391	0.101853	0.14808	0.0614516	0.0390329	0.0618759	0.109068
n	0.00295329	0.00382297	0.00883528	0.0110645	0.0255987	0.0573104	0.0665639	0.102871	0.0819024	0.156957	0.159439	0.128427	0.0622694	0.0242661	0.0207376	0.0869821
n	0.0028002	0.00342594	0.00939383	0.0281342	0.0583272	0.0637235	0.0849637	0.088094	0.110844	0.0773642	0.0654161	0.14825	0.0677514	0.0368617	0.0485047	0.106145
e	0.0107194	0.0107714	0.0112398	0.0125923	0.0168333	0.033565	0.03679	0.0591013	0.0534682	0.122821	0.140615	0.134317	0.0780201	0.0381666	0.0540597	0.18692
f	0.00674742	0.0068437	0.00708328	0.00745512	0.00968203	0.0134595	0.0180579	0.0286828	0.0301309	0.0984508	0.108114	0.116922	0.213633	0.0666974	0.0842285	0.183811
a	0.00302219	0.00320108	0.00467452	0.009199	0.039486	0.0555772	0.0768233	0.0857433	0.104383	0.081074	0.0694711	0.158113	0.0859857	0.0648949	0.0448452	0.113507
c	0.007648	0.00776331	0.00912544	0.0101458	0.015098	0.017048	0.0263187	0.0374657	0.0413737	0.0980882	0.107658	0.0817142	0.179177	0.0641749	0.0979501	0.199252
e	0.0014043	0.00223253	0.00831934	0.022999	0.0568002	0.0591027	0.0770056	0.0787207	0.0863198	0.073541	0.0647513	0.0881376	0.0695486	0.12702	0.121651	0.0624463
e	0.00748773	0.00764381	0.00967371	0.01107	0.0164786	0.0178798	0.0258283	0.0333305	0.0360627	0.0812313	0.0995325	0.058233	0.142458	0.0904265	0.114314	0.24835
n	0.00412812	0.00419018	0.0049125	0.00585213	0.00966967	0.018966	0.0262081	0.0434386	0.0403638	0.113043	0.117206	0.103342	0.183178	0.0941896	0.0877097	0.143603
ì	0.0024616	0.00278017	0.00594016	0.0181074	0.0440639	0.0509772	0.0645376	0.0675907	0.0835952	0.063326	0.0551016	0.133826	0.102709	0.13108	0.076663	0.0972402
c	0.00323308	0.00380288	0.00826554	0.0100829	0.0143698	0.0256319	0.026955	0.0438684	0.034326	0.1357	0.165115	0.080696	0.158937	0.102497	0.0726794	0.11384
h	0.00146028	0.00309693	0.0107079	0.0265545	0.065894	0.0676609	0.0840515	0.0855213	0.0915572	0.0821276	0.0743487	0.0944833	0.0708064	0.0691793	0.104941	0.0676094
a	0.0122984	0.0124123	0.0133148	0.0162966	0.021756	0.0411639	0.0406901	0.0492987	0.046079	0.0800215	0.120206	0.106727	0.168841	0.0512446	0.0381427	0.181507
è	0.00548909	0.00577799	0.00539971	0.00555269	0.00620252	0.00952237	0.0093754	0.0120128	0.0110237	0.0311458	0.0479237	0.0450204	0.151981	0.0853824	0.163578	0.404613
g	0.00243111	0.00251298	0.00348346	0.00497805	0.00948079	0.0178873	0.023039	0.0301231	0.0288111	0.0603243	0.0779722	0.048053	0.137139	0.121471	0.243493	0.1888
g	0.00190262	0.00199407	0.00296416	0.00733021	0.0288574	0.0416639	0.0563604	0.0616223	0.0734679	0.061178	0.0514037	0.115855	0.10515	0.186688	0.11677	0.0867922
u	0.0159062	0.0159188	0.0160051	0.0161063	0.0166804	0.0174648	0.0184755	0.0203437	0.0212662	0.0382279	0.0616837	0.0418619	0.112216	0.0645106	0.152495	0.370838
o	0.00561487	0.00628076	0.00513248	0.00494849	0.00550402	0.0056936	0.00674408	0.00734296	0.00881579	0.012632	0.0186235	0.0210315	0.0894141	0.13982	0.192348	0.470054
n	0.00436212	0.00481527	0.00406272	0.00401463	0.004435	0.0058066	0.00606073	0.00730136	0.00740918	0.0184112	0.0274774	0.0306089	0.111028	0.136146	0.238431	0.389629
t	0.00179134	0.00190245	0.00270776	0.00635432	0.0235822	0.0328465	0.0401645	0.0434947	0.0514462	0.0436268	0.0388181	0.0965167	0.110676	0.264313	0.135678	0.106082
a	0.00559566	0.00571135	0.00568407	0.00577548	0.00632974	0.0064708	0.00781212	0.00834882	0.0101159	0.0117681	0.016266	0.0204335	0.0776368	0.198615	0.261667	0.351769
n	0.00290125	0.0032828	0.00309914	0.00324661	0.00446868	0.00458717	0.00619888	0.00657832	0.00755747	0.00935643	0.0114504	0.0119415	0.0386572	0.130786	0.477219	0.278669
a	0.00124768	0.00136797	0.00234659	0.00566079	0.0236183	0.0298306	0.0424069	0.0457128	0.055266	0.0444233	0.0369863	0.0798079	0.10801	0.266701	0.17129	0.0853237
m	0.00687947	0.00709803	0.00781088	0.00845665	0.0111624	0.0112645	0.0159495	0.0166882	0.0201483	0.0182883	0.0198677	0.0263857	0.0573141	0.106935	0.422695	0.243056
e	0.00154062	0.00253074	0.00899728	0.0241956	0.0565285	0.0585272	0.0792443	0.0811954	0.0914354	0.073659	0.0632967	0.0943511	0.08478	0.116747	0.10325	0.0597222
g	0.00482245	0.00492353	0.00550891	0.00597871	0.00787131	0.00800274	0.0112883	0.0117732	0.0141747	0.0129917	0.0127744	0.019696	0.0394717	0.126846	0.52668	0.187196
r	0.00187553	0.00202577	0.00368178	0.0106826	0.0374096	0.0474151	0.0664003	0.0709061	0.0850868	0.065944	0.0545843	0.117773	0.124919	0.139953	0.0992914	0.072052
à	0.00221293	0.0022444	0.0025106	0.00272401	0.00358053	0.00393909	0.00543658	0.00604881	0.00697182	0.0114284	0.0148503	0.0148354	0.0631141	0.197221	0.478689	0.184193
n	0.000685703	0.000756784	0.00133836	0.00161233	0.00217854	0.00259884	0.00282994	0.0032098	0.00300211	0.00743226	0.0109674	0.00629599	0.0239605	0.0377453	0.752096	0.14329
i	0.00207966	0.00219732	0.00296947	0.00504092	0.0140524	0.0220104	0.0310615	0.0402543	0.0458282	0.0459191	0.0427361	0.0923166	0.108248	0.140913	0.229115	0.175258
</S>	0.0119649	0.0122227	0.0113184	0.0102537	0.0104607	0.0101722	0.00812776	0.00799568	0.00776225	0.0115145	0.013739	0.0195205	0.0276489	0.0586279	0.449943	0.328727
