 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
m	0.005412	0.00724506	0.00985057	0.0314691	0.0346046	0.0456608	0.0914971	0.208771	0.199243	0.199548	0.0566367	0.0235079	0.00937515	0.0181227	0.0590564
à	0.00624451	0.0117949	0.031513	0.0834031	0.0746398	0.152654	0.0994673	0.138844	0.0808004	0.109337	0.055631	0.0271631	0.0208204	0.0237837	0.0839045
i	0.00433327	0.00970194	0.0166508	0.0643889	0.0861882	0.065519	0.152854	0.201169	0.151803	0.13353	0.0416711	0.0202012	0.00883039	0.00521332	0.0379457
è	0.00456294	0.005463	0.00810438	0.0323077	0.0328082	0.0614973	0.099724	0.215822	0.157898	0.206269	0.0877237	0.0410886	0.013625	0.011026	0.0220791
n	0.00367279	0.00641754	0.0140636	0.0519071	0.05859	0.0563669	0.125617	0.196399	0.169966	0.162667	0.0675747	0.0348373	0.0169727	0.00711086	0.0278374
a	0.00370328	0.0075202	0.0332935	0.0729089	0.0586435	0.15668	0.084879	0.122024	0.0745312	0.115848	0.0786997	0.0447159	0.025527	0.0228851	0.098141
n	0.00851422	0.0101819	0.0120526	0.0248956	0.0208936	0.0343031	0.0444197	0.112186	0.138649	0.175143	0.121824	0.103856	0.0569571	0.0397423	0.0963813
g	0.00336256	0.00604688	0.0233979	0.0548101	0.0490344	0.114082	0.0642219	0.0904389	0.0613644	0.0949721	0.120082	0.0876283	0.0779191	0.042497	0.110142
r	0.0129697	0.0130583	0.0132764	0.0153298	0.0162111	0.0288418	0.0225855	0.0651153	0.0975946	0.11806	0.108647	0.0819961	0.0605799	0.0945509	0.251184
à	0.00259578	0.00280817	0.00323574	0.00704464	0.00576491	0.0196566	0.0157262	0.0684358	0.075166	0.116171	0.143328	0.134739	0.110305	0.0695556	0.225468
m	0.0024999	0.00367135	0.00630663	0.0199467	0.016569	0.0328206	0.038903	0.10345	0.120193	0.13814	0.137921	0.12533	0.095757	0.0463039	0.112188
m	0.00550053	0.0127422	0.0419343	0.095525	0.0662011	0.14006	0.105801	0.13017	0.0881163	0.11098	0.0501465	0.0296675	0.0193455	0.0311527	0.0726573
a	0.00372636	0.00545617	0.0113918	0.0440073	0.0484668	0.0691764	0.0855694	0.137825	0.0832754	0.133732	0.0957061	0.0848301	0.0708107	0.0479553	0.0780707
u	0.00456516	0.00453108	0.00459171	0.00585527	0.00530756	0.0163011	0.00777915	0.0204348	0.0389017	0.0537253	0.110214	0.15251	0.159875	0.0987421	0.316666
d	0.00448449	0.00460082	0.00523194	0.008629	0.00799393	0.0284134	0.0143235	0.0410744	0.0603932	0.08238	0.158048	0.155545	0.126386	0.064797	0.237699
e	0.00258232	0.00430028	0.0144318	0.0452645	0.0393105	0.0880371	0.0568521	0.0839137	0.0552704	0.0894286	0.121915	0.0919464	0.114893	0.0731573	0.118697
r	0.00701061	0.00777838	0.00863919	0.0153909	0.0107831	0.0261063	0.0181097	0.0348214	0.0508755	0.0695294	0.0863617	0.140122	0.162016	0.118836	0.24362
f	0.00220609	0.00263124	0.00418288	0.0156161	0.0162807	0.0313045	0.0452733	0.0998137	0.0744407	0.114136	0.127512	0.108479	0.0861546	0.127545	0.144425
ù	0.00316655	0.00389184	0.0046912	0.00935855	0.00691016	0.0147448	0.0132498	0.0408167	0.0840432	0.103661	0.104334	0.141093	0.175918	0.134571	0.159549
m	0.00168325	0.00313659	0.00428437	0.00774749	0.00680393	0.0129226	0.0117618	0.0267693	0.0548283	0.0541979	0.0600679	0.0910207	0.0990932	0.359653	0.206029
m	0.005377	0.00962037	0.0270218	0.0688803	0.0517467	0.120565	0.0804191	0.111983	0.0712167	0.111041	0.0829625	0.0688809	0.0446043	0.0557858	0.0898954
u	0.00350218	0.0041635	0.00672283	0.0133867	0.0132808	0.0342637	0.0233808	0.0694173	0.0661529	0.0982702	0.164047	0.15114	0.153877	0.0684737	0.129921
</S>	0.00729133	0.00656827	0.00523026	0.00547284	0.00534075	0.00994056	0.00650689	0.0106985	0.0174148	0.0198678	0.0399891	0.0719201	0.133595	0.262448	0.397715
