 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
e	0.00172748	0.00240049	0.012484	0.0113528	0.00551415	0.0297	0.0309678	0.0363078	0.0922589	0.0663404	0.0685513	0.0522964	0.0749157	0.096459	0.0508252	0.116594	0.128042	0.123263
r	0.00729063	0.00731953	0.0109593	0.011362	0.00731661	0.0253474	0.0416236	0.0564346	0.0932095	0.104213	0.0981412	0.093836	0.0905339	0.109336	0.083779	0.0671864	0.0339496	0.0581618
ò	0.00189577	0.00201695	0.00444941	0.00555205	0.0033255	0.0260937	0.0350076	0.0460639	0.102999	0.0922704	0.0914066	0.0766677	0.0914182	0.110334	0.0664003	0.0557193	0.0860334	0.102346
e	0.00197953	0.0020865	0.00684444	0.00738571	0.00206952	0.0277709	0.0619554	0.0690102	0.0646001	0.093924	0.0965415	0.0945934	0.0888453	0.0934087	0.0824928	0.0910954	0.0643426	0.0510538
m	0.00216822	0.00222932	0.0038768	0.00499468	0.00312314	0.0153857	0.0374977	0.0410551	0.105916	0.108406	0.113197	0.0975234	0.115582	0.128982	0.089572	0.0699107	0.0346704	0.025911
è	0.00293548	0.00553657	0.0150645	0.0137066	0.0108235	0.047399	0.0492595	0.0546035	0.118179	0.079553	0.0739491	0.0553759	0.0716685	0.118602	0.0424115	0.085268	0.0345706	0.121095
a	0.00185821	0.00190223	0.00486109	0.00549393	0.00199251	0.0137598	0.0415275	0.0486245	0.0648	0.0961686	0.10539	0.104374	0.108455	0.0998041	0.107434	0.0999836	0.0553448	0.0382263
m	0.00245529	0.00247901	0.00341162	0.00412874	0.0031199	0.00890323	0.033626	0.0237707	0.0893328	0.0958965	0.113716	0.0911365	0.131582	0.138578	0.0939075	0.0773381	0.0480881	0.0385298
u	0.00288874	0.00446103	0.0107834	0.011161	0.0103387	0.0396258	0.0480952	0.0484498	0.112241	0.0713307	0.0702798	0.053726	0.07429	0.115991	0.0468311	0.104133	0.0380723	0.137301
p	0.00442228	0.00437408	0.00535271	0.00551562	0.0045489	0.00665711	0.0191187	0.0139514	0.0499943	0.0660442	0.0897379	0.0788388	0.110237	0.0915366	0.104172	0.104953	0.10597	0.134575
i	0.0012417	0.00144099	0.00371027	0.00430188	0.00330603	0.0177047	0.0217745	0.0233446	0.0647827	0.0445181	0.048683	0.0368162	0.0577905	0.0697691	0.0399731	0.0866264	0.306825	0.167391
a	0.00542968	0.00537161	0.00610449	0.00622363	0.00556577	0.00686925	0.0171995	0.0114739	0.0456312	0.0557995	0.0801682	0.0668406	0.105461	0.0944052	0.088495	0.0877709	0.121943	0.189247
c	0.00212794	0.00209615	0.00266892	0.00313003	0.00270001	0.00543545	0.0214696	0.012342	0.0505499	0.0572054	0.076649	0.059397	0.0982726	0.105463	0.0686274	0.0741627	0.182247	0.175456
è	0.000985679	0.00164753	0.00787667	0.00677073	0.00356923	0.0178441	0.0179806	0.0231447	0.0568049	0.0445632	0.0462029	0.0363541	0.0481315	0.0582549	0.033962	0.0717114	0.378142	0.146054
o	0.00166147	0.0016791	0.00322488	0.0036189	0.00175749	0.00467546	0.019763	0.0166494	0.034843	0.0643719	0.0830036	0.0809699	0.094394	0.0814222	0.0916537	0.0851359	0.234199	0.0969767
n	0.00273234	0.0024878	0.00299585	0.00327018	0.00349821	0.00470087	0.0155259	0.0100734	0.035279	0.0460587	0.0728499	0.0579198	0.110149	0.108925	0.092383	0.0962998	0.211603	0.123249
e	0.0017031	0.00176323	0.00402821	0.00471454	0.00456602	0.0199893	0.0266919	0.0252111	0.0498256	0.0334743	0.0357129	0.0308057	0.0428573	0.0544444	0.0430285	0.14213	0.240185	0.238868
c	0.00737902	0.0063794	0.00678022	0.00653403	0.00868396	0.00666436	0.0104865	0.00809672	0.0280721	0.0253799	0.0421582	0.0335072	0.0756429	0.0744347	0.0689847	0.0763663	0.225134	0.289315
e	0.000581688	0.00117859	0.00472275	0.0041719	0.00216239	0.0118237	0.0114814	0.0185092	0.0364405	0.0328535	0.0334205	0.0296022	0.034341	0.0373816	0.0295756	0.0512861	0.534396	0.126072
t	0.00525961	0.00440063	0.00467095	0.00444035	0.00627181	0.00451995	0.00646626	0.0055204	0.016827	0.0146246	0.0246381	0.0198902	0.0523913	0.0452159	0.0506764	0.0624956	0.363571	0.30812
a	0.00102851	0.000953595	0.00121571	0.00140156	0.00141031	0.00252816	0.0102202	0.00577823	0.0243815	0.025857	0.0340725	0.0262519	0.0444478	0.048268	0.0365898	0.0604255	0.440795	0.234375
t	0.00237516	0.00195652	0.00227668	0.00217456	0.0028364	0.00216916	0.00374748	0.00318629	0.0106874	0.0124887	0.0209942	0.0179418	0.035502	0.0300515	0.0421559	0.0469697	0.531768	0.230719
r	0.000708123	0.000703974	0.00116906	0.00149705	0.00115698	0.00425982	0.0110675	0.00991009	0.0330207	0.0299557	0.0334882	0.026686	0.0380689	0.0416681	0.0312814	0.0640696	0.479737	0.191552
ò	0.000665924	0.000643828	0.00084876	0.000883156	0.000716092	0.000915166	0.00252405	0.00196549	0.00570615	0.0100133	0.0161115	0.0148682	0.0221395	0.0168454	0.0232987	0.0393639	0.662143	0.180348
o	0.000948884	0.000883228	0.00170318	0.00186925	0.00112549	0.00200263	0.00472393	0.00565221	0.00882446	0.0157259	0.0247273	0.0248176	0.0394974	0.0316469	0.0450764	0.0784459	0.546564	0.165766
</S>	0.00385253	0.00282364	0.00327276	0.00263523	0.00441316	0.00308328	0.00696147	0.00536273	0.0184	0.0181142	0.0289714	0.0234355	0.0675257	0.0576594	0.0675237	0.0725997	0.410051	0.203315
