 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
n	0.0101362	0.0266333	0.0613584	0.15896	0.225687	0.0952906	0.095514	0.034214	0.0574754	0.0560752	0.0421933	0.0629019	0.0241881	0.00925231	0.0162502	0.0238702
o	0.021001	0.0345441	0.0567462	0.113511	0.198559	0.108755	0.124871	0.0485576	0.053932	0.0531285	0.0283662	0.0523906	0.0147737	0.00984517	0.0244987	0.0565201
s	0.0102796	0.0121382	0.0273432	0.0609457	0.146915	0.153366	0.17055	0.0319028	0.0764783	0.0867461	0.0439589	0.0728885	0.0206324	0.0064201	0.0209787	0.0584569
i	0.00725938	0.00749625	0.00994162	0.0375287	0.0936722	0.119916	0.127581	0.0591554	0.100568	0.118661	0.0701272	0.0770704	0.0353539	0.00854472	0.0292976	0.0978266
g	0.00665054	0.00734778	0.00831345	0.0243813	0.0828075	0.156252	0.136393	0.0454554	0.117867	0.113334	0.0897202	0.0830049	0.0587252	0.0100697	0.0195353	0.040143
n	0.00285895	0.00406905	0.0236328	0.0460225	0.056559	0.0788758	0.0876297	0.0713905	0.0975044	0.114272	0.0779826	0.0990032	0.0455015	0.0514796	0.0393348	0.103883
i	0.0118339	0.0120409	0.0132457	0.0364811	0.0899247	0.104248	0.100518	0.0693511	0.078967	0.0777662	0.0455059	0.0522242	0.030184	0.0145037	0.0500133	0.213192
f	0.00537803	0.00556826	0.00611858	0.0164216	0.0457332	0.117528	0.120685	0.0986516	0.139754	0.120714	0.0878578	0.0616764	0.0567771	0.0219259	0.0271171	0.068094
i	0.00298342	0.003623	0.0113348	0.0395143	0.0641383	0.0923249	0.103182	0.0626132	0.106419	0.124995	0.0872044	0.10862	0.0442616	0.0227434	0.024739	0.101302
k	0.00703549	0.00760504	0.00810228	0.0146234	0.0463875	0.11515	0.114124	0.0837688	0.122879	0.109806	0.0891192	0.080094	0.0691354	0.0271582	0.0331521	0.0718589
è	0.00325291	0.00627417	0.0333192	0.0472098	0.0603558	0.0866778	0.0965879	0.0584729	0.100157	0.11762	0.0833974	0.109686	0.0424071	0.0331025	0.0281474	0.0933321
i	0.00281288	0.00538677	0.00736292	0.0350048	0.0983716	0.132435	0.118877	0.0490863	0.111535	0.105186	0.103401	0.071868	0.100297	0.0261736	0.0136501	0.0185516
k	0.00326749	0.0035538	0.00469275	0.0155999	0.0467088	0.112684	0.126675	0.0942498	0.136766	0.1369	0.112705	0.0869384	0.0619832	0.0241931	0.0161863	0.0168969
a	0.00396386	0.00630266	0.0366138	0.0590634	0.0658079	0.0778452	0.0853056	0.0716512	0.0906571	0.108085	0.0713393	0.0891354	0.0458052	0.0309882	0.03031	0.127126
a	0.00817308	0.0091727	0.00968059	0.0131751	0.0334535	0.0867169	0.10538	0.0764273	0.105512	0.111059	0.102369	0.104457	0.0751207	0.0543829	0.0452721	0.0596479
n	0.00434373	0.00447608	0.00531525	0.0149542	0.025075	0.0696176	0.0957319	0.105736	0.113761	0.126878	0.109923	0.0829263	0.0777586	0.0640694	0.0399041	0.0595301
k	0.00282247	0.00440379	0.0249897	0.0429479	0.0513506	0.0706215	0.0791301	0.0951393	0.0933262	0.10659	0.0724784	0.0884684	0.0448156	0.0632515	0.0434596	0.116205
ò	0.00923261	0.00938233	0.00964895	0.0148683	0.0277747	0.0665065	0.076871	0.0672468	0.0828199	0.0910584	0.0669378	0.0730374	0.0620064	0.0338301	0.0514896	0.257289
r	0.00218778	0.00321186	0.00475675	0.0167174	0.0398264	0.0857894	0.102936	0.0890341	0.104572	0.10731	0.116072	0.083864	0.0984625	0.0769462	0.0332937	0.0350196
a	0.00737003	0.00813786	0.0157297	0.0292025	0.0373409	0.0656368	0.096583	0.0958432	0.0940557	0.120791	0.111264	0.108174	0.0921407	0.0452427	0.0291054	0.0433818
s	0.00865388	0.00772727	0.00708466	0.00923682	0.0134617	0.0347306	0.0491844	0.0858522	0.0599218	0.0679829	0.0675252	0.066654	0.0870733	0.155579	0.108077	0.171255
t	0.00411895	0.00415369	0.0052051	0.0147291	0.0259319	0.0642009	0.0844948	0.115125	0.103314	0.117027	0.0913045	0.0734845	0.0716115	0.0764627	0.0484329	0.100404
è	0.00462569	0.00487481	0.00515402	0.00998721	0.0199855	0.0648194	0.0770186	0.100559	0.0979573	0.0923309	0.0881739	0.068269	0.0800757	0.0804833	0.0505552	0.155131
o	0.00254851	0.00476691	0.00580253	0.0169605	0.0290975	0.0629354	0.0732008	0.0757205	0.0797903	0.0750365	0.0937541	0.0565622	0.122154	0.127991	0.104505	0.0691738
n	0.00434159	0.0045024	0.0053096	0.0149663	0.0227034	0.0562011	0.0807898	0.0927455	0.0919469	0.106226	0.116712	0.0851936	0.0855548	0.104552	0.0716522	0.0566019
e	0.0030152	0.00392427	0.01251	0.0352029	0.0489265	0.0589651	0.063876	0.110856	0.0754182	0.0848183	0.0607771	0.0681958	0.0489667	0.106349	0.0507016	0.167498
t	0.0130793	0.0131065	0.0130625	0.014295	0.0196931	0.0359029	0.0500223	0.059627	0.053606	0.0678348	0.0803988	0.0960966	0.0603698	0.126213	0.129425	0.167267
s	0.00285215	0.00291904	0.00371994	0.0107763	0.0214122	0.0559576	0.0720251	0.103259	0.0894781	0.0981725	0.0774381	0.0627166	0.0556027	0.0775414	0.0934352	0.172695
ù	0.00530168	0.00586956	0.00615801	0.00862468	0.0150301	0.0361569	0.0492507	0.058964	0.0531045	0.059451	0.072206	0.0692604	0.0707418	0.123991	0.105485	0.260405
n	0.00269491	0.00491231	0.00594051	0.0168275	0.0232485	0.0376722	0.0429916	0.0473242	0.0461748	0.0458527	0.0733303	0.0458717	0.106295	0.125612	0.266131	0.10912
n	0.00255047	0.00353865	0.00884595	0.0214721	0.040966	0.0565112	0.0637373	0.115754	0.0783433	0.088466	0.0610147	0.0707968	0.0426807	0.0560256	0.0802626	0.209034
i	0.0135427	0.0135602	0.0140602	0.0257191	0.0263554	0.0355808	0.0318629	0.0811407	0.04159	0.0359572	0.0404614	0.028927	0.0723844	0.100296	0.117189	0.321373
t	0.0189481	0.0170499	0.011714	0.0123987	0.0129916	0.018201	0.017656	0.0543331	0.0241693	0.0242958	0.0248887	0.0233575	0.0610014	0.112447	0.21785	0.348698
i	0.00541829	0.00479018	0.00461636	0.00967494	0.0106977	0.0181294	0.0208462	0.0490562	0.0273836	0.0292384	0.0352924	0.0255849	0.0639956	0.115252	0.213178	0.366846
e	0.0119283	0.0100644	0.00762548	0.00770555	0.00869503	0.0131585	0.0173139	0.0313305	0.020324	0.0263459	0.0293763	0.0345196	0.0471252	0.100237	0.262841	0.37141
n	0.00486716	0.00439576	0.00425848	0.00854948	0.0102998	0.0204686	0.0236883	0.0527329	0.0326859	0.0335526	0.0392127	0.0304837	0.0578552	0.115612	0.218132	0.343206
ì	0.00159007	0.00178122	0.0056306	0.0194912	0.0275683	0.0380596	0.0423194	0.0763936	0.0529977	0.058945	0.0405765	0.0460934	0.0308167	0.167413	0.193251	0.197073
p	0.0051822	0.00585562	0.00630347	0.0123642	0.0194407	0.0365067	0.0351942	0.0645812	0.044758	0.0387235	0.0509528	0.0388606	0.0625641	0.101832	0.317873	0.159007
l	0.00171541	0.00218117	0.0063657	0.0219184	0.0444014	0.0715972	0.0792261	0.0994461	0.0905031	0.094974	0.0763459	0.0816138	0.041241	0.0475846	0.103516	0.13737
o	0.0197578	0.0197257	0.0198395	0.0237237	0.0240677	0.0285612	0.0268309	0.0584967	0.0315116	0.0295039	0.0308781	0.0288952	0.0528649	0.120528	0.120436	0.364379
m	0.0202655	0.0192412	0.0137539	0.0130769	0.0131416	0.0176064	0.015023	0.0432471	0.0207415	0.0191535	0.0205654	0.0167294	0.0456429	0.0848665	0.269653	0.367292
è	0.00322561	0.00362791	0.00758351	0.0131939	0.0255775	0.0482151	0.0601419	0.0891818	0.0678681	0.080986	0.0632923	0.0695637	0.0564695	0.148868	0.0688721	0.193333
n	0.00827437	0.00794841	0.00790003	0.013131	0.0164761	0.0311194	0.0297014	0.0799364	0.0434343	0.0372786	0.0330592	0.027591	0.0408232	0.0958287	0.347493	0.180005
o	0.0028287	0.00250071	0.0029462	0.00762057	0.00862676	0.0134524	0.0185082	0.0260471	0.0194655	0.0245881	0.0296257	0.0231448	0.0436628	0.0799865	0.304178	0.392818
</S>	0.0324808	0.0318241	0.025808	0.0195392	0.0189809	0.0237704	0.0198911	0.0321067	0.0255594	0.0249611	0.0294665	0.0254572	0.0410173	0.0739357	0.253298	0.321904
