 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.00631929	0.0099215	0.104314	0.177574	0.266933	0.116181	0.0745977	0.0443291	0.0337947	0.0135364	0.152499
ì	0.0122364	0.0245759	0.0531216	0.120261	0.208027	0.211402	0.170578	0.0325522	0.0121562	0.0353001	0.119789
c	0.00662846	0.0203744	0.0564128	0.111116	0.242036	0.24429	0.167786	0.0301347	0.00895255	0.00904824	0.103222
h	0.00297536	0.00982009	0.0996985	0.155033	0.173319	0.159171	0.140036	0.0633279	0.060367	0.0343678	0.101884
a	0.011716	0.0130569	0.0287621	0.0693898	0.220675	0.209907	0.151531	0.0921721	0.0540895	0.0372173	0.111483
a	0.00631846	0.00793015	0.013863	0.0333043	0.103691	0.250777	0.277136	0.132782	0.0268556	0.023949	0.123394
n	0.00670659	0.00778142	0.01296	0.0282563	0.0950037	0.264564	0.275404	0.132293	0.0279097	0.0204181	0.128703
o	0.00387548	0.00514615	0.0541743	0.0973394	0.187406	0.15717	0.135738	0.121228	0.0811262	0.0212268	0.13557
ì	0.0103178	0.0178529	0.0279537	0.0455389	0.0642794	0.176021	0.217584	0.117236	0.0350702	0.0382795	0.249866
s	0.00418417	0.00971793	0.0221833	0.0328633	0.0825699	0.231342	0.244971	0.145487	0.0719755	0.0155023	0.139204
o	0.00374895	0.00554931	0.0221653	0.0658825	0.170287	0.209745	0.1874	0.0977583	0.0508673	0.0400543	0.146543
n	0.00805664	0.0179796	0.0255837	0.0338304	0.0429969	0.134604	0.185907	0.179456	0.100664	0.0472074	0.223715
t	0.0031148	0.00407689	0.0338915	0.066257	0.133986	0.117656	0.107771	0.168182	0.188788	0.0493681	0.126908
a	0.00659219	0.00728719	0.00915119	0.0167734	0.0336914	0.10632	0.172555	0.190962	0.148366	0.0624388	0.245864
k	0.00529954	0.00718254	0.0107062	0.018063	0.0275721	0.0824642	0.152935	0.185243	0.17594	0.0637941	0.270799
a	0.00238847	0.00357889	0.0347465	0.0667565	0.121363	0.107249	0.100593	0.175853	0.253992	0.0339923	0.0994872
ì	0.00829129	0.0154069	0.0228455	0.0309401	0.0356637	0.0837707	0.136908	0.135704	0.130271	0.0652851	0.334914
c	0.00298344	0.00568216	0.012516	0.0175104	0.0390731	0.0926469	0.13514	0.120284	0.170033	0.133363	0.270768
h	0.0016855	0.00516124	0.0532997	0.0932527	0.108754	0.109516	0.107891	0.104165	0.192091	0.107814	0.116369
e	0.0103002	0.0105504	0.0120469	0.015971	0.0437149	0.0611383	0.0947045	0.153787	0.247987	0.0946602	0.255139
n	0.00488426	0.00446963	0.00477306	0.00702101	0.0138689	0.0179286	0.0306171	0.0648356	0.158404	0.228287	0.464912
a	0.00224015	0.00240522	0.00788547	0.0182146	0.0566796	0.0655649	0.0637246	0.174061	0.356043	0.0826072	0.170574
v	0.00721211	0.00781035	0.00941684	0.0165924	0.0241468	0.0262969	0.0331378	0.0495763	0.128397	0.276653	0.420761
r	0.0016691	0.00214619	0.0168255	0.0468717	0.0933139	0.0950532	0.0940324	0.141998	0.321079	0.0874461	0.0995646
è	0.00308702	0.00475837	0.00714736	0.0107853	0.0129469	0.0185574	0.0316493	0.0443499	0.215347	0.382786	0.268586
t	0.000921615	0.00190142	0.00284422	0.00357978	0.00562483	0.00906831	0.0157904	0.0178553	0.0457473	0.727117	0.16955
s	0.00208021	0.0024416	0.00408678	0.00819712	0.0253568	0.0845743	0.102839	0.122978	0.152831	0.28471	0.209905
i	0.00495534	0.006692	0.00971591	0.0161365	0.0206509	0.0233441	0.0320886	0.0524638	0.183536	0.47967	0.170746
</S>	0.00183181	0.00173087	0.00198641	0.0031915	0.00429006	0.0043071	0.00490945	0.00843907	0.0258353	0.813952	0.129526
