 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
t	0.119663	0.29969	0.164426	0.090677	0.0447698	0.0398604	0.0355774	0.0321711	0.0397913	0.0378246	0.0163993	0.0115402	0.0103588	0.0172963	0.0399542
s	0.022053	0.113222	0.20212	0.220825	0.128839	0.0553564	0.0416652	0.089029	0.0286797	0.0262878	0.0109622	0.00777392	0.00791759	0.0150299	0.0302381
a	0.0200839	0.0484407	0.235434	0.237421	0.140212	0.0611129	0.0432198	0.0871364	0.0309391	0.0280479	0.0112804	0.00881908	0.00933656	0.0175524	0.0209633
m	0.0262109	0.0648492	0.274599	0.222692	0.075596	0.0433494	0.0380048	0.0402145	0.042919	0.0408284	0.017754	0.0125273	0.0113028	0.0245728	0.0645803
o	0.0172315	0.0177975	0.0601435	0.0765273	0.118605	0.147555	0.103927	0.14528	0.0366469	0.0340129	0.0285274	0.0107211	0.0257774	0.0228854	0.154362
n	0.0231866	0.0304858	0.231946	0.277954	0.131715	0.0443225	0.0361254	0.0553831	0.0381789	0.0362285	0.0170504	0.0112927	0.0100749	0.0214423	0.0346136
a	0.00814336	0.0195605	0.148751	0.216814	0.207041	0.103493	0.0570639	0.128226	0.0180311	0.0149267	0.0113772	0.00493043	0.00724546	0.0113255	0.0430716
p	0.020303	0.0254557	0.209043	0.261078	0.15887	0.0505244	0.0375171	0.0642369	0.0342224	0.0341236	0.0182278	0.010964	0.00904266	0.0225714	0.0438202
à	0.00499459	0.013104	0.110503	0.163285	0.174653	0.127605	0.0916249	0.168289	0.0190324	0.0204678	0.0128377	0.00934851	0.0265377	0.0246807	0.0330365
m	0.0118503	0.0294837	0.281617	0.241362	0.169465	0.0501158	0.0364429	0.0710133	0.0198903	0.0207107	0.0150427	0.0095878	0.00727201	0.00779185	0.0283542
e	0.00770247	0.0209361	0.0994648	0.137646	0.141198	0.123796	0.077657	0.114807	0.0426203	0.0346916	0.0353084	0.0145224	0.0150496	0.0151643	0.119436
s	0.00964009	0.0124678	0.17073	0.208455	0.225781	0.0998572	0.0664237	0.111997	0.0231226	0.0234292	0.0107922	0.00615974	0.00702639	0.00932362	0.0147955
i	0.00800963	0.009319	0.0697091	0.13125	0.193973	0.165247	0.107298	0.153109	0.0341206	0.0324212	0.0226012	0.0116281	0.0156935	0.00957862	0.0360419
t	0.0110657	0.0131822	0.0811323	0.124757	0.161535	0.139684	0.121429	0.160068	0.0339622	0.0432804	0.0245991	0.0176121	0.0192243	0.0142223	0.0342463
à	0.00557416	0.00629332	0.0400608	0.0755659	0.129981	0.181766	0.148576	0.174855	0.0433075	0.0477632	0.0251567	0.0166052	0.033243	0.0145808	0.0566711
l	0.00585379	0.00936966	0.111513	0.124901	0.17002	0.143869	0.129499	0.164991	0.0255736	0.0337441	0.0159615	0.0134848	0.0190571	0.00604095	0.0261217
a	0.00374837	0.0128493	0.0692594	0.0937481	0.102881	0.119349	0.0952669	0.117642	0.0697662	0.0638669	0.0485634	0.0278739	0.034766	0.0280322	0.112387
s	0.00921864	0.00968557	0.03345	0.0668461	0.105527	0.167896	0.161988	0.156743	0.0724425	0.0898549	0.0362418	0.0193953	0.0274196	0.0142356	0.0290563
s	0.00571664	0.00622256	0.0214919	0.0351975	0.0690566	0.157653	0.139996	0.146676	0.0944133	0.0929529	0.0562144	0.0314271	0.0395999	0.0177191	0.0856638
a	0.00509731	0.00538148	0.0175677	0.0298207	0.0526595	0.128279	0.137617	0.115133	0.105042	0.124534	0.0575628	0.0417197	0.065251	0.0190005	0.0953327
ò	0.00526256	0.00562062	0.0176679	0.0273762	0.0436254	0.110243	0.128116	0.109363	0.127531	0.144287	0.0709448	0.0517338	0.0916001	0.0160346	0.050594
l	0.00309959	0.00402685	0.032533	0.0463553	0.0802497	0.148696	0.152341	0.160689	0.0846159	0.0910264	0.0474051	0.0363407	0.0813738	0.00737183	0.0238757
i	0.00264892	0.00675926	0.0456139	0.0619201	0.0699982	0.0853195	0.0725792	0.0851246	0.0947178	0.0708823	0.0875016	0.0541597	0.12341	0.0533332	0.0860319
m	0.00854129	0.00874778	0.0156165	0.0272768	0.0370237	0.0914846	0.0941443	0.111014	0.135124	0.143026	0.0973834	0.0647587	0.0676883	0.02264	0.0755305
a	0.00297826	0.00926618	0.0366734	0.0579758	0.0683297	0.0854711	0.0731	0.0871462	0.0899765	0.067784	0.0819662	0.048915	0.162982	0.0432635	0.0841719
t	0.00625492	0.00642856	0.0124732	0.0196256	0.0253906	0.0664413	0.0799548	0.0896442	0.161593	0.168641	0.109716	0.0791168	0.0794393	0.0199634	0.0753177
o	0.00315917	0.00358173	0.0118323	0.0169447	0.029023	0.0848019	0.0846967	0.0965594	0.134259	0.106899	0.113085	0.0790588	0.0929257	0.0409118	0.102262
n	0.00505006	0.00531635	0.0128277	0.018796	0.0234814	0.0569793	0.0711794	0.0786195	0.145306	0.154532	0.116217	0.092528	0.113672	0.025821	0.0796748
a	0.0024805	0.00568984	0.0318036	0.0489645	0.0589302	0.0747418	0.0644227	0.075352	0.0898489	0.0648583	0.0996837	0.06181	0.181354	0.0561857	0.083874
d	0.0056507	0.00582367	0.0110157	0.0172311	0.0204844	0.0450984	0.0545731	0.0714206	0.148496	0.147068	0.135324	0.103698	0.100922	0.0287894	0.104405
e	0.00159009	0.00354392	0.0267341	0.049128	0.0594205	0.0745741	0.0648376	0.0749158	0.0815136	0.0653308	0.0802757	0.0634994	0.21958	0.0783276	0.0567286
r	0.00594541	0.00622913	0.0137647	0.0199945	0.0223654	0.0400931	0.0489629	0.0702055	0.138385	0.14643	0.129144	0.107575	0.0959561	0.037187	0.117763
f	0.00226841	0.00267627	0.0111552	0.0169357	0.0277313	0.0764121	0.0795576	0.090421	0.121669	0.102793	0.114367	0.0906237	0.104661	0.0767644	0.0819637
ò	0.00310671	0.00326569	0.0088701	0.0124447	0.0173838	0.0460919	0.0602701	0.0620289	0.14156	0.138671	0.112139	0.101006	0.120695	0.0544068	0.11806
m	0.002086	0.00279317	0.0165017	0.0160321	0.0229696	0.0488583	0.0642432	0.0743208	0.132257	0.130401	0.133592	0.128785	0.109135	0.0495935	0.0684318
u	0.00285325	0.00924508	0.0253586	0.0493188	0.066019	0.0946073	0.0802482	0.0973127	0.10655	0.0815778	0.0936031	0.0632243	0.083526	0.050663	0.0958924
è	0.00502313	0.00520214	0.00762827	0.0116018	0.0130098	0.0195908	0.0205809	0.0294504	0.138294	0.113305	0.219024	0.182227	0.0668339	0.0665162	0.101714
t	0.00236176	0.00286526	0.0134142	0.0180414	0.0238336	0.0383942	0.0427	0.0641098	0.134276	0.115909	0.148363	0.130917	0.07842	0.0991498	0.0872457
e	0.00211181	0.00263071	0.0128182	0.0230619	0.0412831	0.0893166	0.0843249	0.0909669	0.117566	0.0980399	0.1106	0.0911445	0.0924152	0.0639893	0.0797309
s	0.00589459	0.00633142	0.0146647	0.020029	0.0208762	0.0261814	0.0283055	0.042698	0.103544	0.0991307	0.144373	0.143958	0.0608763	0.157291	0.125846
e	0.00250834	0.00278211	0.0081849	0.0110481	0.0175406	0.0511599	0.0562198	0.0678082	0.128284	0.0978498	0.142019	0.107921	0.0954385	0.105151	0.106084
n	0.0057507	0.0059878	0.0100391	0.0156334	0.0166571	0.0214454	0.0214552	0.0316546	0.0995523	0.087022	0.159157	0.146793	0.0505303	0.15552	0.172802
a	0.00234926	0.00415423	0.0183926	0.028919	0.0408472	0.0580464	0.0525302	0.0583362	0.0770789	0.0563757	0.101813	0.0656941	0.208484	0.118113	0.108866
r	0.00758691	0.00784428	0.00921921	0.0128063	0.0136884	0.017386	0.0155505	0.0203354	0.0720763	0.051364	0.162217	0.12355	0.0306255	0.165704	0.290047
t	0.00232533	0.00256129	0.00688512	0.00911538	0.014224	0.0402922	0.0455657	0.0558544	0.117219	0.0885929	0.135005	0.101528	0.0941676	0.166832	0.119833
i	0.00370703	0.00380143	0.00574246	0.00866784	0.00978565	0.0140965	0.0144256	0.0179913	0.0975944	0.0781983	0.163022	0.138603	0.0538312	0.217154	0.17338
</S>	0.00299197	0.00371777	0.00435182	0.00671542	0.0072563	0.0091673	0.00861811	0.01019	0.0388122	0.0314665	0.0849735	0.079678	0.029888	0.396944	0.285229
