 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a	0.0132191	0.130375	0.287412	0.239425	0.0906879	0.0588649	0.0527888	0.044717	0.0142058	0.0111665	0.00472123	0.00658832	0.0216117	0.0242168
n	0.0154818	0.107061	0.27407	0.266359	0.0879566	0.0431514	0.0685093	0.0349606	0.0199012	0.0169795	0.00623693	0.00645126	0.0190597	0.0338205
a	0.0100343	0.17582	0.165023	0.213168	0.131587	0.108503	0.072916	0.0509272	0.0100512	0.00777743	0.00295651	0.00280983	0.010129	0.0382969
f	0.0212895	0.119971	0.272349	0.249574	0.0765952	0.0383918	0.0574817	0.0296235	0.0240548	0.0219317	0.00698528	0.00872211	0.0248963	0.0481348
u	0.00572354	0.155177	0.163591	0.199985	0.151172	0.117392	0.0770535	0.0468859	0.0112191	0.00999165	0.00727962	0.00774997	0.0202915	0.0264885
r	0.0263418	0.119094	0.277273	0.230753	0.0607595	0.031539	0.0513564	0.0237389	0.0258263	0.0258453	0.00827414	0.0111739	0.0266928	0.0813315
n	0.00519186	0.0813402	0.188336	0.22314	0.160125	0.105464	0.102102	0.0430524	0.0126107	0.0118314	0.00974093	0.00569523	0.0177982	0.0335723
o	0.0119476	0.0585434	0.162783	0.229757	0.134726	0.0923504	0.0894181	0.0885835	0.0280326	0.0236003	0.00869506	0.00819496	0.020435	0.0429329
k	0.0100757	0.044642	0.12372	0.200757	0.183308	0.117138	0.135838	0.0725404	0.0233514	0.0209968	0.0086146	0.00540258	0.0215544	0.0320613
a	0.00883285	0.145865	0.119319	0.162479	0.148065	0.161243	0.077145	0.0846792	0.0178654	0.0145984	0.00930189	0.00470962	0.0116561	0.0342391
k	0.0149441	0.059648	0.14116	0.206786	0.156082	0.0945831	0.121229	0.0532165	0.0266997	0.0260234	0.0109169	0.0083483	0.023017	0.0573467
à	0.00819018	0.136251	0.10924	0.147992	0.141724	0.163091	0.0712992	0.106488	0.0237671	0.019674	0.0178816	0.00948197	0.0157462	0.029174
n	0.0089016	0.0358016	0.142215	0.192947	0.179115	0.124001	0.171995	0.064311	0.0174378	0.016735	0.0150812	0.00438782	0.00449936	0.022573
n	0.0131637	0.135151	0.116622	0.15586	0.129196	0.124759	0.0737512	0.067021	0.0333293	0.0273116	0.00809564	0.00426665	0.00781577	0.103657
i	0.0088221	0.0449442	0.0595299	0.130788	0.15859	0.168778	0.118253	0.103943	0.0539	0.0423944	0.0102172	0.0136736	0.0140339	0.0721318
t	0.0050349	0.0195836	0.0326372	0.0747503	0.132961	0.150112	0.105023	0.194376	0.108827	0.0956352	0.0349843	0.00564494	0.0119461	0.0284842
o	0.00724654	0.018597	0.0305143	0.0733648	0.126324	0.189364	0.106639	0.156738	0.0653144	0.0550528	0.0303912	0.00833707	0.0125904	0.119527
t	0.00832555	0.0297251	0.0373239	0.0653077	0.104055	0.121998	0.102188	0.138575	0.10691	0.109548	0.0852231	0.0171451	0.0180364	0.0556397
s	0.0037903	0.0145927	0.0307917	0.0785153	0.11612	0.155166	0.070198	0.16845	0.0944515	0.0801862	0.058254	0.0194408	0.0160596	0.0939837
o	0.00689475	0.0246726	0.0299516	0.0533561	0.0899894	0.106292	0.0886562	0.128348	0.103308	0.103014	0.0866987	0.026627	0.0177912	0.1344
m	0.0047601	0.0170755	0.0188871	0.029154	0.0530443	0.0754197	0.0697254	0.139413	0.165353	0.168226	0.12635	0.0374633	0.015387	0.0797408
ì	0.00802813	0.0487457	0.0749471	0.111232	0.115493	0.155367	0.0618372	0.143007	0.0686659	0.057777	0.0486814	0.0326808	0.0207618	0.0527766
k	0.00311768	0.014989	0.0278643	0.0506399	0.0942087	0.112891	0.120548	0.144566	0.123665	0.12166	0.112006	0.0259943	0.00445616	0.043395
a	0.00680605	0.0237843	0.0580389	0.0852306	0.0924942	0.135657	0.0709724	0.125414	0.0728984	0.0649238	0.0524878	0.0370103	0.0355778	0.138705
l	0.00729917	0.0183984	0.0153508	0.0239015	0.0352489	0.0646364	0.0429664	0.120756	0.180275	0.184857	0.082639	0.0971451	0.0308405	0.0956862
ò	0.00535696	0.0190053	0.0412156	0.0683977	0.0782641	0.117776	0.0600315	0.115359	0.0745087	0.0669271	0.0604488	0.126761	0.0412028	0.124745
c	0.00316585	0.0131059	0.0176051	0.0270377	0.0483632	0.0711075	0.0763823	0.134723	0.164131	0.168878	0.11988	0.091859	0.0125801	0.0511816
e	0.00493878	0.0243179	0.0524981	0.0809974	0.088019	0.10015	0.0515395	0.0997143	0.0865774	0.0798175	0.0520135	0.0920454	0.10905	0.0783203
e	0.0069614	0.0156562	0.0125381	0.0183557	0.0229285	0.0389967	0.0275264	0.0725031	0.129704	0.152344	0.0859224	0.213991	0.0546109	0.147962
n	0.00673775	0.0104283	0.0120831	0.0186997	0.0253123	0.0428251	0.0348072	0.082185	0.0964356	0.120737	0.117611	0.173366	0.0519443	0.206828
i	0.00464116	0.0207559	0.0433886	0.0654478	0.0718243	0.107773	0.0528227	0.106969	0.0702746	0.0628801	0.0587244	0.178766	0.0349482	0.120784
t	0.00898924	0.0200313	0.0154694	0.0214498	0.0235144	0.034831	0.0214663	0.0470121	0.0697234	0.100034	0.0651125	0.231029	0.0787089	0.262628
s	0.0033424	0.00967724	0.0125747	0.0242391	0.0438294	0.0869825	0.0485433	0.126591	0.102869	0.0925454	0.0684235	0.142114	0.0960002	0.142267
è	0.00382656	0.0123751	0.0110207	0.014288	0.0170966	0.0227864	0.0208079	0.0437515	0.0960992	0.130451	0.0803888	0.242355	0.127919	0.176835
r	0.00171041	0.00666774	0.00849386	0.010692	0.0139313	0.01539	0.021996	0.0309909	0.0561748	0.0847432	0.0764112	0.110355	0.368643	0.1938
o	0.00259729	0.011765	0.0151988	0.0268329	0.0449704	0.0795261	0.0491955	0.115333	0.110705	0.103814	0.0652068	0.107542	0.145853	0.121461
p	0.00430917	0.0110984	0.00958289	0.0114027	0.0119549	0.0140732	0.0106687	0.0172264	0.0273897	0.0476427	0.0447834	0.211041	0.41137	0.167457
u	0.00246881	0.0141473	0.0299481	0.0602453	0.0719034	0.0981529	0.0399807	0.100932	0.0745039	0.0643979	0.045235	0.170228	0.135833	0.0920237
s	0.0071162	0.01397	0.0106587	0.0145135	0.0150121	0.0197218	0.00871788	0.0208374	0.0204123	0.0315291	0.0306934	0.146471	0.408359	0.251987
t	0.0027923	0.00577982	0.00681208	0.012445	0.0215593	0.0434814	0.0286454	0.0790758	0.0732761	0.0684899	0.0587057	0.192247	0.231655	0.175035
è	0.00279618	0.00554468	0.00432885	0.00608289	0.00664178	0.00939412	0.00469288	0.0130337	0.0204049	0.0357737	0.0271255	0.210146	0.454856	0.199179
i	0.000834359	0.00241945	0.00240448	0.0032724	0.00395982	0.00421107	0.00277894	0.00732699	0.0103856	0.0168918	0.0162467	0.0844385	0.734202	0.110628
</S>	0.0036251	0.00356915	0.00280705	0.00387928	0.00442722	0.00641357	0.00319971	0.00980659	0.0123169	0.0162723	0.0252753	0.107324	0.594104	0.20698
