 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a20	9.1918685e-07	7.4423755e-05	0.00016277422	0.0002675549	0.0004887324	0.0005597694	0.00023786239	0.00032600467	0.0049962914	0.6581097	0.16215077	0.091225296	0.0813999
a31	0.00022715393	0.0012164137	0.00020175148	0.00059393846	0.00032571083	0.00021794325	0.00028338813	0.0003901875	0.00023671168	0.00041839294	0.003101432	0.18142898	0.811358
a41	3.140548e-07	3.4294717e-05	9.142912e-05	0.0001401172	0.00031126646	0.00039461142	0.00013154221	0.00014715714	0.0033244006	0.5258075	0.22741593	0.12707435	0.11512701
a31	0.00010230822	0.0007134351	0.00013225964	0.000386539	0.00022486302	0.00015289831	0.0001818818	0.00024311148	0.00017696354	0.0003991945	0.0032851615	0.19339886	0.80060256
a13	3.4694108e-07	4.0745683e-05	0.00010899224	0.00016402277	0.00037816784	0.0004864912	0.00015560658	0.00016689088	0.0038906862	0.54198337	0.2134851	0.12428931	0.1148502
a37	5.994875e-05	0.000424703	7.765961e-05	0.00022074419	0.0001341166	9.2910406e-05	0.00010813222	0.00014059899	0.000105097904	0.00024015362	0.0026743745	0.1912639	0.80445766
a8	4.184485e-05	0.00051694806	0.00011818826	0.00039269455	0.00025199313	0.00017265523	0.00017560627	0.00023690044	0.00025641685	0.0013933108	0.009906907	0.21897794	0.7675586
a39	0.00053085544	0.0030355311	0.00043892043	0.0014186925	0.00086633913	0.0005919927	0.00078914186	0.0012036246	0.00078109506	0.0025511053	0.017846668	0.20925058	0.7606954
a20	0.00030343054	0.0024037454	0.00031215439	0.0012431615	0.0007446836	0.000493706	0.00058416335	0.00093151967	0.0007993012	0.005404754	0.02654622	0.21717083	0.7430623
a24	0.000995862	0.005294701	0.0006800787	0.0026638731	0.0014347156	0.0009145439	0.0011901335	0.0020849244	0.0015587807	0.007581641	0.02817288	0.21462896	0.73279893
a18	5.2870095e-05	0.0009610183	0.00012977824	0.0004624836	0.00037597283	0.00028279913	0.00024339514	0.00033638455	0.0005480129	0.009721148	0.045842398	0.24593547	0.69510823
a23	0.0016357534	0.0073366	0.00085698324	0.0032239875	0.0016204582	0.0010237875	0.001366748	0.0023252137	0.0015619429	0.005358904	0.02263461	0.2297581	0.7212969
a24	0.001843518	0.006446094	0.0007707092	0.0026557334	0.0014259584	0.0009392236	0.0012030589	0.0020420125	0.0015214559	0.005512317	0.024086915	0.23152986	0.7200231
a31	0.000490665	0.0034560577	0.00036441555	0.0014968077	0.00074217835	0.00046103715	0.00048666415	0.0007221445	0.00067278254	0.0035918383	0.025817836	0.28926873	0.67242885
a20	2.8459713e-06	0.00035797662	0.0006729181	0.0011650041	0.0019701864	0.0021239098	0.0008151633	0.0009896021	0.014280811	0.74308264	0.08806598	0.0719399	0.074533105
a3	3.047224e-05	0.00020577818	3.1680498e-05	8.687102e-05	5.6016197e-05	4.0596326e-05	4.2259137e-05	5.232644e-05	4.8499616e-05	0.00015198476	0.0028082507	0.20432055	0.79212475
a31	0.0001805656	0.0020806445	0.00031904492	0.0012661408	0.0006551916	0.00041264624	0.00041187057	0.0005919855	0.00064345694	0.0034158055	0.019023001	0.3048911	0.66610855
a13	2.2067434e-06	0.0003756619	0.0007658549	0.0012243754	0.002474859	0.0028595359	0.0009140541	0.000940937	0.016752508	0.7215027	0.09139734	0.07679355	0.08399644
a31	8.093609e-06	7.6469776e-05	1.3785428e-05	3.524969e-05	2.640022e-05	2.01763e-05	1.7807339e-05	2.021513e-05	2.5387028e-05	0.000108511995	0.0028812096	0.21246758	0.7842991
a3	1.3928835e-06	0.00031697002	0.0007360604	0.0011100796	0.0028965063	0.0037339062	0.00093499915	0.00079799525	0.018707586	0.6317095	0.10996659	0.11258272	0.11650575
a20	1.1990753e-06	1.4568844e-05	3.2346952e-06	7.5934954e-06	6.8143577e-06	5.574637e-06	4.026104e-06	4.140001e-06	7.5679754e-06	4.9225495e-05	0.0027447098	0.21673204	0.78041935
a39	3.976951e-06	5.7122543e-05	1.1369782e-05	3.1591586e-05	2.49895e-05	1.899825e-05	1.4840068e-05	1.6977881e-05	2.7942187e-05	0.00020274676	0.008193609	0.26511392	0.72628194
a20	4.49879e-05	0.0005721654	8.658704e-05	0.0002882055	0.0001883053	0.00013149642	0.00011425837	0.00014808726	0.00020389145	0.0014598978	0.023183353	0.31201994	0.6615588
a31	7.615138e-05	0.0007751268	0.00012347312	0.00038477263	0.00025709684	0.00018240402	0.00016495133	0.00022614094	0.0003040973	0.0019869464	0.02425405	0.3006083	0.6706565
a24	6.395675e-06	0.0013719223	0.0020818969	0.0034097421	0.0074919667	0.008691981	0.002528915	0.0022936428	0.03657364	0.68403864	0.075628996	0.07977506	0.09610713
a46	2.7336957e-06	9.883319e-05	2.4032846e-05	5.942301e-05	6.9426045e-05	6.207425e-05	2.9949577e-05	2.7930617e-05	0.000118280055	0.0024159236	0.04468852	0.3188803	0.6335225
a31	1.0844847e-05	0.000118490956	2.5103931e-05	5.4203658e-05	4.739161e-05	3.9144175e-05	3.0256067e-05	3.2723965e-05	5.5077144e-05	0.00032712816	0.008999041	0.26961502	0.7206456
a18	7.4600352e-06	0.0019598051	0.0029280933	0.004749566	0.01196083	0.014601561	0.0034843406	0.0027264073	0.049368292	0.6046074	0.07729747	0.09817388	0.12813489
a31	1.5066291e-07	2.5300433e-06	1.2652949e-06	1.7792355e-06	2.7142264e-06	2.8473075e-06	1.3087243e-06	1.0598787e-06	4.7459494e-06	5.5073593e-05	0.00359971	0.21090592	0.7854209
a20	9.939323e-06	0.0020446358	0.0023429503	0.0041948403	0.010671959	0.01331707	0.0029580523	0.0022085784	0.037520535	0.37612098	0.09749368	0.18847388	0.2626429
a24	2.4290207e-08	4.608814e-07	3.6462197e-07	4.0985154e-07	8.268875e-07	9.900173e-07	3.5539273e-07	2.5702528e-07	1.8463143e-06	2.8994586e-05	0.0027597784	0.19417875	0.8030269
a31	1.5967516e-05	0.0008988069	0.00025022624	0.0006742104	0.0007977894	0.00070806587	0.00034911587	0.00035117415	0.0015747115	0.03449349	0.10419951	0.30487037	0.5508166
a23	2.345483e-05	0.0041846926	0.0038493478	0.0065332246	0.015543742	0.019191863	0.0047491165	0.0035762845	0.05061482	0.4279991	0.09306007	0.14276263	0.22791168
a20	9.752069e-09	2.1392565e-07	2.4688364e-07	2.3244628e-07	5.652872e-07	7.371427e-07	2.2832046e-07	1.5431014e-07	1.4707362e-06	2.65169e-05	0.0027157476	0.18623659	0.8110173
</S>	3.728854e-08	1.5657024e-06	1.4630184e-06	1.9162744e-06	3.9293645e-06	4.380088e-06	1.3404546e-06	9.774938e-07	9.681832e-06	0.0002378944	0.01651087	0.30654818	0.67667776
