 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.003273475	0.003798076	0.00945228	0.01584009	0.042580996	0.12432503	0.55101883	0.21193774	0.008421508	0.011800094	0.017551849
o	0.0032728477	0.0027388416	0.0037893318	0.0028345997	0.2667687	0.02756144	0.64550614	0.013502974	0.009624986	0.023281243	0.0011188831
g	0.006686555	0.011382742	0.024942847	0.020466402	0.16417128	0.05213117	0.5560098	0.08348261	0.008986154	0.032852616	0.038887717
e	0.0010948547	0.0007836492	0.0011799091	0.0003491239	0.053129014	0.014509927	0.8603368	0.043453693	0.0063523003	0.016754197	0.0020565502
l	0.0034060501	0.008635517	0.0104463855	0.0068643987	0.040003866	0.011367281	0.7941252	0.06830928	0.0062232227	0.030525565	0.020093229
à	0.00083187624	0.00040511682	0.0011329523	0.00020321134	0.01692245	0.009914829	0.8409292	0.09375609	0.014267799	0.018084811	0.0035516294
t	0.00018998903	0.0014159206	0.0026855695	0.0013969957	0.006053848	0.0034029132	0.88723546	0.07533568	0.0021998745	0.01762429	0.002459517
o	2.526253e-05	0.00016561532	0.00049497857	0.00094258995	0.010928256	0.013082747	0.75758016	0.17067653	0.012972509	0.031274825	0.0018564928
p	0.004186759	0.007359362	0.017524417	0.017895551	0.052657377	0.11504296	0.42107123	0.10807313	0.012803744	0.22101556	0.022369908
r	0.00032759484	0.00041651755	0.0022505058	0.0023490102	0.0036926265	0.0029655981	0.47629172	0.4127365	0.042705417	0.054963257	0.0013012661
ì	0.00011188419	0.00047514695	0.0061359773	0.007883073	0.005245418	0.004423859	0.21809569	0.64254045	0.045165144	0.05019158	0.019731859
m	1.9627918e-05	0.00022206217	0.00068264094	0.0011049712	0.001825936	0.0027625607	0.09509214	0.82399917	0.029436419	0.043231178	0.0016232702
a	6.1838136e-06	8.147165e-06	0.00028492758	0.00019679888	0.00026409345	0.0016215497	0.12601851	0.4708009	0.35305977	0.038954347	0.008784719
k	0.0062140985	0.010699711	0.02200646	0.019509207	0.051310804	0.13324161	0.06654778	0.08170939	0.032706894	0.5601187	0.015935363
a	0.00015038515	7.979784e-05	0.0023749182	0.0017902205	0.00052349974	0.00082753855	0.034217484	0.16718034	0.64580745	0.13507915	0.011969186
n	0.0030255564	0.005296637	0.014430984	0.011176399	0.051521797	0.028144008	0.04230284	0.029465273	0.012271689	0.8005471	0.0018176751
a	0.00028476902	8.965792e-05	0.0015436381	0.0002783297	0.0005449704	0.0002001009	0.015002771	0.039353687	0.19696893	0.7302504	0.015482635
f	0.0010256078	0.0018581244	0.011009054	0.00583493	0.026634775	0.006567872	0.0346355	0.01939705	0.011022281	0.8815324	0.00048250554
à	0.0006970369	0.00015531045	0.0052241688	0.0007031795	0.0005789428	0.00021538469	0.008477496	0.031593554	0.10445511	0.84260803	0.005291696
n	6.390959e-05	0.00030496393	0.0020516727	0.0005788499	0.0034508712	0.0004591194	0.015116592	0.01952933	0.0033427284	0.95340246	0.0016995012
e	3.119365e-06	9.050895e-06	2.9517265e-05	2.3397024e-05	0.00020257138	5.217667e-05	0.0024233062	0.0020836485	0.058363065	0.9361265	0.00068361714
</S>	0.0014974463	0.012257911	0.008742319	0.0076154415	0.043839496	0.06792455	0.05554567	0.09953806	0.034217905	0.65696657	0.0118546765
