 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
r	0.0006026117	0.0023964867	0.0049618203	0.0021448336	0.259381	0.6873738	0.029880377	0.0060837865	0.0034668222	0.0037084871
ò	0.010015174	0.00053809915	0.0029341318	0.0013375856	0.14060019	0.59989667	0.15398574	0.021403115	0.06503128	0.004257963
n	9.9054305e-05	0.0007062019	0.0017656663	0.0018227354	0.09323207	0.7475379	0.13798815	0.00853842	0.007346696	0.00096302415
g	4.6030058e-05	0.00027159977	0.0012085966	0.0013378913	0.23267113	0.54810095	0.18675263	0.008876665	0.017932246	0.0028022982
h	0.000105547064	0.0001310214	0.0005064754	0.009981471	0.06942126	0.1889776	0.5868644	0.030195795	0.038768604	0.07504782
ì	6.6200875e-05	6.0473783e-05	0.00021381259	0.004282739	0.03704451	0.15087841	0.6980034	0.028571436	0.020801006	0.060077935
z	1.3480365e-05	0.00036111075	0.00039489797	0.00052241195	0.0077292025	0.10266815	0.8227415	0.029407585	0.035407662	0.0007540027
i	3.454404e-05	9.553518e-05	0.00023800586	0.0014573588	0.06030603	0.19413538	0.6932248	0.007295364	0.03286753	0.0103455065
n	0.00059531507	0.008319957	0.0072543286	0.015343894	0.016447159	0.054229893	0.3587316	0.31480566	0.18795565	0.036316536
a	0.0029625043	0.00013410673	0.00029421996	0.0008790917	0.0040205996	0.21240613	0.21360596	0.16499634	0.38481024	0.01589085
f	0.0011323844	0.0038603148	0.0038456444	0.008803285	0.007942879	0.06295787	0.10660607	0.5597902	0.23191717	0.013144209
à	0.008303103	0.00017901679	0.0003792584	0.000724963	0.00073631183	0.04407651	0.07055363	0.30383042	0.5583573	0.012859512
i	0.000104354636	0.0004345316	0.0004089099	0.0008311051	0.0016079326	0.022688877	0.050885927	0.37635878	0.545544	0.0011355522
a	0.009310864	0.0024076484	0.0030684066	0.035706293	0.010260212	0.016970523	0.16262697	0.11337818	0.6291688	0.017102052
l	0.013662935	0.0024185805	0.003367892	0.025217347	0.013216785	0.030429859	0.12567446	0.05913311	0.7005373	0.026341734
ì	0.018376963	0.002808336	0.004024116	0.01066695	0.008513887	0.02900639	0.035280067	0.13120739	0.75751173	0.0026041416
o	0.00019228614	0.00013158449	9.378931e-05	0.00061991985	0.00047680296	0.0032980656	0.013273533	0.046096727	0.9336952	0.0021221132
</S>	0.001973824	0.00035688034	0.00032987943	0.003759675	0.0010612855	0.002171537	0.015248496	0.06262092	0.9086028	0.003874731
