 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
ì	0.0023975996	0.012105914	0.0038346944	0.014402393	0.10021025	0.4292666	0.002069132	0.29561532	0.12940718	0.010690901
s	0.016378883	0.0032310442	0.008399558	0.0021010684	0.057553977	0.46919888	0.012395707	0.2574355	0.15057151	0.022733914
o	0.00015207136	0.00032647056	0.0003038944	0.00036063272	0.014114044	0.13682418	0.015553991	0.5932538	0.23190093	0.0072100204
n	0.00319527	0.004289522	0.0039088028	0.009884019	0.022450466	0.111154675	0.008698994	0.39879104	0.3905971	0.047030043
t	0.009627503	0.00070035766	0.0015367769	0.0017743584	0.0141500225	0.07234986	0.09515378	0.34960192	0.4209089	0.03419652
a	0.0003074577	0.0017461583	0.0013275461	0.0017978252	0.028474238	0.04823549	0.014422249	0.500504	0.2699347	0.13325031
k	0.002299172	0.0019438156	0.008814271	0.0039293235	0.03012197	0.056656048	0.033018015	0.31438008	0.52824837	0.02058892
a	0.017774312	0.00025019798	0.0001647604	0.001155725	0.0015604922	0.0050531263	0.048516765	0.17762414	0.6341765	0.11372395
v	0.002880154	0.004301113	0.0010006115	0.0074910405	0.0070923506	0.016241893	0.012770926	0.2381002	0.7076845	0.0024372565
r	0.008640768	0.00048660854	0.00076627097	0.0010990533	0.0026027332	0.0030677537	0.008657772	0.03848427	0.92814386	0.008050806
è	0.00014565344	0.00096884137	0.0012350942	0.0007980815	0.010543823	0.0062158033	0.0051446757	0.06695217	0.87419206	0.033803813
c	0.00017590336	0.00016211084	0.00045381743	0.00015371914	0.0017286984	0.0043536006	0.0069232923	0.07356475	0.88802063	0.024463516
h	2.1062231e-05	0.00013745228	0.00013650455	5.901649e-05	0.000969145	0.0015773003	0.0014933593	0.04647885	0.80858076	0.14054658
i	4.879576e-05	9.245963e-05	3.053878e-05	0.00020933416	0.00046844335	0.0010785202	0.008132736	0.07304906	0.6628052	0.2540849
</S>	0.008480811	0.0017249665	0.009493973	0.003286751	0.012635485	0.04564706	0.16624928	0.17043427	0.43966514	0.14238228
