 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
f	0.0020923333	0.0014942954	0.4241805	0.1880363	0.017703258	0.17241833	0.15607806	0.024508277	0.009270104	0.0017099258	0.0025086126
ò	0.0007869001	0.011872793	0.5874352	0.2925513	0.04615627	0.033010613	0.012054031	0.009172121	0.0041640573	0.0020268639	0.00076990965
m	0.00037597714	0.0051027783	0.041040104	0.6205372	0.2962342	0.02532714	0.0053782123	0.0036839247	0.001147301	0.0011372946	3.5889076e-05
m	1.735498e-05	0.0018190854	0.2240192	0.43578312	0.27539384	0.035667546	0.0039660893	0.0028575386	0.0018977788	0.016766625	0.0018118606
u	3.8996193e-05	0.0013268882	0.06983057	0.59891444	0.24065425	0.031920157	0.0059557017	0.007038798	0.014026298	0.024682412	0.005611549
o	0.0018801132	0.005130059	0.009963115	0.13905723	0.5725907	0.16924095	0.038957752	0.02430661	0.021032998	0.017198399	0.0006420749
n	0.0049433056	0.004174924	0.044176847	0.18186598	0.1220721	0.47463432	0.10787203	0.023487017	0.0068821535	0.011481014	0.018410306
ì	0.00055791804	0.00026600918	0.0073580877	0.019613659	0.018311474	0.50289786	0.40908673	0.026688574	0.010805663	0.0033107086	0.0011033386
c	0.0001242347	0.00022941444	0.019245721	0.023152102	0.023169067	0.77051306	0.1030474	0.051595442	0.0055568595	0.0023528785	0.0010136706
h	1.9157738e-05	0.00015516784	0.009061942	0.0754957	0.1077196	0.50151104	0.24211949	0.04485514	0.014634354	0.003929324	0.0004990879
a	4.0269475e-05	0.00065471896	0.009915988	0.09651945	0.28701597	0.39529935	0.05420166	0.030220663	0.03995427	0.0650077	0.02116986
p	0.00086264824	0.002967279	0.004024156	0.057029214	0.038930845	0.397464	0.30079883	0.10686876	0.06539069	0.025100196	0.0005634083
à	7.024242e-05	0.00038244907	0.001353631	0.0054691583	0.043573845	0.28523964	0.50019985	0.061398845	0.075204335	0.023405682	0.0037022997
r	2.9094415e-05	0.00023407469	0.0025944063	0.0017767252	0.0087089315	0.484263	0.26322746	0.17243135	0.059833154	0.006741984	0.0001598032
o	1.3880617e-05	0.00015431632	0.0026672182	0.0066852025	0.05387423	0.5130794	0.18863918	0.13125372	0.04973005	0.05099136	0.0029113882
n	0.0020335151	0.017372815	0.009725898	0.015306465	0.054361466	0.1066451	0.19855395	0.2645762	0.22530419	0.08148681	0.024633616
t	7.3125164e-05	0.00030603478	0.0010867966	0.0034225653	0.005436223	0.1664774	0.39016238	0.15430066	0.23308825	0.041538104	0.0041084043
a	0.000108358385	0.0010676271	0.009097027	0.019827029	0.010858318	0.22940807	0.18826301	0.2055436	0.11301228	0.117961116	0.10485362
d	0.00042162483	0.0027317863	0.007867624	0.028183617	0.009215292	0.053643964	0.10770131	0.3738071	0.3559693	0.05132537	0.009133024
e	0.00012689718	0.0002885888	0.0008137922	0.0008934874	0.0012724566	0.06781122	0.21738909	0.19248118	0.3842809	0.10491678	0.029725617
f	0.0011798929	0.009959027	0.016070226	0.008642998	0.0236115	0.036989097	0.048517495	0.30544525	0.33009252	0.21068177	0.0088102305
ò	0.0004329874	0.00037498248	0.0011533202	0.0013370884	0.00036933125	0.021661935	0.088639036	0.19915448	0.5638221	0.10699131	0.016063407
r	1.8005932e-05	7.617211e-05	0.0010649724	0.00065099925	0.00046902933	0.0081236465	0.016763542	0.36592844	0.5354224	0.07000224	0.0014805658
e	8.533359e-06	5.5074415e-05	0.000687939	0.00030552156	0.0004145993	0.010321088	0.023239443	0.20646963	0.2307398	0.5253905	0.002367836
m	0.00075207255	0.0063840295	0.0065723085	0.012851116	0.02157253	0.011625122	0.025251662	0.2150444	0.47015727	0.22043194	0.009357494
a	9.2742885e-05	0.0012903278	0.00405204	0.017337011	0.0021414135	0.0044002836	0.005505398	0.07455296	0.11406871	0.7035712	0.07298787
m	0.0007246746	0.0055291643	0.008702496	0.010204484	0.026526716	0.011640958	0.014256584	0.054105982	0.25162145	0.6147305	0.0019569956
è	0.00014018595	0.0031421194	0.0052398103	0.02289315	0.0034481382	0.0016558343	0.001666507	0.02147489	0.040902752	0.81213456	0.08730206
n	0.00018861845	0.0010400305	0.0011475446	0.0014202375	0.004286319	0.0026111382	0.0066642114	0.024720605	0.18633167	0.76590174	0.0056878757
a	4.629228e-06	2.3503733e-05	0.000185825	7.915311e-05	0.000114763185	0.000761889	0.0016579193	0.033756107	0.05787877	0.8815478	0.023989612
</S>	0.004448376	0.019233715	0.02115505	0.047672253	0.05265866	0.027622506	0.051461514	0.16349421	0.34754866	0.2428078	0.021897199
