 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
m	0.004790469	0.026069371	0.5800577	0.26192746	0.067136675	0.018068243	0.009074731	0.00640292	0.01075735	0.0081191985	0.0020507162	0.005545207
i	0.0004025966	0.007414269	0.17169942	0.68396336	0.11105842	0.009004051	0.009419683	0.0031175832	0.0016192221	0.00058838865	0.0013483439	0.00036471031
a	0.0029018512	0.028715305	0.21099654	0.3281002	0.354723	0.023344997	0.019342761	0.006420833	0.006367786	0.005199972	0.0012035383	0.012683227
m	0.023826769	0.044592276	0.032799263	0.2748094	0.33315372	0.20737919	0.0144039495	0.006873788	0.011589295	0.0125732785	0.0041706096	0.033828422
à	0.0010342188	0.009937334	0.020223413	0.58138543	0.32786915	0.037931923	0.013881042	0.0029647981	0.0012017709	0.0005602431	0.0024854012	0.00052524067
k	0.0008698115	0.0023736649	0.021187026	0.1663836	0.7309242	0.042442586	0.023276841	0.0062021133	0.0030968853	0.0021945925	0.0005563073	0.00049234234
i	0.00011748268	0.00017501863	0.009522761	0.17736506	0.36442006	0.3852438	0.043939237	0.0074681807	0.0055756075	0.003364889	0.0012057591	0.0016022238
n	0.0011207998	0.0042250487	0.022103919	0.08767874	0.5907502	0.119741514	0.11470294	0.034773435	0.014333158	0.005286297	0.0015360494	0.003747908
a	0.0014530577	0.002951493	0.0043983953	0.20237948	0.5195651	0.08128146	0.1115193	0.043356653	0.0051341797	0.0020958812	0.025361415	0.0005035992
k	0.004238972	0.020166622	0.02684334	0.048333816	0.59875345	0.08836158	0.14104435	0.028780634	0.0132177705	0.009138166	0.0009820256	0.020139264
a	0.0025172203	0.012826228	0.0031877884	0.055698227	0.45598036	0.20540486	0.19884686	0.04256723	0.0049443026	0.0014991082	0.015610663	0.00091710116
k	0.009284004	0.030801056	0.033711564	0.040772017	0.411025	0.094955444	0.25264406	0.055641383	0.0242103	0.020702867	0.0022148215	0.024037581
o	0.0020263812	0.012287394	0.0026359856	0.02743591	0.23022	0.18270272	0.37631354	0.11314798	0.010506142	0.0025015464	0.038668547	0.0015538648
n	0.006219157	0.02337547	0.024146209	0.035852417	0.225504	0.06808582	0.42679304	0.104606345	0.035541385	0.02623801	0.0030463615	0.0205918
s	0.0015278931	0.0016523378	0.001189006	0.010455219	0.046719454	0.03227129	0.47327164	0.29679495	0.026946157	0.006728146	0.09712804	0.005315886
u	9.937103e-05	0.0019267537	0.0014284606	0.0035311105	0.080566995	0.555178	0.30855635	0.03159002	0.0059556672	0.0016924381	0.008857684	0.00061718264
m	0.0012484844	0.0027871137	0.01388345	0.018325368	0.036819085	0.06407877	0.5895345	0.18622021	0.04970046	0.014199051	0.011198014	0.012005517
è	0.0001553478	0.0055802357	0.0010940674	0.008726824	0.032471254	0.42122024	0.4391907	0.058043957	0.01594365	0.003291548	0.012106493	0.0021756822
i	0.0006373792	0.00067373546	0.0012572897	0.003708559	0.013034429	0.026298199	0.45910913	0.3229534	0.12865974	0.041417938	0.0017004072	0.0005497204
k	0.003365464	0.0032677872	0.0099562565	0.003984499	0.012639631	0.006680656	0.27538243	0.5360896	0.10783956	0.014703996	0.021263113	0.004826979
à	0.0010623559	0.014262873	0.002563246	0.0043044337	0.016031217	0.031402785	0.58688486	0.27033862	0.044332884	0.005138494	0.02249709	0.0011811364
n	0.0047266623	0.0013010706	0.004112561	0.0031679762	0.006984162	0.0037651118	0.2131986	0.5453061	0.16519377	0.04545039	0.005000041	0.0017935084
n	0.00016665603	6.155489e-05	0.00014240097	0.00017049171	0.0014908813	0.013966801	0.24299332	0.46421823	0.2184971	0.050614342	0.006097629	0.0015805966
i	0.00016781512	0.00040186595	0.00080004474	0.004104176	0.010976487	0.23618591	0.32152942	0.1566812	0.11046557	0.091587216	0.032379154	0.034721203
a	0.00033994915	0.00015402806	0.0016171857	0.0028669552	0.0030962364	0.01164171	0.0714958	0.46327338	0.36523905	0.053740676	0.024136854	0.0023981873
l	0.002126075	0.0083876755	0.0070253764	0.0033462036	0.0058438354	0.007910707	0.051687934	0.33707348	0.36260867	0.11852067	0.04730186	0.048167568
ì	0.00017410856	0.0031138968	0.0007990531	0.002292324	0.0026065586	0.004310147	0.13564043	0.34661785	0.12961535	0.02822211	0.34506637	0.0015417861
o	0.00245365	0.0006226625	0.0014101244	0.0017752954	0.0024955347	0.0010119661	0.0384091	0.44953224	0.35729298	0.1259213	0.01803156	0.0010436887
k	0.0011408976	0.00069922546	0.0010859312	0.0013146198	0.0026577597	0.0025595685	0.037033357	0.37319633	0.3935618	0.09136451	0.08267796	0.012708063
o	0.00040899927	0.00040394542	0.0005852177	0.0007866356	0.0011783307	0.0060232827	0.029638477	0.304608	0.3776719	0.09466484	0.1812271	0.0028032847
n	0.002347967	0.001828295	0.0037568614	0.010906852	0.008822162	0.0025524069	0.029048959	0.25367308	0.4325433	0.17763345	0.07561757	0.0012691336
s	6.932743e-05	0.0010347292	0.00034840428	0.0012278424	0.0006085299	0.0011135007	0.00554262	0.059724927	0.10119694	0.07330472	0.74840975	0.007418798
ù	0.0002953958	0.0001588142	0.0007646505	0.0007387392	0.0013559482	0.0084825875	0.021518968	0.24024329	0.4242348	0.17697814	0.12184846	0.0033801554
m	0.0002932133	3.1774714e-05	9.98705e-05	0.00020046886	0.0002259033	0.00091750704	0.002776387	0.048950978	0.3133393	0.42972583	0.20023748	0.0032012828
o	2.2446708e-05	3.6596166e-06	8.313754e-06	4.159304e-05	1.967641e-05	0.000572944	0.0012663791	0.03495153	0.19812988	0.5108329	0.24309321	0.011057512
s	0.00259868	0.0042174268	0.0070695756	0.014324045	0.014123323	0.020817524	0.038389158	0.074344136	0.3006185	0.36307567	0.15349902	0.0069230264
e	7.0102535e-05	0.0001743685	8.937796e-05	0.0001025129	0.00016348052	0.0033364536	0.0017887666	0.017805958	0.08605049	0.093538225	0.77445626	0.022424009
b	0.0057697776	0.0049643763	0.0065864404	0.016664052	0.015162696	0.019392744	0.045884553	0.08695843	0.23534699	0.2620315	0.29947832	0.0017601225
e	6.34163e-05	0.0006142279	0.00015998785	0.00023880988	0.00028158328	0.001847182	0.0009326817	0.0046442775	0.026336743	0.05182398	0.9081325	0.0049245735
n	0.0024788033	0.0009666034	0.0018146608	0.0077720378	0.0039339154	0.0056303353	0.012356858	0.03596447	0.10007705	0.18618049	0.6425619	0.00026285154
z	1.237575e-05	0.00025725417	0.00011250537	0.00036868374	0.00015281611	0.000681935	0.00035794612	0.0014972154	0.009583448	0.03434282	0.94889045	0.0037424315
ì	0.00024863204	6.633435e-05	0.0003912475	0.00034753152	0.00048334713	0.0056752204	0.0029530758	0.022257008	0.108006515	0.1860536	0.6686502	0.0048672874
n	0.0006808704	8.817048e-05	0.00010169218	0.00019362722	0.00022026681	0.0008252285	0.0012909356	0.011140432	0.06802215	0.27246964	0.567414	0.07755307
a	4.4646695e-05	1.8873705e-05	2.101941e-05	3.7746493e-05	3.991275e-05	0.00032580082	0.0006615568	0.011120942	0.091486104	0.5818653	0.28034958	0.034028526
</S>	0.013566113	0.0038869993	0.016098332	0.02874493	0.021302776	0.033792663	0.040765267	0.09915721	0.2097475	0.24413113	0.26512963	0.023677474
