 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
n	0.011278796	0.021846725	0.26685205	0.25788993	0.014113676	0.20620762	0.095877066	0.08144159	0.015261207	0.004842815	0.0058609173	0.0017974126	0.0036938628	0.0031908932	0.009845419
t	0.004708504	0.007625838	0.21219955	0.13712537	0.0029353593	0.012839785	0.010456164	0.53102255	0.03365206	0.018150156	0.00061907875	0.0005830442	0.008798045	0.015305493	0.003979009
u	0.0036835005	0.00963278	0.27954507	0.47445175	0.019313522	0.10838334	0.06332367	0.013998322	0.008790952	0.0010863069	0.0011172693	0.0014043336	0.0020300536	0.012985945	0.00025315458
t	0.01059565	0.047909174	0.10474326	0.32757017	0.008612897	0.12756166	0.1429763	0.121459	0.059056096	0.010013518	0.01120385	0.0048688655	0.0055335537	0.016372027	0.0015240429
ò	0.0010457621	0.0006476163	0.033715934	0.025995763	0.0048333877	0.008143685	0.034290712	0.7662073	0.062238824	0.02206665	0.0017977286	0.0012321777	0.012188129	0.02111065	0.004485798
g	0.010398717	0.02013206	0.11721455	0.12417986	0.013604415	0.08278622	0.117564395	0.21500057	0.23835666	0.028904239	0.005190568	0.0056402017	0.0062854886	0.0139744915	0.000767543
r	0.00074316264	0.0011813983	0.041294828	0.051143892	0.01954465	0.2568413	0.3225348	0.10331272	0.17369448	0.018198008	0.001916043	0.0036888432	0.0027797993	0.0026037032	0.00052231405
a	8.3103645e-05	0.0008310087	0.003329606	0.024634682	0.029698694	0.35749596	0.4322662	0.0070512807	0.081947096	0.0130067775	0.011378568	0.020351263	0.0063449517	0.008777997	0.0028028055
z	0.0015075407	0.009138811	0.009159442	0.07917691	0.010975048	0.022181805	0.07762196	0.17740715	0.50142884	0.05244031	0.014025357	0.018422134	0.008734163	0.017474087	0.00030652693
z	0.00023820117	0.00033175963	0.0021809211	0.0050613363	0.0019327197	0.06475677	0.111588396	0.5842512	0.15691411	0.04731545	0.0056659062	0.0038206407	0.0073445304	0.007404973	0.0011930488
a	0.0008002335	0.002099365	0.0046088924	0.03267398	0.040124863	0.31026605	0.25181606	0.056424435	0.24241537	0.014383861	0.013861427	0.013350276	0.0052859937	0.008493038	0.0033961143
m	0.0013400828	0.010480393	0.016021501	0.038610533	0.015015504	0.01039112	0.0359977	0.05152435	0.61796856	0.10447371	0.018856881	0.03714755	0.013728123	0.026951386	0.0014926178
à	0.00053301384	0.0028806734	0.006545955	0.010265783	0.007054881	0.09214244	0.18622957	0.16405514	0.40901262	0.04624889	0.03904413	0.01221738	0.005458251	0.014128763	0.0041823993
i	0.0014431671	0.001788192	0.0015228541	0.0009484702	0.00061149686	0.001379118	0.0012041122	0.024271805	0.6640969	0.22740763	0.01296802	0.033284515	0.020027269	0.008708139	0.00033826518
è	0.0022832204	0.026852172	0.03118094	0.040455613	0.0036845673	0.0015797392	0.0037606352	0.14635183	0.16545518	0.46875232	0.0022314773	0.037915748	0.020710902	0.04766276	0.0011228704
n	0.0013522857	0.011265265	0.015121993	0.013815207	0.0007943982	0.0007383391	0.00082068273	0.24426231	0.07414352	0.52359235	0.004924937	0.071052834	0.014185511	0.01946185	0.004468501
a	0.00031985776	0.00038817307	0.0017543843	0.00037232254	0.00033326764	0.00019643562	0.00015660794	0.10107542	0.29094526	0.4600252	0.008588724	0.06858628	0.022534486	0.04422728	0.0004962691
n	0.012489138	0.061501484	0.033524245	0.009727376	0.007935495	0.002728421	0.007401923	0.02206531	0.35207385	0.18670918	0.016461398	0.02534827	0.08563284	0.12892143	0.04747956
g	0.00085253105	0.0011414208	0.004836165	0.003028033	0.0035789192	0.0022890975	0.009884526	0.19562271	0.20538536	0.3889555	0.056167945	0.0740774	0.028027613	0.023657097	0.0024956234
r	0.0006391843	0.0012883527	0.0036324551	0.0047384663	0.019994942	0.009926697	0.005248101	0.0073554134	0.1935495	0.31695154	0.03793585	0.32715082	0.02677051	0.04188401	0.0029341863
à	0.0004655194	0.0007443262	0.0019179235	0.0034326953	0.021378685	0.02531637	0.024437238	0.007685116	0.07953012	0.10731295	0.44221985	0.19786218	0.026102569	0.013919186	0.047675326
m	6.9849775e-05	0.00027087805	0.0004156489	0.0009818875	0.0023680215	0.0022001397	0.0021910751	0.0018043448	0.028438736	0.38666314	0.036927953	0.49281567	0.034250427	0.010243946	0.00035824956
m	7.615945e-06	4.0979226e-05	0.0001165793	9.628232e-05	0.0006469831	0.0023934874	0.00040675586	0.0011846198	0.048894987	0.11906431	0.30175185	0.44395486	0.017793523	0.059795402	0.003851697
a	0.00011132934	0.0006803025	0.0004068582	0.0012394666	0.003376122	0.004989966	0.0015311618	0.00061499845	0.054584954	0.23990253	0.14218485	0.47571015	0.03330032	0.022394098	0.018972939
u	0.00023775587	0.0018181629	0.0015840908	0.0048759314	0.007683627	0.008416903	0.008710414	0.0090877805	0.031983513	0.24266136	0.017425058	0.55372787	0.07768274	0.03218638	0.0019184032
d	0.0072344798	0.076193705	0.074707784	0.25664845	0.011469496	0.010139688	0.008038385	0.109276146	0.018782116	0.06268138	0.0014708256	0.065300316	0.0575855	0.23543093	0.0050407536
e	0.0026341302	0.0049055647	0.02383096	0.009493148	0.011573478	0.0046708086	0.005907494	0.018409329	0.014897776	0.09809301	0.031756166	0.30552468	0.24001302	0.22464691	0.0036435334
r	0.0026925986	0.009689205	0.0059886817	0.0027380385	0.0005952385	0.00057170616	5.5298475e-05	0.0017364458	0.006628632	0.025259957	0.0009317683	0.07929256	0.12105034	0.74175245	0.0010171601
f	0.00039063123	0.0019608566	0.010332053	0.0061625033	0.015252658	0.002762618	0.0070096916	0.00868848	0.003453658	0.02304786	0.023353208	0.25428075	0.37467194	0.2532591	0.015373979
ù	0.00047843513	0.00086469407	0.0052371323	0.0026632433	0.014974836	0.0052509657	0.0026589364	0.0037324922	0.02965865	0.1481122	0.021541033	0.6200286	0.056767624	0.085718594	0.002312519
m	5.9571892e-05	0.00015246515	0.00028101087	0.0004977596	0.0025142815	0.0018077267	0.001612775	0.001135256	0.0043053827	0.055040408	0.009530391	0.42523476	0.41087973	0.08175154	0.005196952
m	4.69222e-06	1.9489096e-05	5.5332257e-05	3.426777e-05	0.00050561334	0.0009937468	0.00011160944	7.0412614e-05	0.00097029813	0.012237915	0.03376008	0.53242975	0.14950079	0.2583497	0.010956289
u	0.00011032159	0.0004983241	0.00037977082	0.0008128698	0.0036611967	0.0038483716	0.0010619302	0.00014677252	0.0045956173	0.029952105	0.019767834	0.5408159	0.2579327	0.09108548	0.04533078
</S>	0.0006152373	0.004194168	0.0030827592	0.00768955	0.018475734	0.017725889	0.020062225	0.014743132	0.040042195	0.12330608	0.050825965	0.20448911	0.3538195	0.13576072	0.0051677064
