 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
g	0.0038599244	0.0027155303	0.0048674825	0.0003616435	0.00036170456	0.0050194217	0.04254152	0.02377238	0.6223403	0.18395442	0.03143473	0.056290206	0.012039003	0.0045134276	0.0042632143	0.0004709028	0.0011941767
g	0.0018627279	0.0013804316	0.0017047932	0.0008203064	0.0051148236	0.043318417	0.24221854	0.122242846	0.27988726	0.19746944	0.05402043	0.014922615	0.015897669	0.00888657	0.006787454	0.0032451004	0.00022052301
i	0.0008634129	0.00094783376	0.0013043869	0.00042576052	0.00031792506	0.012518632	0.28406948	0.17521587	0.16868965	0.1668042	0.077415586	0.010458991	0.06176254	0.01591184	0.011741632	0.007676355	0.0038759303
a	0.0018163403	0.0009146865	0.0015980845	0.00047319772	0.0002634866	0.007160728	0.036790926	0.013829992	0.4720466	0.2942268	0.052794635	0.05171211	0.028312141	0.01649782	0.018800681	0.0018042088	0.00095747726
e	0.0069797738	0.0060498533	0.01756916	0.004637575	0.0023363936	0.0072803185	0.017939085	0.014714207	0.47047564	0.19366705	0.09734046	0.09623163	0.021997204	0.010274819	0.013804824	0.003209993	0.015492019
p	0.008900152	0.0094881635	0.019030174	0.0022614945	0.0008964077	0.0044016945	0.02820929	0.02328391	0.35892165	0.21135218	0.16837932	0.06778663	0.04792527	0.011444473	0.008670733	0.006467003	0.022581436
ì	0.0060863653	0.011487042	0.010081282	0.004281554	0.0051256516	0.010294434	0.048907295	0.03048439	0.49982977	0.22484249	0.05349664	0.03882019	0.019722575	0.007347305	0.025128596	0.0037281127	0.00033623722
r	0.00052608043	0.00068541523	0.000744627	0.0002220383	0.00014446572	0.0006303754	0.004496808	0.0019917677	0.40462998	0.29651704	0.036999665	0.17468515	0.035768524	0.013290303	0.027933741	0.00027453684	0.00045948432
t	0.00021479666	0.0003068744	0.0002162063	0.00031104445	0.00025351992	0.00045924957	0.01082015	0.013981352	0.16454974	0.24949415	0.19999468	0.028909482	0.14872962	0.050435405	0.043853864	0.08303843	0.0044313925
a	0.00023186307	0.00039123688	0.0004902401	0.00045833213	0.00017794623	0.0009959143	0.020655515	0.029835222	0.12241694	0.2940859	0.21916744	0.032543976	0.13203183	0.046015717	0.014406664	0.029012864	0.05708237
t	0.003184203	0.0017335457	0.0031153706	0.00035942413	0.00013156312	0.0048885457	0.0073422445	0.0024568005	0.16948172	0.19753	0.097586565	0.2259919	0.18539147	0.05612833	0.03812843	0.004890558	0.0016593147
o	0.00065717555	0.0011033185	0.0020766535	0.006309267	0.0053515886	0.0020262296	0.014440129	0.03857872	0.08728026	0.14852789	0.27729475	0.09024106	0.12539634	0.07390145	0.016899094	0.095294125	0.014622032
ò	0.0031468535	0.0046362407	0.0055706482	0.007438376	0.002047316	0.004535799	0.013416193	0.009656739	0.11554982	0.22447048	0.115017794	0.20994085	0.03382272	0.14496014	0.08113741	0.020081654	0.0045709377
l	0.0007405401	0.0008599407	0.0016431122	0.00048307798	0.00028246836	0.0010455856	0.0012458531	0.00043633324	0.064132705	0.050503973	0.013175588	0.7402941	0.055380832	0.035458338	0.03384336	0.00021338052	0.00026083237
i	0.00021141912	0.00033779556	0.00028152866	0.0004253111	0.0002456362	0.00014085585	0.0011361885	0.0014954562	0.07263296	0.13158704	0.116207585	0.06486123	0.28918645	0.14201653	0.09508378	0.0801718	0.0039784648
s	0.004107797	0.003977203	0.0038193855	0.0011909645	0.00055512966	0.0037873723	0.008491358	0.006957937	0.11890874	0.23733568	0.16341755	0.2018478	0.05283777	0.113013834	0.046938516	0.022690453	0.010122508
o	0.0020375785	0.0027951628	0.0032104026	0.0039999625	0.003229452	0.0012151091	0.0026234472	0.0035246345	0.04862612	0.089444995	0.18774903	0.118537925	0.27850172	0.13091864	0.044505056	0.07482394	0.0042568236
l	0.0026713018	0.0030981023	0.0032156094	0.0029546784	0.0010258204	0.0027035342	0.0059399325	0.0041511115	0.03776409	0.09362926	0.06395644	0.30803934	0.05039925	0.32576793	0.0789429	0.014120233	0.0016203624
a	0.0009820801	0.0017559767	0.0050324863	0.024207534	0.013923998	0.0028618772	0.0023016015	0.00489985	0.022897834	0.06432731	0.11014305	0.18118386	0.08443363	0.3369563	0.07129892	0.056893036	0.015900599
m	0.0038780852	0.005334341	0.0059641935	0.0037988478	0.0010853154	0.0027424616	0.0054863957	0.0031420176	0.03011409	0.06799264	0.037080247	0.3638454	0.032727946	0.3178908	0.107350625	0.010641302	0.0009253333
è	0.0015259308	0.0055983677	0.0041613337	0.022886267	0.011295093	0.0019379333	0.0029483463	0.0042722467	0.0063034906	0.018530063	0.10340763	0.019726293	0.19092411	0.13598429	0.048611637	0.40761244	0.014274534
n	0.00013690414	0.00018151438	0.00018942221	0.00029192568	7.429753e-05	9.234545e-05	0.00034112667	0.0003246014	0.006782791	0.014974746	0.033710856	0.30143943	0.1528651	0.33369517	0.15026769	0.004056512	0.00057557935
t	3.0458232e-05	3.6903773e-05	2.9319232e-05	3.4573623e-05	2.2467766e-05	1.4765105e-05	9.348286e-05	0.00013854346	0.009622551	0.024615906	0.03678187	0.037513874	0.3226845	0.14976598	0.10202717	0.30666602	0.009921591
e	0.00018840852	0.00032088408	0.00037487326	0.0002894809	0.00010107653	0.00023349801	0.0011254766	0.0014399264	0.007982357	0.038202755	0.08197189	0.1297978	0.267258	0.2800129	0.045516495	0.039263647	0.10592049
o	0.005150891	0.0037186146	0.0063513573	0.00075133087	0.00025229427	0.004744773	0.0046819407	0.0015868683	0.02289834	0.026488723	0.016761597	0.40311113	0.22626182	0.21705365	0.053757656	0.0050175358	0.0014114464
a	0.0071866573	0.0072979378	0.020611852	0.02804221	0.017295295	0.020864427	0.019007334	0.0055255326	0.051997814	0.03920079	0.005273302	0.61295706	0.025941862	0.10800366	0.029126247	0.0006434878	0.0010245484
d	0.009978191	0.012584383	0.029225556	0.00986833	0.0030816204	0.007888888	0.004534127	0.0018699298	0.016391503	0.01439447	0.013448558	0.4015107	0.06521653	0.3211753	0.064200886	0.015967991	0.008663029
r	0.010431951	0.015175661	0.022068689	0.018427169	0.0111132385	0.0036478315	0.0021510571	0.0012315523	0.009182624	0.0149544105	0.016363483	0.12130072	0.17498328	0.36747524	0.17479843	0.035961807	0.00073282694
e	0.0016568679	0.0010166445	0.0011070954	0.00031981064	0.00013566278	0.00073221896	0.0013403631	0.0005605237	0.01449903	0.030501941	0.033362035	0.08059212	0.44347104	0.2040205	0.09383225	0.09157113	0.0012808277
f	0.0016427132	0.0016525087	0.002268997	0.0021170848	0.0005594322	0.0037452683	0.0053004026	0.0026752506	0.011708496	0.028381728	0.021168506	0.17440735	0.11677195	0.5401095	0.063250065	0.0219614	0.0022793869
f	0.00038238146	0.0006748311	0.0018333107	0.011302202	0.005909179	0.0006236461	0.00045892515	0.0011523692	0.0020313347	0.007855036	0.033424336	0.057034336	0.052140743	0.47708747	0.040051762	0.22161627	0.086421825
ò	0.0006823746	0.00024003636	0.0005884636	0.00036512516	0.0002854504	0.0009855753	0.0009830408	0.00076594745	0.003250225	0.009555475	0.055426534	0.039491344	0.1131807	0.217248	0.055121113	0.43167853	0.070152186
m	0.00054755213	0.00031651199	0.00055727497	6.4688254e-05	2.4225868e-05	0.00039511043	0.0004765432	0.00016976998	0.0033738972	0.006269849	0.008388885	0.22378479	0.26082885	0.3424015	0.11245558	0.036575787	0.003369158
m	2.9873604e-06	7.6252263e-06	6.286497e-06	8.353905e-05	1.6880027e-05	5.0852154e-06	2.0954489e-05	2.7877239e-05	0.0005175204	0.0019003149	0.0056641484	0.010286519	0.5018306	0.2400397	0.056895744	0.16977526	0.012919005
u	0.00012237183	0.00022243778	0.0002346722	0.0001813317	4.5575547e-05	0.00015219736	0.0006470911	0.0007449436	0.0030622792	0.012665057	0.041503996	0.12968399	0.24766573	0.38958457	0.09983961	0.034529585	0.039114643
n	0.002377285	0.002471741	0.003856483	0.0017772826	0.0005737384	0.0025384743	0.002880869	0.0013704533	0.013240666	0.012172917	0.0099372445	0.315573	0.26947522	0.2755719	0.07465625	0.009109345	0.0024170475
d	0.0008991148	0.00110145	0.002360471	0.0029837098	0.0019482254	0.0007412603	0.0005681147	0.0007262692	0.0019404218	0.0048530214	0.025628733	0.06731954	0.10888181	0.1895992	0.029050943	0.40338194	0.15801579
è	0.0046083895	0.002125117	0.00397894	0.00043163254	0.00025687015	0.0019828964	0.002073648	0.000994358	0.0051546292	0.00951068	0.035483122	0.07404818	0.21593405	0.20425293	0.07166899	0.26002318	0.107472435
</S>	0.0001853817	0.00022051447	0.00027026786	0.0005156787	0.00017277556	0.00030703557	0.0005922528	0.00038422094	0.00362221	0.005513288	0.007418385	0.1698298	0.19695868	0.49589768	0.10331128	0.013827814	0.0009726919
