 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
p	0.00011938769	0.00012576311	0.0030933917	0.00038008328	0.0005561187	0.0013756852	0.0010938921	0.004364025	0.0029490618	0.42453128	0.51132363	0.025116468	0.012385744	0.012585481
r	6.246506e-05	0.00012798236	0.0014489826	0.00050491205	0.0017641484	0.0012053305	0.002995739	0.0057494356	0.0005712582	0.42744866	0.5310409	0.009219257	0.017390056	0.0004708875
ì	2.9708302e-05	9.2681476e-05	0.00126324	0.00030078267	0.001978809	0.0031329275	0.009765441	0.0071260063	0.001906228	0.21270785	0.7136017	0.023156464	0.023223674	0.0017145585
m	5.2400146e-06	4.3347038e-05	0.00015786223	0.00011950321	0.00011383203	0.00035243985	0.00053304574	0.0032300472	0.0023002413	0.12057709	0.5391078	0.24100576	0.09070143	0.0017523561
a	3.1727134e-06	2.3452335e-06	5.7688063e-05	3.4614768e-05	2.1480524e-05	0.0001742213	0.0002877418	0.0014182171	0.0027927498	0.1200632	0.56485975	0.20206471	0.099927366	0.008292754
n	0.00087788876	0.0021499367	0.0033933765	0.0025882192	0.0021098175	0.004910076	0.0067478823	0.020216445	0.050467707	0.05770245	0.078643255	0.3395936	0.42368394	0.006915378
a	0.00027875105	0.0002154323	0.0010990369	0.0013105299	0.00043980347	0.005463302	0.0022367837	0.0053582275	0.0018970297	0.20332246	0.20086844	0.17574236	0.35001132	0.05175653
f	0.001104174	0.0018452668	0.0041786954	0.0027680031	0.0017754263	0.0047130743	0.0060236626	0.034230284	0.012403271	0.0549353	0.02430748	0.18641974	0.6638097	0.0014858488
à	0.0007531738	0.00028570232	0.0012666802	0.0008971013	0.00028890002	0.0022287716	0.00038550855	0.0016083397	0.00018168484	0.03738222	0.035807975	0.2089794	0.6768019	0.03313263
n	5.0183684e-05	0.00018542759	0.00071251666	0.00017129305	0.00027610926	0.0007007858	0.0008622937	0.006715028	0.00043241406	0.05275086	0.03386461	0.16336945	0.739297	0.0006120858
e	3.825238e-06	6.8983695e-06	1.9088688e-05	2.4689785e-05	1.2521462e-05	5.119811e-05	6.544623e-05	0.00068860134	0.0001866665	0.029682541	0.03021883	0.27262077	0.6631129	0.003306016
</S>	0.0006958611	0.004315184	0.0028582113	0.0018711406	0.0024324935	0.0037900629	0.005629446	0.033338245	0.046071537	0.04482486	0.040423844	0.19119427	0.6189929	0.0035618965
