 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
i	0.00051455543	0.0054451977	0.064879864	0.38713598	0.33298564	0.09736823	0.03257097	0.0002817461	0.010507438	0.0063829636	0.06059491	0.0013325325
k	0.002755325	0.0042608352	0.07248934	0.2376774	0.5843591	0.046228066	0.015523289	0.007956702	0.007066138	0.002597123	0.0034194728	0.01566721
à	0.0007406112	0.009819452	0.015726855	0.18746027	0.61441326	0.12432818	0.024774589	0.00020228712	0.00382679	0.0018211972	0.014704911	0.0021815384
n	0.0012508674	0.002609941	0.014813033	0.12513031	0.75437325	0.07147526	0.021361731	0.002356642	0.0037023278	0.0008569856	0.0015455766	0.0005241009
n	0.0002660316	0.00048399443	0.010219823	0.3218013	0.46502498	0.13815227	0.04659752	0.00830453	0.003522147	0.0013709336	0.0034070266	0.000849414
i	3.0277499e-05	0.00033567587	0.0040693376	0.17615631	0.18563879	0.3169465	0.0567224	0.1609083	0.03638076	0.029686812	0.022491124	0.010633775
s	0.0014305301	0.0017103864	0.0031071845	0.06270583	0.23911405	0.5454876	0.098443165	0.0074620913	0.024097322	0.009329091	0.006674692	0.0004380746
s	0.00025273312	0.0033467412	0.0019880107	0.043184385	0.38745356	0.30892506	0.16327201	0.004704877	0.01897005	0.008950576	0.057764817	0.001187165
ì	0.00034735206	0.0016702467	0.0028562935	0.03263426	0.31531182	0.41435394	0.060096268	0.1420992	0.013586991	0.00477414	0.009252013	0.0030175175
c	0.00023591625	0.00013186668	0.00063473295	0.010283969	0.15878831	0.4658037	0.2511621	0.04647124	0.045083225	0.012933625	0.008419177	5.2153457e-05
h	5.3762527e-05	0.00018311772	0.000540934	0.052302927	0.14925423	0.49714723	0.15244417	0.12857307	0.009379563	0.004528017	0.005310872	0.0002820443
r	9.602227e-06	6.371036e-05	0.00023841427	0.0038031426	0.040282283	0.25758997	0.115013644	0.54009473	0.021299504	0.011212494	0.004588518	0.0058039883
a	7.1199793e-06	2.8471526e-05	8.59305e-05	0.0030526065	0.020138033	0.24090075	0.09533658	0.60639536	0.020425014	0.009083283	0.0034131736	0.0011336753
c	0.0019274144	0.0012580493	0.0016927611	0.019808047	0.023299864	0.24387783	0.410658	0.034993794	0.1654992	0.06825462	0.027691633	0.0010388345
e	7.647752e-05	0.0010619446	0.00020063181	0.0021149716	0.06346265	0.22550331	0.43011758	0.07309661	0.09179753	0.039909724	0.069016345	0.0036422927
e	0.003950676	0.0057162796	0.027145825	0.023216665	0.09655169	0.06758642	0.38303152	0.015729884	0.25174585	0.07820582	0.04050012	0.0066192513
t	0.0014056822	0.011938543	0.008297042	0.041384406	0.012851409	0.05102568	0.2093573	0.06343869	0.32468623	0.16868483	0.039833207	0.06709705
è	0.000800395	0.022559617	0.0039184475	0.008797958	0.053017378	0.18269874	0.39033797	0.030064568	0.1774838	0.058672156	0.07036041	0.0012885637
l	0.0007652357	0.00072676904	0.0011588051	0.004175044	0.006670957	0.017369194	0.1750655	0.0022583348	0.55818313	0.19191828	0.04092984	0.00077882496
i	0.00010458445	0.000116856565	0.00013155249	0.00049688533	0.0058698156	0.020045478	0.28817314	0.050647974	0.3999362	0.16436201	0.06835417	0.0017613352
s	0.0026064601	0.0014290698	0.0030352473	0.0045571825	0.010256004	0.012008747	0.07777065	0.0035938204	0.38577217	0.28036496	0.20946763	0.009138004
e	0.0007608453	0.0039841747	0.0017962595	0.0057038073	0.007402031	0.027497217	0.11406598	0.047375463	0.4094103	0.23216632	0.14373332	0.0061043096
n	0.0013468543	0.00097076397	0.0029988724	0.004419007	0.008606494	0.008279118	0.04313209	0.0010328911	0.31568182	0.34114727	0.27096832	0.0014164867
a	0.00023242157	0.015680533	0.0011122071	0.0014052684	0.0025586337	0.0042434665	0.025547344	0.0051059993	0.2528947	0.29572174	0.3789076	0.016590042
r	0.0014379519	0.0013067884	0.0030247872	0.004511005	0.006994421	0.0060592946	0.032064904	0.0010660769	0.2471914	0.37820807	0.31736797	0.000767351
t	0.00036693297	0.019861875	0.0014622516	0.0023400602	0.0024638842	0.0035102877	0.010188732	0.00426642	0.14031509	0.2893694	0.51473796	0.011117122
i	0.00026694118	0.0006885564	0.00046336756	0.0032369362	0.0018838677	0.009432509	0.029799202	0.037098527	0.29599875	0.45588124	0.16149582	0.003754317
</S>	0.00095549866	0.0015303915	0.0012265873	0.0063397344	0.004051649	0.012318627	0.029333638	0.0078883665	0.12658536	0.364047	0.4423692	0.0033540344
