 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
i	0.00011077446	0.000101696285	0.00023343303	0.0015969856	0.0013106331	0.3468761	0.33544546	0.15023527	0.094257034	0.05460628	0.015226333
o	0.00035104158	0.0002814344	0.0006808495	0.0023273195	0.00083344354	0.028958863	0.1485601	0.2571692	0.5127687	0.045133803	0.0029351737
l	0.02046608	0.026202677	0.018047607	0.051307093	0.026799228	0.07177179	0.20537668	0.22396538	0.1217766	0.107846454	0.12644036
ù	0.005966499	0.009657555	0.004314721	0.008074563	0.005726203	0.07172609	0.18898602	0.40138844	0.07189644	0.22229853	0.00996495
s	0.0010275918	0.00078975887	0.0011690516	0.0017535391	0.00029819206	0.028356774	0.19582441	0.5435577	0.10934595	0.11318018	0.004696851
t	4.068612e-05	2.2635866e-05	5.749818e-05	0.00012913854	0.00019436658	0.011963325	0.07511628	0.4206356	0.26744163	0.21902162	0.0053773695
r	0.00011272083	0.000102966325	0.00018403496	0.0004019578	0.0005432411	0.011357216	0.046420768	0.25144058	0.49532488	0.109081164	0.085030474
o	1.3038335e-05	1.708092e-05	1.8555702e-05	8.460181e-05	0.0001293215	0.002755509	0.011175031	0.062404882	0.7455682	0.059376355	0.11845743
a	0.001525778	0.0008225226	0.0036901317	0.004805574	0.0022156865	0.0189924	0.04112347	0.1287616	0.63446045	0.14423881	0.019363528
n	0.0076595717	0.010083288	0.009064304	0.033601988	0.036552265	0.06835954	0.115601696	0.096145414	0.21513477	0.2974532	0.110343985
a	0.0011501169	0.0017416893	0.0008140968	0.0018473392	0.0032438573	0.0035994872	0.006605486	0.05059142	0.11402162	0.7673467	0.049038216
m	0.0039587556	0.0037196274	0.0030974746	0.003632376	0.0011608436	0.025341414	0.03823372	0.088392675	0.06686967	0.7621793	0.0034140819
m	0.0018205097	0.0019226782	0.0012134162	0.0035179504	0.024033869	0.010543413	0.006815095	0.015423171	0.21523292	0.6316798	0.087797225
è	0.0024543006	0.0020698577	0.0024197844	0.010168463	0.0054798825	0.023029812	0.04199343	0.05947922	0.080439605	0.6965803	0.07588525
n	0.00025950262	0.00033183943	0.00026779732	0.00045502753	0.002464552	0.0050733997	0.008649845	0.038492195	0.08669512	0.83966476	0.017646035
o	2.2230257e-05	1.6400774e-05	1.8986098e-05	2.8433311e-05	3.5645306e-05	0.0007033619	0.003113252	0.03401914	0.10019696	0.76325667	0.098588996
</S>	0.009582502	0.008387567	0.010002465	0.009671778	0.005604516	0.045543063	0.04612922	0.08090578	0.3927411	0.3755039	0.015928019
