 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
o	0.0026100236	0.0063017276	0.052286685	0.50760984	0.214322	0.16997345	0.028312553	0.005905121	0.007059647	0.0024284367	0.001601982	0.0012020097	0.0003865168
p	0.006695814	0.013519249	0.042560026	0.3989942	0.3779606	0.09780331	0.0274827	0.0023641472	0.007589667	0.0046499483	0.0054455167	0.007215242	0.0077195787
u	0.0032371518	0.007654231	0.08903863	0.54374987	0.12545769	0.18785664	0.014354226	0.021348268	0.00180494	0.0015204541	0.0007182171	0.0028782904	0.0003813546
l	0.011412009	0.017131364	0.017876957	0.7568443	0.011352632	0.13699421	0.012459286	0.005749745	0.003663673	0.0031506713	0.004756149	0.003890962	0.014718119
ò	0.0011459762	0.0015519283	0.019997297	0.35946548	0.038782448	0.38563707	0.057474446	0.11264307	0.0036695343	0.0034322287	0.0021668524	0.0064474326	0.007586297
t	0.0019417136	0.005837509	0.01110511	0.25261113	0.09224291	0.5387796	0.06894706	0.013860109	0.0055586165	0.0023929859	0.0015258485	0.0019953437	0.0032020528
o	0.00033669747	0.0008688454	0.0025108408	0.14949057	0.19500554	0.45759162	0.15301636	0.023287093	0.007945117	0.002777545	0.00328984	0.0031679503	0.0007120075
s	0.0014329053	0.0035900953	0.0028491237	0.015573374	0.030740838	0.6263636	0.2096829	0.06879875	0.02156459	0.008768703	0.0038115236	0.0032963783	0.0035272571
p	0.0014365619	0.0022522253	0.008074343	0.047952164	0.1258543	0.38974464	0.23537692	0.16866863	0.010953898	0.0034051528	0.0016347071	0.0041842177	0.00046220218
ì	0.0009981594	0.0028436054	0.0051331716	0.010874176	0.057884157	0.5188017	0.31519353	0.032049038	0.027500885	0.006396239	0.013580279	0.0077434555	0.0010015133
t	0.00033089964	0.00077677995	0.0006467604	0.0053387824	0.0064166486	0.24699478	0.49441397	0.17057802	0.050636142	0.009159739	0.009809225	0.0048312624	6.705132e-05
i	0.00017627726	0.00040165288	0.00040683747	0.021016728	0.10038633	0.38856098	0.33770096	0.077062584	0.025509125	0.0068549872	0.016688833	0.023098677	0.002136092
m	0.0016603137	0.003914223	0.0023915896	0.0036693078	0.020717498	0.12526135	0.40347245	0.29629067	0.08064871	0.027630746	0.015590915	0.010075663	0.00867655
u	0.00037517992	0.0006425609	0.0020871197	0.0018486148	0.03163893	0.2556016	0.525842	0.1063694	0.04121307	0.0070052175	0.017008375	0.00893017	0.0014377844
c	0.0035359345	0.00912928	0.004554967	0.003975903	0.0036995083	0.05689944	0.38261914	0.36931792	0.110651135	0.030202469	0.009033838	0.011797373	0.0045830957
e	0.0002320579	0.00034959457	0.0010779897	0.0007711914	0.0027604562	0.041008554	0.25666946	0.5677509	0.09291465	0.021599503	0.005837995	0.007769676	0.0012580346
p	0.0030615707	0.0074618785	0.0032735937	0.005406001	0.00089048577	0.0368694	0.15710472	0.61895937	0.108477175	0.02969117	0.012247579	0.011452151	0.0051049227
à	0.0005700781	0.00081027945	0.003110362	0.0005765378	0.005022781	0.015570338	0.18720442	0.59659326	0.13406444	0.031024907	0.009468773	0.013794558	0.002189273
o	0.00052141317	0.0014689065	0.00042670924	0.0007729326	0.00030333162	0.009783674	0.101446666	0.5386952	0.27020523	0.052682944	0.015735287	0.0071542724	0.0008034242
s	0.00039549303	0.001132434	0.0012727776	0.0013671407	0.0017587922	0.01343368	0.04318827	0.6316397	0.1843674	0.070610814	0.027264891	0.013198668	0.010369871
t	0.001645607	0.0030312566	0.0055820616	0.0017397059	0.0026423715	0.0075132004	0.092381105	0.44173646	0.3262902	0.05621756	0.044016875	0.01606335	0.001140256
i	0.0004983942	0.001047375	0.0004313477	0.0015952236	0.0008890067	0.0064452146	0.04413219	0.22853714	0.40496162	0.113717295	0.16107953	0.032754607	0.0039110216
t	0.00070486794	0.0015285963	0.0006575796	0.0017968811	0.0048428583	0.013228835	0.033827435	0.15619445	0.35843977	0.23934253	0.13225858	0.047675334	0.009502245
à	0.0004645967	0.0006774017	0.002425789	0.0002807139	0.0035896066	0.0012662001	0.028020132	0.2620681	0.33581313	0.22488466	0.0740885	0.04991156	0.016509615
l	0.00026732948	0.000836032	0.00026995022	0.00026407887	0.0003895721	0.0016876678	0.010184863	0.08149141	0.3888635	0.37827897	0.1151484	0.021851044	0.0004670983
a	5.1507224e-05	8.630437e-05	3.479577e-05	7.031413e-05	0.0002131041	0.00059089577	0.010054793	0.091020726	0.22696479	0.22079311	0.3262793	0.12197098	0.0018692988
s	0.0030386436	0.0071252794	0.0033005106	0.0018533919	0.012100014	0.010599623	0.028319208	0.055457793	0.20261073	0.37460726	0.16355611	0.12786362	0.0095678875
s	0.00062272674	0.0011423279	0.0022541757	0.00060841016	0.0051532183	0.0012485093	0.0076032523	0.03759618	0.25892323	0.28948513	0.30268452	0.08559624	0.007082125
a	0.00025605957	0.0006511057	0.00024571334	0.0007170744	0.0005053979	0.0012208704	0.0036140298	0.016016863	0.1669142	0.30448323	0.3892733	0.08748548	0.028616665
n	0.00066958106	0.0013080237	0.00042990004	0.0013220327	0.0051596593	0.008842087	0.014212208	0.02428288	0.10145734	0.35154393	0.3579224	0.12604697	0.0068030315
a	0.00017046856	0.00021650491	0.0008557441	8.9304325e-05	0.00185083	0.00017252906	0.0015575269	0.018665519	0.09687823	0.32564563	0.2216524	0.20557074	0.12667455
z	0.0025288898	0.008715867	0.009289054	0.0012461398	0.017182598	0.012707729	0.04653124	0.035827033	0.1277791	0.29917654	0.1584348	0.27778608	0.0027949417
ì	0.0016841807	0.0029383108	0.011753151	0.0005902706	0.021873748	0.0012336862	0.0046865186	0.009336083	0.081544034	0.29362464	0.31726635	0.22605836	0.027410667
s	0.00022263425	0.0005856693	0.00027685592	0.00017448368	0.00040483547	0.00078906416	0.0029060526	0.0070713726	0.047188837	0.33000016	0.37614456	0.23316	0.0010755206
o	1.6720554e-05	2.8436249e-05	1.5255371e-05	1.3477423e-05	4.76422e-05	4.2931315e-05	0.00019052264	0.0013066075	0.01170839	0.10583991	0.42518082	0.4536657	0.0019435995
</S>	0.0037862747	0.008068505	0.0037536903	0.002213877	0.014870662	0.014939047	0.031140592	0.030933058	0.07995476	0.22671829	0.22828825	0.34908387	0.0062491796
