 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
n	0.00031821107	0.0003143326	0.0007690273	0.0005419981	0.009375347	0.78344494	0.15492746	0.046521608	0.0037870216
e	0.00021520276	0.00035648127	0.00028822987	0.0058688414	0.10652732	0.4910843	0.09405049	0.28041592	0.021193214
a	0.0029139349	0.009193966	0.005376299	0.002762071	0.03975471	0.36642918	0.41286808	0.15135472	0.009347005
n	0.00091698	0.0033962268	0.0015979555	0.0022439705	0.009467998	0.63869935	0.22166847	0.09397709	0.028031945
k	0.0009307952	0.002179952	0.0012500845	0.0012285174	0.030871643	0.54978573	0.1604833	0.24913251	0.004137406
ò	0.0049261316	0.004417824	0.0062465835	0.037956856	0.4630772	0.31346893	0.08388454	0.08270199	0.0033200784
r	8.939366e-05	5.774761e-05	0.00013952795	0.0005138734	0.004287022	0.33893514	0.44186658	0.21122243	0.0028883817
a	0.00015159974	8.960744e-05	0.00014082072	0.0013361953	0.033530705	0.3226342	0.34172347	0.271848	0.028545476
m	0.00598913	0.005061381	0.009975884	0.002312976	0.009849512	0.30210167	0.41178122	0.24192162	0.011006545
a	0.00051727646	0.0014086508	0.00081529905	0.00054300344	0.01033977	0.13453722	0.35778096	0.35556063	0.13849717
r	0.0026779408	0.00472115	0.006176042	0.0030348243	0.008329137	0.02923876	0.26088372	0.684209	0.0007294047
è	9.219929e-05	0.00021196587	0.00012732994	0.000107403095	0.00071366597	0.023168206	0.077104755	0.8430681	0.055406317
o	0.00011360893	0.00013155033	0.00016837678	0.00025497854	0.00073235517	0.013181684	0.17108113	0.81260276	0.0017335647
n	0.0044416334	0.015722059	0.012831277	0.0035993326	0.028457077	0.08456401	0.2542103	0.5860531	0.010121271
t	0.00040214192	0.00055901404	0.00028623917	0.00036977598	0.0012107064	0.018638866	0.06680359	0.90636486	0.0053647794
a	0.0004408409	0.00015536576	0.00044052614	0.0009640424	0.001514139	0.04652482	0.13441986	0.8102644	0.005275926
</S>	0.0012090296	0.0010432953	0.0024718808	0.0015391336	0.004792483	0.08025031	0.14443547	0.74562097	0.0186374
