 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
t	0.0056374543	0.0016125306	0.00022853474	8.705285e-05	0.00118814	0.0038083969	0.03729826	0.2382175	0.25850302	0.4254303	0.027483262	0.0004797849	2.5824722e-05
t	1.9642299e-05	9.604917e-06	1.2229724e-05	9.871815e-06	0.00011152535	0.00042140717	0.045459032	0.3879252	0.32152247	0.21940339	0.024552254	0.00048354352	6.9862166e-05
ù	1.2250733e-05	4.0885084e-06	2.6950556e-06	5.2845794e-06	7.443537e-06	8.613267e-05	0.027394686	0.18647832	0.38983947	0.37145534	0.020872166	0.0031543828	0.0006877382
c	0.00074658525	0.00020972393	4.254294e-05	8.835638e-05	0.0023968946	0.007552334	0.058575064	0.19116247	0.35740188	0.32161093	0.053591315	0.004575267	0.0020466007
e	0.00010325521	2.6327352e-05	1.7849401e-05	2.9978051e-05	0.0004709254	0.0014319505	0.07826197	0.15874422	0.63551605	0.08336554	0.039594192	0.0023682907	6.941217e-05
t	0.005727863	0.0027747415	0.0008361125	0.00025279453	0.0003611887	0.00075936684	0.0030540586	0.022575287	0.23190711	0.14571442	0.5615035	0.021082213	0.003451297
r	9.587422e-06	5.463311e-06	4.932843e-06	5.9164936e-06	3.7635564e-05	0.00013257627	0.012759747	0.11679487	0.34519577	0.3108251	0.17454042	0.038968418	0.000719529
ò	2.8849756e-05	8.437972e-06	3.352404e-06	1.1714354e-06	1.609586e-06	1.4124853e-05	0.0025276248	0.04442697	0.32229966	0.52782214	0.06754248	0.033175908	0.0021476955
o	0.0004287715	0.00032327275	0.00012682127	9.0341324e-05	0.00092494296	0.0011298704	0.0017059989	0.016879246	0.09039826	0.06665931	0.5164665	0.28849006	0.016376583
p	0.017257707	0.00733469	0.0011187069	0.00017197411	0.000580993	0.0008703069	0.0005897626	0.0036966866	0.016278077	0.08781347	0.3817329	0.21707343	0.2654813
o	7.737968e-06	4.4766416e-06	3.6070446e-06	1.4759314e-06	4.6157425e-06	7.0759834e-06	0.0005724571	0.0057636923	0.058115657	0.09020929	0.47208714	0.3484227	0.024800008
d	3.0221407e-05	1.2521999e-05	5.8711375e-06	3.863525e-06	2.0574174e-05	1.9068366e-05	4.167401e-05	0.00041098622	0.0048765973	0.00805212	0.7357925	0.23123501	0.019499062
d	8.7669316e-05	3.1070907e-05	2.1662108e-05	9.993315e-06	1.1148029e-05	1.5231302e-05	0.00012405816	0.0006493485	0.0028015936	0.013651605	0.39496976	0.5053986	0.08222834
ù	0.0019309768	0.00088161044	7.987784e-05	1.5781243e-05	0.00012960323	0.00023496072	7.0241236e-05	0.0015392445	0.0064594336	0.028161926	0.13686422	0.35120073	0.47243133
p	0.00060643425	0.0004998295	0.00019042543	9.5950825e-05	0.000618041	0.0005403752	0.00018754521	0.0008184517	0.0043748985	0.0034087556	0.08916949	0.74659914	0.15289073
a	0.00031124195	6.369595e-05	7.2385174e-06	4.601771e-06	4.011518e-05	5.6367906e-05	1.3131885e-05	3.9374e-05	0.00048420482	0.0019459766	0.050436616	0.8088566	0.13774087
s	0.0018250152	0.0013265441	0.0005134973	4.7696278e-05	4.3675744e-05	8.244597e-05	7.171451e-05	0.00044038854	0.00058383273	0.0021139274	0.02032608	0.3003878	0.6722374
t	3.4941654e-06	2.3249315e-06	1.620036e-06	4.3756927e-07	1.6415376e-07	4.8495883e-07	1.8789404e-05	9.538025e-05	0.0012723105	0.0031328087	0.05216222	0.85665226	0.086657785
i	3.533498e-05	1.06863645e-05	4.6732175e-06	3.8719122e-07	5.1197215e-08	3.7416362e-07	2.9120585e-05	0.00028771017	0.0037436353	0.022080407	0.059135947	0.7572549	0.15741682
c	0.00040702109	0.00012625392	1.286388e-05	2.319792e-06	5.0696176e-06	1.0292998e-05	7.271046e-06	3.8395883e-05	0.00029694824	0.003468376	0.07155406	0.41381854	0.5102526
c	4.4962035e-06	3.2742944e-06	3.0050883e-06	8.8531357e-07	1.4821179e-06	1.6618781e-06	3.484795e-05	0.00018400456	0.0005252075	0.005539111	0.096168056	0.77428895	0.12324505
i	0.00060101395	0.00022876925	2.224724e-05	3.536391e-06	1.101645e-05	2.022376e-05	7.042645e-06	0.00010064738	0.00038373878	0.0064381473	0.032371633	0.45098108	0.5088309
ò	0.0001730784	8.997044e-05	2.2656917e-05	1.13505685e-05	1.7661403e-05	1.6993685e-05	5.902496e-06	1.2576377e-05	4.626033e-05	5.2693034e-05	0.0034978793	0.24585858	0.7501944
t	0.0005274077	0.00040033623	0.00014003488	3.7774407e-05	3.5310666e-05	6.755513e-05	3.399815e-05	8.780602e-05	0.0001196445	0.00031159015	0.0042242017	0.59664977	0.39736462
t	6.690723e-05	1.0633291e-05	3.6172394e-06	1.6231584e-06	1.603676e-06	2.6942096e-06	6.6401267e-06	9.100107e-06	4.5387853e-05	0.0003061973	0.01403559	0.9371224	0.048387725
u	0.00039774587	0.00015202096	1.8620163e-05	2.5666252e-06	7.7547986e-07	5.624119e-06	4.511945e-06	1.8293344e-05	4.9649647e-05	0.0010640618	0.006362629	0.86345786	0.1284656
</S>	0.00016476995	8.428115e-05	1.6960155e-05	1.8289317e-06	2.1876217e-06	4.455395e-06	1.8274986e-06	1.2950473e-05	1.9484582e-05	0.00011916657	0.0009146997	0.12231622	0.8763411
