 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
i	0.0020034765	0.0010954082	0.0031295726	0.05042158	0.45160112	0.09283869	0.37251994	0.025228482	0.0009227697	0.00015773674	3.786194e-05	2.1550177e-05	2.1852271e-05
m	0.0247202	0.007580402	0.0057522915	0.01140605	0.2165049	0.2704517	0.28726804	0.12616497	0.04863831	0.0013625972	0.0001267805	1.5073451e-05	8.671935e-06
i	0.0003607255	0.0002596377	0.00024304118	0.0048354357	0.06268955	0.022812825	0.71546715	0.1828077	0.008844155	0.0004729312	0.0008474262	0.0003321949	2.7205579e-05
l	0.00031460417	0.00016649584	0.0004176464	0.003255863	0.15484084	0.07621405	0.37095037	0.30385658	0.08595384	0.0038164053	0.00020400206	4.1480785e-06	5.088263e-06
ì	0.00021390522	0.00014923538	9.3480085e-05	0.00063341256	0.013735574	0.010509317	0.55060714	0.38260242	0.038382396	0.0019275665	0.00083245063	0.0002872931	2.578326e-05
s	0.00088838243	0.00055456616	0.0006687199	0.0027375263	0.05542426	0.019410701	0.064513	0.11717102	0.73026574	0.008131256	0.00022406071	5.6041595e-06	5.166291e-06
i	0.0011224045	0.0004052293	0.00019816367	0.001657908	0.021249847	0.018349899	0.3973125	0.343304	0.14674608	0.06688599	0.002476483	0.00013694429	0.00015453807
t	0.10919633	0.026948668	0.012441624	0.020296335	0.019967169	0.053011235	0.051926892	0.25122887	0.36097708	0.07511823	0.017892187	0.00082366995	0.00017159479
s	8.7419085e-06	5.579305e-06	2.6345774e-06	0.00011245003	0.0020594753	0.00075676636	0.16402557	0.29872888	0.4027058	0.10806827	0.023281042	0.00023788717	6.9385997e-06
ì	8.531962e-06	2.6412617e-06	6.748542e-07	9.6659285e-05	0.00031016723	3.1486194e-05	0.031413868	0.039959345	0.4269376	0.4972198	0.0037962184	0.00019189237	3.113561e-05
t	0.0014614648	0.0003940361	0.00034967004	0.0008493427	0.0016568518	0.026666991	0.03325842	0.2275899	0.34867343	0.28517312	0.07305773	0.00041540747	0.00045367854
t	0.0001160556	5.4378143e-05	1.5394287e-05	0.00020044715	0.0011315391	0.0014965547	0.082646735	0.123243846	0.40884686	0.33393654	0.046468355	0.0016237944	0.00021952607
a	0.0021392503	0.0003336779	4.6385998e-05	0.0017009613	0.00032339318	8.7206645e-05	0.012229817	0.010882435	0.5495603	0.4135556	0.008156672	0.00044933456	0.0005349819
p	0.010674364	0.0013184368	0.0006766483	0.0030089696	0.00033692867	0.005226941	0.002029821	0.008058059	0.034757175	0.47397143	0.42994928	0.010172736	0.019819269
r	2.7680808e-06	2.249704e-06	8.898401e-07	7.211504e-06	6.81539e-05	0.00027140728	0.013865394	0.023855843	0.020874137	0.45836428	0.37601033	0.10376568	0.0029116822
à	1.5290291e-06	7.1591063e-07	2.9830392e-07	7.861365e-06	1.9065325e-05	2.0410751e-05	0.0041148085	0.006082372	0.059725862	0.7840256	0.056799497	0.08785482	0.0013473158
m	0.0005012863	0.00013486097	0.00010659829	0.00012044543	0.000109326924	0.004987333	0.0004670328	0.00577541	0.013895376	0.03344233	0.82651734	0.07070281	0.043239843
a	0.00021998548	5.4901047e-05	1.6758908e-05	6.84736e-05	3.0971856e-05	0.00045511508	0.0024865356	0.0026057428	0.009724463	0.06452188	0.623947	0.27326655	0.022601603
t	0.0065975348	0.0011316108	0.00044404226	0.0021957736	0.0002607031	0.00083450816	0.00017814286	0.0010489395	0.0055539594	0.040214665	0.58167905	0.15214984	0.20771126
a	2.3217447e-06	1.543624e-06	4.94987e-07	2.0556201e-06	1.319073e-06	3.1714064e-06	0.00012411745	0.0003591595	0.0018188069	0.07442994	0.2795189	0.61118025	0.03255792
m	0.00020764563	3.8186827e-05	2.1298954e-05	5.3776363e-05	1.2442316e-05	9.70659e-05	2.4259141e-05	0.00010733391	0.0005852559	0.014668883	0.4968026	0.34887388	0.13850735
i	7.354205e-06	6.9430484e-06	3.0917968e-06	3.6562528e-06	3.5858284e-06	8.4084795e-06	3.839799e-05	3.473296e-05	0.00034419622	0.0024136773	0.19070521	0.7649123	0.041518465
M	2.8489114e-05	7.2468606e-06	3.933423e-06	6.6614425e-06	3.5481676e-06	3.1015432e-05	7.4516443e-06	4.12684e-05	6.380532e-05	0.0038923186	0.14840735	0.6939186	0.15358835
a	2.3894154e-06	2.2646166e-06	7.938847e-07	9.651726e-07	9.476046e-07	1.6727851e-06	6.6820276e-06	3.866571e-06	5.288917e-05	0.00036101433	0.057764858	0.8888681	0.05293355
r	1.2594181e-05	3.5283426e-06	2.1899582e-06	2.940322e-06	1.9732936e-06	3.2909375e-05	4.3935815e-06	2.1597813e-05	2.4217534e-05	0.00087799394	0.0760522	0.8366376	0.08632591
ì	7.487443e-06	5.0706267e-06	1.7617923e-06	5.482085e-06	1.8615691e-06	3.0131574e-07	1.0242304e-05	1.2735136e-05	0.0002703705	0.0007601996	0.031545226	0.74518865	0.22219054
a	3.330563e-06	1.9923446e-06	1.4623351e-06	2.073877e-06	9.352342e-07	8.075401e-06	7.324276e-07	5.624414e-06	2.6384048e-05	0.00014475705	0.009360633	0.97335005	0.01709394
</S>	0.00047784226	5.8753994e-05	2.3291781e-05	0.00016717371	7.113801e-06	7.472254e-06	4.038563e-06	8.5977235e-06	5.736062e-05	0.00028007783	0.0003752618	0.022997811	0.9755352
