 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
z	0.00010847147	0.000118799384	0.00012304106	0.0017234504	0.01879433	0.83645463	0.14071397	0.0012734112	0.000591398	7.335341e-05	1.658256e-05	1.3958676e-06	1.6656061e-06	1.6496217e-07	3.905865e-06	3.5731617e-08	1.611482e-07	1.9588796e-08	6.7662097e-07	1.8971381e-08	1.3939326e-07	1.0943163e-08	5.2374965e-08	2.2975696e-08	1.08022135e-07	5.348014e-08
z	1.6168486e-05	1.6156371e-05	0.00025467586	0.0015624268	0.047159	0.8908942	0.052227248	0.0060292236	0.0012294274	0.00029042904	8.4168e-05	4.85276e-05	6.5069646e-05	1.7412734e-05	1.4378397e-05	1.3585477e-05	7.748815e-06	6.041832e-06	2.5939331e-05	3.3333404e-06	7.4594175e-07	1.6929803e-06	9.491739e-06	2.1083508e-06	1.861704e-05	2.0824073e-06
è	0.000114896415	0.0019432728	0.0039184294	0.029789105	0.120408066	0.5230278	0.21503885	0.06858061	0.02828714	0.0035860185	0.00012897397	0.00042006205	0.00056053884	0.00012812855	0.00018632018	0.00011642363	0.00021791461	7.4910684e-05	0.0020609617	8.816788e-06	3.0216097e-05	5.925084e-06	0.00058562396	1.8328807e-05	0.0007490705	1.364683e-05
t	0.0008847135	0.00210352	0.0022403453	0.038635768	0.03516921	0.5855574	0.31975716	0.012141144	0.0026302831	0.00043935925	0.00016545103	3.646065e-05	4.016984e-05	1.17461905e-05	2.1941172e-05	4.696032e-06	2.0325502e-05	5.9444646e-06	7.87683e-05	1.450485e-06	2.9495326e-05	8.6602586e-07	1.106558e-05	1.0727905e-06	6.556933e-06	5.125202e-06
s	9.27969e-05	0.00069318485	0.000253522	0.0074175745	0.02595148	0.2856233	0.59168416	0.07817388	0.008703756	0.0009739526	0.00012518046	7.080707e-05	5.059697e-05	1.8071074e-05	3.8101793e-05	1.5338434e-05	1.5315045e-05	1.0278613e-05	2.39202e-05	4.28498e-06	2.7178883e-05	3.6513677e-06	1.561745e-05	1.4744223e-06	6.7847554e-06	5.889927e-06
i	4.3608226e-05	0.00072318944	0.0015823916	0.004850192	0.3000387	0.31529334	0.30669612	0.06534959	0.004956905	0.00031928963	4.031882e-05	1.47119035e-05	9.275611e-06	4.3177247e-06	1.023384e-05	2.2117651e-06	3.2586645e-06	2.166032e-06	7.279198e-06	1.4470859e-06	8.311845e-06	1.7439662e-06	3.819846e-06	1.451535e-06	8.123018e-06	2.7966253e-05
k	0.0010965108	0.0016671262	0.0027334075	0.0023122337	0.005901875	0.10324429	0.7508335	0.043196484	0.07111315	0.012291675	0.0031234273	0.0005590946	0.00042777142	7.0797105e-05	0.0005118648	1.4259972e-05	6.495189e-05	9.453496e-06	0.0007136234	3.3066267e-06	4.7351085e-05	1.8305215e-06	3.5730307e-05	3.8724174e-06	1.8620676e-05	3.7781776e-06
u	1.4167821e-06	1.2039238e-05	3.0097677e-05	0.00020151664	0.0025360696	0.24000335	0.50796694	0.22332276	0.02273716	0.0023815993	0.0007122959	3.7310103e-05	3.1585896e-05	3.8897265e-06	7.3930846e-06	1.7299152e-06	1.5863334e-06	1.0483353e-06	4.393478e-06	5.409992e-07	8.864711e-07	2.2943969e-07	1.328201e-06	2.9122552e-07	2.289e-06	2.1533916e-07
à	0.00018963711	0.00029385358	0.00028246175	0.0002951334	0.00095858605	0.024724465	0.69301283	0.08046096	0.16816132	0.025308872	0.0054845437	0.0004488107	0.00012683183	1.9931907e-05	0.00014612029	2.7531107e-06	8.529915e-06	1.0034687e-06	5.8320693e-05	5.815501e-07	4.2313172e-06	3.0905224e-07	3.8579674e-06	7.136556e-07	4.8560805e-06	4.6219446e-07
i	6.158074e-05	6.297108e-05	5.9057154e-05	8.917687e-05	0.0011023342	0.014753368	0.9091692	0.05536329	0.01567324	0.0025869764	0.0010255707	2.4987945e-05	5.648716e-06	1.3042622e-06	1.5897655e-05	2.704434e-07	6.359134e-07	1.6251282e-07	1.628016e-06	8.7218446e-08	6.439238e-07	6.2796644e-08	4.268934e-07	1.0498382e-07	6.146368e-07	6.420058e-07
s	5.860606e-05	6.0960247e-05	0.00015175689	5.9393835e-05	0.0015184984	0.0049676667	0.79130304	0.04164296	0.10966412	0.045152985	0.003495715	0.0004955107	0.00025662847	2.7295473e-05	0.0010185897	6.1708624e-06	1.5149696e-05	2.7678775e-06	8.353019e-05	4.99538e-07	8.073906e-06	2.1198537e-07	8.13547e-06	2.3585343e-07	1.3317011e-06	1.7607573e-07
à	3.5125515e-07	2.275492e-06	9.523047e-06	7.677567e-06	0.0002013298	0.0033991	0.09517293	0.46935996	0.31389356	0.09336327	0.020306082	0.002982412	0.0009581852	0.00013737279	0.000101255064	2.3161572e-05	1.2557674e-05	9.497888e-06	4.3643224e-05	2.7608708e-06	2.7918943e-06	8.519321e-07	7.4308864e-06	5.568341e-07	1.3944151e-06	4.068044e-08
m	3.1567204e-05	4.5657715e-05	0.000111310655	4.4475222e-05	0.00017024619	0.0005756112	0.06528741	0.1168174	0.45614764	0.24089247	0.111025214	0.006600158	0.0016070696	0.00016837222	0.00030761684	1.0667307e-05	2.2458955e-05	5.91663e-06	0.00010993707	1.2465665e-06	1.1728052e-05	4.4543518e-07	4.6681807e-06	2.3899383e-07	3.6649482e-07	1.13666424e-07
b	3.3796118e-06	1.245012e-05	8.907948e-06	2.0213243e-05	0.00016448279	0.0006358002	0.025703283	0.7015296	0.20301205	0.046485677	0.019720137	0.0015781233	0.00076772197	8.1993654e-05	0.0001978941	2.2712296e-05	8.805729e-06	1.01628875e-05	6.20452e-06	9.682774e-06	7.703424e-06	3.073447e-06	1.8376577e-06	8.6091427e-07	6.570978e-06	6.623206e-07
a	1.1748523e-05	0.00015158353	0.00016349005	0.00012585377	0.00252936	0.0008054342	0.022861335	0.43272147	0.4548031	0.076438606	0.0040086657	0.0033969036	0.0013004852	0.00015585504	0.00030233685	3.6498583e-05	3.3211996e-05	1.710889e-05	4.57276e-05	6.8116346e-06	2.3237599e-05	6.8019167e-06	9.616815e-06	3.0571955e-06	2.3637956e-05	1.7968221e-05
e	4.8040467e-05	9.6512886e-05	0.00020439563	7.473246e-05	0.00035451786	0.00016826112	0.00898928	0.015294497	0.3635146	0.38037264	0.15352769	0.057989806	0.0061121387	0.0040594344	0.0055856686	0.0002494819	0.0009155421	0.00017706455	0.001830364	5.0075243e-05	0.00017868445	1.5794922e-05	0.00010118766	1.3084788e-05	6.9925874e-05	6.6134785e-06
m	1.4589593e-05	2.8474085e-05	3.776516e-05	2.3178625e-05	0.00015727636	7.386863e-05	0.0050618085	0.028473627	0.18052928	0.5020148	0.18658313	0.06502693	0.0129983565	0.0035233528	0.013394818	0.00038702178	0.00049926393	0.00013941304	0.0007336913	3.8155373e-05	9.9314304e-05	1.08674485e-05	0.00012298982	5.843174e-06	2.0851186e-05	1.2854358e-06
à	1.2823247e-05	2.8830935e-05	3.1819698e-05	1.7199867e-05	5.7518933e-05	0.00012910043	0.0036013762	0.124009304	0.2507784	0.34146088	0.12884234	0.09162868	0.040458996	0.009749372	0.0029055453	0.0018936067	0.0008236013	0.0009781161	0.0003640495	0.0008588169	9.117171e-05	0.00018992167	0.00016767332	7.441324e-05	0.0007911423	5.532549e-05
n	1.3673008e-05	2.1393844e-05	2.6328356e-05	1.7865936e-05	3.0516649e-05	5.0409075e-05	0.00293802	0.03265759	0.06290211	0.10719017	0.66646874	0.056227323	0.05240138	0.0056218496	0.009806251	0.0011226331	0.00053154194	0.00037883973	0.0011608448	9.2125854e-05	0.000247376	2.391821e-05	6.135547e-05	2.1948156e-06	3.1463483e-06	2.4353637e-06
a	8.820874e-05	0.00022171054	9.8533645e-05	0.00012268945	0.00043194412	8.931578e-05	0.006728389	0.1469141	0.10338994	0.1475942	0.432834	0.10007603	0.033799905	0.009663429	0.011077676	0.0020336749	0.0008990018	0.00076519395	0.00021530996	0.0008633438	0.0005834105	0.0004198929	5.804378e-05	0.00010533771	0.00071038265	0.00021624535
m	0.00025936306	0.0006701915	0.0016618519	0.00056329503	0.0009841077	0.00044655765	0.0009535912	0.001687438	0.009798767	0.050022367	0.4982386	0.18912807	0.12939796	0.040231857	0.032601062	0.008597128	0.008805032	0.0046991664	0.014097775	0.001456376	0.0035916702	0.00049908145	0.0013693293	0.00012975959	8.783817e-05	2.1717828e-05
u	7.299523e-06	2.7690718e-05	1.9123612e-05	1.792491e-05	5.3234035e-05	2.3302095e-05	0.00024585068	0.007042404	0.024933988	0.08140351	0.1416038	0.35163146	0.21310875	0.09194514	0.020821664	0.028745465	0.008271796	0.011140114	0.0022577285	0.008171022	0.00063587603	0.0019388825	0.0009741822	0.0005397732	0.004352873	8.71227e-05
t	4.1892467e-06	7.160237e-06	5.8239802e-06	5.8989453e-06	6.6615603e-06	7.811577e-06	0.00013856366	0.00065628253	0.01400281	0.075652726	0.22785677	0.2466218	0.22382371	0.08402904	0.07519948	0.015484687	0.015193893	0.0062810034	0.008128091	0.003300948	0.0023420088	0.0006473324	0.00051146536	5.198982e-05	2.5966057e-05	1.3833331e-05
o	1.383556e-07	8.493951e-07	1.2646709e-06	5.7932994e-07	2.0990637e-06	3.6416457e-06	0.00016965569	0.008490859	0.048699066	0.15663265	0.050578203	0.22189075	0.25337335	0.124563955	0.046880625	0.034066558	0.015604394	0.018250694	0.0055811475	0.01017008	0.0009242631	0.0017483569	0.0016007298	0.00028994883	0.00044260558	3.3579832e-05
p	4.13081e-06	7.056527e-06	5.4243715e-06	6.1750316e-06	5.548274e-06	7.14806e-06	6.528976e-05	0.0005937598	0.008583299	0.061702874	0.17474987	0.21979164	0.24469073	0.082592145	0.13514292	0.019384071	0.019831264	0.008505196	0.016299363	0.0035108638	0.0025331033	0.0007151023	0.0011782945	6.587384e-05	2.1457488e-05	7.323673e-06
u	3.045046e-06	6.7356004e-06	7.5551857e-06	3.283286e-06	9.39885e-06	8.842742e-06	7.994739e-05	0.002517382	0.0074444436	0.052045666	0.051851362	0.21802068	0.34462556	0.15195727	0.05103161	0.04640795	0.019582491	0.023605457	0.0030713168	0.01813729	0.002337464	0.004232697	0.0012180231	0.0005001532	0.0010355521	0.00025875846
l	1.8688486e-06	3.5706958e-06	2.2277372e-06	3.1022475e-06	2.3875346e-06	3.396683e-06	4.0884952e-05	0.00024523123	0.005099091	0.029001081	0.08690983	0.15623432	0.29798925	0.09845779	0.1193648	0.053481277	0.053178363	0.029011095	0.03636257	0.01572534	0.010276526	0.0038935423	0.0041099656	0.00039950595	0.0001298043	7.314169e-05
ì	2.1227181e-06	8.882029e-06	9.1878555e-06	4.7640337e-06	1.3796882e-05	6.6707817e-06	5.1180592e-05	0.0008204967	0.001981022	0.01659805	0.046112116	0.16758882	0.28485805	0.17842868	0.08350216	0.08329576	0.034953948	0.04637226	0.006511014	0.032743823	0.002983192	0.0062141325	0.0028731625	0.0010713527	0.0027273055	0.0002680214
z	1.7279884e-06	5.1391003e-06	2.1648188e-05	3.899233e-06	1.863128e-05	5.002514e-06	2.072397e-05	5.3688822e-05	0.00057231553	0.0037013984	0.008224954	0.04252403	0.26979506	0.06413972	0.07145081	0.16037002	0.08911485	0.09395437	0.14305167	0.010491381	0.014274661	0.0031908262	0.024510793	0.0003953267	9.3354996e-05	1.4086797e-05
z	9.132939e-06	2.7521075e-05	1.4075103e-05	1.6395044e-05	6.0041253e-05	1.0811306e-05	0.00011363368	0.0010739529	0.0034458777	0.016731689	0.07154935	0.112569585	0.32388905	0.057726115	0.26060483	0.06581071	0.023076147	0.015264494	0.014213954	0.011000571	0.0057992595	0.0053270617	0.002253212	0.0012890311	0.0075014005	0.0006221089
e	1.6736936e-05	0.00021854401	0.00016281301	9.334197e-05	0.00028254132	4.1459887e-05	0.00033263655	0.00043071085	0.008289143	0.020967823	0.0040582092	0.10830095	0.4046801	0.055425234	0.071772724	0.077041514	0.0681636	0.016995361	0.13048634	0.0030418565	0.009484816	0.0029224083	0.0113777965	0.001000837	0.0027066756	0.0017058322
q	3.018004e-05	0.0001014378	0.00017457292	7.7232835e-05	0.0001581303	4.6232413e-05	8.3700914e-05	4.3238993e-05	0.0008280237	0.003943274	0.015965212	0.08858179	0.13750009	0.17923613	0.08743798	0.09961467	0.15718286	0.08563196	0.04432109	0.03408537	0.03635868	0.018830912	0.0060975067	0.0021066566	0.00082637614	0.0007367124
u	2.8252196e-06	1.7199978e-05	1.0746436e-05	8.173445e-06	1.2841478e-05	4.9478335e-06	3.7632468e-05	0.0005153797	0.0012648058	0.009712258	0.07309762	0.15158707	0.31250048	0.1247021	0.114314415	0.11007147	0.0235437	0.033882402	0.009701243	0.017667772	0.0013449722	0.005100426	0.002702664	0.0015474985	0.0064228154	0.0002265519
à	3.1411528e-05	9.9608136e-05	0.00015337112	8.367401e-05	0.00013381439	4.52818e-05	5.561105e-05	2.2150609e-05	0.00026260022	0.0009177478	0.0034758518	0.021230977	0.035226766	0.10740376	0.07172504	0.081001356	0.2012444	0.14208482	0.046947725	0.11225619	0.08645036	0.06844365	0.010139446	0.0060623544	0.0006627778	0.0038392087
i	1.1535336e-05	1.767216e-05	2.411169e-05	1.2980156e-05	5.9148028e-05	8.963087e-06	4.1784253e-05	0.00014736742	0.0005778057	0.0050278176	0.015168547	0.08007695	0.040195122	0.09138248	0.6795534	0.010197724	0.043523423	0.012752062	0.0073399916	0.005301482	0.0038430518	0.0025837866	0.0010132941	0.00042030663	0.0002557423	0.00046344407
m	9.0062285e-06	2.6235943e-05	7.1088325e-05	2.006418e-05	0.00014172969	1.35016935e-05	3.5610137e-05	3.1308544e-05	0.00027924488	0.001283832	0.0026889981	0.025273597	0.03098831	0.09160009	0.51168054	0.021838708	0.16306713	0.044120196	0.015318762	0.043632388	0.018699046	0.018569957	0.0026593118	0.006563939	0.001022175	0.0003651858
è	1.2456793e-06	5.359954e-06	3.4964205e-06	2.9513346e-06	1.0039787e-05	2.0720645e-06	5.779193e-06	3.6665573e-05	9.035155e-05	0.0006952939	0.0028458126	0.020568654	0.06927636	0.08381336	0.04009714	0.23043084	0.13006276	0.15638253	0.024453126	0.118399546	0.011685571	0.053668182	0.016800843	0.014820317	0.023621896	0.0022198283
r	3.1360798e-06	1.3309839e-05	3.831558e-05	8.274487e-06	2.8884657e-05	6.521041e-06	1.4016331e-05	6.3348984e-06	0.00011317086	0.00060876535	0.0018489476	0.011784114	0.054555953	0.05146019	0.06625022	0.17946494	0.17705451	0.1473792	0.15774475	0.04110103	0.042451687	0.022835366	0.034138616	0.007028286	0.0029326656	0.0011287245
i	4.8443258e-06	2.1981792e-05	1.02754975e-05	1.113607e-05	3.6136036e-05	5.009497e-06	2.948662e-05	0.00011646403	0.00039612743	0.0024479234	0.010132929	0.028371494	0.12766448	0.04092581	0.2340289	0.12733886	0.0780981	0.04846438	0.07229496	0.038703643	0.025233408	0.03095249	0.018630644	0.01774136	0.075507104	0.022831991
j	4.737547e-05	0.00018148251	0.00041567103	0.00015666547	0.0003246478	9.783322e-05	9.773726e-05	2.7370406e-05	0.0003187773	0.00053960225	0.00089027674	0.00525086	0.015435704	0.04219571	0.0464929	0.15947078	0.13447125	0.17062475	0.085867465	0.12316227	0.07813946	0.08531982	0.024835024	0.014945061	0.002309572	0.0083819
a	6.498924e-07	2.7503525e-06	1.5051513e-06	1.3728733e-06	2.8014706e-06	8.586462e-07	2.0644873e-06	1.911207e-05	3.8033944e-05	0.00029706457	0.0014788635	0.010504485	0.046162073	0.054487016	0.027682653	0.19553494	0.13992976	0.16254692	0.03476941	0.13326162	0.014641768	0.060949046	0.030440873	0.031773992	0.05191884	0.0035515663
t	3.2745952e-06	7.0934448e-06	4.9629766e-06	5.0592607e-06	4.0702653e-06	3.0406861e-06	6.1062547e-06	2.9562375e-06	3.9150476e-05	0.00031618724	0.002759481	0.008202086	0.031503554	0.038476206	0.054190286	0.14646092	0.14374375	0.13341625	0.06608616	0.14354128	0.06716388	0.064435884	0.024237892	0.027050668	0.032658692	0.015681082
ì	4.313475e-08	3.134963e-07	2.7022622e-07	1.7876609e-07	2.5160867e-07	1.6662338e-07	3.2713123e-07	1.6140022e-05	2.6588812e-05	0.00020978382	0.0006302184	0.01051261	0.026594358	0.07009888	0.018277075	0.096195415	0.12893869	0.18641442	0.018746402	0.17435825	0.030148175	0.10360219	0.028577765	0.051292773	0.048188042	0.007170687
t	6.3550874e-07	1.3309502e-06	2.2197878e-06	8.488336e-07	1.8174712e-06	7.5006955e-07	2.1561098e-06	1.7221919e-06	2.1070544e-05	0.0001643998	0.0008524449	0.0044855773	0.028376417	0.02514618	0.029335903	0.12766619	0.19443855	0.1466935	0.22024433	0.048378583	0.046500165	0.023608642	0.071500346	0.01567404	0.01577731	0.0011249708
ù	1.8664115e-06	9.339109e-06	4.1740755e-06	4.7376257e-06	1.3038471e-05	2.0872658e-06	6.4683513e-06	4.2721218e-05	9.961573e-05	0.00065052096	0.0032319652	0.012437013	0.070513315	0.026462752	0.14041877	0.11396385	0.07154237	0.051076245	0.08527232	0.039147962	0.017286625	0.032035112	0.035705455	0.029545808	0.22837733	0.042148575
s	4.333343e-05	0.0003061612	0.0008402212	0.0002028472	0.00058748736	0.00013968768	0.00016520884	4.735717e-05	0.0004322212	0.00071452826	0.0005849712	0.0041459533	0.009793721	0.0346435	0.05840755	0.18669589	0.09606121	0.14122318	0.09531175	0.07962099	0.039392285	0.059608515	0.05577355	0.027815975	0.024130987	0.083310954
o	5.1399657e-06	2.9303168e-05	1.75508e-05	1.3019036e-05	5.661239e-05	4.861153e-06	2.0622918e-05	2.9855712e-05	7.416675e-05	0.00052554323	0.0017894944	0.0053482912	0.026683297	0.013803168	0.087963186	0.07552913	0.07459446	0.04934109	0.05256671	0.04298852	0.032861795	0.04525617	0.026067564	0.058505826	0.28135553	0.12456912
z	7.204096e-05	0.00033330085	0.0008544044	0.00028510948	0.0006553136	0.00017712705	0.00016079609	3.2134827e-05	0.0003933847	0.00040951945	0.00031584458	0.0017215436	0.0043824315	0.015498725	0.023203092	0.10634939	0.07684299	0.11119246	0.105365604	0.124602586	0.110957615	0.11726245	0.033612154	0.04261221	0.010621089	0.112086676
e	1.3182566e-07	6.429e-07	3.8637933e-07	3.3382966e-07	4.4064e-07	2.3245312e-07	3.4520292e-07	7.741683e-06	9.431268e-06	6.6924316e-05	0.0003453019	0.003420658	0.014787921	0.028499244	0.012063312	0.08852164	0.11961773	0.14302012	0.026755106	0.14525712	0.019113427	0.08137888	0.04352343	0.07841984	0.18306896	0.012120786
ì	1.662674e-06	4.500575e-06	2.8087702e-06	3.662199e-06	2.4257167e-06	1.7888841e-06	2.080131e-06	9.723241e-07	1.4982973e-05	6.7970665e-05	0.000301374	0.0021620633	0.008892671	0.016399704	0.026483826	0.06930611	0.14614303	0.0975919	0.044099465	0.15686905	0.14963926	0.13582309	0.023573292	0.060143776	0.03339747	0.029071013
c	8.3368745e-05	0.00021040188	0.00023535572	0.00014829804	0.00021441904	7.581369e-05	0.00010292589	2.1821197e-05	0.00022150176	0.00047303893	0.0013231483	0.0046825726	0.013923882	0.02506105	0.13929613	0.067231625	0.12810893	0.076402634	0.12730269	0.075610295	0.063507065	0.06424764	0.016994456	0.030009845	0.038895912	0.12561515
h	2.665451e-06	9.254915e-06	4.0286504e-06	5.1524285e-06	6.9052126e-06	2.7245599e-06	2.817297e-06	4.2243322e-05	3.9926952e-05	0.00019277727	0.0016022659	0.005706061	0.04186327	0.023590751	0.060306396	0.121486396	0.08081995	0.07430572	0.06531238	0.06454851	0.008491366	0.0324038	0.04752152	0.031189576	0.3268797	0.013663844
e	5.134385e-06	7.158038e-05	4.3694537e-05	2.7717024e-05	4.973364e-05	7.083931e-06	1.7822611e-05	4.9131513e-06	9.8075136e-05	0.0004302502	8.7032815e-05	0.0034662343	0.01711714	0.009701965	0.014141487	0.10065004	0.13651395	0.03912548	0.34607318	0.01022982	0.020812783	0.012761145	0.10575451	0.02717462	0.10246795	0.053166617
