 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
m	0.0027850126	0.00065321254	0.00034215476	0.0004749762	0.0071861222	0.06415026	0.80466026	0.05848104	0.05427643	0.006305649	0.00037951954	0.000207314	9.810974e-05
u	0.010335936	0.018780975	0.0028336812	0.0021804292	0.03741039	0.6503754	0.014726168	0.16226608	0.07085501	0.029475994	0.00018259879	7.253469e-05	0.00050472777
o	0.005650668	0.009689568	0.002808742	0.00964148	0.004662982	0.054259192	0.041054226	0.45819527	0.37903	0.03009462	0.003739169	0.00096816703	0.000205862
n	0.004920533	0.003024176	0.0005165778	0.0020418952	0.00066816923	0.011702487	0.031183807	0.30231467	0.45901653	0.17829423	0.0058681006	0.00023103053	0.00021773174
ì	0.00015344487	0.00012593162	0.0001037289	0.00014451797	0.00045431594	0.007912402	0.074500926	0.28977674	0.50137067	0.11355897	0.01001085	0.0016290874	0.00025837938
c	0.00041896896	0.0006572952	0.00017736845	0.00027744178	0.00031619676	0.0059404704	0.0010131631	0.080735594	0.74073124	0.14515923	0.024228001	0.00033667288	8.346691e-06
h	0.00032283278	8.5111664e-05	4.298114e-05	5.7475478e-05	0.00014547378	0.0042894944	0.015621443	0.01680427	0.36481	0.49643025	0.09015543	0.011103609	0.00013155604
a	0.00029604207	0.00017839504	3.0291154e-05	4.6224803e-05	0.00011703628	0.006304573	0.00019409026	0.011541316	0.08657235	0.8877597	0.0060391747	0.00065398356	0.00026691283
p	0.0046165097	0.00047841927	0.00010075996	0.00034296777	0.00010890781	0.001754367	0.0009144757	0.020295931	0.22025616	0.43879536	0.28510973	0.01532205	0.011904403
à	1.1837021e-05	1.0286212e-05	8.740024e-06	5.087399e-06	1.353218e-05	0.000109248904	0.0013833325	0.007780537	0.07939758	0.6427854	0.2506218	0.016265392	0.0016073188
r	2.8386585e-05	2.3936409e-05	2.6742928e-05	1.0349526e-05	2.6290683e-05	0.00044443575	0.0011501607	0.00246207	0.015893765	0.033058513	0.5953118	0.3497729	0.0017907022
o	0.0016071461	0.0012927606	0.0003700527	0.00021757212	0.0001896047	0.0064639207	0.0005983662	0.0040011876	0.025493892	0.5788356	0.20282489	0.10859996	0.06950503
n	0.004449127	0.010037053	0.0021581831	0.0082863085	0.0023050255	0.003957488	0.00019987275	0.008047475	0.007155023	0.02386029	0.41642863	0.24771366	0.26540184
t	0.00016432721	2.109974e-05	2.2502836e-05	9.104983e-06	1.2580236e-05	3.5826517e-05	5.336211e-05	0.00029243273	0.0036649092	0.0916299	0.48314884	0.41188988	0.009055214
a	0.00019700878	7.32557e-05	1.636524e-05	2.3500592e-05	2.5517827e-05	0.00022624701	1.19708175e-05	0.0018686537	0.01849149	0.6636013	0.049704306	0.12984475	0.13591558
m	0.00021017881	0.00040279023	5.8983493e-05	0.00018916633	4.6338595e-05	0.00021474904	9.223948e-06	0.0002790681	0.00075288594	0.009646931	0.19488053	0.19690824	0.5964009
e	1.9732051e-05	1.2401332e-05	1.8107892e-05	5.188448e-06	6.2807826e-06	1.9139576e-05	8.9783825e-05	0.0002210196	0.013808911	0.046090983	0.3286793	0.55720097	0.05382814
m	5.0092335e-06	1.2984875e-05	4.182219e-06	1.0406877e-05	3.6441352e-06	1.4375097e-05	2.2259203e-06	6.243799e-05	0.00037598197	0.0054010544	0.12550268	0.5993979	0.26920712
e	0.00012654324	2.2814536e-05	3.3718083e-05	9.7847305e-06	9.984038e-06	1.9616858e-05	2.0521346e-05	4.716042e-05	0.0014945681	0.010552877	0.1563405	0.7672295	0.06409247
a	2.5871338e-06	6.6350426e-06	2.6731814e-06	8.429916e-06	2.394205e-06	5.2416226e-06	1.275551e-06	1.7896224e-05	6.2671075e-05	0.00057445007	0.031512562	0.70429534	0.26350793
</S>	5.2406653e-05	6.448434e-05	8.208278e-06	2.4653866e-05	7.901596e-06	3.5577075e-05	1.6146311e-06	1.2091985e-05	4.2494106e-05	0.0009040273	0.013314771	0.16979231	0.81573945
