 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
h	8.315144e-05	3.86838e-05	0.00048524153	0.039470877	0.4374788	0.15577826	0.34305176	0.0034172148	0.019449575	0.00052855606	0.0002102557	7.5797125e-06
r	0.00032733608	5.6195924e-05	0.00010046087	0.0010043123	0.020409351	0.8986862	0.07842521	8.5914886e-05	0.00085917965	2.56815e-05	9.31237e-06	1.0808382e-05
a	0.00015521812	3.812209e-05	0.00014758015	0.003067151	0.040568974	0.8057189	0.14826952	6.843083e-05	0.0018657509	7.3934236e-05	1.9858257e-05	6.5172944e-06
c	0.0013996174	0.00068476266	0.00013114527	0.00021634376	0.026398242	0.28778258	0.5798894	0.025986224	0.0764506	0.00087848236	6.029015e-05	0.00012238769
e	7.9453575e-06	6.985483e-06	2.2318867e-05	0.0011216436	0.037248205	0.08640659	0.79868424	0.0025069262	0.053173784	0.017374933	0.0033780737	6.834147e-05
e	1.8800993e-05	6.417925e-06	1.96819e-05	0.00010828091	0.02483662	0.0639424	0.37893853	0.04464755	0.47881582	0.008333567	0.00018301468	0.00014931099
t	0.0019097566	0.0002111378	4.9617433e-05	0.00011354225	0.005528404	0.296105	0.17554057	0.16993642	0.3244862	0.02426018	0.0016214788	0.0002376873
è	1.042882e-05	1.2766099e-05	4.595366e-06	0.00011345176	0.0046718013	0.041182384	0.58442426	0.0028195572	0.25498754	0.10455051	0.0068414523	0.00038128617
l	8.022828e-05	0.000118408345	2.6616013e-05	4.8854487e-05	0.0008006498	0.01689712	0.12810208	0.015091768	0.7822189	0.056127954	0.00043413354	5.3349144e-05
i	0.00056071504	9.03714e-05	7.52662e-05	0.00014905153	0.0061516142	0.011773307	0.073796175	0.026098933	0.5615041	0.18563667	0.1287685	0.0053952634
s	0.012741319	0.011284441	0.0022345593	0.0012233922	0.00362779	0.026763963	0.027073095	0.020606568	0.20992915	0.6127331	0.05042306	0.02135952
e	5.574772e-06	5.680546e-06	2.3120906e-06	8.2424995e-06	0.00018014584	0.002170618	0.0371276	0.0012955962	0.19152038	0.47394064	0.2896036	0.0041396418
n	0.00040997993	0.00016123279	5.1272596e-05	1.7734481e-05	0.00016472011	0.005107361	0.0040643155	0.0025304158	0.096893415	0.775635	0.07678728	0.03817729
a	3.331961e-06	4.652888e-06	2.115622e-06	6.6707667e-06	5.4716533e-05	0.00049162534	0.007819453	0.0019862198	0.08503189	0.6531037	0.24509053	0.006405076
r	0.00014808871	8.4654705e-05	5.4728695e-05	3.2823238e-05	0.00015056012	0.00032858114	0.0019326359	0.0034166789	0.10487258	0.72383404	0.100612596	0.064532034
t	5.696632e-06	5.906693e-06	2.0073621e-06	9.608067e-06	4.1887222e-05	0.00061189017	0.0033359851	0.0018758011	0.037935305	0.6104736	0.28012225	0.0655801
i	1.3054348e-06	6.1616413e-07	5.657821e-07	1.0372104e-06	2.9910914e-05	0.00334356	0.002112795	3.2812764e-05	0.0075064413	0.5247978	0.4217263	0.040446915
</S>	1.590958e-05	2.5360512e-06	1.6008836e-06	5.3301017e-07	1.2233808e-05	7.022689e-05	0.00016978636	0.0016440981	0.010413564	0.16927476	0.29752308	0.52087164
