 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
n	0.0082069235	0.00987473	0.9447846	0.0151348505	0.00512114	0.0009722522	0.001151593	0.00058745383	0.00030887077	0.012864751	0.00025159869	0.0005741438	6.0761013e-05	4.6458816e-05	2.4689085e-05	1.7724975e-05	1.7420592e-05
i	0.050761588	0.55509365	0.37776166	0.009492444	0.0014959403	0.0008340916	0.00095425424	8.000951e-05	1.941076e-05	0.0024909535	3.3718417e-05	0.000113876624	2.5069063e-05	2.1471578e-05	2.5236928e-05	1.2161526e-05	0.00078453723
j	0.013055736	0.025100827	0.87319267	0.07581923	0.0009424761	0.0023676094	0.006956386	0.0012784944	3.529915e-05	0.0010730515	1.020426e-05	0.00015183387	1.4343761e-06	2.7087067e-06	4.6819846e-06	2.616353e-06	4.830731e-06
ù	0.0011422646	0.009098065	0.7807701	0.15128703	0.049507868	0.0045772293	0.0009471007	0.0020865665	0.00031655253	0.00014296266	2.6415413e-05	8.198224e-05	6.7564174e-06	4.452426e-06	2.0357436e-06	1.6944821e-06	8.410771e-07
r	0.00012636256	0.001531983	0.95949864	0.037393603	0.0011342347	0.00025071597	5.171271e-05	8.082651e-06	5.326405e-07	3.2533887e-06	1.5797828e-07	5.900778e-07	2.3660645e-08	2.6453419e-08	3.1341557e-08	3.3889336e-08	6.72365e-08
i	0.0012397935	0.003391981	0.79297507	0.15825099	0.035378218	0.007014136	0.0003134734	0.00044008123	5.404423e-05	0.0008732917	1.8435698e-05	3.3222987e-05	5.697605e-06	2.946838e-06	1.888206e-06	2.2514694e-06	4.5279553e-06
s	0.02595595	0.014756414	0.13965848	0.6535143	0.072561234	0.05139293	0.026480988	0.009310243	0.00032033288	0.0051485593	7.0466915e-05	0.000776773	7.6157053e-06	1.1780079e-05	1.2848642e-05	1.0881045e-05	1.0135934e-05
e	2.5563755e-05	0.00051536766	0.05196035	0.57573617	0.2634304	0.10660108	0.0013246881	0.00036408848	1.0388704e-05	2.0006237e-05	3.238421e-06	7.473004e-06	4.5066906e-07	5.992111e-07	9.244884e-08	1.6470159e-08	4.9325397e-09
o	0.0010624176	0.001636105	0.017381726	0.71193236	0.122535914	0.12652026	0.016139548	0.0026779943	3.37243e-05	6.697718e-05	1.0246516e-06	1.046545e-05	1.6860646e-07	1.5490357e-07	3.9989706e-07	4.7699785e-07	3.401231e-07
v	0.00032400084	0.0008807063	0.01034987	0.6847945	0.15072486	0.14050132	0.009639281	0.002651796	3.1549473e-05	9.3615476e-05	5.279991e-07	7.703151e-06	5.5687856e-08	3.567709e-08	8.438975e-08	9.471956e-08	9.957121e-08
r	7.758394e-05	0.00027538772	0.015684696	0.22543041	0.5946912	0.12997422	0.023547022	0.0084881075	0.0016094444	2.6039765e-05	5.984735e-05	0.00010687008	9.812539e-06	8.058023e-06	7.1694426e-06	3.0638523e-06	1.0680814e-06
à	1.4601965e-06	0.0001549994	0.0062899976	0.08278583	0.70697355	0.065368935	0.131519	0.004865584	0.0017184995	0.0002933012	1.7471322e-05	1.1036158e-05	1.8486332e-07	1.1123107e-07	3.9693806e-08	5.0888783e-08	6.9093886e-09
i	7.641578e-05	0.00012804853	0.056684073	0.47770187	0.08281722	0.2609858	0.038375746	0.08254731	0.0005787504	9.317647e-05	5.8000455e-06	5.1321254e-06	1.0691586e-07	8.467571e-08	7.64059e-08	8.72606e-08	3.4515267e-07
è	0.0060252803	0.012253679	0.0031064432	0.014277958	0.02706158	0.26004723	0.17448542	0.47647375	0.0064214515	0.016560327	0.00015086692	0.0031073706	5.265361e-06	8.747656e-06	6.7460182e-06	3.558453e-06	4.313669e-06
s	0.0031948122	0.00946183	0.0018194267	0.016476989	0.022611251	0.31219226	0.33370557	0.29582515	0.0031417124	0.0013317241	7.36197e-05	0.00013987828	7.6469005e-06	7.719404e-06	4.870824e-06	2.1356104e-06	3.5370226e-06
s	0.00011347385	0.00015700691	0.0011443207	0.030741256	0.13543347	0.26235715	0.1214101	0.4112209	0.034682985	0.0017703907	0.00075341226	5.665558e-05	0.00012695724	2.3588904e-05	5.638878e-06	1.9711474e-06	6.93044e-07
u	0.0008858284	0.005328435	8.393684e-05	0.0060773557	0.017742608	0.073122576	0.72151506	0.15779556	0.007722057	0.009306419	0.00026456683	0.00010118055	2.2213364e-05	9.400394e-06	2.4182168e-06	3.2985477e-07	2.0082633e-05
ì	0.0006836555	0.0030115142	0.00035509837	0.002643513	0.004722163	0.08118576	0.2600522	0.5732468	0.06413248	0.0067574903	0.00064116734	0.0025289818	1.3435656e-05	1.5024909e-05	6.3946964e-06	2.636854e-06	1.6501468e-06
b	0.001352116	0.0073063234	0.0004758143	0.0018603648	0.0013010863	0.04850537	0.079370834	0.8158379	0.034929045	0.007554775	0.0006059809	0.00084964355	1.3962319e-05	1.5345155e-05	4.292639e-06	1.2572583e-06	1.5825364e-05
b	5.6410026e-05	0.00010709346	5.1942425e-05	0.0010802408	0.003579223	0.015051455	0.0366951	0.81281275	0.12438193	0.004090128	0.0016799464	0.00013459945	0.0002109744	4.408755e-05	1.6737848e-05	5.5071737e-06	1.8639902e-06
i	0.0020546815	0.008612707	5.184884e-05	0.002171204	0.003050904	0.02212421	0.5204582	0.27026626	0.06269904	0.10336457	0.0027659957	0.0019357406	0.00012227602	7.910499e-05	3.4988527e-05	4.532416e-06	0.00020366174
e	0.0007869334	0.0041223336	0.00029198918	0.0009409252	0.0006126887	0.010836166	0.05865472	0.40986532	0.44778806	0.032046374	0.015387145	0.018105261	0.00018440692	0.00028335128	6.8485264e-05	1.5689484e-05	1.0147702e-05
p	0.00037365084	0.0024338956	6.10556e-05	0.00021159386	0.00024824077	0.002215185	0.024397042	0.3895604	0.42270735	0.124549106	0.02167617	0.010750687	0.00045422613	0.0002615529	7.65189e-05	2.094875e-05	2.4500087e-06
o	4.068774e-05	8.41618e-05	1.7973593e-05	0.00010694785	0.00021795876	0.00095067744	0.005774143	0.12996465	0.7479305	0.021566883	0.081599146	0.004138319	0.005187116	0.0014904015	0.000705975	0.00020800886	1.6460152e-05
d	1.17031705e-05	1.440245e-05	8.559683e-06	2.7538894e-05	3.7385053e-05	0.00037383934	0.002206076	0.108037606	0.79289526	0.01353693	0.060480215	0.021410212	0.00074319675	0.0001955466	1.881022e-05	2.26822e-06	4.6511323e-07
d	3.5172685e-05	5.1213887e-05	1.8075982e-05	4.3430893e-05	5.0696985e-05	0.00015828168	0.0014769925	0.06978396	0.7177007	0.02270485	0.16750044	0.0052369228	0.012217293	0.0020101334	0.00076049945	0.00022050917	3.078032e-05
h	1.6800352e-05	0.00010580688	6.2808243e-07	2.6419879e-05	4.2947377e-05	0.00039788854	0.0011099178	0.0014165596	0.02664588	0.80682546	0.12786424	0.030771114	0.002667233	0.0017919188	0.00017028203	3.7933616e-05	0.000108871325
ì	0.0007666589	0.0046245856	3.2493554e-05	0.00052203966	0.00081792736	0.0081929015	0.0056172647	0.018702514	0.253007	0.17317109	0.45139605	0.0541394	0.014171652	0.010824185	0.0022725319	0.0006756549	0.0010659628
s	0.10313854	0.425864	0.016388377	0.033496715	0.028115937	0.10023651	0.024003424	0.06332955	0.078303546	0.002175037	0.05618366	0.011326969	0.010510698	0.0067087067	0.0015329553	0.0019147712	0.036770504
t	0.004106017	0.0047042957	0.00036305533	0.0010554052	0.00032736675	0.0054174415	0.0005829728	0.25337893	0.23581728	0.2070505	0.19285983	0.015530787	0.04878902	0.0061329636	0.0015743837	0.00083073805	0.021478934
r	0.0014526523	0.0035636225	3.8496244e-05	0.00029442745	0.00020573912	0.0016918653	0.0048145396	0.06259314	0.077245936	0.68385124	0.085686795	0.06744897	0.0062126564	0.0017749263	0.0002143733	2.2422433e-05	0.0028881945
à	0.0023318145	0.0034526475	7.871378e-05	0.0009519229	0.0012680431	0.008680502	0.008539926	0.19412868	0.1150137	0.5414395	0.06465783	0.04874652	0.0052539655	0.0018593301	0.00022725189	8.570595e-05	0.003284001
k	0.0074696518	0.039341807	0.0012446903	0.0031498566	0.0031929545	0.008937964	0.015083356	0.013481241	0.16904604	0.010684568	0.5486732	0.13290955	0.025024055	0.01901757	0.0011587801	0.00012386765	0.0014608008
k	0.001752117	0.0017845525	0.00015445008	0.00030804085	0.00015070292	0.0010261122	0.00011967334	0.045632184	0.099843755	0.16019478	0.31566	0.0299665	0.24802797	0.035437964	0.005726697	0.0022574523	0.05195707
o	0.013495361	0.016407916	0.00034311286	0.0016742483	0.00050441513	0.0040494213	0.006109731	0.04843011	0.1013058	0.37993136	0.1713344	0.20314182	0.018972343	0.006820059	0.0020121487	0.00044823647	0.0250195
j	0.0012767337	0.008602938	0.0002531111	0.000573472	0.0003517204	0.001359039	0.003994468	0.0032672568	0.062055975	0.040064823	0.6220212	0.16838042	0.03858339	0.04401521	0.003917425	0.00045114013	0.0008316473
a	7.038483e-05	3.372981e-05	1.2762006e-05	4.1756826e-05	0.00019113868	0.00010756053	0.00016359627	0.005471924	0.11539468	0.02962103	0.4243322	0.026767055	0.28630027	0.07341581	0.018209819	0.018827265	0.0010390133
t	3.9948194e-05	8.078636e-05	2.2850316e-05	3.9685277e-05	3.8557795e-05	0.00015889514	0.00017896916	0.002396996	0.07876033	0.009191867	0.45998433	0.2980468	0.08573505	0.055700716	0.008030398	0.0009885356	0.00060520764
ì	1.8408791e-06	2.2940721e-06	4.7710967e-07	1.5987384e-06	5.3143344e-06	6.067516e-06	2.9104422e-05	0.0007409234	0.030963466	0.020529855	0.31406307	0.050172944	0.38496548	0.16552074	0.02991144	0.0024224098	0.00066290837
ì	3.8933817e-06	1.5857155e-05	2.137982e-06	4.330221e-06	3.6441277e-06	2.2506589e-05	8.2657825e-05	0.0009370206	0.039016414	0.023401823	0.25248313	0.6070328	0.022684831	0.048163727	0.005790922	0.0002955586	5.884887e-05
c	0.002435162	0.013137109	0.0004062365	0.0010701681	0.000796641	0.00214705	0.0064425017	0.0017253867	0.01837517	0.013224728	0.34377939	0.4217737	0.055020306	0.10340297	0.013997861	0.00067049614	0.0015951694
h	0.000106281506	0.0002342733	2.1437107e-05	4.9490176e-05	6.440004e-05	0.000101256264	0.00013142951	0.0069838613	0.080544405	0.043138675	0.2024973	0.28716296	0.21433246	0.10823405	0.042996116	0.0072619906	0.006139612
e	0.00016333726	0.00042903327	3.6711194e-06	3.0208477e-05	1.9078521e-05	0.000108732216	0.00026723914	0.00081566593	0.009140493	0.08503687	0.074210025	0.79482406	0.007334884	0.011906464	0.0035358032	0.00045171435	0.011722688
p	0.00021177	0.0016307913	3.4752607e-05	8.3281826e-05	2.5061247e-05	0.00016263052	0.0007279011	0.0003874932	0.004492705	0.129298	0.18025877	0.3755647	0.08554198	0.15670565	0.056420114	0.0042269262	0.0042274143
o	1.2153068e-05	1.5835616e-05	3.2836122e-06	8.612278e-06	1.3570457e-05	1.703107e-05	2.2162449e-05	0.0003280839	0.009173063	0.012246687	0.19588965	0.09073663	0.32048097	0.2201573	0.10586317	0.04194729	0.003084555
l	1.8830498e-05	3.0901087e-05	7.404318e-06	1.1165621e-05	6.951926e-06	1.7608707e-05	2.6187676e-05	9.786096e-05	0.0015258765	0.0058014356	0.08501821	0.070420295	0.2399402	0.23624685	0.20126526	0.12751432	0.032050658
e	2.2640377e-05	4.119509e-05	3.908794e-06	1.3344668e-05	2.0486672e-05	2.351839e-05	2.330741e-05	5.175302e-05	0.0010350465	0.0023799387	0.06109595	0.020954559	0.3645474	0.30564964	0.16157141	0.03730776	0.04525822
m	6.9678616e-05	0.00020699584	2.0681618e-05	3.1353495e-05	1.810874e-05	3.913081e-05	8.484381e-05	7.3980984e-05	0.0007029256	0.016097562	0.0404973	0.053490553	0.21292874	0.26693854	0.21908027	0.10773614	0.08198322
ì	2.2659407e-05	1.8298508e-05	8.9997275e-06	1.47549845e-05	1.370844e-05	1.1265732e-05	2.160393e-05	0.00011497777	0.0021271163	0.0018273781	0.040361285	0.016680181	0.40369466	0.22993517	0.18309298	0.1005465	0.02150841
s	5.9312526e-05	0.00033299834	1.2040156e-05	3.057223e-05	2.796704e-05	7.21145e-05	0.00018977166	7.992623e-05	0.00066288444	0.0024282655	0.045276072	0.21742651	0.06663973	0.28775752	0.22732623	0.112556964	0.039121117
o	0.00013380042	0.0002005384	1.2157707e-05	3.5706646e-05	1.5209734e-05	5.0917544e-05	1.6772005e-05	0.00031819099	0.0006857749	0.0010690736	0.005095855	0.029048339	0.031533416	0.043382484	0.107378714	0.11860411	0.66241896
n	0.002279706	0.013970041	0.00039618582	0.0008607226	0.00086285325	0.0014152911	0.0045742765	0.0006419404	0.002149531	0.023386907	0.044694025	0.13718794	0.048882615	0.15362328	0.14994642	0.18514182	0.22998638
t	6.520371e-06	1.0967303e-05	1.801427e-06	4.5070365e-06	6.0125494e-06	7.1182417e-06	9.336046e-06	2.9706442e-05	0.0006230985	0.000544559	0.019476438	0.025194265	0.12956366	0.26872063	0.39247605	0.13441741	0.028907934
a	4.8957595e-06	2.29909e-05	3.0881156e-07	1.4938929e-06	2.9435425e-06	2.5600073e-06	1.1252437e-05	1.3345318e-05	0.0004627571	0.024953831	0.03923711	0.08832022	0.13159172	0.43824646	0.13238826	0.051888805	0.09285108
ò	9.339921e-05	0.00060869765	1.2774385e-05	2.8792767e-05	1.0001546e-05	4.294985e-05	0.00017341207	9.174027e-05	0.0005830574	0.13140005	0.024927298	0.23984115	0.044522554	0.12828885	0.20971671	0.07871257	0.14094599
l	0.0003116409	0.0020931852	7.0564296e-05	0.00013854993	2.8496039e-05	0.0002012388	0.0006546034	0.00049807463	0.0019617653	0.069854	0.024784662	0.47794628	0.012934742	0.07732351	0.13765088	0.044166878	0.14938086
i	2.8336513e-05	5.624618e-05	5.831637e-06	1.3672906e-05	1.6216318e-05	1.8060495e-05	1.7299939e-05	0.00019262121	0.0021132166	0.0010007005	0.010989146	0.056530204	0.07072431	0.13660812	0.2199534	0.22623621	0.27549636
t	0.001357449	0.008109932	0.00026695745	0.00051315327	0.0005928452	0.0007666688	0.002759993	0.00038767327	0.0012076027	0.034745276	0.02353785	0.12230932	0.023225963	0.087157235	0.09528989	0.36815986	0.2296123
i	5.159391e-07	7.159533e-07	1.3636337e-07	3.6843258e-07	5.7742113e-07	6.402396e-07	1.448304e-06	1.124594e-05	0.00031172822	0.0007492798	0.010705577	0.01613049	0.09638154	0.20144999	0.30931872	0.34720573	0.017731292
n	2.7172315e-05	8.7474225e-05	6.1715637e-06	9.507982e-06	7.0589235e-06	1.0038744e-05	3.18471e-05	1.2498901e-05	8.449678e-05	0.0068841055	0.003764872	0.02002202	0.014274418	0.036378007	0.16502297	0.7016242	0.051753152
a	8.0642855e-07	9.416414e-07	2.0195988e-07	5.665855e-07	7.389133e-07	8.681023e-07	1.6150282e-06	6.178879e-06	0.00013909275	0.00030751462	0.0058170357	0.0072401916	0.09955544	0.19028896	0.33064002	0.34288716	0.02311269
d	2.1103651e-05	5.219146e-05	8.347917e-06	1.0874372e-05	7.3606348e-06	1.1682597e-05	2.5088155e-05	1.8648272e-05	0.000120966775	0.0016364503	0.003736934	0.016713105	0.0133361	0.045771968	0.19291754	0.7020665	0.023545263
d	3.6623544e-06	3.0695576e-06	1.5315496e-06	2.262849e-06	1.7706711e-06	1.3436043e-06	3.222629e-06	9.439658e-06	0.00013010445	0.00013496468	0.001759718	0.002569565	0.031956483	0.047992043	0.19472568	0.6146515	0.10605362
o	1.9342915e-05	4.9530754e-05	3.888763e-07	4.3825876e-06	2.4510794e-06	1.1341103e-05	7.9978845e-06	2.3121634e-06	4.0534746e-06	0.00047054642	0.00019208732	0.0009760796	0.0018090637	0.0100328345	0.04566459	0.17045762	0.77029544
m	0.00020362478	0.0004298405	2.2677132e-05	5.6803266e-05	6.639581e-05	6.4331674e-05	0.00010345328	2.3540919e-05	5.583585e-05	0.0023978855	0.0003992108	0.0007508135	0.002131242	0.00373495	0.008543672	0.39278692	0.58822876
à	1.5978818e-05	1.346658e-05	2.3639395e-06	7.800796e-06	1.3030578e-05	7.50601e-06	3.908003e-06	3.7210425e-06	1.7926788e-05	7.4222036e-05	0.00025349908	0.00029211643	0.0033048976	0.005878865	0.036546122	0.32331556	0.630249
</S>	0.0009439158	0.0017791421	7.504474e-05	0.00030685446	0.00026942661	0.00054844643	0.0006390061	0.0001227334	0.00021187752	0.0004679471	0.00067906117	0.0043899175	0.00065491156	0.0020479695	0.007007239	0.10982669	0.8700298
