 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.00012803212	0.012337001	0.19853932	0.5856737	0.17711748	0.02498494	0.0010911708	0.0001204579	6.2768595e-06	5.1444994e-07	8.897277e-07	7.118171e-08	1.6566777e-07	4.7649742e-08
t	0.0007085075	0.0010214068	0.007869048	0.2890431	0.67285204	0.026105894	0.001845465	0.0005464911	5.8510454e-06	1.1510305e-07	1.780716e-06	2.2720817e-08	1.14856874e-07	1.8149954e-07
a	1.829674e-05	0.0023776966	0.02431733	0.2873383	0.5351609	0.13810723	0.011219427	0.001288636	0.0001295715	9.6450885e-06	3.0104808e-05	7.6868645e-07	1.8800976e-06	1.8585172e-07
s	0.00012237225	0.00013881174	0.00034515152	0.030838761	0.814851	0.12711337	0.023881014	0.0027003745	7.985954e-06	5.044205e-08	9.81898e-07	3.163199e-09	3.2518614e-08	4.103077e-08
ì	8.229739e-05	0.0007413479	0.002772575	0.04272997	0.48005754	0.3981282	0.065357685	0.009315268	0.0006602963	2.1718432e-05	0.00012794344	1.5119205e-06	3.607243e-06	9.466036e-08
n	8.750743e-05	0.0003671894	3.388474e-05	0.0027614778	0.6639	0.22329672	0.09475279	0.014747411	4.8718743e-05	4.2500577e-07	3.773436e-06	7.54844e-09	2.4462405e-08	5.8334275e-09
n	0.00057089643	0.0002643422	0.0007918489	0.0183353	0.7195212	0.21653202	0.04270108	0.0011871714	7.825836e-05	8.474243e-06	4.395013e-06	1.430918e-06	2.8344639e-06	6.485835e-07
e	0.001629318	0.0054745753	0.0009716774	0.043680493	0.6313547	0.22733192	0.08263702	0.0067994418	9.452192e-05	4.3388623e-06	1.7078158e-06	3.446244e-07	7.6098473e-07	1.9221616e-05
f	0.0010499852	0.0044811675	9.459149e-05	0.0051937653	0.08864736	0.5570551	0.31565055	0.025230462	0.0022840071	3.1601434e-05	0.00027498332	6.126068e-07	4.5428687e-06	1.2497608e-06
a	0.00025267727	8.093916e-05	0.00021863871	0.004157413	0.14725813	0.5626927	0.2754749	0.0068095624	0.002515992	0.00029774534	0.00018530498	2.0600655e-05	3.419693e-05	1.1689657e-06
t	3.815066e-05	3.8681148e-05	6.9771536e-06	0.00066486624	0.037888862	0.22551265	0.62568015	0.106016584	0.003985068	6.078549e-05	0.00010602532	7.892688e-08	9.063923e-07	2.0370491e-07
e	1.2371197e-05	2.2514043e-05	1.9264426e-05	0.00041431093	0.014627489	0.50055075	0.39969504	0.06647349	0.017109783	0.0009424139	0.00012318461	3.1270158e-06	6.2081e-06	2.2181919e-08
s	1.9191359e-05	4.3377477e-05	4.382165e-06	0.00026882713	0.019713013	0.33098185	0.52041614	0.118899874	0.009517393	9.180351e-05	4.381875e-05	6.5243825e-08	2.4270378e-07	2.9148975e-08
m	2.9325754e-05	5.4100703e-05	2.9161687e-05	0.0002365073	0.025311058	0.28918862	0.39351785	0.2387685	0.04957026	0.0028311715	0.00043972468	1.33885e-05	9.687325e-06	6.1990033e-07
à	0.0010654735	0.0011855756	0.00017230614	0.0028711928	0.0044136187	0.09993655	0.6001205	0.18634212	0.09935043	0.0037374755	0.00047114486	5.0852934e-05	0.00022547321	5.7242436e-05
n	6.0401577e-05	0.00014342932	6.8123272e-06	0.0006052798	0.0056616687	0.08472995	0.71581054	0.18934506	0.0034044995	0.00018879048	4.1266732e-05	1.5474478e-07	1.0628503e-06	1.0345594e-06
t	0.0032818045	0.00072022335	0.00044282986	0.0038179546	0.0118275685	0.06815785	0.7292837	0.16620088	0.011200422	0.0046262946	8.978686e-05	9.000075e-05	9.317962e-05	0.0001675321
e	0.0005624143	0.0017740341	7.731298e-05	0.00087375793	0.0034043984	0.03379505	0.34850454	0.5938209	0.01685511	0.00029707327	2.5560383e-05	1.1883923e-06	6.608371e-07	8.0648215e-06
ì	0.0013663372	0.011725394	0.00014275199	0.0014468197	0.0024585193	0.04628269	0.5214463	0.18154351	0.21036744	0.017153945	0.005889433	4.0203657e-05	0.00012268646	1.4023578e-05
c	0.001464065	0.00820619	8.5768654e-05	0.0008620142	0.0020676302	0.023540294	0.3889698	0.46780744	0.0981429	0.0074001406	0.0014212064	4.985298e-06	7.0395818e-06	2.0526373e-05
h	0.00017919393	6.933352e-05	5.849949e-05	0.000112316724	0.0013358201	0.033496805	0.40749207	0.3990872	0.14315931	0.013677113	0.0012107114	0.000101894424	1.6385033e-05	3.389398e-06
e	0.00011071326	0.00029949425	1.746109e-05	0.00020985017	0.00018488013	0.0047382447	0.08714729	0.78288114	0.1225562	0.0013782124	0.00046479923	2.6356197e-06	2.1019446e-06	6.8775794e-06
a	0.00045796833	0.0029101772	1.9535826e-05	0.00015231567	0.00027825622	0.0026582738	0.047576573	0.11252619	0.74259645	0.08188696	0.008643272	0.00012638075	0.0001541398	1.3518552e-05
n	0.0013650245	0.0040791905	0.000105875486	0.00034931282	0.00030669206	0.0018195633	0.02049513	0.04917783	0.53387326	0.36831668	0.019255597	0.00035693165	0.00042552516	7.339384e-05
o	6.863964e-05	3.3266686e-05	2.8849616e-05	2.0824631e-05	0.00012307496	0.0011473177	0.019222304	0.027272299	0.60284746	0.3338486	0.011694909	0.0031948572	0.0004585694	3.911976e-05
ì	0.00014129278	0.0008072373	2.1576712e-05	0.0001300199	0.00012015969	0.00045624937	0.0039227977	0.018319238	0.37993115	0.39959928	0.19425777	0.0018917867	0.00037983202	2.1578811e-05
s	0.00044104687	0.0029458138	1.9914949e-05	0.00020549301	0.00028745498	0.00058038544	0.007071015	0.06626643	0.5726436	0.25127843	0.09742569	0.0006846277	0.00012748636	2.2601893e-05
o	0.000141952	3.6924313e-05	2.2664974e-05	3.341638e-05	5.493297e-05	0.0008606298	0.01671315	0.09780239	0.491835	0.23002388	0.15044905	0.011452499	0.0003690022	0.00020456979
n	0.0023934029	0.050743293	0.0005799632	0.003021966	0.0012804507	0.001955876	0.0029114534	0.008162363	0.0779949	0.40892583	0.34462094	0.07908025	0.017386159	0.0009430387
t	0.00017195368	1.861128e-05	1.13982305e-05	1.2766423e-05	9.69462e-06	6.352865e-05	0.0004639399	0.0029709646	0.14814241	0.4739766	0.25435647	0.11599976	0.003236135	0.0005657265
a	4.0908675e-05	3.9133472e-05	5.8266037e-06	8.761194e-06	6.30633e-06	7.53196e-05	0.0011091349	0.013372694	0.58145505	0.08473877	0.26306292	0.04031674	0.012109286	0.0036590546
k	0.000109299304	0.0005815889	1.1591617e-05	6.5328866e-05	3.8049264e-05	0.00011601888	0.00080332166	0.006604904	0.16991471	0.42618486	0.33819073	0.046988502	0.0065382533	0.003852845
a	1.1056345e-05	7.1085333e-06	6.489112e-06	4.523154e-06	1.0307339e-05	4.074995e-05	0.0007375363	0.003623695	0.24532972	0.36068046	0.19870135	0.18241896	0.0076603377	0.0007677579
ì	0.00011297099	0.0007390848	1.9699832e-05	0.00013278436	7.28619e-05	0.00013277335	0.0004222068	0.0017716412	0.031617638	0.22058013	0.5143566	0.16838273	0.056677602	0.0049812733
c	0.0011933497	0.0066073798	5.7376325e-05	0.0005303091	0.00043100218	0.0006013959	0.0024890646	0.021272857	0.07591878	0.17279	0.63302827	0.060857903	0.015735019	0.008487308
h	8.922123e-05	2.1225129e-05	2.2524091e-05	1.767267e-05	8.938913e-06	3.8916878e-05	0.00025061448	0.0014836449	0.036600243	0.14806964	0.4970809	0.25666034	0.05387399	0.005782159
e	0.0006194724	0.00090654066	9.0805705e-05	0.0002779186	3.4629607e-05	0.00027243324	0.00035518035	0.00309691	0.04469358	0.012499594	0.754926	0.023002246	0.12867817	0.030546464
n	0.0005825945	0.00720604	4.3090004e-05	0.00034877533	0.00011331687	0.0002028524	0.00032309061	0.002404406	0.012478683	0.034878798	0.28638428	0.2373539	0.15230758	0.26537263
a	0.00024739548	1.9054472e-05	2.5571535e-05	2.0921876e-05	7.150281e-06	1.9750769e-05	3.4808243e-05	0.00014845152	0.00408662	0.06745879	0.18827526	0.64989823	0.08308104	0.006677038
v	0.00027496743	0.005206676	4.4445977e-05	0.00033207345	0.00010835993	0.00015980232	0.00016398133	0.00036453785	0.001689027	0.006390908	0.042958442	0.2246177	0.19188857	0.5258005
r	9.314901e-05	2.52814e-05	4.6528046e-05	2.6419919e-05	1.0434208e-05	1.7793047e-05	4.0154307e-05	0.0001531605	0.0011063433	0.022513801	0.049870133	0.65699726	0.21052994	0.058569644
è	3.042069e-05	1.8626411e-05	2.2075924e-06	4.069575e-06	8.424732e-07	9.90407e-06	1.2937018e-05	9.57491e-05	0.0031779134	0.009530408	0.051468942	0.43391094	0.4417582	0.059978954
t	2.8237586e-05	0.00016008304	4.5342476e-06	2.206132e-05	5.2804157e-06	1.6279724e-05	1.4581225e-05	7.924904e-05	0.0024877365	0.008814964	0.25254625	0.15363276	0.5523487	0.029839303
s	0.00024767718	7.925591e-05	4.3688113e-05	5.639128e-05	8.349417e-06	3.1912226e-05	2.9089017e-05	9.364258e-05	0.00077116233	0.0046395143	0.09989105	0.13029417	0.49959293	0.26422125
i	0.0006741431	0.0006202471	0.00010886022	0.00026747238	2.7171413e-05	0.00011527291	7.935892e-05	0.00031676824	0.0025356435	0.00260276	0.15817855	0.032099076	0.72270775	0.07966691
</S>	0.00024884273	0.004252628	3.453329e-05	0.0002776842	7.995288e-05	0.000110041256	0.00010772891	0.00034262537	0.0007973286	0.00092120655	0.012849078	0.03489918	0.16415478	0.7809244
