 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest'	anno	che	viene	per	medico	</S>
r	0.022510516	0.05232151	0.5529897	0.34763023	0.022394823	0.00049816986	0.0010922091	8.0151335e-07	0.00053068	8.253784e-06	9.3339565e-07	5.0051945e-06	7.8378974e-07	5.449054e-06	2.3551027e-06	2.2493302e-06	1.424359e-07	3.1228558e-06	9.8281085e-08	1.989566e-06	9.273162e-07
t	0.0024991387	0.025450794	0.50358635	0.45265514	0.015056608	0.0006913827	5.5766275e-05	2.4493988e-07	4.0528034e-06	1.618256e-07	1.844728e-08	7.077449e-08	9.971017e-09	5.902578e-08	4.947992e-09	1.6833043e-07	7.6718737e-10	1.2504018e-09	2.442664e-09	3.271323e-08	1.0616523e-08
e	0.08950841	0.010645719	0.32396966	0.5066583	0.06749535	0.0012071287	0.00046744215	4.5068555e-06	2.9522831e-05	1.4404541e-06	6.217915e-07	1.0485575e-06	4.4298184e-07	4.927302e-07	6.9118556e-07	1.9963816e-06	1.00954004e-07	1.7032148e-07	2.0254204e-07	2.8002203e-06	3.97354e-06
n	0.008997181	0.013464468	0.08229197	0.70948845	0.17554958	0.0060866536	0.0035284678	4.512e-06	0.00054794695	2.4004576e-05	1.4683214e-06	3.7349114e-06	5.0015467e-07	2.8437807e-06	2.9817663e-06	2.3815089e-07	5.4305286e-08	3.310283e-06	3.5868826e-08	8.590534e-07	7.753236e-07
a	0.0001311367	0.0021272283	0.23400831	0.7018834	0.05611793	0.005528007	0.0001749172	1.2957503e-06	2.466628e-05	1.3697393e-06	1.7730095e-07	4.0809314e-07	7.234431e-08	4.1202287e-07	2.7022319e-08	5.587406e-07	5.133295e-09	6.283506e-10	1.1761553e-08	1.3125435e-07	1.9493465e-08
s	0.0011451149	0.00113726	0.004753066	0.19289808	0.759627	0.036926217	0.0033172735	2.7333986e-06	0.00018394731	5.702355e-06	3.324104e-07	8.554939e-07	1.2151665e-07	7.4316324e-07	5.239714e-07	7.768422e-08	1.2332994e-08	5.6355145e-07	8.330275e-09	1.8404758e-07	1.6472025e-07
t	6.216705e-05	0.0011401788	0.07653832	0.3605046	0.40123066	0.15729825	0.0030501029	0.00010923119	5.1677085e-05	9.184606e-06	1.291414e-06	1.4252764e-06	3.0134152e-07	1.6268601e-06	1.4952523e-07	6.612998e-07	1.291244e-08	2.5437645e-09	2.2315675e-08	1.1908261e-07	1.6519799e-08
e	0.0001466522	0.00031019692	0.032035787	0.15974905	0.5514831	0.2528546	0.0022170087	0.0011874586	6.4106625e-06	4.674382e-06	2.428192e-06	7.1652056e-07	5.177325e-07	3.7128947e-07	1.7397308e-07	5.1312327e-07	3.3049368e-08	6.886641e-08	7.199389e-08	2.1571682e-07	1.2231777e-08
s	0.0003650383	0.00013032267	0.0027174922	0.11791612	0.8213261	0.05250732	0.0050129	1.1806509e-05	1.1490876e-05	1.0124501e-06	6.907665e-08	1.0350505e-07	1.3752967e-08	6.476489e-08	8.080039e-08	5.3010374e-09	8.740729e-10	4.8328058e-08	9.495359e-10	1.5074805e-08	5.197773e-09
t	4.850554e-05	0.00091978145	0.041144986	0.1977664	0.42428583	0.3226116	0.011908847	0.0011559348	0.00011528995	2.5522137e-05	4.351615e-06	4.3244763e-06	1.0475118e-06	4.6257983e-06	7.023278e-07	1.6970994e-06	7.133943e-08	3.098694e-08	8.408886e-08	3.8031135e-07	6.7358904e-08
u	3.6221732e-05	0.00013258624	0.011931004	0.09480353	0.48553637	0.3930104	0.007960514	0.006546975	1.7139526e-05	1.5268333e-05	6.2080812e-06	1.1288379e-06	8.4672246e-07	4.2097435e-07	1.8734612e-07	6.511181e-07	5.830824e-08	7.231913e-08	9.113573e-08	2.0532036e-07	8.953813e-09
d	0.00024356779	3.9868995e-05	0.00036835892	0.04014728	0.7983879	0.13201931	0.028620558	0.00013747702	3.215501e-05	2.9199382e-06	1.6620646e-07	1.9914745e-07	2.4751124e-08	1.03394804e-07	8.891539e-08	1.0712276e-08	1.031768e-09	4.512179e-08	1.0817272e-09	1.7058035e-08	3.5331875e-09
i	5.0549508e-05	0.0001540824	0.0075064707	0.081897944	0.3629245	0.52557063	0.012700113	0.008840752	0.00017243875	9.445711e-05	2.7759323e-05	1.9622625e-05	8.410067e-06	1.3847223e-05	3.5405726e-06	7.102257e-06	9.76845e-07	2.6971716e-07	1.1707571e-06	4.568037e-06	8.2277415e-07
è	0.0001595887	6.4928456e-05	9.564284e-05	0.018200055	0.5429412	0.26581818	0.17026758	0.0013582548	0.0010243527	6.611258e-05	2.0894142e-06	1.123663e-06	1.3796105e-07	4.124043e-07	1.8134449e-07	2.2580169e-08	1.6209187e-09	7.749822e-08	1.0944531e-09	3.5195082e-08	9.509449e-09
o	0.016656628	0.0011498431	0.0006279906	0.008143551	0.33488107	0.3665625	0.26663208	0.0035569794	0.0015960914	0.000129318	1.2040935e-05	1.3292912e-05	3.2650764e-06	5.2757437e-06	1.2365332e-05	1.4734758e-06	4.0175277e-07	4.5606143e-06	3.0520923e-07	5.870774e-06	5.118393e-06
t	0.0033382324	0.00013915876	6.0364477e-05	0.0007950994	0.06279688	0.16784583	0.7555267	0.006164495	0.0029363981	0.0003565003	8.332606e-06	1.6562091e-05	8.892902e-07	8.296187e-06	3.629022e-06	9.5132805e-07	2.5107648e-08	1.2330969e-06	1.522423e-08	3.4990092e-07	1.0493314e-07
s	7.736163e-05	5.2133387e-06	7.413574e-05	0.002028054	0.059877917	0.47575563	0.3561268	0.096647605	0.0054551424	0.0034200167	0.00035571386	9.612195e-05	2.195444e-05	4.0125804e-05	6.878156e-06	7.964911e-06	5.455329e-07	1.3004808e-07	5.38291e-07	1.9651259e-06	8.376196e-08
e	6.433732e-05	1.9729018e-06	4.685767e-05	0.0024298548	0.12600404	0.3985469	0.35656962	0.107809454	0.00408171	0.003551849	0.0007996733	5.0846837e-05	2.7829716e-05	4.6129776e-06	2.0827367e-06	6.826218e-06	5.647469e-07	2.5447298e-07	2.2906008e-07	3.0274248e-07	4.765941e-08
m	0.0005193192	2.1007192e-05	6.791206e-06	0.00016564473	0.028752517	0.11875824	0.7821385	0.05770432	0.008700358	0.003007347	0.00012024105	6.9779315e-05	6.9248536e-06	1.3882681e-05	8.731333e-06	1.6262887e-06	1.2101785e-07	3.390602e-06	5.91257e-08	1.1596477e-06	3.0980758e-08
a	6.349431e-05	1.6943535e-05	0.000114511895	0.0011623874	0.033923257	0.23269342	0.31307247	0.39569238	0.010712813	0.009702765	0.0019386921	0.00039244138	0.00017821946	0.00013412838	5.1220264e-05	4.416528e-05	2.9323473e-05	1.59751e-05	1.6989665e-05	3.797411e-05	6.409647e-06
è	0.0001841757	3.323513e-05	7.5815706e-06	0.0001729335	0.005462793	0.058023915	0.29448742	0.10252907	0.43073907	0.10200135	0.00494701	0.0010739113	0.00014802073	0.00013625858	4.57749e-05	3.4120872e-06	3.9840072e-07	2.6999273e-06	5.0847856e-08	7.384922e-07	1.1854408e-07
s	0.023157597	0.0035005107	0.0008287838	0.00318166	0.0089717	0.022561999	0.2790716	0.43817624	0.16110511	0.05353437	0.0040972307	0.00087677833	0.00024338736	0.00026533718	0.00017273302	7.274399e-05	1.2449587e-05	6.64939e-05	2.576857e-06	2.5507552e-05	7.5156706e-05
t	0.00060842093	1.0348038e-05	3.520493e-05	0.0003665308	0.007340074	0.040407464	0.45840982	0.08447684	0.32621837	0.06376732	0.016722405	0.0008513615	0.00059447624	6.333298e-05	6.7544905e-05	2.7381982e-05	1.573717e-05	5.511314e-07	6.839642e-06	7.1822396e-06	2.7558697e-06
r	0.014687486	4.1697087e-05	5.044439e-05	0.00032222195	0.014972815	0.010692284	0.657626	0.031574808	0.13659276	0.11716671	0.012960943	0.0023045028	0.00057393324	0.00013365534	0.00017880609	8.0958125e-05	3.909367e-06	2.9969524e-06	2.214806e-06	7.1331706e-06	2.36248e-05
a	0.0018745747	5.407524e-06	3.4986013e-05	0.0003012677	0.01149151	0.026478698	0.78624755	0.06109329	0.054727018	0.05051729	0.005956182	0.0008374036	0.00023079585	8.372562e-05	3.8008733e-05	6.969647e-05	1.1066516e-06	4.6781284e-07	1.4826751e-06	5.487549e-06	4.0524205e-06
m	0.0037364906	0.00016126597	3.6030382e-05	0.00018331378	0.0008157724	0.0006890423	0.027759206	0.12520523	0.04342823	0.59401345	0.1260479	0.05159365	0.011307817	0.0076606963	0.0047589554	0.0016356391	0.00017434267	0.00035202035	2.437296e-05	0.00038810135	2.848928e-05
a	2.1289916e-05	5.084207e-06	2.452907e-05	4.73455e-05	0.00043687428	0.0060117072	0.03600556	0.2269592	0.044511504	0.4645421	0.17768233	0.023727335	0.013612708	0.0027159883	0.0014555173	0.000700327	0.0007155031	0.00013816649	0.00037320185	0.00028957392	2.4206818e-05
è	2.1996178e-05	4.4486183e-06	1.0766016e-06	7.19542e-06	4.7230704e-05	0.00021352849	0.006069391	0.027543109	0.2358282	0.52662134	0.13324484	0.0460669	0.013222955	0.006090265	0.004664832	0.00013962282	0.00011236772	8.40575e-05	3.8517246e-06	1.029596e-05	2.4265942e-06
c	0.017883623	0.0015385654	0.00096312875	0.0022435249	0.0031484733	0.0027030413	0.039708763	0.033393104	0.20356059	0.40225893	0.23701522	0.025215283	0.016657943	0.007966796	0.0024894816	0.0021823966	0.00029181628	0.0002133969	2.589198e-05	8.1260776e-05	0.00045866892
h	0.00069388177	1.2854908e-05	1.6633567e-05	3.2204876e-05	0.0001617982	0.00035034257	0.0113253435	0.015258981	0.04959943	0.47145414	0.38811615	0.02778296	0.02465096	0.003276817	0.006359143	0.00030082226	0.00034010003	6.851137e-05	0.00014417128	4.053899e-05	1.4250175e-05
o	0.004369819	2.3048133e-05	2.580796e-05	0.00014518356	0.002023707	0.0009180299	0.05241076	0.0036105458	0.10975844	0.48650166	0.1724656	0.111182794	0.031819884	0.0126471445	0.00878754	0.0028276003	5.6590063e-05	2.902677e-05	2.2356684e-05	0.00012935276	0.0002452108
m	0.00087239116	3.6250032e-05	1.196242e-05	5.3055915e-05	0.00015875557	6.966664e-05	0.001636811	0.0015091691	0.0075893104	0.2360723	0.31451538	0.23382542	0.11706717	0.045360085	0.031001613	0.007727708	0.0014350449	0.00040980984	0.000111833695	0.0004792709	5.7032135e-05
i	3.405224e-05	3.5103885e-06	1.3238015e-05	1.3009061e-05	1.907649e-05	6.507521e-05	0.00038076105	0.0090756025	0.0026116306	0.22533834	0.5097166	0.09213325	0.12034675	0.013163155	0.012450484	0.004779821	0.0053214696	0.00029057136	0.0028477176	0.0013480715	4.7891284e-05
a	1.7980165e-05	4.1866515e-06	2.1013193e-06	5.1407733e-06	9.8291175e-06	1.6478753e-05	0.00035143964	0.0011279655	0.009266759	0.15053381	0.3356214	0.17109378	0.17468773	0.076814644	0.059456337	0.008258131	0.0102133835	0.0014208073	0.00056906376	0.00040713898	0.00012196767
a	0.0010741039	3.6553465e-05	6.0922903e-06	2.66512e-05	8.157873e-05	2.5244934e-05	0.00022193328	0.0004469568	0.0022998832	0.053536396	0.1367757	0.2664518	0.18885364	0.0887164	0.24176504	0.0059968783	0.008810071	0.00254874	0.0006027717	0.0015016205	0.0002219319
d	0.0008852693	2.381568e-05	5.8128094e-06	1.7243905e-05	0.000104113235	2.9596726e-05	0.0011168921	0.00093560293	0.0072771986	0.13077502	0.10358373	0.3945412	0.098401725	0.07373893	0.1772725	0.0037691155	0.004361371	0.0028212455	0.0002267913	0.00010139059	1.1439341e-05
e	2.2051812e-05	3.3965355e-06	6.129299e-06	4.1043168e-06	7.138831e-06	9.684793e-06	3.8300448e-05	0.0003628488	0.0006404238	0.064497784	0.22332895	0.23390302	0.25669876	0.09634561	0.056364983	0.019996915	0.03568839	0.0018455685	0.0089217825	0.00054256356	0.0007716952
r	1.4823841e-05	3.312005e-06	1.4667347e-06	3.2664866e-06	5.955637e-06	5.566166e-06	3.8294114e-05	0.00014395197	0.00065953925	0.027517756	0.11458474	0.17811868	0.21529599	0.26256537	0.07811423	0.07942035	0.023315962	0.01483696	0.0047487263	0.000490124	0.000114922346
f	2.5734946e-05	1.1998527e-06	2.793916e-06	2.2023446e-06	3.5340781e-06	3.54269e-06	3.4847217e-05	5.2647745e-05	0.00014750379	0.016287401	0.104423985	0.17920303	0.24866451	0.17605095	0.12888569	0.052625686	0.06499186	0.003767908	0.022270754	0.001462413	0.0010918604
ì	0.001504912	7.604561e-06	1.1795585e-05	3.4122153e-05	0.0001279252	3.7385187e-05	0.001341616	0.00021307828	0.00019935504	0.0055350037	0.04639841	0.09854774	0.25524482	0.09030623	0.05597539	0.36720252	0.008078621	0.00013051588	0.01353259	0.03547485	0.020095484
a	0.00068934617	0.0001111616	0.00025835916	0.00023404932	0.00019107724	0.00019409922	0.0010795005	0.0010989289	0.0018860842	0.044964243	0.15370344	0.09154659	0.25319383	0.2123599	0.09134539	0.07351276	0.030608898	0.0056370078	0.015524215	0.0043393774	0.017521739
d	0.0018057446	6.6119705e-05	3.0033969e-05	0.00011463549	0.00024072862	9.367217e-05	0.00038255766	4.830571e-05	0.00072146964	0.0032549405	0.019097209	0.07751871	0.20740612	0.23994799	0.29005286	0.05570762	0.07410727	0.0071743564	0.009017863	0.00840967	0.004802198
e	2.4363646e-05	2.4382557e-06	5.7000366e-06	4.713479e-06	5.3834547e-06	5.4033703e-06	7.537816e-06	3.3385677e-05	7.9207355e-05	0.0041562426	0.064097576	0.110267036	0.34325567	0.14135364	0.11079494	0.062755205	0.0956016	0.003000741	0.056024473	0.0057184817	0.0028062747
r	1.3179237e-05	3.139204e-06	1.7521995e-06	3.3290944e-06	4.867179e-06	3.9671527e-06	1.351516e-05	2.4750363e-05	8.1379774e-05	0.0032003426	0.03190045	0.07550775	0.22045007	0.31264398	0.09571801	0.16026708	0.052880675	0.015778124	0.025574667	0.004414637	0.0015143531
f	1.3309449e-05	8.686858e-07	2.43737e-06	1.727181e-06	2.020543e-06	1.865143e-06	9.576868e-06	1.2194291e-05	3.4128414e-05	0.0029761884	0.035186276	0.092312485	0.2036341	0.2168571	0.14166418	0.10100808	0.101944864	0.008248108	0.0817926	0.009666329	0.0046315906
ì	0.0012970597	6.9576927e-06	9.872978e-06	3.06979e-05	0.00010320702	2.2532671e-05	0.00053508463	6.827854e-05	4.248784e-05	0.0013741867	0.010368153	0.037732735	0.12648125	0.069138065	0.041174605	0.4219996	0.008127765	0.00021443858	0.039734773	0.14747316	0.09406516
m	0.00044236841	6.310468e-05	0.00018145045	0.00016634972	0.00010643778	0.00010201211	0.00043991677	0.00038705402	0.00055819826	0.015731903	0.06814487	0.0700237	0.20811087	0.21077055	0.13011366	0.08476772	0.041666176	0.010466757	0.057589047	0.031292204	0.068875656
m	0.0004935616	8.708661e-06	9.857229e-06	1.5708212e-05	3.7169764e-05	1.023342e-05	0.000129115	3.7073187e-05	0.000103882354	0.0020931037	0.040684856	0.041078	0.23295055	0.116026	0.39751282	0.026169602	0.025451096	0.0047956193	0.040286865	0.040454723	0.03165136
u	0.003395725	4.597479e-05	4.4730987e-05	0.00016008948	0.0005605322	8.668566e-05	0.0007816799	5.2835017e-05	0.00031186236	0.0055655288	0.02666849	0.11456032	0.21985567	0.28831404	0.10423736	0.13586327	0.0022471014	0.00064250437	0.004014102	0.051655293	0.040936265
s	0.0025408298	0.00015740309	0.00012731335	0.00027860602	0.00045741696	0.00024831458	0.00066155294	0.00013109416	0.000634539	0.0017156655	0.009189691	0.039185964	0.1934493	0.24609911	0.13192864	0.18221438	0.09279976	0.0048597357	0.03541379	0.016498253	0.041408647
t	1.9150293e-05	6.9637554e-07	3.4478796e-06	2.7923618e-06	2.4848691e-06	2.2625443e-06	8.011813e-06	1.6838523e-05	1.4529647e-05	0.0011772214	0.028200742	0.059563857	0.26927602	0.169955	0.15889664	0.095757276	0.08890457	0.0024584376	0.09949473	0.022126298	0.0041189697
u	9.169171e-05	2.6838262e-07	1.3379162e-06	1.6896222e-06	4.57304e-06	1.9513552e-06	2.453808e-05	1.16296e-05	2.570367e-05	0.0013082558	0.0111799445	0.069866866	0.0902679	0.1329512	0.023019198	0.57885087	0.005286136	0.00011920504	0.016118754	0.056821838	0.014046497
d	0.000299197	8.470294e-06	1.8782357e-06	9.991178e-06	3.4858138e-05	7.4850095e-06	4.6379202e-05	4.995796e-06	7.822964e-05	0.0006544809	0.00673692	0.050743673	0.17314915	0.19463359	0.3566607	0.070385136	0.053756785	0.004415463	0.023090495	0.030483408	0.03479867
i	9.217662e-06	1.603217e-06	7.0230963e-06	4.340459e-06	2.7599478e-06	3.2380963e-06	6.3672783e-06	1.8703178e-05	4.1349325e-05	0.0021054177	0.024417788	0.07115404	0.1867974	0.20160165	0.10692942	0.12040045	0.103327096	0.0061269244	0.12082374	0.041990932	0.01423059
è	6.569593e-06	1.2600296e-06	5.2911014e-07	1.2964146e-06	1.965268e-06	1.2497234e-06	4.7271415e-06	4.563645e-06	2.4571204e-05	0.0011011856	0.01409793	0.039775375	0.15355474	0.21420783	0.15703917	0.09246094	0.07586013	0.020475429	0.07728909	0.12125305	0.03283837
i	0.00041747955	5.080328e-05	4.7902005e-05	8.5572276e-05	0.0001112322	6.624424e-05	0.00020273695	4.3682372e-05	0.0002867443	0.0013143062	0.007915758	0.03667631	0.13766523	0.3649326	0.15471403	0.13770987	0.043526832	0.013165398	0.034530684	0.021193225	0.045343433
f	0.0014941049	3.8483617e-05	1.50935e-05	6.9735084e-05	0.00019938208	5.3580345e-05	0.00037253156	1.2196447e-05	0.00034578293	0.0006930583	0.0029433821	0.022556385	0.07392132	0.19077191	0.30811659	0.09850101	0.07757127	0.020216309	0.05515077	0.08728088	0.05967629
è	5.029012e-05	1.1973195e-06	3.1746374e-06	3.2654555e-06	4.3687246e-06	2.5992977e-06	7.1472546e-06	6.1340033e-06	5.9772756e-06	0.0001483164	0.0048451712	0.013439929	0.12951428	0.07444035	0.096132174	0.10044078	0.1038963	0.0022083055	0.24549054	0.16692567	0.062434006
t	0.00012392935	7.901509e-06	2.5350213e-05	2.6976953e-05	3.2047996e-05	2.240415e-05	7.920941e-05	1.3441753e-05	6.678012e-05	0.0002797245	0.0015396656	0.01429909	0.053396422	0.17493391	0.054162238	0.2903023	0.042838626	0.0021699881	0.119005494	0.20321545	0.04345903
o	0.00014865927	2.4271324e-06	3.6464112e-06	5.9829695e-06	1.4919777e-05	3.7885018e-06	3.6170324e-05	8.457157e-06	1.79101e-05	0.00056348793	0.0118737025	0.022478178	0.12273565	0.09493723	0.19548377	0.040689215	0.012965908	0.0011273526	0.053599138	0.3204355	0.122868925
p	0.0031122102	0.00011096239	0.00012221157	0.00024680528	0.00043419073	0.00023870631	0.000554676	7.750413e-05	0.00035697714	0.00055603555	0.0015555228	0.0069780108	0.026721837	0.047819253	0.054111898	0.07570331	0.07354861	0.0071502854	0.1452735	0.1432406	0.41208684
ò	2.2326538e-05	9.0869753e-07	3.0290555e-06	2.5486634e-06	2.3761047e-06	1.7097165e-06	3.6096696e-06	3.41041e-06	2.8816282e-06	7.396161e-05	0.002112327	0.006708852	0.0643303	0.050431933	0.05402513	0.07248429	0.0883172	0.00392987	0.26932874	0.2912055	0.09700913
r	4.255577e-05	4.4284243e-06	9.713241e-06	1.1009473e-05	1.0759712e-05	7.857153e-06	2.4932122e-05	7.649049e-06	2.6655649e-05	0.00018971268	0.0015019363	0.009759385	0.04542816	0.11990286	0.057192933	0.15014824	0.04044948	0.00445074	0.12385488	0.38176048	0.06521554
k	9.918231e-05	2.2389202e-06	2.8503318e-06	4.467814e-06	1.0374306e-05	2.6592727e-06	1.9798907e-05	4.750863e-06	6.4079704e-06	0.00020698018	0.0049482146	0.010478627	0.07715672	0.0576035	0.14036237	0.02610035	0.013511931	0.0026156702	0.06613842	0.46948048	0.131244
e	0.0007844555	1.41335095e-05	1.5678077e-05	5.0183295e-05	0.00013361336	2.011733e-05	0.00010829394	8.187418e-06	2.0989995e-05	0.00038633193	0.0022726113	0.017152322	0.049955416	0.08352549	0.03148744	0.06599166	0.0012950493	0.0004768693	0.009579848	0.6309265	0.10579486
t	0.00044445661	1.0506887e-05	6.4145343e-06	2.3671335e-05	5.1719522e-05	1.620365e-05	7.8757104e-05	4.5451648e-06	4.8128288e-05	0.00010999929	0.0004550808	0.003949249	0.017115438	0.038221423	0.048067078	0.043394394	0.02198802	0.0028558504	0.032299865	0.20537557	0.5854836
e	1.3849517e-06	1.33641e-07	7.201217e-07	5.453043e-07	3.5373247e-07	4.2204934e-07	6.6630867e-07	4.2609545e-06	4.107987e-06	0.0003161093	0.006742222	0.021800635	0.081633225	0.07885677	0.050965253	0.096476644	0.058012515	0.002713939	0.18626854	0.3908866	0.02531495
j	0.00015530695	4.888374e-06	1.4590223e-06	7.1515287e-06	1.9465937e-05	5.570631e-06	1.6326545e-05	1.6912612e-06	1.3203898e-05	6.705965e-05	0.00048129496	0.0033333385	0.019171687	0.031085413	0.058582224	0.03331481	0.03036723	0.008117199	0.08132064	0.37755865	0.35637543
a	5.257961e-06	8.741316e-07	3.7851164e-06	2.4266851e-06	1.3426885e-06	1.3985339e-06	1.86304e-06	3.0686354e-06	5.855608e-06	0.00016226001	0.002968487	0.011829878	0.055451475	0.082939185	0.05133365	0.07706387	0.080340974	0.010086654	0.24492532	0.32564512	0.0572273
m	7.4131976e-06	1.3506399e-06	6.412606e-07	1.5531929e-06	2.0535902e-06	1.16218e-06	2.6258506e-06	1.4161917e-06	6.8588993e-06	9.9182194e-05	0.0014786485	0.00702561	0.047592703	0.072953455	0.08373349	0.03718398	0.06083015	0.01483252	0.11154604	0.46679902	0.09590008
è	8.962634e-06	1.3099967e-06	4.9801574e-06	3.6219083e-06	2.327462e-06	2.1991902e-06	1.3830901e-06	2.5722052e-06	3.1781826e-06	3.5741465e-05	0.000817442	0.002575965	0.025492791	0.02530087	0.02778741	0.029710982	0.08539688	0.006735374	0.28393152	0.33794966	0.17423487
d	4.123076e-05	2.365256e-06	8.953904e-06	1.0376267e-05	8.419208e-06	5.7025695e-06	1.9162859e-05	3.2192706e-06	1.3487475e-05	7.77743e-05	0.0004229961	0.0041006734	0.013693571	0.04255196	0.021812133	0.061250933	0.013027614	0.0023503876	0.07143696	0.6698825	0.09927956
i	8.092754e-05	1.6400405e-06	2.7749275e-06	3.979535e-06	6.4899386e-06	1.9188521e-06	9.331467e-06	2.961446e-06	2.4653311e-06	4.8521648e-05	0.0012300574	0.0028583442	0.028860051	0.01816863	0.044379734	0.013528562	0.008434955	0.0011293478	0.06153306	0.7029525	0.116763666
k	0.0003045814	7.47985e-06	8.988019e-06	2.2036435e-05	3.742555e-05	1.634496e-05	5.1580068e-05	4.124794e-06	2.780374e-05	4.993222e-05	0.00014134333	0.0011069309	0.00391655	0.009363748	0.01119109	0.015568898	0.00996455	0.0017693421	0.03005205	0.21666881	0.69972634
o	3.533607e-05	2.2797574e-06	1.1375634e-05	8.422817e-06	4.6152963e-06	4.0369277e-06	8.743905e-06	5.6931435e-06	2.966142e-06	5.429647e-05	0.00090953364	0.0034530978	0.03382757	0.03655725	0.0481944	0.034299936	0.079197675	0.013367782	0.38791546	0.30489036	0.057249296
</S>	0.0006901679	1.5599237e-05	9.502832e-06	3.417662e-05	7.7500445e-05	2.8175999e-05	9.338981e-05	6.070871e-06	5.0305276e-05	6.747948e-05	0.00015739608	0.0008142192	0.0029045185	0.0059248107	0.008136515	0.012365311	0.00801912	0.0033477035	0.022383833	0.14171107	0.7931631
