 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
n	0.00048835424	0.007132836	0.03818899	0.93551797	0.014148341	0.003339075	0.0011461286	9.380778e-06	2.5537565e-05	2.1442395e-06	4.90148e-07	7.195858e-07
o	0.010092252	0.018416071	0.0966038	0.7610045	0.07431054	0.029197652	0.0084539885	0.0004830872	0.00013592246	0.00011703087	0.0005345197	0.0006506395
a	0.12714678	0.017693829	0.013216246	0.14752926	0.15064806	0.43047637	0.10172922	0.0038128656	0.0047104023	0.0029603126	5.453607e-05	2.2146516e-05
p	0.018728795	0.0010379895	0.0030059924	0.06309048	0.06791383	0.5737809	0.2698652	0.0014705228	0.0010064872	9.290955e-05	3.0904735e-06	3.9075253e-06
p	0.00024717525	1.4916124e-05	0.0006028787	0.02257092	0.55063576	0.35815045	0.045132607	0.021117488	0.00096958387	0.00036835857	0.0001277136	6.204984e-05
è	0.0009946979	0.00021542441	0.0020484647	0.007769896	0.7053832	0.26354197	0.011006014	0.00830852	0.00016461793	0.0001473727	0.00035830884	6.151e-05
n	0.0011807239	0.0030033982	0.0036896323	0.25183964	0.123083726	0.10338104	0.46630585	0.03323322	0.014045856	0.00019981155	2.8591552e-05	8.533374e-06
a	0.020313244	0.0056543676	0.013894662	0.14983484	0.10001448	0.18044598	0.41094995	0.09579786	0.015105385	0.0006324145	0.0024501793	0.004906621
o	0.07208106	0.0051148706	0.008188063	0.0099718785	0.025058808	0.14400813	0.30736148	0.3592966	0.048317663	0.020110974	0.0004403262	5.0199502e-05
m	0.0033384482	0.00012338137	0.000378413	0.0006517563	0.0029071933	0.050900336	0.7609648	0.15367624	0.025273085	0.0017579204	2.40063e-05	4.4937246e-06
a	0.0005112274	3.9483555e-05	0.0002968085	0.00064814684	0.011382065	0.08338888	0.08973211	0.73314816	0.061554335	0.014026266	0.0030424043	0.0022301157
r	0.0002652498	5.0175517e-05	6.895279e-05	0.0002086179	0.0008671681	0.012593839	0.14744501	0.33894843	0.40842587	0.09078662	0.00029894168	4.1149255e-05
è	0.00013253493	8.323438e-06	7.877652e-05	0.000113561364	0.0034595572	0.028689397	0.02986049	0.61490107	0.14513125	0.16735406	0.008272046	0.0019989375
i	0.00015879676	2.8201808e-05	7.47641e-05	8.888165e-05	0.0011432767	0.010316443	0.03662998	0.16478156	0.16137984	0.6228186	0.0025105872	6.9033806e-05
k	0.020723633	0.0003717639	0.0021659508	0.00096417964	0.0011801558	0.005450107	0.11394521	0.13264814	0.2602595	0.44339558	0.013335596	0.005560177
a	0.00011190028	8.616464e-06	4.8694652e-05	3.1108277e-05	0.00038051663	0.0027072045	0.0023435517	0.098701626	0.048854925	0.6318154	0.20356725	0.011429324
è	0.00027411492	4.3957752e-05	6.307523e-05	5.6316083e-05	5.8113e-05	0.00034825565	0.009562356	0.03721448	0.05091038	0.8218	0.0725578	0.0071111256
p	0.009657331	0.0011710706	0.002731518	0.0013908752	0.0013706391	0.0046858285	0.03280361	0.041473582	0.050687976	0.760793	0.059205934	0.034028612
l	0.00011469229	1.1297139e-05	3.1175005e-05	1.8544037e-05	7.240343e-05	0.00061873114	0.0021467994	0.020810064	0.058233555	0.43790445	0.46344784	0.016590422
è	0.004436387	4.5479555e-05	0.00054957083	0.00012304027	0.00032703573	0.005032957	0.0031037147	0.00097110856	0.00045215647	0.30201015	0.5228838	0.16006461
o	0.0073598935	0.00064137985	0.0007226152	0.00046493756	0.000937812	0.0013520111	0.0068450132	0.0047731195	0.008282569	0.12892948	0.58847207	0.2512191
s	0.0031839986	0.00010137842	0.00036093008	0.000156464	0.00018813212	0.0003634471	0.0006517055	0.00026926433	0.00039786837	0.014905003	0.18799359	0.7914282
a	1.9789184e-06	2.3070318e-07	7.786537e-07	5.169372e-07	6.4502296e-06	1.5152513e-05	2.0831507e-05	0.0012581729	0.00085700577	0.06691366	0.9071675	0.023757692
p	0.0010298447	6.0709117e-05	0.00012537853	7.681279e-05	0.00011426248	0.00022018746	0.00038087022	0.0002966042	0.00033415132	0.033673346	0.78083754	0.18285032
o	7.798844e-06	3.2470884e-06	3.913432e-06	2.946324e-06	4.1453413e-06	5.9767995e-06	2.0502941e-05	0.00015361245	0.00066227274	0.020912502	0.9098408	0.06838229
r	2.1539083e-05	3.6427157e-06	3.4614145e-06	3.1168406e-06	1.9907527e-06	8.54273e-06	9.8355995e-05	8.080558e-05	0.00025448136	0.015985765	0.75984067	0.22369759
ì	3.4080524e-06	6.072316e-07	1.6087603e-06	9.4078575e-07	3.1125721e-06	3.8706194e-06	5.725011e-06	7.9689635e-05	0.00019327544	0.012772644	0.9177979	0.06913709
t	9.093904e-06	5.68456e-06	4.0703276e-06	3.5830672e-06	4.9126893e-06	7.459319e-06	9.915425e-05	7.243226e-05	0.0001657387	0.011291344	0.9575011	0.030835351
o	9.678145e-06	9.3442054e-07	2.3224957e-06	9.923585e-07	2.1084338e-06	4.2536003e-06	1.2108785e-05	2.345747e-05	7.681212e-05	0.003430723	0.77909476	0.2173419
</S>	0.0010437352	3.185756e-05	7.7383935e-05	3.7066067e-05	0.00014448263	0.00015498181	4.4966306e-05	2.1815551e-05	2.1728345e-05	0.00020622712	0.06488684	0.9333289
