 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
ì	0.00037316076	0.00027930224	0.0017063866	0.03152342	0.279971	0.43724862	0.23215568	0.016006004	0.00029316384	0.00038386375	5.937779e-05
c	0.00036547973	0.00020199278	0.0009349809	0.0003594186	0.058618024	0.80538356	0.1145448	0.019546395	4.211021e-05	3.0386302e-06	1.207121e-07
h	0.00015567761	0.00011696567	0.0020562354	0.0042919717	0.022519508	0.4525494	0.505852	0.012036846	0.0003065629	0.00010461493	1.025751e-05
a	0.00026483007	0.0001698963	0.005626477	9.075717e-05	0.036593772	0.07917646	0.871278	0.006736979	3.3741624e-05	1.2772894e-05	1.6373731e-05
p	0.0007153753	0.00020861388	0.0017235623	0.00027770284	0.01769138	0.18138957	0.52603495	0.27039132	0.0013623211	0.00013346375	7.176603e-05
à	1.3066068e-05	1.4818367e-05	4.6507776e-05	0.00034753795	0.0062538013	0.0556891	0.8648809	0.06546391	0.0059581385	0.0012785846	5.3613447e-05
r	7.96488e-05	6.820381e-05	0.0007042066	0.0048898743	0.0111078825	0.19863005	0.19418724	0.45984265	0.1254827	0.004956045	5.1455354e-05
o	0.0011631376	0.00048331343	0.0031847148	0.0004228558	0.005485153	0.07095841	0.5803192	0.3267775	0.009060321	0.00097291346	0.0011724848
n	0.033658244	0.011649907	0.00834318	0.0010637625	0.012172312	0.015096018	0.055413283	0.66599387	0.18571325	0.009090334	0.001805768
t	9.589368e-05	9.138308e-05	0.0001732622	7.3477546e-05	0.00071453454	0.006961991	0.34904715	0.38131943	0.22992809	0.031062294	0.00053247466
a	2.952055e-05	2.2553153e-05	8.3303035e-05	3.7137634e-06	0.0013281615	0.0059123794	0.7687458	0.18163651	0.028216014	0.0100156125	0.0040064915
d	0.0006744696	0.00018380594	0.00026405443	1.6820693e-05	0.00034362322	0.0023155955	0.02220837	0.73321676	0.22981259	0.0061751106	0.0047889035
e	2.4885114e-05	1.7079068e-05	2.39933e-05	3.2604225e-05	0.00017974367	0.018260114	0.08370816	0.48244694	0.32745767	0.07838624	0.009462487
f	7.3132855e-05	2.7891045e-05	2.5376734e-05	4.7453336e-06	0.00010247971	0.0011957241	0.014790823	0.6063419	0.27450547	0.07348105	0.029451415
ò	3.6018064e-05	2.6307938e-05	3.4793407e-05	1.5182786e-05	7.505599e-05	0.0035042963	0.02576002	0.351772	0.40049568	0.1872728	0.031007804
r	1.4097686e-05	9.813279e-06	1.3051527e-05	1.07160895e-05	7.269553e-05	0.00026844317	0.0020169609	0.06751725	0.16830248	0.75899565	0.0027787895
e	2.8924107e-05	2.035958e-05	7.6831486e-05	4.8964916e-06	4.162478e-05	0.00015745415	0.004978163	0.062319007	0.18633251	0.66168875	0.08435147
m	0.005991551	0.0019482389	0.0010294331	0.00010141979	0.0009860524	0.00037353212	0.00027482826	0.008308083	0.13290575	0.3749485	0.47313255
a	6.407679e-06	6.8479485e-06	9.606139e-06	4.7488757e-06	1.0656925e-05	3.5536395e-05	0.0005159391	0.015120632	0.18199895	0.77189463	0.030396085
m	1.9552848e-05	6.7311644e-06	4.245579e-06	1.2372166e-06	3.922185e-06	5.617901e-06	4.852457e-06	0.0009852636	0.038643174	0.77992713	0.18039817
è	8.98097e-06	9.649354e-06	9.019785e-06	4.4026633e-06	7.5081693e-06	1.1527857e-05	0.00011168714	0.0014902316	0.057642404	0.8288621	0.1118425
n	4.0468673e-05	1.7713915e-05	9.348681e-06	4.485948e-06	1.2180368e-05	4.381463e-06	3.0546178e-06	0.0002699295	0.020612342	0.93014556	0.04888053
a	6.433002e-05	5.430072e-05	0.00016709937	1.1644368e-05	2.1675334e-05	1.2709443e-05	2.826751e-05	0.00058095413	0.01695289	0.7540808	0.22802529
</S>	0.0029509303	0.0009177387	0.00052552944	4.9248887e-05	0.0005274316	0.0001215072	3.870732e-05	0.00030301383	0.0011414958	0.13466904	0.8587554
