 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
u	0.010826627	0.022684831	0.0031569314	0.0025582414	0.037884947	0.6762826	0.013408336	0.14840566	0.060364828	0.023644581	0.00016498717	6.1250525e-05	0.00055615033
o	0.0055022105	0.009233614	0.0027903186	0.00936497	0.0048722066	0.060355775	0.04694803	0.46720532	0.36411068	0.025326394	0.0032763334	0.0008591167	0.00015505088
n	0.004788663	0.003193628	0.00056142465	0.002110701	0.00071965635	0.013244942	0.03204509	0.33073917	0.45435435	0.15279287	0.0050541405	0.00021199173	0.00018341902
ì	0.00015315946	0.000120989134	9.938419e-05	0.00014038573	0.0004628757	0.008222787	0.07653585	0.29462057	0.5026954	0.10625667	0.008992659	0.0014709248	0.00022830248
c	0.00038075953	0.00058775913	0.00016017667	0.00024275802	0.00029366495	0.0061315363	0.0011326442	0.08576948	0.75938183	0.12557787	0.020061478	0.000273235	6.7504975e-06
h	0.00032985047	8.786602e-05	4.3960314e-05	6.0444454e-05	0.00015934609	0.004747784	0.017881079	0.018907195	0.38522577	0.48227033	0.08055865	0.009608549	0.000119161145
a	0.0003049098	0.00018426726	3.100588e-05	4.84631e-05	0.00012843212	0.006915034	0.00021654626	0.012822139	0.091453105	0.8815276	0.0055515016	0.0005802116	0.0002367587
p	0.004593808	0.00046997162	9.9690355e-05	0.0003396735	0.00011021444	0.0018671855	0.0010527021	0.023700101	0.24358231	0.44575405	0.2554741	0.012997661	0.009958578
à	1.1717757e-05	1.0241055e-05	8.70686e-06	5.145878e-06	1.4171796e-05	0.000121104036	0.00155932	0.008789686	0.084772125	0.65552855	0.2332834	0.014516944	0.0013788813
r	2.9946756e-05	2.5033863e-05	2.8423465e-05	1.0812236e-05	2.9525329e-05	0.0005016176	0.0013271227	0.0027498729	0.018924281	0.035558943	0.6132745	0.32586297	0.0016769109
o	0.0016218041	0.0012901463	0.0003698048	0.00021910825	0.00019313705	0.006912689	0.00064316945	0.0041972226	0.027818847	0.60838866	0.19389345	0.09418725	0.06026478
n	0.004713221	0.010588133	0.0022813685	0.008705779	0.0024331152	0.0042172372	0.00021726194	0.0088494	0.008158091	0.027564643	0.4533389	0.23189142	0.23704141
t	0.00016929372	2.181164e-05	2.3130584e-05	9.4321485e-06	1.3094005e-05	3.881787e-05	5.923118e-05	0.0003265921	0.004194696	0.1018626	0.49960402	0.38534677	0.00833047
a	0.00018691637	7.0261085e-05	1.5517731e-05	2.2572094e-05	2.4786552e-05	0.00023151172	1.2619906e-05	0.0019755627	0.019477792	0.6898563	0.048481077	0.11933484	0.120310254
m	0.0002226418	0.00042417066	6.287777e-05	0.0002006794	4.9190134e-05	0.00022966211	1.0282865e-05	0.00031297465	0.0008682989	0.010939997	0.21811388	0.19624606	0.57231927
a	1.9917032e-05	1.2609092e-05	1.833545e-05	5.3192553e-06	6.473857e-06	2.0265708e-05	9.775536e-05	0.00024338538	0.014990636	0.049930155	0.34101224	0.54222167	0.051421255
m	4.697603e-06	9.846011e-06	4.0331915e-06	1.1417358e-05	3.2609769e-06	1.0282863e-05	3.1796485e-06	4.2735202e-05	0.0002398132	0.0019032933	0.10275002	0.76495266	0.13006471
è	5.045095e-05	1.2096697e-05	1.2926108e-05	6.4244464e-06	6.943158e-06	9.507492e-06	7.872027e-06	2.9977555e-05	0.0004623187	0.007007949	0.10739426	0.8020866	0.0829127
n	2.2902159e-05	4.019611e-05	1.5902076e-05	2.2661065e-05	8.718116e-06	1.3631219e-05	3.6399438e-06	4.406855e-05	3.145145e-05	0.000120646146	0.014791747	0.9426079	0.042276513
a	0.00032386306	0.0001217706	5.7416775e-05	1.40246875e-05	1.8884613e-05	0.00012219544	1.848556e-05	4.3751086e-05	0.00011810653	0.0016161434	0.027343832	0.7767986	0.19340289
</S>	0.00023478769	0.0008336005	0.00014370239	0.0010798153	0.00019964139	0.00020530952	1.2974465e-05	0.00021444802	8.482841e-05	5.0722094e-05	0.0014160969	0.15624915	0.839275
