 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
u	0.003591562	0.03983309	0.038714387	0.8216371	0.09415566	0.0018305421	0.00018077919	2.9501036e-05	1.0144735e-05	5.5450124e-07	1.5932998e-06	1.5166148e-05
m	0.006605835	0.0050592115	0.12033322	0.16434549	0.6532538	0.049044963	0.0008857647	0.00039079407	2.0467396e-05	1.1365192e-05	4.6451885e-05	2.722103e-06
u	3.4452114e-05	0.0011825796	0.008147349	0.33344913	0.6236938	0.03200301	0.0013683131	0.00010658003	4.764461e-06	3.6204376e-06	6.0253024e-06	3.3845893e-07
k	0.00022645664	0.0005053025	0.007982637	0.043260798	0.7071455	0.23928231	0.0013640345	0.00022306445	4.772929e-06	1.8139109e-06	3.0308884e-06	2.6346063e-07
u	0.0002802194	0.0033052855	0.015439829	0.08777513	0.5712043	0.30647755	0.012748415	0.0023596413	0.00010401723	6.2861414e-05	0.0002391778	3.5928624e-06
à	0.0010096517	0.00019725996	0.00229038	0.0062932977	0.19742005	0.76682067	0.019279413	0.0065249065	9.731924e-05	2.6866384e-05	3.9178813e-05	9.865608e-07
i	0.0028761465	0.00065013213	0.003001763	0.0045748707	0.14272769	0.78646535	0.050567973	0.009080807	3.691464e-05	4.2320157e-06	1.221558e-05	1.9509228e-06
s	0.0023945435	0.0017455939	0.00036207266	0.0013606438	0.028889919	0.9101035	0.041431077	0.013528971	0.00012540372	3.9836825e-05	1.7566836e-05	8.357593e-07
à	3.3077442e-05	5.147985e-05	0.00020540219	0.0029517908	0.028751383	0.4144851	0.4478922	0.10294538	0.0024264103	0.00022078078	3.662121e-05	4.2120575e-07
m	0.00036445196	0.00026774846	0.00047848222	0.00043057697	0.0058158613	0.48566747	0.25260264	0.251038	0.003085108	0.00022754734	2.1217844e-05	8.3395395e-07
b	8.417419e-05	4.8923048e-05	5.325122e-05	0.00016271036	0.0022778623	0.039231475	0.90063286	0.05671751	0.00059768045	0.00014373333	4.817123e-05	1.7270104e-06
a	0.00048949866	0.0003836215	0.00052859326	0.0007985083	0.0023877618	0.022012299	0.94589794	0.016225094	0.011123686	8.0249134e-05	5.209575e-05	2.0585325e-05
v	0.0024783341	0.0057021016	0.0013105349	0.0008591686	0.0018850216	0.070338406	0.18901467	0.6443372	0.06642285	0.013604625	0.003780039	0.00026712037
ò	4.3106986e-05	2.5246656e-05	4.8113587e-05	7.898295e-05	0.0004270796	0.015575234	0.7520861	0.12885992	0.0845109	0.015219428	0.0030046182	0.00012132781
r	9.448019e-05	0.00041803758	0.0015222846	0.00020023462	0.003757532	0.094976574	0.36572394	0.44957706	0.019849572	0.059344426	0.0044994806	3.642779e-05
a	0.0013719954	0.002283227	0.0020650206	0.00018857274	0.0016772911	0.03471144	0.7711839	0.11862657	0.04822663	0.015604408	0.00294289	0.0011180358
s	0.011069433	0.024053918	0.007980942	0.012837687	0.006402512	0.016449867	0.02020374	0.09411892	0.47908676	0.30967882	0.0145210065	0.0035963885
o	5.738755e-06	3.4885204e-06	2.9117841e-06	1.5450947e-05	2.283245e-05	0.0014776646	0.092562534	0.07645536	0.52954865	0.2799551	0.01948399	0.0004662395
t	0.0002989577	0.00028600646	0.00020026797	0.00022975139	0.00024213645	0.0008717905	0.0059253974	0.021892622	0.2053006	0.7482262	0.0150400875	0.0014862171
s	8.054361e-06	3.6134907e-06	2.7822337e-06	1.4759296e-05	1.4234164e-05	0.0005859969	0.013092716	0.013218288	0.42522612	0.4774585	0.057861723	0.012513249
o	5.470635e-06	2.9395014e-06	1.6242916e-06	3.4778016e-06	9.910605e-06	0.00035508728	0.063835	0.0035171686	0.7801565	0.078877896	0.05757549	0.01565941
m	2.6838417e-05	2.6444712e-05	9.7288175e-06	5.8998135e-06	1.3308731e-05	0.000113824695	0.0016026816	0.010005446	0.048284397	0.40775704	0.38027585	0.15187848
ì	2.929827e-06	3.491974e-06	3.1869615e-06	2.1606682e-05	1.3088167e-05	0.00027298604	0.0031375603	0.007885569	0.366627	0.47624987	0.117537275	0.028245395
n	1.0337905e-05	1.6600945e-05	1.2455834e-05	3.410982e-06	7.5568187e-06	7.546416e-05	0.00032722167	0.0058162506	0.0069846814	0.24987416	0.71026695	0.026604889
a	0.0005346355	0.0003193721	5.1952815e-05	7.910987e-05	5.789143e-05	0.0001416547	0.0057642916	0.0034533069	0.027781265	0.35633922	0.55336887	0.05210846
f	0.0005132992	0.001816227	0.00044059794	0.0007409866	0.00029157888	0.00036697174	4.2846463e-05	0.0006064653	0.0034695908	0.064515956	0.2823139	0.64488155
è	0.000113946895	3.4885194e-05	2.140517e-05	1.8326962e-05	1.6074813e-05	3.098312e-05	0.0003474808	0.00037862264	0.012774147	0.22924398	0.60814357	0.14887658
r	3.166757e-05	0.00021636912	5.5250657e-05	3.6337322e-05	1.3358105e-05	4.8363083e-05	5.3499703e-06	0.00023054086	0.0024458668	0.052036393	0.89607584	0.048804667
i	3.8550967e-05	5.177428e-05	1.0554134e-05	4.122925e-06	5.6329095e-06	1.4957208e-05	3.4854278e-05	0.00012704513	0.00021702929	0.014787528	0.8856375	0.09907037
</S>	9.424747e-05	0.0003696464	9.513525e-05	0.00016369988	5.7229714e-05	6.325256e-05	4.6856203e-06	4.9957027e-05	0.00033963457	0.002306519	0.09660832	0.8998477
